filename,time,b,g,r
RCNX0089,2023-08-01 10:39:00,154.56202258762744,121.3915449134199,94.25234996857981
RCNX0090,2023-08-01 10:42:00,158.20994623655915,126.45870557533864,100.0383077607876
RCNX0091,2023-08-01 10:45:00,147.5839207163804,113.4556455976819,86.32866787110738
RCNX0092,2023-08-01 10:48:00,153.2100941732998,118.97711518991761,91.46660993576316
RCNX0093,2023-08-01 10:51:00,155.69745452799887,122.0231043150398,94.74366272168692
RCNX0094,2023-08-01 10:54:00,156.73175665060745,122.81176075268817,95.37266530512498
RCNX0095,2023-08-01 10:57:00,150.53520239840805,115.36634984639016,87.58474331448122
RCNX0096,2023-08-01 11:00:00,152.43125349113254,116.47194787739143,88.30722140762464
RCNX0097,2023-08-01 11:03:00,157.44101033375227,121.56691671903366,93.45269384513337
RCNX0098,2023-08-01 11:06:00,158.0684091781874,121.7481510089373,93.39576001955034
RCNX0099,2023-08-01 11:09:00,162.68736253665688,126.58659928780897,98.35328253735511
RCNX0100,2023-08-01 11:12:00,138.9130476714146,109.57714486454405,86.47230964599916
RCNX0101,2023-08-01 11:15:00,142.39518354629243,112.85894428152493,88.05533488688731
RCNX0102,2023-08-01 11:18:00,153.61682987711214,127.47399717218265,100.44316479891077
RCNX0103,2023-08-01 11:21:00,151.67519375785506,127.6381903714565,99.97169346110879
RCNX0104,2023-08-01 11:24:00,123.24763170297445,107.20724366359447,84.55546667714006
RCNX0105,2023-08-01 11:27:00,120.92163847577154,105.73486288577014,83.75126422636504
RCNX0106,2023-08-01 11:30:00,129.92453218824187,115.43535208071498,93.99743009007122
RCNX0107,2023-08-01 11:33:00,132.5936112274822,118.41647509076945,97.4136926581483
RCNX0108,2023-08-01 11:36:00,136.16987065354002,122.54532231881022,102.37348484848485
RCNX0109,2023-08-01 11:39:00,131.8461518991761,117.45704161429968,97.66854969627147
RCNX0110,2023-08-01 11:42:00,132.63027990155007,118.07786141949448,98.72394262323698
RCNX0111,2023-08-01 11:45:00,135.97249162128193,121.97152719592236,103.22377679444212
RCNX0112,2023-08-01 11:48:00,133.4639994414188,118.74362606479542,100.61778470185729
RCNX0113,2023-08-01 11:51:00,129.6554802052786,113.67191863915654,95.89572336265884
RCNX0114,2023-08-01 11:54:00,143.65559541265188,129.16403435274404,111.0239221128334
RCNX0115,2023-08-01 11:57:00,144.12309471442535,130.99586344435136,114.92573182865522
RCNX0116,2023-08-01 12:00:00,137.2333638807429,122.20400869291998,105.44668342410277
RCNX0117,2023-08-01 12:03:00,136.26622503840247,119.97018965577433,102.66231540636782
RCNX0118,2023-08-01 12:06:00,139.06633413629382,123.76268153889121,107.29698671624075
RCNX0119,2023-08-01 12:09:00,140.75411997276916,124.00867982823628,106.85799643904483
RCNX0120,2023-08-01 12:12:00,139.2644764173998,121.31097132034633,104.0541636119257
RCNX0121,2023-08-01 12:15:00,135.54424443164362,115.82350274053903,98.24299591537495
RCNX0122,2023-08-01 12:18:00,138.16160496089933,117.77107814900154,99.91297392124005
RCNX0123,2023-08-01 12:21:00,140.98511817483592,120.46728896103896,102.68410880114509
RCNX0124,2023-08-01 12:24:00,144.77623978843738,124.60225221686915,106.95696000907695
RCNX0125,2023-08-01 12:27:00,146.94221346529815,127.26705112763581,110.02375148373132
RCNX0126,2023-08-01 12:30:00,142.88201368523949,122.87818260368664,106.08837409230554
RCNX0127,2023-08-01 12:33:00,150.64203934506355,130.68071934785644,113.30288192989806
RCNX0128,2023-08-01 12:36:00,151.2759504608295,131.9919551214914,115.36328245007681
RCNX0129,2023-08-01 12:39:00,138.93139095447563,118.3957770388214,101.8992642438207
RCNX0130,2023-08-01 12:42:00,133.09517830959362,111.44623874109762,95.03460148722246
RCNX0131,2023-08-01 12:45:00,134.31508649280826,111.27653871665969,93.96290409858958
RCNX0132,2023-08-01 12:48:00,145.79662974794024,124.09384513336126,107.41218361611507
RCNX0133,2023-08-01 12:51:00,155.12156254363916,134.63892220011172,118.00221163245357
RCNX0134,2023-08-01 12:54:00,134.9749118489038,112.79495967741936,96.45744178536518
RCNX0135,2023-08-01 12:57:00,139.68403592375367,115.2225566436252,97.73268354629242
RCNX0136,2023-08-01 13:00:00,138.48215420332355,113.94695442326491,96.91273870618629
RCNX0137,2023-08-01 13:03:00,143.52825809942746,119.10435998813016,103.13362135176651
RCNX0138,2023-08-01 13:06:00,139.36727892403295,115.15209991621282,98.80626614648791
RCNX0139,2023-08-01 13:09:00,138.77675254852673,115.50616359447005,99.55292644183773
RCNX0140,2023-08-01 13:12:00,148.94543578061723,126.06310265675185,108.98356680282083
RCNX0141,2023-08-01 13:15:00,103.75368619955313,89.61430055159894,78.48198924731183
RCNX0142,2023-08-01 13:18:00,146.49208822091887,124.71298483102919,107.95346887655356
RCNX0143,2023-08-01 13:21:00,144.1823885455942,120.71322964669739,103.31349279081134
RCNX0144,2023-08-01 13:24:00,143.61035906298002,120.04635831238654,102.82469016198854
RCNX0145,2023-08-01 13:27:00,140.61869370548806,117.25409117092585,100.08444220430107
RCNX0146,2023-08-01 13:30:00,139.88950434646,117.56415348764139,100.5641975631895
RCNX0147,2023-08-01 13:33:00,140.74966616045245,117.45257689219383,100.0206570311409
RCNX0148,2023-08-01 13:36:00,137.67446411115765,113.36581657589723,95.09075024437928
RCNX0149,2023-08-01 13:39:00,142.3590581797235,118.5434445259042,100.74147901829353
RCNX0150,2023-08-01 13:42:00,143.0096713098729,119.47807350579528,101.8545537459852
RCNX0151,2023-08-01 13:45:00,132.2267935693339,106.52060815528557,87.37632008448541
RCNX0152,2023-08-01 13:48:00,135.44349776567518,108.22253613322162,88.22694848833962
RCNX0153,2023-08-01 13:51:00,131.1927401899176,103.86702494414187,84.31744606200252
RCNX0154,2023-08-01 13:54:00,168.46757436112276,132.7903967672113,107.74932141111577
RCNX0155,2023-08-01 13:57:00,166.95121360494343,131.21680456640135,105.34550080296049
RCNX0156,2023-08-01 14:00:00,105.37308511381092,91.8133064516129,79.82989238583997
RCNX0157,2023-08-01 14:03:00,109.31903321812597,96.16905765605362,83.56410897570171
RCNX0158,2023-08-01 14:06:00,164.03427201159056,127.19703122818042,96.80429234743751
RCNX0159,2023-08-01 14:09:00,148.4788734115347,128.3476941069683,109.7175699972071
RCNX0160,2023-08-01 14:12:00,114.82681757086999,108.94038454824745,100.13784387655356
RCNX0161,2023-08-01 14:15:00,144.82085864404414,120.881353424801,101.87312526183494
RCNX0162,2023-08-01 14:18:00,115.35894820904902,104.16467104803799,92.5225666806312
RCNX0163,2023-08-01 14:21:00,104.32983696411115,91.65018153889122,79.04543403505097
RCNX0164,2023-08-01 14:24:00,104.80158322859936,91.43134775171066,78.2319189882698
RCNX0165,2023-08-01 14:27:00,108.79843771819579,98.55430194805194,87.8599567099567
RCNX0166,2023-08-01 14:30:00,147.5848685588605,125.92801066540986,106.12577808616115
RCNX0167,2023-08-01 14:33:00,124.05335323278872,117.83632479751431,107.77380996020109
RCNX0168,2023-08-01 14:36:00,105.92156167085602,94.24193199273844,82.68209267211283
RCNX0169,2023-08-01 14:39:00,155.14976565772938,119.22369431643625,89.67091668412233
RCNX0170,2023-08-01 14:42:00,145.5320184855467,109.48414065772937,80.96282074780059
RCNX0171,2023-08-01 14:45:00,133.14098895056557,110.71863522901829,91.44864587697249
RCNX0172,2023-08-01 14:48:00,160.15179793324955,128.596211248429,102.75131179304566
RCNX0173,2023-08-01 14:51:00,100.40688538611926,89.00887096774194,77.33303353232789
RCNX0174,2023-08-01 14:54:00,160.9277322475911,130.09071227831308,103.95154264418377
RCNX0175,2023-08-01 14:57:00,138.24373428990364,118.11516286133222,101.116912355118
RCNX0176,2023-08-01 15:00:00,128.74426450565562,106.51966685867896,86.91098223013546
RCNX0177,2023-08-01 15:03:00,134.57865521575198,113.31867319508449,94.16684471442537
RCNX0178,2023-08-01 15:06:00,98.81430840664711,89.48816942466136,79.80105606758832
RCNX0179,2023-08-01 15:09:00,117.56588465298142,112.14388353581901,102.18171475701718
RCNX0180,2023-08-01 15:12:00,136.7514414013406,119.88133684192152,104.3941588988968
RCNX0181,2023-08-01 15:15:00,107.788050289764,98.47438817902528,86.83465036307778
RCNX0182,2023-08-01 15:18:00,146.98735075408462,114.55277370478983,89.21017054182377
RCNX0183,2023-08-01 15:21:00,142.21441401340596,109.50806320695433,83.69967488828375
RCNX0184,2023-08-01 15:24:00,111.63194953567937,107.11460733486943,97.91604699064376
RCNX0185,2023-08-01 15:27:00,99.43952005655635,90.17024376832845,79.3509831901969
RCNX0186,2023-08-01 15:30:00,126.89790270213658,105.97528365451753,87.81093160871387
RCNX0187,2023-08-01 15:33:00,136.76568478564445,121.11149979053205,104.54395946795141
RCNX0188,2023-08-01 15:36:00,109.58602892403296,105.04043255131965,95.57712479053205
RCNX0189,2023-08-01 15:39:00,141.9061793045664,126.9401894812177,109.51811548666387
RCNX0190,2023-08-01 15:42:00,145.54742441698087,116.53620086230973,93.66899176092724
RCNX0191,2023-08-01 15:45:00,139.63569246613602,108.06393791020807,82.02458019131406
RCNX0192,2023-08-01 15:48:00,106.45557621142298,100.79896706116465,90.97140020597682
RCNX0193,2023-08-01 15:51:00,108.84343667085602,102.49960506563329,92.26126719382768
RCNX0194,2023-08-01 15:54:00,137.60573680351905,133.56481680282084,122.13179243471582
RCNX0195,2023-08-01 15:57:00,129.16048387096774,119.80567047200111,107.07305194805195
RCNX0196,2023-08-01 16:00:00,136.4756030931434,128.32911473607038,115.29356235162687
RCNX0197,2023-08-01 16:03:00,137.51009155495044,127.74512637899734,113.95399821952242
RCNX0198,2023-08-01 16:06:00,120.48467261904761,106.29609211353163,91.16309131057115
RCNX0199,2023-08-01 16:09:00,114.63523861890798,102.66057594958805,89.53974872573663
RCNX0200,2023-08-01 16:12:00,137.59628761695294,132.66826298701298,120.97016390867198
RCNX0201,2023-08-01 16:15:00,120.68571384932272,102.16261171624075,84.56012908462505
RCNX0202,2023-08-01 16:18:00,118.48884626797933,100.19657519899455,82.81967427733557
RCNX0203,2023-08-01 16:21:00,124.7304221652004,110.63119370548806,95.28015814830331
RCNX0204,2023-08-01 16:24:00,136.02323130498533,126.55140081692501,113.17847454964391
RCNX0205,2023-08-01 16:27:00,116.16656411464879,100.04340437788018,83.83860843457617
RCNX0206,2023-08-01 16:30:00,135.9798758029605,130.82467052436812,119.92626029884094
RCNX0207,2023-08-01 16:33:00,113.24748027510124,109.96551939324117,100.43868480310013
RCNX0208,2023-08-01 16:36:00,133.2180443548387,128.60608897151235,115.99810169669041
RCNX0209,2023-08-01 16:39:00,131.61240617581345,126.86189908881441,115.66999109761207
RCNX0210,2023-08-01 16:42:00,108.60678807080016,103.7988173788577,94.18205557882978
RCNX0211,2023-08-01 16:45:00,104.52209755969837,100.25992048945677,90.86674565354001
RCNX0212,2023-08-01 16:48:00,130.51693024717218,121.45135848694316,108.56071254014802
RCNX0213,2023-08-01 16:51:00,118.32995871735791,112.39061845412652,101.59992581343388
RCNX0214,2023-08-01 16:54:00,124.0206784143276,113.9097398233487,101.01510918516966
RCNX0215,2023-08-01 16:57:00,144.34806067588326,128.15196027091187,111.84073235232509
RCNX0216,2023-08-01 17:00:00,138.90196027091187,128.9044463936601,114.97610712540148
RCNX0217,2023-08-01 17:03:00,109.57762795000698,102.9116948575618,92.6245810640972
RCNX0218,2023-08-01 17:06:00,127.9588007086999,123.97569866289625,113.35456465577434
RCNX0219,2023-08-01 17:09:00,121.56348362658846,117.86493288297724,107.37877478704091
RCNX0220,2023-08-01 17:12:00,130.52960873132244,123.18175665060745,109.77439996159754
RCNX0221,2023-08-01 17:15:00,120.31198156682028,113.87490224828935,101.65483216380393
RCNX0222,2023-08-01 17:18:00,108.69526427873203,100.7371391041754,89.61418403505097
RCNX0223,2023-08-01 17:21:00,129.3651301319648,122.46993611227482,110.82075085532747
RCNX0224,2023-08-01 17:24:00,111.74558197179165,102.80086405529954,90.85427489177489
RCNX0225,2023-08-01 17:27:00,117.26966598589583,106.94658741795838,94.41226303937998
RCNX0226,2023-08-01 17:30:00,130.90106261346182,120.17817693059628,105.52822100614439
RCNX0227,2023-08-01 17:33:00,130.71244414187962,122.55794145370758,109.09215455243681
RCNX0228,2023-08-01 17:36:00,123.05238051598938,116.10367005306522,102.58627984918307
RCNX0229,2023-08-01 17:39:00,113.15853800097752,107.93578410836476,95.1858063643346
RCNX0230,2023-08-01 17:42:00,124.71177035330261,121.10369710934226,106.73165366219801
RCNX0231,2023-08-01 17:45:00,123.54382985965647,121.01095604664152,108.87001989945539
RCNX0232,2023-08-01 17:48:00,110.94118969068566,110.6718610354699,101.69595814132104
RCNX0233,2023-08-01 17:51:00,133.60985895824606,131.63825670297445,120.26728765186427
RCNX0234,2023-08-01 17:54:00,107.8910439359028,104.74334939254294,94.64682612414467
RCNX0235,2023-08-01 17:57:00,140.65078986873343,131.50841799329703,116.22264959502863
RCNX0236,2023-08-01 18:00:00,125.46332608923335,120.0636145440581,107.99702293674068
RCNX0237,2023-08-01 18:03:00,127.44181940371456,121.61518904482614,109.56149935414048
RCNX0238,2023-08-01 18:06:00,120.91043368593772,114.9182577503142,103.37948392333473
RCNX0239,2023-08-01 18:09:00,124.82150406716939,119.76895423125262,108.6811286831448
RCNX0240,2023-08-01 18:12:00,116.1991115067728,110.84968972559699,100.05421205138947
RCNX0241,2023-08-01 18:15:00,107.4504215542522,103.53962260857422,93.57806346878928
RCNX0242,2023-08-01 18:18:00,116.51351068286552,111.29540785155704,99.98102089442816
RCNX0243,2023-08-01 18:21:00,134.03780023739702,128.08792853651724,114.9120103686636
RCNX0244,2023-08-01 18:24:00,121.11199684052507,115.71090760717777,103.6588234010613
RCNX0245,2023-08-01 18:27:00,116.223432481497,109.94525598729227,97.08856697737747
RCNX0246,2023-08-01 18:30:00,111.55744876763022,106.70473964879207,95.71692457408183
RCNX0247,2023-08-01 18:33:00,129.67194220430108,121.49743009007122,107.45437133431085
RCNX0248,2023-08-01 18:36:00,133.17048683843038,122.98431041404832,108.4350073313783
RCNX0249,2023-08-01 18:39:00,114.80914633081971,106.36786936182098,94.33764313643346
RCNX0250,2023-08-01 18:42:00,118.13268092794303,110.91183755760369,99.23077127845274
RCNX0251,2023-08-01 18:45:00,122.73624886538192,111.46353642996789,98.55244641111577
RCNX0252,2023-08-01 18:48:00,128.96811243192292,114.80195285225527,99.59491036517247
RCNX0253,2023-08-01 18:51:00,121.50378656961318,114.10593099776567,102.0760325024438
RCNX0254,2023-08-01 18:54:00,127.97528059977657,122.2811993785784,110.46175726155565
RCNX0255,2023-08-01 18:57:00,127.87528758204161,122.35453629032259,110.51484953218824
RCNX0256,2023-08-01 19:00:00,115.62024376832845,110.33311644672531,99.40836999022483
RCNX0257,2023-08-01 19:03:00,126.31459729786343,114.12322955941907,99.22698558162269
RCNX0258,2023-08-01 19:06:00,137.7115294651585,121.62858408392682,103.37549704999302
RCNX0259,2023-08-01 19:09:00,126.91695948540706,113.96996273216031,98.20998158427594
RCNX0260,2023-08-01 19:12:00,127.34560117302053,118.53664685448959,105.37713831867057
RCNX0261,2023-08-01 19:15:00,122.84623175883256,113.6299739910627,100.73560126029884
RCNX0262,2023-08-01 19:18:00,131.9102207268538,116.52802855746404,99.59377443792766
RCNX0263,2023-08-01 19:21:00,128.73867214774472,121.06061391565424,107.57562011241447
RCNX0264,2023-08-01 19:24:00,122.37765718824187,114.05019768537913,100.45827180212261
RCNX0265,2023-08-01 19:27:00,120.20116691104595,111.92364238583997,98.13546030582322
RCNX0266,2023-08-01 19:30:00,119.28320197947214,111.93334162477308,99.99995985197599
RCNX0267,2023-08-01 19:33:00,124.30509356235163,116.49830287320206,102.98285199343667
RCNX0268,2023-08-01 19:36:00,119.76678274682307,107.5889147814551,93.11959354489596
RCNX0269,2023-08-01 19:39:00,122.24791142996789,114.18017865870688,99.74871744518921
RCNX0270,2023-08-01 19:42:00,121.60446995880464,114.58593466345482,101.05434122329284
RCNX0271,2023-08-01 19:45:00,114.98715132313923,110.2138113566541,97.83579938206954
RCNX0272,2023-08-01 19:48:00,118.22016478145511,116.62932464041334,105.55429103826282
RCNX0273,2023-08-01 19:51:00,120.31798369641112,117.12501309174696,105.70187037424941
RCNX0274,2023-08-01 19:54:00,113.82535565912582,110.18075076804915,99.62134216589861
RCNX0275,2023-08-01 19:57:00,117.5641041753945,110.69540828794861,98.77493235930736
RCNX0276,2023-08-01 20:00:00,139.04974165619328,115.12139453288647,92.29230336196062
RCNX0277,2023-08-01 20:03:00,160.79144628892612,121.87662294023181,88.48717052436811
RCNX0278,2023-08-01 20:06:00,150.1668983905879,112.6454274891775,81.26104899804497
RCNX0279,2023-08-01 20:09:00,147.96802253526045,109.50610206325932,77.92213116184891
RCNX0280,2023-08-01 20:12:00,165.5790501501187,120.24755882558301,84.65269559069962
RCNX0281,2023-08-01 20:15:00,158.80909920053065,116.84386433459014,84.32449814969976
RCNX0282,2023-08-01 20:18:00,150.28505664362518,111.40634426057814,82.14175219941349
RCNX0283,2023-08-01 20:21:00,166.12440127077224,118.24559680910487,83.69859132802681
RCNX0284,2023-08-01 20:24:00,162.47624284317834,112.91095080994275,77.21246639784947
RCNX0285,2023-08-01 20:27:00,178.3296864090211,120.56409108364754,79.65391486873342
RCNX0286,2023-08-01 20:30:00,177.12995217148443,118.71896950495741,78.08886197807568
RCNX0287,2023-08-01 20:33:00,190.95060134757716,126.02727840036307,81.82065266722525
RCNX0288,2023-08-01 20:36:00,185.29310937718196,119.54843728180421,76.2364120758274
RCNX0289,2023-08-01 20:39:00,185.4469203847228,119.62782999930177,76.27476303937998
RCNX0290,2023-08-01 20:42:00,179.24145108923335,116.2220037355118,74.95744047619047
RCNX0291,2023-08-01 20:45:00,174.875250052367,113.79522762184052,73.96648294581762
RCNX0292,2023-08-01 20:48:00,195.95422645231113,127.61037564585952,83.88457006702974
RCNX0293,2023-08-01 20:51:00,181.0095831587767,116.62883326351069,76.73707320904902
RCNX0294,2023-08-01 20:54:00,169.95020903155984,106.02740059000139,67.4570891809803
RCNX0295,2023-08-01 20:57:00,192.0307603686636,119.64739605152911,76.41247207093981
RCNX0296,2023-08-01 21:00:00,182.28754887585532,110.21230275101243,67.52861244937858
RCNX0297,2023-08-01 21:03:00,107.56551939324116,107.56551939324116,107.56551939324116
RCNX0298,2023-08-01 21:06:00,86.5485686356654,86.5485686356654,86.5485686356654
RCNX0299,2023-08-01 21:09:00,58.995007680491554,58.995007680491554,58.995007680491554
RCNX0300,2023-08-01 21:12:00,43.09591406577294,43.09591406577294,43.09591406577294
RCNX0301,2023-08-01 21:15:00,34.97010717776847,34.97010717776847,34.97010717776847
RCNX0302,2023-08-01 21:18:00,28.747007663035888,28.747007663035888,28.747007663035888
RCNX0303,2023-08-01 21:21:00,19.80417408532328,19.80417408532328,19.80417408532328
RCNX0304,2023-08-01 21:24:00,12.336615870688451,12.336615870688451,12.336615870688451
RCNX0305,2023-08-01 21:27:00,7.707499389051808,7.707499389051808,7.707499389051808
RCNX0306,2023-08-01 21:30:00,7.015302070241586,7.015302070241586,7.015302070241586
RCNX0307,2023-08-01 21:33:00,7.139285277894149,7.139285277894149,7.139285277894149
RCNX0308,2023-08-01 21:36:00,8.523576490713587,8.523576490713587,8.523576490713587
RCNX0309,2023-08-01 21:39:00,8.334223572126797,8.334223572126797,8.334223572126797
RCNX0310,2023-08-01 21:42:00,8.033098554671135,8.033098554671135,8.033098554671135
RCNX0311,2023-08-01 21:45:00,9.489395248568636,9.489395248568636,9.489395248568636
RCNX0312,2023-08-01 21:48:00,8.039645300935623,8.039645300935623,8.039645300935623
RCNX0313,2023-08-01 21:51:00,6.4724296536796535,6.4724296536796535,6.4724296536796535
RCNX0314,2023-08-01 21:54:00,6.764818984778662,6.764818984778662,6.764818984778662
RCNX0315,2023-08-01 21:57:00,6.443866516547968,6.443866516547968,6.443866516547968
RCNX0316,2023-08-01 22:00:00,7.775605711492808,7.775605711492808,7.775605711492808
RCNX0317,2023-08-01 22:03:00,7.661890797374668,7.661890797374668,7.661890797374668
