Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/06/30 20:46:38,975.90,20.95,60.26,60.25,3.20,4250.00, 4.98,-2.15,355,95744,6780,6755.33,0.10,0.17,38.07,
2023/06/30 20:46:41,975.93,20.97,60.24,60.25,3.20,4250.00, 4.78,-1.72,358,96000,6756,6705.56,0.10,0.17,37.16,
2023/06/30 20:46:47,975.92,20.99,60.19,60.25,3.20,4265.63, 5.21,-1.94,360,96512,6796,6764.54,0.11,0.17,36.94,
2023/06/30 20:46:53,976.00,21.00,60.16,60.25,3.20,4281.25, 4.76,-1.51,359,96256,6768,6718.46,0.10,0.17,36.91,
2023/06/30 20:46:59,976.07,21.10,60.05,60.00,3.20,4250.00, 5.17,-2.59,355,94976,6730,6672.38,0.10,0.17,36.89,
2023/06/30 20:47:05,976.05,21.17,59.96,60.00,3.20,4218.75, 4.98,-1.08,354,94976,6686,6631.83,0.10,0.17,36.85,
2023/06/30 20:47:11,976.04,21.20,59.92,60.00,3.20,4218.75, 5.20,-1.95,353,94720,6709,6652.11,0.10,0.17,36.82,
2023/06/30 20:47:17,976.04,21.30,59.80,59.75,3.20,4250.00, 5.00,-2.16,354,94720,6723,6683.44,0.10,0.17,36.78,
2023/06/30 20:47:23,975.98,21.29,59.79,59.75,3.20,4265.63, 5.19,-1.74,356,95232,6737,6709.25,0.10,0.17,36.50,
2023/06/30 20:47:29,975.78,21.29,59.75,59.75,3.20,4265.63, 4.98,-1.73,359,96000,6766,6720.31,0.10,0.17,36.54,
2023/06/30 20:47:35,975.87,21.34,59.70,59.75,3.20,4296.88, 5.21,-1.51,360,96256,6789,6755.33,0.11,0.17,36.31,
2023/06/30 20:47:41,975.95,21.33,59.68,59.75,3.20,4375.00, 4.98,-1.72,364,97536,6866,6849.33,0.11,0.17,36.68,
2023/06/30 20:47:47,975.79,21.35,59.62,59.75,3.20,4453.13, 5.00,-1.72,373,100096,6959,6950.71,0.11,0.18,36.44,
2023/06/30 20:47:53,975.83,21.36,59.61,59.75,3.20,4484.38, 5.21,-1.74,373,100096,6937,6950.71,0.11,0.18,36.18,
2023/06/30 20:47:59,975.91,21.43,59.51,59.50,3.20,4500.00, 4.96,-1.95,374,100352,6963,6994.94,0.11,0.18,37.34,
2023/06/30 20:48:05,975.85,21.37,59.55,59.75,3.20,4531.25, 4.98,-1.52,375,100608,6965,7017.06,0.11,0.18,37.31,
2023/06/30 20:48:11,976.00,21.46,59.45,59.50,3.20,4546.88, 5.19,-1.95,375,100608,6966,7000.47,0.11,0.18,37.12,
2023/06/30 20:48:17,976.01,21.43,59.45,59.50,3.20,4546.88, 4.98,-2.17,378,101376,6994,7059.46,0.11,0.18,37.10,
2023/06/30 20:48:23,975.98,21.49,59.36,59.50,3.20,4593.75, 5.19,-1.95,382,102400,7054,7149.77,0.11,0.18,37.08,
2023/06/30 20:48:29,975.89,21.46,59.37,59.50,3.20,4671.88, 5.17,-1.73,388,103936,7116,7197.70,0.12,0.18,37.05,
2023/06/30 20:48:35,976.04,21.46,59.34,59.50,3.20,4734.38, 4.98,-1.73,391,104960,7183,7225.34,0.12,0.19,37.03,
2023/06/30 20:48:41,976.13,21.47,59.31,59.50,3.20,4796.88, 5.41,-2.38,397,106496,7276,7315.66,0.12,0.19,37.00,
2023/06/30 20:48:47,975.96,21.47,59.30,59.50,3.20,4875.00, 4.98,-1.95,404,108288,7269,7400.45,0.12,0.19,36.98,
2023/06/30 20:48:53,976.25,21.45,59.30,59.50,3.20,4937.50, 4.98,-2.15,405,109056,7324,7455.74,0.12,0.19,36.45,
2023/06/30 20:48:59,976.25,21.43,59.30,59.50,3.20,5015.63, 4.74,-2.15,413,111104,7387,7544.22,0.12,0.20,36.43,
2023/06/30 20:49:05,976.32,21.46,59.27,59.50,3.20,5078.13, 5.19,-2.17,417,112128,7448,7614.26,0.13,0.20,36.42,
2023/06/30 20:49:11,976.50,21.50,59.21,59.25,3.20,5109.38, 5.19,-1.95,416,111616,7465,7643.75,0.13,0.20,36.38,
2023/06/30 20:49:17,976.64,21.47,59.23,59.50,3.20,5156.25, 4.96,-1.95,422,113664,7556,7695.36,0.13,0.20,36.38,
2023/06/30 20:49:23,976.78,21.45,59.24,59.50,3.20,5250.00, 4.98,-1.72,426,114688,7627,7717.48,0.13,0.21,36.34,
2023/06/30 20:49:29,977.03,21.44,59.22,59.50,3.20,5265.63, 5.19,-1.72,427,114688,7628,7734.07,0.13,0.21,36.34,
2023/06/30 20:49:35,976.99,21.39,59.26,59.50,3.20,5265.63, 4.96,-1.74,426,114432,7608,7743.28,0.13,0.21,36.30,
2023/06/30 20:49:41,977.01,21.39,59.23,59.50,3.20,5234.38, 4.98,-1.95,427,115200,7620,7732.22,0.13,0.21,36.03,
2023/06/30 20:49:47,977.26,21.39,59.23,59.25,3.20,5359.38, 4.78,-2.17,437,117504,7646,7879.68,0.13,0.21,35.76,
2023/06/30 20:49:53,977.22,21.36,59.23,59.50,3.20,5500.00, 5.00,-1.94,446,120320,7748,8032.67,0.14,0.22,36.02,
2023/06/30 20:49:59,977.34,21.33,59.25,59.50,3.20,5578.13, 5.17,-2.16,450,121088,7809,8065.84,0.14,0.22,34.87,
2023/06/30 20:50:05,977.45,21.25,59.30,59.50,3.20,5562.50, 5.00,-2.15,449,120832,7793,8038.19,0.14,0.22,35.38,
2023/06/30 20:50:11,977.58,21.20,59.33,59.50,3.20,5625.00, 4.98,-1.73,456,122880,7898,8146.94,0.14,0.22,35.34,
2023/06/30 20:50:17,977.71,21.16,59.36,59.50,3.20,5656.25, 4.74,-1.95,452,121600,7835,8091.65,0.14,0.22,35.35,
2023/06/30 20:50:23,977.68,21.18,59.32,59.50,3.20,5562.50, 5.18,-2.16,444,119552,7728,7981.06,0.14,0.22,35.35,
2023/06/30 20:50:29,977.76,21.13,59.37,59.50,3.20,5625.00, 5.19,-1.95,456,122624,7869,8139.57,0.14,0.22,36.83,
2023/06/30 20:50:35,977.91,21.14,59.34,59.50,3.20,5703.13, 4.96,-1.93,463,124928,7911,8261.22,0.14,0.23,36.81,
2023/06/30 20:50:41,977.78,21.06,59.41,59.75,3.19,5671.88, 4.96,-1.72,455,122112,7817,8087.96,0.14,0.22,36.79,
2023/06/30 20:50:47,977.95,21.07,59.37,59.50,3.20,5578.13, 5.17,-1.94,449,120576,7753,8010.55,0.14,0.22,36.78,
2023/06/30 20:50:53,978.00,21.06,59.37,59.50,3.20,5593.75, 5.18,-2.38,453,121856,7808,8075.06,0.14,0.22,36.77,
2023/06/30 20:50:59,978.14,21.06,59.36,59.50,3.19,5609.38, 5.21,-1.73,455,122624,7832,8086.12,0.14,0.22,36.76,
2023/06/30 20:51:05,978.28,21.09,59.31,59.50,3.19,5640.63, 4.98,-1.95,455,122368,7854,8122.98,0.14,0.22,36.74,
2023/06/30 20:51:11,978.43,21.06,59.34,59.50,3.19,5609.38, 5.16,-1.95,452,121344,7794,8075.06,0.14,0.22,36.22,
2023/06/30 20:51:17,978.54,21.00,59.40,59.50,3.19,5609.38, 4.98,-1.72,454,122112,7826,8087.96,0.14,0.22,36.20,
2023/06/30 20:51:23,978.68,21.00,59.38,59.50,3.19,5656.25, 4.78,-1.94,458,123136,7887,8137.73,0.14,0.22,36.19,
2023/06/30 20:51:29,978.78,20.99,59.38,59.75,3.19,5703.13, 4.98,-1.95,461,124160,7912,8189.34,0.14,0.22,36.15,
2023/06/30 20:51:35,978.95,20.91,59.45,59.75,3.19,5718.75, 4.96,-2.16,461,124160,7927,8191.18,0.14,0.22,36.13,
2023/06/30 20:51:41,979.00,20.92,59.42,59.75,3.19,5703.13, 4.98,-2.16,461,124416,7967,8202.24,0.14,0.22,36.18,
2023/06/30 20:51:47,979.03,20.85,59.47,59.75,3.19,5750.00, 4.94,-1.51,465,125440,7916,8277.81,0.14,0.23,36.15,
2023/06/30 20:51:53,979.21,20.85,59.48,59.75,3.19,5875.00, 4.98,-1.51,474,127488,7988,8438.17,0.15,0.23,35.88,
2023/06/30 20:51:59,979.48,20.80,59.53,59.75,3.19,5937.50, 5.17,-2.15,478,128768,8017,8360.75,0.15,0.23,35.97,
2023/06/30 20:52:05,979.44,20.76,59.54,59.75,3.19,5937.50, 4.96,-1.72,475,127744,7990,8436.33,0.15,0.23,35.75,
2023/06/30 20:52:11,979.51,20.73,59.56,59.75,3.19,5875.00, 4.98,-1.72,468,125696,7907,8316.52,0.14,0.23,35.53,
2023/06/30 20:52:17,979.61,20.72,59.56,59.75,3.19,5796.88, 4.96,-1.95,462,124160,7905,8185.65,0.14,0.22,35.43,
2023/06/30 20:52:23,979.58,20.66,59.61,60.00,3.19,5703.13, 5.19,-1.94,456,122368,7800,8110.08,0.14,0.22,35.42,
2023/06/30 20:52:29,979.72,20.70,59.56,59.75,3.19,5718.75, 5.00,-2.15,461,123648,7938,8193.02,0.14,0.22,35.34,
2023/06/30 20:52:35,979.72,20.67,59.59,59.75,3.19,5796.88, 5.17,-1.72,465,124928,7981,8296.24,0.14,0.23,35.18,
2023/06/30 20:52:41,979.90,20.67,59.58,59.75,3.19,5781.25, 4.98,-2.15,466,124928,8006,8275.97,0.14,0.22,35.10,
2023/06/30 20:52:47,979.86,20.64,59.59,59.75,3.19,5812.50, 4.76,-2.17,468,125696,7910,8299.93,0.14,0.23,35.08,
2023/06/30 20:52:53,979.88,20.57,59.64,60.00,3.19,5906.25, 4.98,-1.51,478,128768,8007,8511.90,0.15,0.23,35.03,
2023/06/30 20:52:59,980.09,20.56,59.65,59.75,3.19,6000.00, 4.98,-2.17,485,130304,8078,8441.86,0.15,0.23,36.68,
2023/06/30 20:53:05,980.24,20.55,59.66,60.00,3.19,6156.25, 5.21,-1.93,494,132608,8214,8607.74,0.15,0.24,36.69,
2023/06/30 20:53:11,980.37,20.55,59.66,60.00,3.19,6203.13, 4.96,-1.72,494,133120,8264,8615.12,0.15,0.24,36.68,
2023/06/30 20:53:17,980.45,20.40,59.77,60.00,3.19,6312.50, 4.96,-2.16,503,135424,8245,8740.45,0.16,0.25,36.68,
2023/06/30 20:53:23,980.55,20.39,59.79,60.25,3.19,6390.63, 5.18,-1.94,510,137216,8299,8817.87,0.16,0.25,36.67,
