Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/02 13:52:00,989.07,16.23,51.50,51.50,2.73,6250.00, 3.33,-4.22,375,99072,6961,7501.82,0.12,0.19,17.56,
2023/07/02 13:52:03,989.08,16.20,51.55,51.50,2.73,6250.00, 3.55,-4.67,375,99072,6961,7501.82,0.12,0.19,17.56,
2023/07/02 13:52:09,989.02,16.25,51.53,51.50,2.74,6250.00, 3.11,-4.22,380,100352,6936,7479.71,0.12,0.19,16.34,
2023/07/02 13:52:15,988.96,16.27,51.51,51.50,2.74,6250.00, 3.79,-4.22,381,100608,6923,7476.02,0.12,0.19,16.20,
2023/07/02 13:52:21,988.99,16.23,51.55,51.50,2.74,6250.00, 3.33,-4.24,381,100608,6954,7479.71,0.12,0.19,16.21,
2023/07/02 13:52:27,988.87,16.21,51.61,51.75,2.74,6250.00, 3.35,-4.22,381,100352,6952,7477.86,0.12,0.19,16.23,
2023/07/02 13:52:33,988.79,16.18,51.66,51.75,2.75,6250.00, 3.55,-4.22,383,100864,6966,7477.86,0.12,0.19,16.26,
2023/07/02 13:52:39,988.87,16.17,51.70,51.75,2.75,6250.00, 3.36,-4.22,382,100608,6962,7487.08,0.12,0.19,16.30,
2023/07/02 13:52:45,988.93,16.16,51.73,51.75,2.75,6250.00, 3.32,-4.22,384,101376,6947,7481.55,0.12,0.19,16.35,
2023/07/02 13:52:51,988.87,16.12,51.78,52.00,2.75,6250.00, 3.57,-4.22,383,101120,6960,7490.76,0.12,0.19,16.17,
2023/07/02 13:52:57,988.89,16.15,51.78,51.75,2.75,6250.00, 3.34,-4.22,383,101376,6966,7485.23,0.12,0.19,15.99,
2023/07/02 13:53:03,988.92,16.12,51.83,52.00,2.75,6265.63, 3.33,-4.22,383,101120,6971,7516.57,0.12,0.19,16.50,
2023/07/02 13:53:09,988.95,16.08,51.89,52.00,2.75,6265.63, 3.56,-4.00,384,101376,6989,7520.26,0.12,0.19,16.21,
2023/07/02 13:53:15,988.91,16.06,51.94,52.00,2.76,6265.63, 3.55,-4.02,383,100864,6982,7509.20,0.12,0.19,16.11,
2023/07/02 13:53:21,988.83,16.03,51.99,52.00,2.76,6265.63, 3.35,-4.00,383,100864,6984,7522.10,0.13,0.19,16.05,
2023/07/02 13:53:27,988.83,16.01,52.03,52.25,2.76,6265.63, 3.56,-4.00,383,100864,6985,7535.00,0.13,0.19,16.08,
2023/07/02 13:53:33,988.86,16.01,52.03,52.00,2.76,6265.63, 3.32,-4.00,385,101376,6970,7527.63,0.13,0.19,16.03,
2023/07/02 13:53:39,988.72,15.99,52.10,52.25,2.76,6281.25, 3.33,-4.46,384,101120,6970,7529.47,0.13,0.19,15.91,
2023/07/02 13:53:45,988.71,15.96,52.13,52.25,2.76,6281.25, 3.55,-4.02,384,101376,6982,7538.69,0.13,0.19,16.02,
2023/07/02 13:53:51,988.74,15.92,52.19,52.25,2.76,6281.25, 3.56,-4.46,385,101632,6988,7523.94,0.13,0.19,15.91,
2023/07/02 13:53:57,988.70,15.90,52.23,52.25,2.76,6281.25, 3.32,-4.00,385,101632,6968,7518.41,0.13,0.19,17.61,
2023/07/02 13:54:03,988.61,15.87,52.29,52.50,2.76,6281.25, 3.76,-4.22,385,101888,6993,7535.00,0.13,0.19,17.54,
2023/07/02 13:54:09,988.66,15.86,52.31,52.50,2.76,6281.25, 3.33,-4.22,385,101632,6991,7542.37,0.13,0.19,17.57,
2023/07/02 13:54:15,988.73,15.85,52.36,52.50,2.76,6281.25, 3.56,-4.21,384,101632,6997,7540.53,0.13,0.19,17.60,
2023/07/02 13:54:21,988.80,15.87,52.33,52.25,2.76,6281.25, 3.56,-4.00,386,101888,6998,7525.79,0.13,0.19,17.63,
2023/07/02 13:54:27,988.70,15.86,52.38,52.25,2.76,6281.25, 3.33,-3.97,384,101376,6996,7557.12,0.13,0.19,17.66,
2023/07/02 13:54:33,988.80,15.84,52.41,52.50,2.76,6281.25, 3.56,-4.43,385,101888,7018,7551.59,0.13,0.19,17.68,
2023/07/02 13:54:39,988.78,15.82,52.47,52.50,2.77,6281.25, 3.33,-4.00,387,102144,7000,7544.22,0.13,0.19,17.70,
2023/07/02 13:54:45,988.82,15.81,52.49,52.50,2.76,6281.25, 3.32,-4.00,384,101632,7016,7547.90,0.13,0.19,17.26,
2023/07/02 13:54:51,988.88,15.84,52.45,52.50,2.77,6296.88, 3.55,-4.22,386,101888,7028,7573.71,0.13,0.19,17.30,
2023/07/02 13:54:57,988.83,15.82,52.50,52.50,2.76,6296.88, 3.33,-4.00,385,101888,7020,7568.18,0.13,0.19,17.29,
2023/07/02 13:55:03,988.72,15.78,52.58,52.75,2.77,6312.50, 3.57,-4.21,386,101888,7030,7568.18,0.13,0.19,17.30,
2023/07/02 13:55:09,988.87,15.76,52.62,52.75,2.77,6312.50, 3.35,-3.98,385,101888,7016,7553.43,0.13,0.19,17.33,
