Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u [mV], IR_M_u [mV], PyroT_u [C], 
2024/10/19 14:08:27,996.15,19.55,20.24,20.00,8.02,468.75,5.25,0.27,0,0,1236,0.00,10.25,17.13,15.31,
2024/10/19 14:08:29,996.16,19.54,20.25,20.00,8.03,484.38,5.64,0.00,0,0,1236,0.00,10.25,17.13,15.31,
2024/10/19 14:08:46,996.20,19.67,20.07,19.75,8.12,468.75,5.84,0.27,0,0,1240,0.00,10.25,17.25,15.27,
2024/10/19 14:09:02,996.15,19.88,19.89,19.75,8.15,468.75,6.30,0.53,0,0,1243,0.00,10.38,17.25,15.25,
2024/10/19 14:09:18,996.13,20.04,19.75,19.75,8.21,468.75,6.49,0.88,0,0,1251,0.00,10.38,17.25,15.23,
2024/10/19 14:09:34,996.13,20.18,19.64,19.50,8.30,468.75,5.80,0.45,0,0,1257,0.00,10.38,17.38,15.23,
2024/10/19 14:09:50,996.14,20.30,19.54,19.25,8.34,484.38,6.28,0.00,0,0,1265,0.00,10.50,17.50,15.21,
2024/10/19 14:10:06,996.15,20.42,19.45,19.25,8.37,484.38,4.92,0.27,0,0,1273,0.00,10.63,17.75,15.21,
2024/10/19 14:10:22,996.13,20.53,19.38,19.25,8.40,484.38,6.01,0.09,0,0,1285,0.00,10.75,17.88,15.19,
2024/10/19 14:10:38,996.17,20.61,19.31,19.25,8.40,500.00,5.63,0.45,0,0,1300,0.00,10.88,18.13,15.19,
2024/10/19 14:10:54,996.13,20.69,19.24,19.25,8.41,500.00,5.74,0.09,0,0,1313,0.00,11.00,18.38,15.18,
2024/10/19 14:11:10,996.15,20.77,19.20,19.00,8.40,500.00,5.67,0.27,0,0,1332,0.00,11.25,18.63,15.17,
2024/10/19 14:11:26,996.17,20.83,19.15,19.00,8.40,515.63,5.60,0.45,0,0,1349,0.00,11.38,18.75,15.16,
2024/10/19 14:11:42,996.17,20.91,19.10,19.00,8.43,515.63,5.93,0.18,0,0,1357,0.00,11.50,19.00,15.16,
2024/10/19 14:11:58,996.21,20.96,19.06,19.00,8.40,515.63,5.80,0.80,0,0,1374,0.00,11.63,19.25,15.15,
2024/10/19 14:12:14,996.14,21.00,19.02,19.00,8.40,531.25,5.58,0.09,0,0,1384,0.00,11.75,19.38,15.14,
2024/10/19 14:12:30,996.18,21.09,18.99,18.75,8.40,531.25,5.46,0.09,0,0,1391,0.00,11.88,19.50,15.14,
2024/10/19 14:12:46,996.17,21.11,18.95,19.00,8.40,531.25,5.36,0.09,0,0,1399,0.00,11.88,19.63,15.14,
2024/10/19 14:13:02,996.23,21.19,18.92,18.75,8.40,531.25,5.32,0.36,0,0,1399,0.00,11.88,19.63,15.13,
2024/10/19 14:13:18,996.22,21.21,18.89,19.00,8.40,531.25,5.66,0.53,0,0,1398,0.00,12.00,19.63,15.13,
2024/10/19 14:13:34,996.19,21.23,18.87,19.00,8.41,531.25,5.64,-0.18,0,0,1400,0.00,11.88,19.63,15.12,
2024/10/19 14:13:50,996.18,21.29,18.84,18.75,8.40,531.25,5.74,0.18,0,0,1400,0.00,11.88,19.63,15.12,
2024/10/19 14:14:06,996.20,21.32,18.83,18.75,8.41,531.25,5.41,0.63,0,0,1395,0.00,11.88,19.63,15.12,
2024/10/19 14:14:21,996.19,21.35,18.80,18.75,8.40,531.25,5.40,0.45,0,0,1395,0.00,11.88,19.63,15.12,
2024/10/19 14:14:38,996.23,21.38,18.78,18.75,8.41,531.25,5.12,0.71,0,0,1402,0.00,11.88,19.63,15.11,
2024/10/19 14:14:54,996.24,21.42,18.77,18.75,8.40,531.25,5.97,0.54,0,0,1407,0.00,12.00,19.75,15.12,
2024/10/19 14:15:10,996.23,21.42,18.75,18.75,8.41,546.88,5.75,0.53,0,0,1420,0.00,12.00,20.00,15.11,
2024/10/19 14:15:26,996.23,21.46,18.74,18.75,8.41,546.88,5.69,0.18,0,0,1433,0.00,12.13,20.13,15.11,
2024/10/19 14:15:42,996.24,21.47,18.72,18.50,8.41,546.88,5.87,-0.09,0,0,1452,0.00,12.38,20.38,15.11,
2024/10/19 14:15:58,996.27,21.48,18.71,18.50,8.41,562.50,4.99,-0.36,0,0,1466,0.00,12.63,20.75,15.11,
2024/10/19 14:16:14,996.23,21.51,18.70,18.50,8.41,562.50,5.65,-0.27,0,0,1483,0.00,12.75,21.00,15.11,
2024/10/19 14:16:30,996.25,21.52,18.70,18.50,8.41,578.13,5.63,0.35,0,0,1500,0.00,12.88,21.25,15.12,
2024/10/19 14:16:46,996.26,21.56,18.69,18.50,8.41,578.13,5.26,0.18,0,0,1515,0.00,13.13,21.38,15.12,
2024/10/19 14:17:02,996.28,21.55,18.68,18.50,8.41,578.13,5.58,0.00,0,0,1530,0.00,13.25,21.63,15.12,
2024/10/19 14:17:18,996.31,21.57,18.69,18.75,8.41,593.75,5.41,0.00,0,0,1536,0.00,13.25,21.75,15.12,
2024/10/19 14:17:34,996.33,21.58,18.68,18.50,8.41,593.75,5.68,0.44,0,0,1538,0.00,13.38,21.88,15.12,
2024/10/19 14:17:50,996.30,21.55,18.68,18.75,8.41,593.75,5.71,0.63,0,0,1538,0.00,13.38,21.88,15.12,
2024/10/19 14:18:06,996.32,21.58,18.68,18.50,8.41,593.75,6.00,0.54,0,0,1543,0.00,13.38,21.88,15.12,
2024/10/19 14:18:22,996.30,21.58,18.67,18.50,8.41,593.75,5.76,-0.09,0,0,1544,0.00,13.50,22.00,15.12,
2024/10/19 14:18:38,996.37,21.59,18.68,18.75,8.41,593.75,5.95,-0.09,0,0,1558,0.00,13.63,22.13,15.12,
2024/10/19 14:18:54,996.42,21.61,18.68,18.50,8.41,593.75,5.48,0.27,0,0,1562,0.00,13.75,22.25,15.12,
2024/10/19 14:19:10,996.36,21.62,18.68,18.50,8.41,609.38,5.83,0.18,0,0,1573,0.00,13.75,22.38,15.13,
2024/10/19 14:19:26,996.37,21.65,18.68,18.50,8.41,609.38,5.33,0.45,0,0,1582,0.00,14.00,22.50,15.13,
2024/10/19 14:19:42,996.38,21.59,18.69,18.75,8.41,609.38,5.25,0.36,0,0,1594,0.00,14.25,22.75,15.14,
2024/10/19 14:19:58,996.43,21.61,18.70,18.50,8.41,625.00,5.74,0.18,0,0,1605,0.00,14.38,23.00,15.14,
2024/10/19 14:20:14,996.36,21.63,18.69,18.50,8.41,625.00,5.55,0.71,0,0,1624,0.00,14.63,23.25,15.14,
2024/10/19 14:20:30,996.38,21.60,18.70,18.50,8.41,640.63,5.57,0.72,0,0,1647,0.00,14.88,23.63,15.14,
2024/10/19 14:20:46,996.46,21.61,18.71,18.50,8.41,640.63,5.28,0.09,0,0,1670,0.00,15.25,24.00,15.15,
2024/10/19 14:21:02,996.49,21.60,18.72,18.50,8.41,656.25,6.22,0.00,0,0,1700,0.00,15.50,24.50,15.16,
2024/10/19 14:21:18,996.51,21.60,18.73,18.75,8.41,671.88,5.54,-0.18,0,0,1738,0.00,16.00,25.00,15.16,
2024/10/19 14:21:34,996.58,21.61,18.74,18.75,8.41,687.50,5.01,0.00,0,0,1772,0.00,16.50,25.63,15.17,
2024/10/19 14:21:50,996.51,21.58,18.76,18.75,8.41,703.13,5.99,0.18,0,0,1805,0.00,17.00,26.25,15.18,
2024/10/19 14:22:06,996.53,21.58,18.78,18.75,8.41,718.75,5.58,0.35,0,0,1841,0.00,17.38,26.75,15.19,
2024/10/19 14:22:22,996.62,21.56,18.79,18.75,8.41,734.38,5.84,0.81,0,0,1869,0.00,17.75,27.38,15.20,
2024/10/19 14:22:38,996.65,21.53,18.82,18.75,8.41,750.00,5.26,0.18,0,0,1898,0.00,18.25,27.88,15.21,
2024/10/19 14:22:54,996.66,21.51,18.84,18.75,8.41,750.00,5.50,0.00,0,0,1937,0.00,18.63,28.38,15.21,
2024/10/19 14:23:10,996.68,21.49,18.86,18.75,8.42,781.25,5.15,0.18,0,0,1966,0.00,19.13,29.00,15.23,
2024/10/19 14:23:26,996.73,21.48,18.89,18.75,8.41,796.88,5.87,0.09,0,0,2005,0.00,19.63,29.63,15.24,
2024/10/19 14:23:42,996.78,21.43,18.91,19.00,8.41,812.50,5.64,0.36,0,0,2047,0.00,20.25,30.38,15.25,
2024/10/19 14:23:58,996.77,21.42,18.95,19.00,8.38,828.13,6.10,-0.27,0,0,2095,0.00,20.88,31.13,15.26,
2024/10/19 14:24:14,996.86,21.38,18.98,19.00,8.33,859.38,5.45,0.27,0,0,2140,0.00,21.50,32.00,15.28,
2024/10/19 14:24:30,996.90,21.38,19.02,19.00,8.30,875.00,6.09,-0.18,0,0,2185,0.00,22.13,32.75,15.30,
2024/10/19 14:24:46,996.99,21.32,19.05,19.00,8.25,906.25,4.80,0.00,0,0,2240,0.00,23.00,33.63,15.30,
2024/10/19 14:25:02,997.03,21.28,19.10,19.00,8.18,937.50,5.27,0.09,0,0,2302,0.00,23.75,34.75,15.33,
2024/10/19 14:25:18,997.02,21.25,19.14,19.00,8.09,968.75,5.87,0.00,0,0,2367,0.00,24.75,35.88,15.35,
2024/10/19 14:25:34,997.11,21.20,19.19,19.25,7.96,1000.00,5.70,0.27,0,0,2451,0.00,26.00,37.38,15.37,
2024/10/19 14:25:50,997.17,21.16,19.24,19.25,7.84,1046.88,5.67,0.18,0,0,2539,0.00,27.38,39.00,15.39,
2024/10/19 14:26:06,997.28,21.10,19.31,19.25,7.68,1093.75,5.42,0.36,0,0,2618,0.00,28.75,40.63,15.42,
2024/10/19 14:26:22,997.34,21.04,19.37,19.25,7.57,1140.63,5.88,0.18,0,0,2715,0.00,30.13,42.38,15.44,
2024/10/19 14:26:38,997.46,20.98,19.44,19.25,7.36,1187.50,5.37,0.27,0,0,2797,0.00,31.50,43.88,15.46,
2024/10/19 14:26:54,997.54,20.86,19.51,19.50,7.22,1234.38,5.46,0.45,0,0,2857,0.00,32.38,45.13,15.50,
2024/10/19 14:27:10,997.61,20.83,19.58,19.50,7.05,1265.63,6.11,0.36,0,0,2925,0.00,33.38,46.38,15.53,
2024/10/19 14:27:26,997.70,20.74,19.67,19.75,6.89,1296.88,5.19,0.00,0,0,2976,0.00,34.25,47.25,15.55,
2024/10/19 14:27:42,997.81,20.63,19.75,19.75,6.69,1328.13,5.19,0.53,0,0,3013,0.00,34.88,48.13,15.59,
2024/10/19 14:27:58,997.93,20.59,19.82,19.75,6.56,1359.38,5.33,0.45,0,0,3053,0.00,35.63,49.00,15.62,
2024/10/19 14:28:14,998.03,20.53,19.91,19.75,6.39,1375.00,5.34,0.09,0,0,3091,0.00,36.13,49.50,15.65,
2024/10/19 14:28:30,998.11,20.46,19.99,20.00,6.23,1406.25,5.24,0.27,0,0,3118,0.00,36.63,50.13,15.68,
2024/10/19 14:28:46,998.21,20.37,20.08,20.00,6.08,1421.88,6.18,0.18,0,0,3143,0.00,37.00,50.63,15.71,
2024/10/19 14:29:02,998.31,20.31,20.15,20.25,5.94,1437.50,6.04,0.36,0,0,3170,0.00,37.38,51.13,15.74,
2024/10/19 14:29:18,998.38,20.25,20.23,20.25,5.78,1468.75,5.89,0.27,0,0,3188,0.00,37.75,51.50,15.77,
2024/10/19 14:29:34,998.42,20.17,20.31,20.25,5.67,1484.38,5.35,0.00,0,0,3217,0.00,38.13,51.88,15.79,
2024/10/19 14:29:50,998.48,20.09,20.39,20.25,5.52,1500.00,5.57,-0.35,0,0,3244,0.00,38.50,52.38,15.82,
2024/10/19 14:30:06,998.58,20.03,20.47,20.50,5.42,1515.63,6.55,0.53,0,0,3262,0.00,38.75,52.88,15.84,
2024/10/19 14:30:22,998.59,19.96,20.54,20.50,5.30,1531.25,6.19,0.09,0,0,3295,0.00,39.13,53.25,15.87,
2024/10/19 14:30:38,998.68,19.90,20.62,20.50,5.19,1562.50,5.16,0.09,0,0,3308,0.00,39.38,53.75,15.88,
2024/10/19 14:30:54,998.71,19.83,20.69,20.75,5.06,1578.13,5.36,0.09,0,0,3329,0.00,39.50,54.00,15.91,
2024/10/19 14:31:10,998.74,19.77,20.76,20.75,4.98,1593.75,5.16,0.18,0,0,3344,0.00,39.75,54.38,15.93,
2024/10/19 14:31:26,998.87,19.70,20.84,21.00,4.88,1609.38,5.10,0.09,0,0,3365,0.00,39.88,54.63,15.95,
2024/10/19 14:31:42,998.95,19.62,20.90,21.00,4.80,1625.00,6.02,0.27,0,0,3386,0.00,40.13,55.13,15.96,
2024/10/19 14:31:58,999.00,19.57,20.98,21.00,4.74,1656.25,5.54,0.18,0,0,3440,0.00,40.75,56.13,15.99,
2024/10/19 14:32:14,999.13,19.51,21.05,21.25,4.69,1703.13,5.07,0.09,0,0,3494,0.00,41.50,57.38,16.01,
2024/10/19 14:32:30,999.18,19.46,21.13,21.00,4.65,1750.00,5.46,0.63,0,0,3531,0.00,42.00,58.25,16.02,
2024/10/19 14:32:46,999.27,19.39,21.21,21.25,4.62,1781.25,5.60,-0.18,0,0,3574,0.00,42.63,59.13,16.04,
2024/10/19 14:33:02,999.33,19.32,21.29,21.25,4.58,1859.38,5.56,0.18,0,0,3715,0.00,45.00,62.25,16.06,
2024/10/19 14:33:18,999.51,19.19,21.43,21.75,4.55,2609.38,5.27,0.27,0,0,4633,0.00,67.25,85.75,16.11,
2024/10/19 14:33:34,999.81,19.01,21.59,21.75,4.52,2562.50,5.64,0.09,0,0,4602,0.00,66.63,85.00,16.16,
2024/10/19 14:33:50,1000.27,18.88,21.82,22.00,4.49,3625.00,5.56,0.27,0,0,5593,0.00,95.38,115.13,16.25,
2024/10/19 14:34:06,1000.75,18.62,22.11,22.50,4.45,3703.13,5.79,0.00,0,0,5586,0.00,94.38,114.13,16.35,
2024/10/19 14:34:22,1001.26,18.38,22.38,22.75,4.44,3734.38,5.80,-0.36,0,0,5622,0.00,95.75,115.88,16.44,
2024/10/19 14:34:38,1001.71,18.08,22.68,23.00,4.42,3687.50,5.48,0.18,0,0,5587,0.00,94.88,114.38,16.53,
2024/10/19 14:34:54,1002.06,17.88,22.97,23.25,4.41,3515.63,5.33,0.27,0,0,5362,0.00,90.00,107.63,16.60,
2024/10/19 14:35:10,1002.31,17.70,23.17,23.50,4.40,2640.63,6.23,0.45,0,0,4272,0.00,58.00,76.00,16.64,
2024/10/19 14:35:26,1002.46,17.56,23.29,23.50,4.39,2906.25,5.53,0.45,0,0,4976,0.00,77.25,95.88,16.65,
2024/10/19 14:35:42,1002.72,17.50,23.46,23.75,4.38,2953.13,5.91,0.00,0,0,4687,0.00,69.25,87.50,16.71,
2024/10/19 14:35:58,1002.72,17.48,23.56,23.75,4.38,1843.75,5.48,0.09,0,0,3555,0.00,41.50,58.63,16.70,
2024/10/19 14:36:14,1002.63,17.45,23.64,23.75,4.38,2656.25,5.58,0.18,0,0,4952,0.00,78.13,95.50,16.70,
2024/10/19 14:36:30,1003.04,17.30,23.83,24.00,4.37,3406.25,6.02,0.00,0,0,5298,0.00,88.88,105.75,16.78,
2024/10/19 14:36:46,1003.17,17.25,24.00,24.25,4.37,1921.88,5.32,0.27,0,0,3449,0.00,39.88,56.38,16.78,
2024/10/19 14:37:02,1002.98,17.23,24.01,24.00,4.36,1656.25,4.91,0.09,0,0,3417,0.00,39.25,55.63,16.77,
2024/10/19 14:37:18,1002.86,17.25,24.05,24.25,4.36,1828.13,5.86,0.27,0,0,3656,0.00,44.88,61.13,16.75,
2024/10/19 14:37:34,1002.76,17.27,24.10,24.25,4.36,1750.00,6.25,0.27,0,0,3419,0.00,39.50,55.63,16.75,
2024/10/19 14:37:50,1002.69,17.26,24.11,24.25,4.36,1609.38,6.21,-0.27,0,0,3357,0.00,38.50,54.50,16.73,
2024/10/19 14:38:06,1002.54,17.30,24.10,24.25,4.36,1625.00,5.56,0.18,0,0,3396,0.00,39.38,55.25,16.72,
2024/10/19 14:38:22,1002.42,17.32,24.12,24.25,4.37,1671.88,5.36,0.44,0,0,3479,0.00,41.13,57.25,16.71,
2024/10/19 14:38:38,1002.35,17.35,24.12,24.25,4.37,1703.13,5.78,0.09,0,0,3547,0.00,42.13,58.50,16.71,
2024/10/19 14:38:54,1002.32,17.38,24.13,24.25,4.38,1812.50,5.77,0.18,0,0,3735,0.00,46.00,62.88,16.72,
2024/10/19 14:39:10,1002.27,17.37,24.13,24.25,4.36,1859.38,5.91,0.35,0,0,3766,0.00,46.38,63.50,16.73,
2024/10/19 14:39:26,1002.24,17.43,24.12,24.25,4.36,1937.50,5.52,0.00,0,0,3920,0.00,49.38,67.25,16.74,
2024/10/19 14:39:42,1002.36,17.42,24.17,24.25,4.36,2109.38,5.56,0.09,0,0,4161,0.00,54.25,72.88,16.76,
2024/10/19 14:39:58,1002.26,17.49,24.22,24.25,4.36,2093.75,6.37,0.00,0,0,4117,0.00,53.50,72.00,16.78,
2024/10/19 14:40:14,1002.32,17.46,24.26,24.25,4.36,2031.25,5.51,0.27,0,0,4045,0.00,52.00,70.13,16.80,
2024/10/19 14:40:29,1002.30,17.41,24.34,24.25,4.36,2078.13,5.48,0.18,0,0,4197,0.00,55.38,73.88,16.82,
2024/10/19 14:40:45,1002.48,17.36,24.47,24.50,4.36,3046.88,5.57,0.90,0,0,5406,0.00,86.00,106.75,16.90,
2024/10/19 14:41:02,1002.68,17.26,24.57,24.75,4.36,2562.50,5.23,0.99,0,0,4721,0.00,67.13,87.25,16.94,
2024/10/19 14:41:18,1002.59,17.22,24.67,24.75,4.36,2140.63,4.65,0.00,0,0,4239,0.00,55.88,74.75,16.96,
2024/10/19 14:41:34,1002.65,17.20,24.74,24.75,4.36,2125.00,5.61,0.36,0,0,4200,0.00,55.38,74.00,16.99,
2024/10/19 14:41:50,1002.67,17.19,24.79,24.75,4.36,2187.50,5.45,0.63,0,0,4320,0.00,57.63,77.00,17.01,
