Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/06/30 12:59:44,984.37,32.13,37.26,36.75,2.96,1359.38, 4.43,-3.09,150,35840,3067,3220.07,0.03,0.05,18.53,
2023/06/30 12:59:47,984.32,32.18,37.22,36.50,2.95,1312.50, 4.19,-3.09,144,33536,2833,3030.22,0.03,0.05,16.32,
2023/06/30 12:59:53,984.22,32.35,37.11,36.50,2.96,1234.38, 4.21,-3.09,142,33024,2713,2928.84,0.02,0.04,16.44,
2023/06/30 12:59:59,984.07,32.49,37.01,36.50,2.96,1156.25, 4.43,-3.09,140,32000,2599,2836.68,0.02,0.04,16.36,
2023/06/30 13:00:05,983.98,32.60,36.92,36.25,2.96,1093.75, 4.40,-3.09,136,30976,2486,2751.90,0.02,0.04,16.32,
2023/06/30 13:00:11,983.86,32.75,36.82,36.25,2.96,1031.25, 4.63,-3.09,134,30208,2379,2668.95,0.02,0.04,16.28,
2023/06/30 13:00:17,983.73,32.89,36.74,36.25,2.96,984.38, 4.41,-2.43,131,29184,2282,2595.23,0.02,0.04,17.87,
2023/06/30 13:00:23,983.66,33.00,36.64,36.00,2.96,968.75, 4.41,-2.86,128,28416,2198,2532.56,0.02,0.03,17.86,
2023/06/30 13:00:29,983.52,33.13,36.55,36.00,2.96,953.13, 4.18,-2.66,128,28416,2125,2477.26,0.01,0.03,17.82,
2023/06/30 13:00:35,983.42,33.25,36.47,36.00,2.96,953.13, 4.41,-2.88,127,28160,2066,2436.71,0.01,0.03,17.32,
2023/06/30 13:00:41,983.34,33.38,36.39,35.75,2.96,953.13, 4.21,-2.88,125,27648,2029,2416.44,0.01,0.03,17.29,
2023/06/30 13:00:47,983.20,33.49,36.30,35.75,2.96,953.13, 4.63,-2.65,125,27392,2013,2399.85,0.01,0.03,17.24,
2023/06/30 13:00:53,983.20,33.60,36.23,35.75,2.96,953.13, 4.41,-2.87,124,27392,2014,2399.85,0.01,0.03,17.22,
2023/06/30 13:00:59,983.13,33.69,36.17,35.75,2.96,953.13, 4.41,-2.65,125,27648,2015,2398.00,0.01,0.03,17.16,
2023/06/30 13:01:05,983.03,33.79,36.10,35.75,2.96,937.50, 4.41,-2.87,127,28160,2013,2407.22,0.01,0.03,17.15,
2023/06/30 13:01:11,982.99,33.88,36.03,35.50,2.96,953.13, 4.21,-3.10,124,27392,2014,2405.38,0.01,0.03,17.12,
2023/06/30 13:01:17,982.97,33.96,35.97,35.50,2.96,953.13, 4.41,-2.87,126,27648,2013,2407.22,0.01,0.03,16.91,
2023/06/30 13:01:23,982.90,34.03,35.93,35.50,2.96,953.13, 4.21,-2.87,125,27392,2017,2409.06,0.01,0.03,16.89,
2023/06/30 13:01:29,982.97,34.10,35.88,35.50,2.96,968.75, 4.22,-3.09,127,28160,2013,2409.06,0.01,0.03,16.66,
2023/06/30 13:01:35,982.94,34.15,35.85,35.50,2.96,968.75, 3.97,-2.65,125,27648,2014,2407.22,0.01,0.03,16.67,
2023/06/30 13:01:41,982.91,34.20,35.81,35.25,2.96,968.75, 4.63,-3.09,125,27648,2016,2401.69,0.01,0.03,16.52,
2023/06/30 13:01:47,982.96,34.21,35.81,35.25,2.96,968.75, 4.40,-2.65,125,27648,2018,2409.06,0.01,0.03,16.32,
2023/06/30 13:01:53,982.99,34.24,35.78,35.25,2.96,984.38, 4.19,-3.29,125,27648,2016,2405.38,0.01,0.03,16.13,
2023/06/30 13:01:59,983.01,34.26,35.77,35.25,2.96,1015.63, 3.99,-2.65,126,27648,2016,2407.22,0.01,0.03,16.29,
2023/06/30 13:02:05,983.04,34.22,35.79,35.50,2.96,1078.13, 4.87,-3.09,126,27904,2028,2414.59,0.01,0.03,16.17,
2023/06/30 13:02:11,983.12,34.21,35.79,35.25,2.96,1140.63, 4.43,-3.31,126,27904,2056,2442.24,0.01,0.03,16.03,
2023/06/30 13:02:17,983.16,34.20,35.79,35.50,2.96,1203.13, 4.43,-2.87,129,28672,2110,2475.42,0.01,0.03,16.01,
2023/06/30 13:02:23,983.23,34.15,35.81,35.50,2.96,1281.25, 4.23,-2.66,129,28672,2185,2528.87,0.01,0.03,15.91,
2023/06/30 13:02:29,983.34,34.12,35.82,35.50,2.96,1375.00, 3.97,-3.31,133,29696,2271,2598.91,0.02,0.04,15.87,
2023/06/30 13:02:35,983.46,34.05,35.87,35.50,2.96,1468.75, 4.41,-2.88,135,30464,2375,2676.33,0.02,0.04,15.79,
2023/06/30 13:02:41,983.49,33.99,35.92,35.50,2.96,1578.13, 4.40,-3.09,139,31744,2485,2762.96,0.02,0.04,15.80,
2023/06/30 13:02:47,983.58,33.90,35.96,35.50,2.96,1687.50, 4.40,-3.10,142,32256,2611,2856.96,0.02,0.04,17.42,
2023/06/30 13:02:53,983.68,33.83,36.00,35.75,2.96,1812.50, 4.41,-3.10,145,33536,2736,2967.55,0.02,0.04,17.41,
2023/06/30 13:02:59,983.83,33.75,36.05,35.75,2.96,1921.88, 4.21,-2.87,149,34816,2867,3068.93,0.03,0.05,17.40,
2023/06/30 13:03:05,983.93,33.66,36.11,35.75,2.96,2046.88, 4.21,-2.88,154,36352,3000,3185.05,0.03,0.05,17.38,
2023/06/30 13:03:11,984.19,33.58,36.17,35.75,2.96,2171.88, 4.19,-3.31,159,37632,3137,3304.86,0.03,0.05,17.37,
2023/06/30 13:03:17,984.37,33.50,36.22,36.00,2.96,2312.50, 4.41,-2.66,162,38912,3276,3420.98,0.03,0.06,17.34,
