Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/01 20:44:08,981.85,12.17,66.78,67.50,3.11,9125.00, 4.80,-2.40,697,189184,9804,10933.86,0.23,0.35,37.23,
2023/07/01 20:44:11,981.88,12.11,66.86,67.50,3.10,9171.88, 4.80,-2.39,697,189184,9804,10933.86,0.23,0.35,37.23,
2023/07/01 20:44:17,982.16,12.08,66.94,67.50,3.11,9390.63, 5.02,-2.38,722,195328,9948,11018.65,0.24,0.36,34.95,
2023/07/01 20:44:23,982.51,11.97,67.09,68.00,3.11,9718.75, 4.78,-2.60,752,204544,9961,11282.23,0.25,0.38,34.65,
2023/07/01 20:44:29,982.62,11.87,67.22,68.00,3.11,9843.75, 4.80,-2.40,748,202496,9930,11278.54,0.25,0.38,34.87,
2023/07/01 20:44:35,982.90,11.77,67.40,68.25,3.11,9984.38, 4.80,-2.40,763,207104,10086,11426.00,0.26,0.39,34.63,
2023/07/01 20:44:41,983.22,11.67,67.54,68.50,3.11,10234.38, 4.80,-2.40,775,210432,10106,11573.45,0.27,0.40,34.50,
2023/07/01 20:44:47,983.42,11.61,67.64,68.50,3.11,10109.38, 4.84,-2.62,765,207360,10024,11405.72,0.26,0.39,34.25,
2023/07/01 20:44:53,983.65,11.52,67.78,68.75,3.11,10046.88, 4.78,-2.41,762,205824,10001,11357.80,0.26,0.38,34.15,
2023/07/01 20:44:59,983.80,11.44,67.90,68.75,3.10,9750.00, 5.01,-2.40,739,199168,10035,11149.52,0.24,0.37,34.05,
2023/07/01 20:45:05,983.91,11.38,68.00,68.75,3.10,9625.00, 4.85,-2.61,733,197632,9981,11086.85,0.24,0.37,35.81,
2023/07/01 20:45:11,984.10,11.35,68.04,69.00,3.05,9375.00, 4.80,-2.61,714,191744,9643,10788.25,0.23,0.35,35.23,
