Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/06/22 15:05:50,992.76,6.45,67.64,68.00,3.73,8406.25, 5.99,-0.21,583,160256,9038,9958.81,0.19,0.28,39.38,
2023/06/22 15:05:54,992.83,6.44,67.65,68.00,3.73,8406.25, 5.99,0.00,579,159232,9027,9947.75,0.19,0.28,39.40,
2023/06/22 15:06:00,992.86,6.48,67.59,68.00,3.73,8421.88, 6.23,0.00,579,159232,9028,9969.87,0.19,0.28,39.40,
2023/06/22 15:06:06,992.75,6.42,67.71,68.00,3.73,8406.25, 6.23,-0.21,581,159744,9032,9971.71,0.19,0.28,39.41,
2023/06/22 15:06:12,992.75,6.42,67.72,68.00,3.73,8421.88, 5.99,0.00,581,160000,9031,9991.99,0.19,0.28,39.41,
2023/06/22 15:06:18,992.71,6.41,67.72,68.00,3.74,8437.50, 5.99,-0.43,581,160000,9024,9951.44,0.19,0.28,39.42,
2023/06/22 15:06:24,992.84,6.44,67.67,68.25,3.74,8421.88, 5.76,-0.43,580,159488,9032,9991.99,0.19,0.28,39.42,
2023/06/22 15:06:30,992.75,6.42,67.73,68.00,3.74,8421.88, 5.80,-0.21,582,160000,9034,9979.08,0.19,0.28,39.43,
2023/06/22 15:06:36,992.68,6.42,67.72,68.00,3.74,8437.50, 6.20,-0.21,583,160512,9036,9995.67,0.19,0.28,39.43,
2023/06/22 15:06:42,992.69,6.45,67.68,68.00,3.74,8437.50, 6.01,0.00,586,161280,9039,9977.24,0.19,0.28,39.43,
2023/06/22 15:06:48,992.56,6.45,67.71,68.00,3.74,8453.13, 5.56,-0.21,585,161024,9049,9995.67,0.19,0.28,39.43,
2023/06/22 15:06:54,992.60,6.37,67.83,68.25,3.74,8453.13, 6.03,-0.21,584,161024,9038,10010.42,0.19,0.28,39.44,
