Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/03 23:35:12,977.92,16.65,53.62,53.50,2.85,2062.50, 3.34,-4.45,186,45824,3935,3957.35,0.04,0.07,27.98,
2023/07/03 23:35:15,977.79,16.65,53.62,53.25,2.85,2062.50, 3.78,-4.22,186,45824,3935,3957.35,0.04,0.07,27.98,
2023/07/03 23:35:21,977.50,16.76,53.48,53.25,2.86,2015.63, 3.33,-4.00,188,45824,3888,3918.64,0.04,0.07,24.54,
2023/07/03 23:35:27,977.32,16.83,53.39,53.25,2.88,2015.63, 3.55,-4.21,188,46080,3868,3898.37,0.04,0.07,25.21,
2023/07/03 23:35:41,976.91,16.99,53.20,53.00,2.88,2015.63, 3.33,-4.22,185,45056,3857,3885.47,0.04,0.07,25.00,
2023/07/03 23:35:47,976.87,17.04,53.11,52.75,2.89,2000.00, 3.78,-4.00,187,45568,3859,3891.00,0.04,0.07,27.06,
2023/07/03 23:35:53,976.66,17.12,53.00,52.75,2.89,2015.63, 3.78,-3.99,186,45568,3858,3885.47,0.04,0.07,27.13,
2023/07/03 23:35:59,976.41,17.19,52.91,52.75,2.89,2015.63, 3.78,-4.02,186,45568,3864,3889.15,0.04,0.07,27.18,
2023/07/03 23:36:05,976.30,17.28,52.79,52.50,2.89,2015.63, 4.00,-3.78,184,45056,3866,3887.31,0.04,0.07,26.54,
2023/07/03 23:36:11,976.21,17.34,52.70,52.50,2.89,2015.63, 3.76,-4.00,187,45824,3863,3891.00,0.04,0.07,26.47,
2023/07/03 23:36:17,976.05,17.42,52.61,52.25,2.89,2000.00, 3.56,-3.79,187,45824,3868,3892.84,0.04,0.07,26.47,
2023/07/03 23:36:23,975.89,17.50,52.51,52.25,2.89,2015.63, 3.78,-3.76,187,45824,3864,3883.62,0.04,0.07,26.37,
2023/07/03 23:36:29,975.76,17.56,52.41,52.00,2.89,2000.00, 3.54,-4.00,187,45568,3864,3887.31,0.04,0.07,26.34,
2023/07/03 23:36:35,975.55,17.61,52.36,52.00,2.89,2000.00, 3.56,-3.98,187,45824,3868,3883.62,0.04,0.07,26.33,
2023/07/03 23:36:41,975.49,17.66,52.29,52.00,2.89,2000.00, 3.79,-3.99,187,45568,3866,3889.15,0.04,0.07,26.20,
2023/07/03 23:36:47,975.39,17.75,52.17,51.75,2.89,2000.00, 3.54,-3.33,187,45568,3869,3894.68,0.04,0.07,26.30,
2023/07/03 23:36:53,975.28,17.81,52.08,51.75,2.89,2000.00, 3.78,-3.78,188,45824,3877,3896.52,0.04,0.07,26.00,
2023/07/03 23:36:59,975.19,17.88,52.00,51.75,2.89,2000.00, 3.54,-3.78,187,45824,3875,3896.52,0.04,0.07,25.80,
2023/07/03 23:37:05,975.09,17.94,51.92,51.75,2.89,2015.63, 3.78,-4.00,186,45312,3883,3903.90,0.04,0.07,25.78,
2023/07/03 23:37:11,974.96,18.00,51.85,51.50,2.89,2015.63, 3.78,-3.78,186,45312,3893,3911.27,0.04,0.07,25.60,
2023/07/03 23:37:17,974.88,18.05,51.78,51.50,2.89,2031.25, 3.58,-3.54,186,45568,3896,3920.49,0.04,0.07,25.24,
2023/07/03 23:37:23,974.75,18.11,51.70,51.50,2.90,2031.25, 3.56,-3.78,187,45568,3910,3914.96,0.04,0.07,25.39,
2023/07/03 23:37:29,974.63,18.18,51.61,51.25,2.89,2031.25, 3.54,-3.78,187,45824,3919,3935.23,0.04,0.07,26.17,
