Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u [mV], IR_M_u [mV], PyroT_u [C], 
2024/10/20 02:11:39,991.76,23.14,15.84,15.50,8.33,31.25,5.21,0.00,0,0,0,0.00,0.25,0.25,12.80,
2024/10/20 02:11:41,991.71,23.10,15.86,15.50,8.33,31.25,6.35,0.09,0,0,0,0.00,0.25,0.25,12.80,
2024/10/20 02:11:57,991.79,23.29,15.66,15.50,8.34,31.25,5.87,0.00,0,0,0,0.00,0.25,0.38,12.74,
2024/10/20 02:12:13,991.79,23.50,15.48,15.25,8.36,31.25,5.61,0.18,0,0,0,0.00,0.25,0.25,12.72,
2024/10/20 02:12:29,991.75,23.68,15.32,15.25,8.36,31.25,5.75,0.71,0,0,0,0.00,0.25,0.25,12.69,
2024/10/20 02:12:45,991.75,23.86,15.21,15.00,8.36,31.25,5.37,0.27,0,0,0,0.00,0.25,0.25,12.67,
2024/10/20 02:13:01,991.78,24.02,15.10,15.00,8.36,31.25,5.42,-0.27,0,0,0,0.00,0.25,0.25,12.65,
2024/10/20 02:13:17,991.78,24.14,15.00,15.00,8.39,31.25,5.49,0.80,0,0,0,0.00,0.25,0.25,12.63,
2024/10/20 02:13:33,991.81,24.28,14.91,14.75,8.39,31.25,5.62,0.18,0,0,0,0.00,0.25,0.25,12.61,
2024/10/20 02:13:49,991.76,24.33,14.83,14.75,8.36,31.25,5.54,0.36,0,0,0,0.00,0.25,0.25,12.59,
2024/10/20 02:14:05,991.82,24.52,14.76,14.50,8.36,31.25,5.97,0.36,0,0,0,0.00,0.25,0.25,12.57,
2024/10/20 02:14:21,991.80,24.60,14.68,14.50,8.36,31.25,5.61,0.62,0,0,0,0.00,0.25,0.25,12.56,
2024/10/20 02:14:37,991.87,24.67,14.62,14.50,8.37,31.25,5.70,0.36,0,0,0,0.00,0.25,0.25,12.54,
2024/10/20 02:14:53,991.82,24.79,14.55,14.50,8.37,31.25,5.76,0.36,0,0,0,0.00,0.25,0.25,12.53,
2024/10/20 02:15:09,991.84,24.88,14.50,14.25,8.36,31.25,6.03,-0.09,0,0,0,0.00,0.25,0.25,12.50,
2024/10/20 02:15:25,991.82,24.90,14.44,14.25,8.37,31.25,5.33,0.00,0,0,0,0.00,0.25,0.25,12.49,
2024/10/20 02:15:41,991.86,25.00,14.38,14.25,8.37,31.25,5.72,-0.27,0,0,0,0.00,0.25,0.25,12.48,
2024/10/20 02:15:57,991.79,25.10,14.34,14.25,8.37,31.25,5.59,-0.18,0,0,0,0.00,0.25,0.25,12.46,
2024/10/20 02:16:13,991.83,25.15,14.29,14.25,8.37,31.25,5.24,0.09,0,0,0,0.00,0.25,0.25,12.45,
2024/10/20 02:16:29,991.81,25.20,14.24,14.00,8.37,31.25,5.21,0.36,0,0,0,0.00,0.25,0.25,12.44,
2024/10/20 02:16:45,991.83,25.23,14.19,14.00,8.37,31.25,5.54,0.00,0,0,0,0.00,0.25,0.25,12.42,
2024/10/20 02:17:01,991.83,25.29,14.16,14.00,8.37,31.25,5.35,0.18,0,0,0,0.00,0.25,0.25,12.40,
2024/10/20 02:17:17,991.84,25.38,14.12,14.00,8.37,31.25,5.89,0.09,0,0,0,0.00,0.25,0.25,12.39,
2024/10/20 02:17:33,991.86,25.42,14.08,14.00,8.37,31.25,5.64,-0.18,0,0,0,0.00,0.25,0.25,12.38,
2024/10/20 02:17:49,991.86,25.43,14.03,13.75,8.37,31.25,5.61,0.35,0,0,0,0.00,0.25,0.25,12.36,
2024/10/20 02:18:05,991.83,25.47,14.00,14.00,8.37,31.25,5.46,0.18,0,0,0,0.00,0.25,0.25,12.34,
2024/10/20 02:18:21,991.82,25.55,13.97,13.75,8.37,31.25,5.61,0.18,0,0,0,0.00,0.25,0.25,12.33,
2024/10/20 02:18:37,991.80,25.55,13.93,13.75,8.37,31.25,5.29,-0.09,0,0,0,0.00,0.25,0.25,12.31,
2024/10/20 02:18:53,991.74,25.60,13.90,13.75,8.37,31.25,5.25,0.27,0,0,0,0.00,0.25,0.25,12.28,
2024/10/20 02:19:09,991.75,25.65,13.87,13.75,8.37,31.25,5.73,0.09,0,0,0,0.00,0.25,0.25,12.26,
2024/10/20 02:19:25,991.65,25.70,13.83,13.75,8.37,31.25,5.85,0.54,0,0,0,0.00,0.25,0.25,12.24,
2024/10/20 02:19:41,991.67,25.73,13.80,13.75,8.37,31.25,5.84,0.00,0,0,0,0.00,0.25,0.25,12.21,
2024/10/20 02:19:57,991.64,25.81,13.77,13.50,8.37,31.25,5.55,0.27,0,0,0,0.00,0.25,0.25,12.19,
2024/10/20 02:20:13,991.64,25.81,13.73,13.50,8.37,15.63,5.37,0.54,0,0,0,0.00,0.25,0.25,12.17,
2024/10/20 02:20:29,991.61,25.82,13.70,13.50,8.38,31.25,4.78,0.72,0,0,0,0.00,0.25,0.25,12.14,
2024/10/20 02:20:45,991.55,25.85,13.66,13.50,8.37,31.25,5.23,-0.36,0,0,0,0.00,0.25,0.25,12.11,
2024/10/20 02:21:01,991.59,25.92,13.63,13.50,8.37,31.25,6.08,0.00,0,0,0,0.00,0.25,0.25,12.09,
2024/10/20 02:21:17,991.53,25.91,13.61,13.50,8.37,31.25,5.58,0.09,0,0,0,0.00,0.25,0.25,12.07,
2024/10/20 02:21:33,991.55,25.97,13.58,13.50,8.37,31.25,5.89,0.09,0,0,0,0.00,0.25,0.25,12.05,
2024/10/20 02:21:49,991.56,25.95,13.55,13.50,8.37,31.25,5.13,0.00,0,0,0,0.00,0.25,0.25,12.03,
2024/10/20 02:22:05,991.55,25.98,13.51,13.25,8.38,31.25,5.82,0.09,0,0,0,0.00,0.25,0.25,12.00,
2024/10/20 02:22:21,991.56,26.04,13.49,13.50,8.38,31.25,6.09,0.89,0,0,0,0.00,0.25,0.25,11.99,
2024/10/20 02:22:37,991.50,26.04,13.47,13.25,8.38,31.25,5.70,-0.18,0,0,0,0.00,0.25,0.25,11.96,
2024/10/20 02:22:53,991.51,26.07,13.45,13.25,8.38,31.25,5.77,-0.18,0,0,0,0.00,0.25,0.25,11.94,
2024/10/20 02:23:09,991.46,26.10,13.42,13.25,8.37,31.25,5.95,0.62,0,0,0,0.00,0.25,0.25,11.92,
2024/10/20 02:23:25,991.39,26.15,13.39,13.25,8.37,31.25,5.25,0.27,0,0,0,0.00,0.25,0.25,11.90,
2024/10/20 02:23:41,991.49,26.16,13.37,13.25,8.38,31.25,5.54,0.18,0,0,0,0.00,0.25,0.25,11.89,
2024/10/20 02:23:57,991.46,26.13,13.35,13.25,8.37,31.25,5.60,0.00,0,0,0,0.00,0.25,0.25,11.86,
2024/10/20 02:24:13,991.46,26.15,13.32,13.25,8.38,31.25,5.36,-0.27,0,0,0,0.00,0.25,0.25,11.85,
2024/10/20 02:24:29,991.51,26.17,13.30,13.25,8.38,31.25,5.38,0.27,0,0,0,0.00,0.25,0.25,11.83,
2024/10/20 02:24:45,991.46,26.17,13.28,13.25,8.38,31.25,4.94,0.27,0,0,0,0.00,0.25,0.25,11.81,
2024/10/20 02:25:01,991.59,26.17,13.26,13.00,8.38,31.25,5.38,0.18,0,0,0,0.00,0.25,0.25,11.81,
2024/10/20 02:25:17,991.61,26.24,13.24,13.00,8.38,31.25,5.26,0.00,0,0,0,0.00,0.25,0.25,11.79,
2024/10/20 02:25:33,991.61,26.28,13.22,13.00,8.38,31.25,5.38,0.72,0,0,0,0.00,0.25,0.25,11.79,
2024/10/20 02:25:49,991.60,26.27,13.20,13.25,8.38,31.25,5.82,0.18,0,0,0,0.00,0.25,0.25,11.77,
2024/10/20 02:26:05,991.67,26.33,13.19,13.25,8.38,31.25,5.38,0.27,0,0,0,0.00,0.25,0.25,11.76,
2024/10/20 02:26:21,991.67,26.35,13.17,13.00,8.38,31.25,5.48,0.18,0,0,0,0.00,0.25,0.25,11.75,
2024/10/20 02:26:37,991.66,26.39,13.15,13.00,8.38,31.25,4.97,-0.18,0,0,0,0.00,0.25,0.25,11.74,
2024/10/20 02:26:53,991.69,26.36,13.13,13.00,8.38,31.25,5.13,0.27,0,0,0,0.00,0.25,0.25,11.74,
2024/10/20 02:27:09,991.74,26.40,13.12,13.00,8.38,31.25,5.49,0.63,0,0,0,0.00,0.25,0.25,11.73,
2024/10/20 02:27:25,991.79,26.41,13.10,13.00,8.38,31.25,5.46,0.00,0,0,0,0.00,0.25,0.25,11.72,
2024/10/20 02:27:41,991.84,26.41,13.09,13.00,8.38,46.88,6.03,0.45,0,0,0,0.00,0.25,0.25,11.72,
2024/10/20 02:27:57,991.83,26.40,13.07,13.00,8.38,31.25,5.21,-0.72,0,0,0,0.00,0.25,0.25,11.71,
2024/10/20 02:28:13,991.82,26.44,13.06,13.00,8.38,46.88,5.40,0.44,0,0,0,0.00,0.25,0.25,11.71,
2024/10/20 02:28:29,991.88,26.42,13.05,13.00,8.38,31.25,5.42,0.45,0,0,0,0.00,0.25,0.25,11.70,
2024/10/20 02:28:45,991.93,26.49,13.04,13.00,8.38,31.25,5.82,0.36,0,0,0,0.00,0.25,0.25,11.69,
2024/10/20 02:29:01,991.98,26.47,13.03,12.75,8.38,46.88,5.62,0.00,0,0,0,0.00,0.25,0.25,11.69,
2024/10/20 02:29:17,991.99,26.47,13.02,13.00,8.38,46.88,5.89,0.09,0,0,0,0.00,0.25,0.25,11.68,
2024/10/20 02:29:33,992.05,26.50,13.00,12.75,8.38,46.88,5.69,0.09,0,0,0,0.00,0.25,0.25,11.67,
2024/10/20 02:29:49,992.13,26.54,13.00,13.00,8.38,31.25,6.05,-0.27,0,0,0,0.00,0.25,0.25,11.67,
2024/10/20 02:30:05,992.20,26.50,13.00,13.00,8.38,46.88,6.27,0.36,0,0,0,0.00,0.25,0.25,11.67,
2024/10/20 02:30:21,992.29,26.52,12.99,12.75,8.38,46.88,6.12,0.00,0,0,0,0.00,0.25,0.25,11.67,
2024/10/20 02:30:37,992.33,26.53,12.98,12.75,8.38,46.88,5.79,0.36,0,0,0,0.00,0.25,0.25,11.67,
2024/10/20 02:30:53,992.37,26.52,12.99,12.75,8.38,46.88,4.98,0.36,0,0,0,0.00,0.25,0.25,11.67,
2024/10/20 02:31:09,992.35,26.50,12.98,12.75,8.38,46.88,5.70,0.18,0,0,0,0.00,0.25,0.25,11.67,
2024/10/20 02:31:25,992.38,26.50,12.98,13.00,8.38,46.88,5.64,0.18,0,0,0,0.00,0.25,0.25,11.67,
2024/10/20 02:31:41,992.41,26.56,12.98,13.00,8.38,46.88,5.12,0.09,0,0,0,0.00,0.25,0.25,11.67,
2024/10/20 02:31:57,992.37,26.58,12.97,12.75,8.38,46.88,5.70,0.27,0,0,0,0.00,0.25,0.25,11.67,
2024/10/20 02:32:13,992.33,26.54,12.97,12.75,8.38,31.25,5.69,-0.27,0,0,0,0.00,0.25,0.25,11.67,
2024/10/20 02:32:29,992.33,26.51,12.97,12.75,8.38,46.88,5.59,0.09,0,0,0,0.00,0.25,0.25,11.66,
2024/10/20 02:32:45,992.33,26.51,12.96,13.00,8.38,46.88,6.03,0.36,0,0,0,0.00,0.25,0.25,11.66,
2024/10/20 02:33:01,992.36,26.54,12.96,12.75,8.38,31.25,5.57,-0.36,0,0,0,0.00,0.25,0.25,11.65,
2024/10/20 02:33:17,992.37,26.56,12.96,12.75,8.38,46.88,5.63,0.00,0,0,0,0.00,0.25,0.25,11.64,
2024/10/20 02:33:33,992.33,26.57,12.95,12.75,8.38,46.88,5.25,0.18,0,0,0,0.00,0.25,0.25,11.64,
2024/10/20 02:33:49,992.34,26.54,12.95,12.75,8.38,46.88,5.82,0.53,0,0,0,0.00,0.25,0.25,11.64,
2024/10/20 02:34:05,992.36,26.57,12.94,12.75,8.38,31.25,5.80,0.00,0,0,0,0.00,0.25,0.25,11.63,
2024/10/20 02:34:21,992.47,26.50,12.94,12.75,8.38,46.88,5.12,0.00,0,0,0,0.00,0.25,0.25,11.63,
2024/10/20 02:34:37,992.54,26.52,12.94,13.00,8.38,46.88,6.00,-0.27,0,0,0,0.00,0.25,0.25,11.62,
2024/10/20 02:34:53,992.58,26.51,12.93,12.75,8.40,46.88,5.70,0.09,0,0,0,0.00,0.25,0.25,11.62,
2024/10/20 02:35:09,992.60,26.54,12.93,12.75,8.38,46.88,5.45,0.00,0,0,0,0.00,0.25,0.25,11.62,
2024/10/20 02:35:25,992.67,26.52,12.94,12.75,8.40,46.88,5.21,0.00,0,0,0,0.00,0.25,0.25,11.62,
2024/10/20 02:35:41,992.68,26.58,12.94,12.75,8.38,46.88,6.20,0.36,0,0,0,0.00,0.25,0.25,11.62,
2024/10/20 02:35:57,992.77,26.53,12.94,12.75,8.38,46.88,5.74,0.44,0,0,0,0.00,0.25,0.25,11.61,
2024/10/20 02:36:13,992.70,26.55,12.95,13.00,8.40,46.88,5.64,0.18,0,0,0,0.00,0.25,0.25,11.61,
2024/10/20 02:36:29,992.74,26.57,12.94,12.75,8.38,46.88,5.38,0.27,0,0,0,0.00,0.25,0.25,11.61,
2024/10/20 02:36:45,992.79,26.56,12.94,13.00,8.38,46.88,5.47,0.00,0,0,0,0.00,0.25,0.25,11.61,
2024/10/20 02:37:01,992.81,26.53,12.95,12.75,8.38,46.88,5.68,-0.09,0,0,0,0.00,0.25,0.25,11.60,
2024/10/20 02:37:17,992.82,26.55,12.95,12.75,8.38,46.88,5.13,0.36,0,0,0,0.00,0.25,0.25,11.60,
2024/10/20 02:37:33,992.88,26.54,12.96,12.75,8.38,46.88,5.67,-0.18,0,0,0,0.00,0.25,0.25,11.60,
