Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u [mV], IR_M_u [mV], PyroT_u [C], 
2024/10/19 22:54:17,990.81,21.03,25.07,24.75,4.38,281.25,5.30,0.00,-71,-25600,764,0.00,7.38,10.38,20.56,
2024/10/19 22:54:20,990.70,21.03,25.08,24.75,4.38,281.25,5.33,0.27,-71,-25600,764,0.00,7.38,10.38,20.56,
2024/10/19 22:54:36,990.77,21.19,24.88,24.75,4.38,281.25,6.15,0.00,0,0,770,0.00,7.50,10.50,20.46,
2024/10/19 22:54:52,990.77,21.42,24.67,24.50,4.39,281.25,5.95,-0.80,0,0,772,0.00,7.50,10.50,20.43,
2024/10/19 22:55:08,990.77,21.63,24.50,24.25,4.39,281.25,5.62,0.54,0,0,774,0.00,7.63,10.50,20.39,
2024/10/19 22:55:24,990.82,21.79,24.36,24.25,4.40,281.25,5.73,0.18,0,0,780,0.00,7.63,10.63,20.36,
2024/10/19 22:55:40,990.81,21.92,24.23,24.00,4.40,281.25,5.53,1.06,-70,-25600,785,0.00,7.63,10.63,20.33,
2024/10/19 22:55:56,990.86,22.09,24.11,24.00,4.40,281.25,5.40,-0.27,0,0,786,0.00,7.75,10.75,20.30,
2024/10/19 22:56:12,990.84,22.21,24.01,23.75,4.40,281.25,5.48,0.18,0,0,787,0.00,7.75,10.75,20.27,
2024/10/19 22:56:28,990.82,22.30,23.91,23.75,4.41,281.25,5.44,0.18,0,0,783,0.00,7.75,10.63,20.24,
2024/10/19 22:56:44,990.80,22.42,23.81,23.75,4.41,281.25,5.58,0.18,0,0,778,0.00,7.63,10.50,20.22,
2024/10/19 22:56:59,990.82,22.53,23.72,23.75,4.41,281.25,5.78,0.27,0,0,769,0.00,7.50,10.50,20.19,
2024/10/19 22:57:15,990.84,22.63,23.64,23.50,4.41,265.63,5.01,0.54,0,0,761,0.00,7.25,10.25,20.16,
2024/10/19 22:57:31,990.81,22.71,23.56,23.50,4.42,265.63,5.56,0.09,0,0,755,0.00,7.13,10.13,20.14,
2024/10/19 22:57:48,990.82,22.79,23.48,23.50,4.42,265.63,4.86,0.09,0,0,746,0.00,6.88,10.13,20.11,
