Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/05 22:22:06,981.13,18.22,55.73,55.50,2.86,1703.13, 3.55,-4.22,213,49664,3756,4226.46,0.03,0.07,28.54,
2023/07/05 22:22:09,980.95,18.24,55.70,55.25,2.88,1718.75, 3.54,-4.41,213,49664,3756,4226.46,0.03,0.07,28.54,
2023/07/05 22:22:15,980.59,18.42,55.47,55.00,2.94,1703.13, 3.97,-3.75,212,48896,3622,4112.18,0.03,0.06,24.35,
2023/07/05 22:22:21,980.29,18.59,55.27,55.00,2.95,1687.50, 3.99,-3.32,215,49664,3616,4115.87,0.03,0.06,24.61,
2023/07/05 22:22:27,980.02,18.87,54.98,54.50,2.96,1703.13, 4.19,-3.32,216,49920,3708,4200.65,0.03,0.07,24.71,
2023/07/05 22:22:33,979.67,19.04,54.75,54.25,2.94,2031.25, 3.98,-3.54,253,60672,4574,4991.39,0.05,0.09,24.34,
2023/07/05 22:22:39,979.65,19.10,54.67,54.25,2.95,3093.75, 4.19,-3.53,327,82688,6014,6429.08,0.08,0.14,24.12,
2023/07/05 22:22:45,979.93,18.99,54.78,54.50,2.94,5578.13, 4.19,-3.51,512,137472,8282,9221.53,0.18,0.27,24.38,
2023/07/05 22:22:51,980.25,18.91,54.86,54.75,2.94,6812.50, 3.74,-3.76,531,143360,8552,9413.22,0.19,0.28,23.84,
2023/07/05 22:22:57,980.33,18.80,54.96,54.75,2.95,7000.00, 3.75,-3.53,530,143360,8700,9437.18,0.19,0.28,24.23,
2023/07/05 22:23:03,980.53,18.71,55.03,55.00,2.94,7140.63, 3.97,-3.53,534,144640,8539,9437.18,0.19,0.29,24.17,
