Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/01 18:07:29,994.72,7.93,75.63,76.75,3.07,11062.50, 4.55,-2.82,817,221184,10309,11918.13,0.06,0.40,35.39,
2023/07/01 18:07:32,994.81,7.89,75.69,76.75,3.07,11000.00, 4.58,-2.82,817,221184,10309,11918.13,0.06,0.40,35.39,
2023/07/01 18:07:38,994.74,7.86,75.74,77.00,3.08,11156.25, 4.76,-2.61,824,221440,10407,11851.78,0.05,0.40,33.08,
2023/07/01 18:07:44,994.83,7.87,75.77,76.75,3.08,11109.38, 4.76,-2.82,826,222464,10239,11859.15,0.05,0.40,33.13,
2023/07/01 18:07:50,994.75,7.89,75.78,77.00,3.08,11046.88, 4.76,-2.82,819,220416,10267,11781.73,0.05,0.40,33.08,
2023/07/01 18:07:56,994.80,7.82,75.85,77.00,3.08,11156.25, 4.55,-2.81,825,222208,10225,11870.21,0.06,0.40,33.29,
2023/07/01 18:08:02,994.75,7.85,75.88,77.00,3.08,11125.00, 4.78,-2.82,832,224256,10103,11903.39,0.06,0.40,33.21,
2023/07/01 18:08:08,994.80,7.78,76.04,77.25,3.08,11390.63, 4.35,-2.60,847,228608,10303,12069.27,0.06,0.41,33.11,
2023/07/01 18:08:14,994.77,7.68,76.17,77.25,3.08,11515.63, 4.78,-2.83,862,232448,10394,12447.13,0.07,0.42,34.93,
2023/07/01 18:08:20,994.95,7.66,76.24,77.25,3.08,11796.88, 4.55,-3.04,872,235264,10481,12091.39,0.07,0.43,34.92,
2023/07/01 18:08:26,994.93,7.66,76.31,77.50,3.08,11796.88, 4.56,-2.59,871,234752,10444,12402.89,0.07,0.43,34.93,
2023/07/01 18:08:32,994.74,7.56,76.49,77.50,3.08,11375.00, 4.56,-2.61,830,222720,10341,11868.36,0.06,0.40,34.93,
2023/07/01 18:08:38,994.88,7.53,76.54,77.75,3.08,11421.88, 4.76,-2.59,872,234752,10495,12117.20,0.08,0.43,34.92,
2023/07/01 18:08:44,994.95,7.46,76.68,77.75,3.08,12406.25, 4.56,-3.04,921,249088,10670,12624.08,0.09,0.46,34.92,
2023/07/01 18:08:50,994.87,7.40,76.81,78.00,3.08,12359.38, 4.33,-2.59,904,243712,10504,12436.07,0.09,0.45,34.36,
2023/07/01 18:08:56,994.89,7.42,76.82,78.00,3.08,12437.50, 4.78,-3.03,916,247552,10603,12542.98,0.09,0.45,34.36,
2023/07/01 18:09:02,994.90,7.35,76.95,78.25,3.08,12265.63, 4.56,-2.61,894,241664,10769,12318.11,0.08,0.44,34.35,
2023/07/01 18:09:08,995.02,7.32,77.08,78.25,3.08,11796.88, 4.58,-2.81,853,229376,10259,12069.27,0.07,0.42,34.33,
2023/07/01 18:09:14,994.99,7.28,77.16,78.50,3.08,11734.38, 4.36,-2.61,883,238080,10558,12183.55,0.08,0.43,34.35,
2023/07/01 18:09:20,995.04,7.28,77.17,78.50,3.08,12000.00, 4.56,-2.60,875,236288,10449,12620.39,0.08,0.43,34.32,
2023/07/01 18:09:26,994.83,7.24,77.25,78.50,3.07,11890.63, 4.56,-2.61,884,238592,10533,12102.45,0.08,0.43,34.11,
2023/07/01 18:09:32,994.77,7.20,77.33,78.50,3.07,11843.75, 4.54,-2.82,878,237056,10471,12509.80,0.08,0.43,34.10,
2023/07/01 18:09:38,994.85,7.21,77.35,78.50,3.07,11625.00, 4.54,-2.81,852,229376,10249,12052.68,0.07,0.42,33.97,
2023/07/01 18:09:44,994.54,7.17,77.41,78.50,3.07,11031.25, 4.54,-2.82,786,210688,10035,11398.35,0.04,0.37,33.97,
2023/07/01 18:09:50,994.10,7.37,77.06,78.25,3.07,7656.25, 4.36,-2.83,528,136960,8010,8773.63,0.00,0.22,33.59,
2023/07/01 18:09:56,993.67,7.48,76.87,77.75,3.07,7500.00, 4.58,-2.83,630,165632,8873,9964.34,0.00,0.28,33.31,
2023/07/01 18:10:02,993.44,7.54,76.79,77.75,3.07,8265.63, 4.13,-2.82,673,177920,9345,10439.88,0.00,0.31,33.12,
2023/07/01 18:10:08,993.16,7.58,76.73,77.75,3.07,8375.00, 4.78,-2.83,653,172544,9043,10192.90,0.00,0.29,33.17,
2023/07/01 18:10:14,992.70,7.68,76.56,77.50,3.07,6953.13, 4.80,-3.06,522,135424,8022,8792.06,0.00,0.22,32.98,
2023/07/01 18:10:20,992.06,7.91,76.19,76.75,3.07,5640.63, 4.81,-2.84,461,118016,7321,7912.86,0.00,0.18,33.19,
2023/07/01 18:10:26,991.68,8.06,75.94,76.50,3.07,5093.75, 4.40,-2.41,435,111104,7048,7564.49,0.00,0.17,32.86,
2023/07/01 18:10:32,991.13,8.21,75.63,76.25,3.07,4781.25, 4.80,-3.28,420,107264,6902,7383.86,0.00,0.16,32.71,
2023/07/01 18:10:38,990.58,8.33,75.42,76.00,3.07,4625.00, 4.58,-2.62,412,104704,6808,7230.87,0.00,0.16,32.66,
2023/07/01 18:10:44,990.21,8.47,75.16,75.75,3.07,4546.88, 4.60,-3.06,405,102912,6750,7197.70,0.00,0.16,32.59,
2023/07/01 18:10:50,989.67,8.64,74.87,75.50,3.07,4484.38, 4.80,-2.85,400,101888,6704,7131.34,0.00,0.16,34.47,
2023/07/01 18:10:56,989.03,8.74,74.72,75.25,3.07,4437.50, 4.60,-2.84,395,100864,6663,7037.34,0.00,0.15,34.40,
2023/07/01 18:11:02,988.65,8.83,74.54,75.00,3.07,4390.63, 4.15,-2.62,393,100352,6629,6958.08,0.00,0.15,34.36,
2023/07/01 18:11:08,988.53,8.96,74.32,74.75,3.07,4375.00, 4.62,-2.61,394,100608,6650,6965.45,0.00,0.15,34.32,
2023/07/01 18:11:14,987.94,9.10,74.10,74.50,3.07,4390.63, 4.38,-2.83,395,100864,6667,6989.41,0.00,0.15,33.72,
2023/07/01 18:11:20,987.62,9.19,73.93,74.50,3.08,4421.88, 4.62,-2.83,398,101888,6717,7037.34,0.00,0.16,33.69,
2023/07/01 18:11:26,987.24,9.28,73.76,74.25,3.08,4453.13, 4.58,-2.84,401,102912,6755,7072.36,0.00,0.16,33.63,
2023/07/01 18:11:32,986.91,9.45,73.52,74.00,3.08,4500.00, 4.58,-2.86,404,103424,6756,7133.18,0.00,0.16,33.61,
2023/07/01 18:11:38,986.73,9.49,73.43,73.75,3.08,4718.75, 4.61,-2.85,425,109312,7021,7505.51,0.00,0.17,33.57,
2023/07/01 18:11:44,986.75,9.56,73.32,73.75,3.08,5187.50, 4.58,-2.63,460,119040,7460,7922.07,0.00,0.19,33.56,
2023/07/01 18:11:50,986.61,9.51,73.39,73.75,3.08,7203.13, 4.80,-2.63,661,175872,9233,10473.06,0.02,0.31,33.57,
2023/07/01 18:11:56,986.99,9.40,73.57,74.25,3.08,9531.25, 4.58,-2.59,771,207360,9856,11367.01,0.07,0.38,33.38,
2023/07/01 18:12:02,987.33,9.26,73.81,74.50,3.08,10687.50, 4.55,-2.38,815,219904,10271,11785.42,0.08,0.40,33.37,
2023/07/01 18:12:08,987.58,9.16,73.98,74.75,3.07,11109.38, 4.78,-3.04,827,223744,10223,11982.64,0.09,0.41,33.40,
