Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/06 18:18:47,1001.49,10.40,65.28,66.25,2.60,13609.38, 2.88,-5.09,964,253184,10611,12871.07,0.21,0.44,23.47,
2023/07/06 18:18:50,1001.52,10.36,65.32,66.25,2.61,13593.75, 2.66,-5.11,964,253184,10611,12871.07,0.21,0.44,23.47,
2023/07/06 18:18:56,1001.73,10.27,65.53,66.50,2.67,13562.50, 2.88,-4.87,970,252672,10224,12636.98,0.21,0.44,19.72,
2023/07/06 18:19:02,1001.85,10.17,65.70,66.50,2.69,13531.25, 3.33,-4.63,966,252160,10203,12686.75,0.21,0.44,19.99,
2023/07/06 18:19:08,1001.83,10.02,65.97,67.00,2.70,13515.63, 2.66,-4.61,966,251904,10178,12668.31,0.21,0.44,20.03,
2023/07/06 18:19:14,1002.10,9.95,66.12,67.00,2.70,13500.00, 3.32,-4.45,964,251648,10139,12651.72,0.21,0.44,20.15,
2023/07/06 18:19:20,1002.16,9.85,66.27,67.00,2.70,13453.13, 3.51,-4.63,965,252160,10148,12633.29,0.21,0.44,20.03,
2023/07/06 18:19:26,1002.19,9.75,66.48,67.50,2.70,13421.88, 3.32,-4.63,963,250880,10231,12625.92,0.21,0.44,21.21,
2023/07/06 18:19:32,1002.38,9.67,66.62,67.50,2.70,13406.25, 3.10,-4.63,962,250880,10305,12611.17,0.21,0.44,21.13,
2023/07/06 18:19:38,1002.35,9.58,66.80,67.75,2.70,13375.00, 3.09,-4.63,960,250368,10287,12611.17,0.21,0.44,21.12,
2023/07/06 18:19:44,1002.52,9.47,66.98,68.00,2.69,13359.38, 3.33,-4.65,959,250112,10296,12596.43,0.21,0.44,21.11,
2023/07/06 18:19:50,1002.56,9.41,67.11,68.00,2.69,13328.13, 3.10,-4.43,958,249600,10267,12572.47,0.21,0.44,21.06,
2023/07/06 18:19:56,1002.72,9.32,67.32,68.25,2.69,13296.88, 3.11,-4.65,957,249600,10194,12574.31,0.21,0.44,21.02,
2023/07/06 18:20:02,1002.77,9.30,67.32,68.25,2.69,13281.25, 3.10,-4.39,957,249600,10148,12566.94,0.21,0.44,20.93,
2023/07/06 18:20:08,1002.73,9.17,67.59,68.50,2.69,13250.00, 3.31,-4.83,956,249088,10322,12555.88,0.21,0.44,21.01,
2023/07/06 18:20:14,1003.02,9.09,67.77,68.75,2.69,13234.38, 3.32,-4.65,955,249088,10260,12554.04,0.21,0.44,20.54,
2023/07/06 18:20:20,1003.23,9.01,67.93,68.75,2.69,13234.38, 3.32,-4.63,955,248832,10279,12513.48,0.21,0.44,20.52,
2023/07/06 18:20:26,1003.32,8.94,68.09,69.00,2.68,13218.75, 3.09,-4.21,955,249344,10247,12520.86,0.21,0.44,20.49,
2023/07/06 18:20:32,1003.54,8.86,68.27,69.25,2.68,13203.13, 2.87,-4.65,954,248576,10305,12506.11,0.21,0.43,20.47,
2023/07/06 18:20:38,1003.49,8.82,68.36,69.50,2.68,13203.13, 3.33,-4.65,953,248832,10297,12517.17,0.21,0.44,20.45,
2023/07/06 18:20:44,1003.58,8.75,68.53,69.50,2.68,13187.50, 3.10,-4.87,954,248832,10308,12511.64,0.21,0.43,20.44,
2023/07/06 18:20:50,1003.73,8.70,68.62,69.75,2.67,13171.88, 3.32,-4.85,952,248320,10250,12489.52,0.21,0.43,20.38,
2023/07/06 18:20:56,1003.98,8.66,68.74,69.75,2.67,13187.50, 2.88,-4.19,951,248064,10311,12495.05,0.21,0.43,20.26,
2023/07/06 18:21:02,1003.90,8.58,68.92,70.00,2.67,13187.50, 3.10,-4.63,953,248576,10309,12482.15,0.21,0.43,20.22,
2023/07/06 18:21:08,1003.90,8.49,69.09,70.00,2.67,13187.50, 3.09,-4.63,953,248576,10202,12500.58,0.21,0.43,20.03,
2023/07/06 18:21:14,1003.82,8.43,69.23,70.25,2.67,13187.50, 3.10,-4.65,951,248320,10252,12485.84,0.21,0.43,20.20,
2023/07/06 18:21:20,1004.06,8.43,69.25,70.25,2.67,13171.88, 3.10,-4.89,953,248576,10224,12489.52,0.21,0.43,20.12,
2023/07/06 18:21:26,1003.94,8.35,69.42,70.50,2.67,13140.63, 2.87,-4.65,952,248064,10236,12469.25,0.21,0.43,19.91,
2023/07/06 18:21:32,1004.00,8.35,69.45,70.75,2.67,13140.63, 3.10,-4.67,952,248576,10127,12474.78,0.21,0.43,19.77,
2023/07/06 18:21:38,1003.81,8.27,69.60,70.50,2.67,13171.88, 3.33,-4.65,954,248832,10127,12489.52,0.21,0.43,19.79,
2023/07/06 18:21:44,1003.79,8.21,69.75,70.75,2.67,13156.25, 3.09,-4.65,951,248064,10048,12467.40,0.21,0.43,19.68,
2023/07/06 18:21:50,1003.54,8.15,69.85,70.75,2.67,13156.25, 2.88,-4.67,951,248064,10012,12437.91,0.21,0.43,19.53,
2023/07/06 18:21:56,1003.53,8.05,70.05,71.00,2.67,13109.38, 3.32,-4.45,949,247296,10001,12436.07,0.21,0.43,20.83,
2023/07/06 18:22:02,1003.49,8.04,70.09,71.00,2.67,13093.75, 2.89,-4.85,948,247552,10139,12445.29,0.21,0.43,20.89,
2023/07/06 18:22:08,1003.45,7.97,70.25,71.25,2.67,13093.75, 2.89,-4.67,949,247552,10086,12454.50,0.21,0.43,20.90,
2023/07/06 18:22:14,1003.57,7.94,70.33,71.25,2.67,13093.75, 3.12,-4.63,949,247552,10077,12469.25,0.21,0.43,20.88,
2023/07/06 18:22:20,1003.45,7.89,70.46,71.25,2.66,13125.00, 3.32,-4.43,953,248576,10034,12483.99,0.21,0.43,20.88,
2023/07/06 18:22:26,1003.41,7.88,70.51,71.25,2.66,13156.25, 3.10,-4.89,955,249088,10030,12461.88,0.21,0.43,20.45,
2023/07/06 18:22:32,1003.18,7.83,70.61,71.50,2.66,13140.63, 3.10,-4.87,954,248320,10039,12482.15,0.21,0.43,20.44,
