Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u [mV], IR_M_u [mV], PyroT_u [C], 
2024/10/21 04:38:58,986.47,26.74,18.47,18.25,8.17,31.25,5.79,0.00,0,0,0,0.00,0.25,0.25,16.35,
2024/10/21 04:39:14,986.61,26.79,18.44,18.25,8.17,31.25,5.49,0.53,0,0,0,0.00,0.25,0.25,16.34,
2024/10/21 04:39:30,986.66,26.84,18.40,18.25,8.17,46.88,5.73,0.27,0,0,0,0.00,0.25,0.25,16.32,
2024/10/21 04:39:46,986.60,26.87,18.38,18.25,8.17,46.88,6.08,0.09,0,0,0,0.00,0.25,0.25,16.31,
2024/10/21 04:40:02,986.53,26.89,18.35,18.25,8.17,31.25,5.56,0.45,0,0,0,0.00,0.25,0.25,16.30,
2024/10/21 04:40:18,986.50,26.88,18.33,18.25,8.17,31.25,6.41,0.09,0,0,0,0.00,0.25,0.25,16.28,
2024/10/21 04:40:33,986.42,26.94,18.29,18.25,8.17,15.63,5.95,0.00,0,0,0,0.00,0.25,0.25,16.26,
2024/10/21 04:40:50,986.28,26.94,18.26,18.00,8.17,15.63,5.61,0.54,0,0,0,0.00,0.25,0.25,16.23,
2024/10/21 04:41:06,986.27,26.95,18.23,18.00,8.20,15.63,5.91,0.09,0,0,0,0.00,0.25,0.25,16.21,
2024/10/21 04:41:22,986.35,26.98,18.21,18.00,8.17,15.63,5.19,0.00,0,0,0,0.00,0.25,0.25,16.19,
2024/10/21 04:41:38,986.35,26.99,18.18,18.00,8.17,31.25,6.15,0.00,0,0,0,0.00,0.25,0.25,16.16,
2024/10/21 04:41:54,986.34,27.00,18.15,18.00,8.17,31.25,5.32,0.36,0,0,0,0.00,0.25,0.25,16.15,
2024/10/21 04:42:10,986.36,27.07,18.12,18.00,8.17,15.63,4.90,-0.09,0,0,0,0.00,0.25,0.25,16.12,
2024/10/21 04:42:26,986.37,27.07,18.10,18.00,8.14,31.25,5.81,0.00,0,0,0,0.00,0.25,0.25,16.11,
2024/10/21 04:42:42,986.49,27.09,18.07,17.75,8.20,31.25,6.06,0.18,0,0,0,0.00,0.25,0.25,16.10,
2024/10/21 04:42:58,986.59,27.11,18.05,18.00,8.15,31.25,5.59,0.36,0,0,0,0.00,0.25,0.25,16.09,
2024/10/21 04:43:14,986.66,27.17,18.03,17.75,8.17,46.88,6.01,0.27,0,0,0,0.00,0.25,0.25,16.08,
2024/10/21 04:43:30,986.63,27.16,18.01,17.75,8.17,31.25,6.29,0.36,0,0,0,0.00,0.25,0.25,16.07,
2024/10/21 04:43:46,986.65,27.20,17.98,18.00,8.17,46.88,5.92,0.09,0,0,0,0.00,0.25,0.25,16.06,
2024/10/21 04:44:02,986.69,27.19,17.97,17.75,8.17,46.88,5.29,0.18,0,0,0,0.00,0.25,0.25,16.05,
2024/10/21 04:44:18,986.64,27.20,17.94,17.75,8.17,31.25,5.33,0.18,0,0,0,0.00,0.25,0.25,16.04,
2024/10/21 04:44:34,986.64,27.20,17.92,17.75,8.17,31.25,5.77,-0.36,0,0,0,0.00,0.25,0.25,16.03,
2024/10/21 04:44:50,986.69,27.23,17.91,17.75,8.17,31.25,5.87,0.09,0,0,0,0.00,0.25,0.25,16.02,
2024/10/21 04:45:06,986.75,27.22,17.90,17.75,8.17,31.25,5.71,0.26,0,0,0,0.00,0.25,0.25,16.01,
2024/10/21 04:45:22,986.81,27.23,17.88,17.75,8.17,31.25,5.55,0.54,0,0,0,0.00,0.25,0.25,15.99,
2024/10/21 04:45:38,986.93,27.26,17.87,17.75,8.17,46.88,6.04,0.89,0,0,0,0.00,0.25,0.25,15.99,
2024/10/21 04:45:54,986.95,27.26,17.85,17.75,8.17,46.88,5.70,0.00,0,0,0,0.00,0.25,0.25,15.98,
2024/10/21 04:46:10,987.02,27.29,17.84,17.75,8.17,46.88,6.11,0.09,0,0,0,0.00,0.25,0.25,15.97,
2024/10/21 04:46:26,987.08,27.32,17.83,17.75,8.17,46.88,5.84,0.00,0,0,0,0.00,0.25,0.25,15.97,
2024/10/21 04:46:42,987.20,27.32,17.82,17.75,8.17,46.88,5.62,0.53,0,0,0,0.00,0.25,0.25,15.96,
2024/10/21 04:46:57,987.19,27.34,17.80,17.75,8.18,46.88,5.42,0.09,0,0,0,0.00,0.25,0.25,15.95,
2024/10/21 04:47:14,987.33,27.34,17.80,17.75,8.18,46.88,5.68,0.36,0,0,0,0.00,0.25,0.25,15.96,
2024/10/21 04:47:30,987.33,27.38,17.79,17.75,8.17,46.88,5.74,0.09,0,0,0,0.00,0.25,0.25,15.95,
2024/10/21 04:47:46,987.34,27.38,17.78,17.50,8.18,46.88,5.73,0.27,0,0,0,0.00,0.25,0.25,15.96,
2024/10/21 04:48:02,987.42,27.37,17.78,17.75,8.18,62.50,6.38,0.44,0,0,0,0.00,0.25,0.25,15.96,
2024/10/21 04:48:18,987.48,27.38,17.77,17.50,8.18,46.88,5.43,0.18,0,0,0,0.00,0.25,0.25,15.96,
2024/10/21 04:48:34,987.51,27.37,17.76,17.50,8.18,46.88,5.71,-0.09,0,0,0,0.00,0.25,0.25,15.96,
2024/10/21 04:48:50,987.49,27.41,17.76,17.50,8.18,46.88,5.36,0.27,0,0,0,0.00,0.25,0.25,15.96,
2024/10/21 04:49:06,987.49,27.39,17.75,17.50,8.17,62.50,5.53,0.80,0,0,0,0.00,0.25,0.25,15.96,
2024/10/21 04:49:22,987.42,27.40,17.75,17.75,8.18,46.88,5.39,0.09,0,0,0,0.00,0.25,0.25,15.95,
2024/10/21 04:49:38,987.33,27.40,17.73,17.50,8.18,46.88,5.81,0.00,0,0,0,0.00,0.25,0.25,15.94,
2024/10/21 04:49:54,987.20,27.40,17.73,17.75,8.18,31.25,5.58,0.44,0,0,0,0.00,0.25,0.25,15.93,
2024/10/21 04:50:10,987.20,27.39,17.72,17.50,8.18,15.63,5.67,0.27,0,0,0,0.00,0.25,0.25,15.92,
2024/10/21 04:50:26,987.29,27.39,17.71,17.75,8.18,31.25,6.31,0.09,0,0,0,0.00,0.25,0.25,15.90,
2024/10/21 04:50:42,987.43,27.41,17.71,17.50,8.18,46.88,5.13,0.09,0,0,0,0.00,0.25,0.25,15.90,
2024/10/21 04:50:58,987.47,27.41,17.70,17.50,8.18,46.88,5.58,0.72,0,0,0,0.00,0.25,0.25,15.89,
2024/10/21 04:51:14,987.55,27.43,17.70,17.50,8.18,46.88,6.01,0.36,0,0,0,0.00,0.25,0.25,15.89,
2024/10/21 04:51:30,987.56,27.42,17.69,17.50,8.18,46.88,5.50,0.09,0,0,0,0.00,0.25,0.25,15.89,
2024/10/21 04:51:46,987.46,27.44,17.68,17.50,8.18,46.88,5.81,0.09,0,0,0,0.00,0.25,0.25,15.88,
2024/10/21 04:52:02,987.54,27.43,17.68,17.50,8.18,46.88,5.54,0.27,0,0,0,0.00,0.25,0.25,15.87,
2024/10/21 04:52:18,987.51,27.42,17.67,17.50,8.18,46.88,5.20,0.54,0,0,0,0.00,0.25,0.25,15.87,
2024/10/21 04:52:34,987.47,27.45,17.67,17.50,8.18,46.88,5.93,0.27,0,0,0,0.00,0.25,0.25,15.86,
2024/10/21 04:52:50,987.43,27.43,17.66,17.50,8.18,46.88,6.19,0.18,0,0,0,0.00,0.25,0.25,15.84,
2024/10/21 04:53:06,987.34,27.44,17.64,17.50,8.18,46.88,5.50,0.09,0,0,0,0.00,0.25,0.25,15.83,
2024/10/21 04:53:22,987.24,27.43,17.64,17.50,8.18,31.25,5.31,0.00,0,0,0,0.00,0.25,0.25,15.81,
2024/10/21 04:53:38,987.12,27.45,17.62,17.50,8.18,31.25,5.51,0.27,0,0,0,0.00,0.25,0.25,15.79,
2024/10/21 04:53:54,987.09,27.45,17.61,17.50,8.18,15.63,5.73,-0.09,0,0,0,0.00,0.25,0.25,15.76,
2024/10/21 04:54:10,987.03,27.45,17.60,17.50,8.18,15.63,5.09,0.18,0,0,0,0.00,0.25,0.25,15.74,
2024/10/21 04:54:26,987.10,27.43,17.59,17.50,8.18,15.63,5.52,0.36,0,0,0,0.00,0.25,0.25,15.72,
2024/10/21 04:54:42,987.18,27.45,17.57,17.50,8.18,31.25,5.40,0.27,0,0,0,0.00,0.25,0.38,15.71,
2024/10/21 04:54:58,987.25,27.45,17.57,17.50,8.18,46.88,5.79,0.36,0,0,0,0.00,0.25,0.25,15.71,
2024/10/21 04:55:14,987.35,27.48,17.55,17.50,8.18,31.25,5.64,0.27,0,0,0,0.00,0.25,0.25,15.70,
2024/10/21 04:55:30,987.47,27.48,17.55,17.50,8.18,46.88,5.73,0.62,0,0,0,0.00,0.25,0.25,15.70,
2024/10/21 04:55:46,987.53,27.46,17.55,17.50,8.18,46.88,5.29,0.09,0,0,0,0.00,0.25,0.25,15.71,
2024/10/21 04:56:02,987.50,27.48,17.55,17.50,8.18,46.88,5.40,0.18,0,0,0,0.00,0.25,0.25,15.71,
2024/10/21 04:56:18,987.49,27.47,17.54,17.50,8.18,46.88,5.27,0.00,0,0,0,0.00,0.25,0.25,15.71,
2024/10/21 04:56:34,987.51,27.48,17.54,17.50,8.18,46.88,5.85,-0.09,0,0,0,0.00,0.25,0.38,15.71,
2024/10/21 04:56:50,987.45,27.51,17.53,17.25,8.18,46.88,5.39,0.54,0,0,0,0.00,0.25,0.25,15.70,
2024/10/21 04:57:06,987.36,27.49,17.53,17.50,8.18,31.25,5.19,-0.27,0,0,0,0.00,0.25,0.25,15.70,
2024/10/21 04:57:22,987.31,27.48,17.52,17.25,8.18,31.25,5.85,0.27,0,0,0,0.00,0.25,0.25,15.69,
2024/10/21 04:57:38,987.24,27.46,17.50,17.25,8.18,31.25,5.39,0.36,0,0,0,0.00,0.25,0.25,15.67,
2024/10/21 04:57:54,987.13,27.48,17.49,17.25,8.15,31.25,5.72,0.36,0,0,0,0.00,0.25,0.25,15.65,
2024/10/21 04:58:10,987.06,27.46,17.48,17.25,8.18,15.63,6.34,0.18,0,0,0,0.00,0.25,0.25,15.64,
2024/10/21 04:58:26,987.09,27.47,17.46,17.25,8.18,15.63,5.34,0.18,0,0,0,0.00,0.25,0.25,15.62,
2024/10/21 04:58:42,987.13,27.43,17.45,17.50,8.18,31.25,5.29,0.18,0,0,0,0.00,0.25,0.25,15.60,
2024/10/21 04:58:58,987.06,27.47,17.44,17.25,8.18,31.25,5.69,-0.36,0,0,0,0.00,0.25,0.25,15.58,
2024/10/21 04:59:14,987.09,27.45,17.43,17.25,8.18,31.25,5.67,0.09,0,0,0,0.00,0.25,0.25,15.57,
2024/10/21 04:59:30,987.04,27.47,17.41,17.25,8.18,31.25,5.96,0.45,0,0,0,0.00,0.25,0.25,15.56,
2024/10/21 04:59:46,987.11,27.46,17.40,17.25,8.18,31.25,5.97,0.36,0,0,0,0.00,0.25,0.25,15.55,
2024/10/21 05:00:02,987.14,27.44,17.39,17.25,8.18,46.88,5.85,0.44,0,0,0,0.00,0.25,0.25,15.54,
2024/10/21 05:00:17,987.15,27.47,17.37,17.25,8.18,46.88,5.48,0.09,0,0,0,0.00,0.25,0.38,15.53,
2024/10/21 05:00:34,987.21,27.46,17.37,17.25,8.19,46.88,5.08,0.09,0,0,0,0.00,0.25,0.25,15.53,
2024/10/21 05:00:50,987.23,27.47,17.35,17.25,8.18,46.88,5.88,0.18,0,0,0,0.00,0.25,0.25,15.53,
2024/10/21 05:01:06,987.29,27.50,17.35,17.25,8.18,46.88,5.29,0.09,0,0,0,0.00,0.25,0.25,15.53,
2024/10/21 05:01:22,987.30,27.49,17.33,17.00,8.18,46.88,5.36,0.44,0,0,0,0.00,0.25,0.25,15.52,
2024/10/21 05:01:38,987.23,27.51,17.33,17.25,8.18,46.88,5.47,0.36,0,0,0,0.00,0.25,0.25,15.51,
2024/10/21 05:01:54,987.17,27.51,17.31,17.25,8.18,46.88,6.33,0.09,0,0,0,0.00,0.25,0.25,15.50,
2024/10/21 05:02:10,987.14,27.49,17.30,17.25,8.18,31.25,5.70,0.09,0,0,0,0.00,0.25,0.25,15.49,
2024/10/21 05:02:26,987.03,27.48,17.29,17.00,8.18,15.63,5.39,-0.27,0,0,0,0.00,0.25,0.25,15.48,
2024/10/21 05:02:42,986.96,27.50,17.28,17.25,8.18,31.25,5.55,0.62,0,0,0,0.00,0.25,0.25,15.46,
2024/10/21 05:02:58,987.01,27.51,17.26,17.25,8.18,31.25,5.50,0.36,0,0,0,0.00,0.25,0.25,15.44,
2024/10/21 05:03:14,986.94,27.50,17.24,17.00,8.19,31.25,5.80,0.36,0,0,0,0.00,0.25,0.25,15.42,
2024/10/21 05:03:30,986.97,27.50,17.22,17.00,8.18,31.25,5.99,0.09,0,0,0,0.00,0.25,0.25,15.41,
2024/10/21 05:03:46,986.98,27.51,17.21,17.00,8.19,15.63,6.50,0.27,0,0,0,0.00,0.25,0.25,15.39,
2024/10/21 05:04:02,987.23,27.55,17.20,17.00,8.19,31.25,5.37,0.44,0,0,0,0.00,0.25,0.25,15.39,
2024/10/21 05:04:18,987.28,27.55,17.20,17.00,8.18,31.25,5.79,0.09,0,0,0,0.00,0.25,0.25,15.39,
2024/10/21 05:04:34,987.39,27.55,17.19,17.25,8.19,46.88,5.83,0.53,0,0,0,0.00,0.25,0.25,15.39,
2024/10/21 05:04:50,987.41,27.55,17.18,17.00,8.18,46.88,5.73,-0.09,0,0,0,0.00,0.25,0.25,15.40,
2024/10/21 05:05:06,987.44,27.56,17.18,17.00,8.19,46.88,5.95,0.18,0,0,0,0.00,0.25,0.25,15.41,
2024/10/21 05:05:22,987.55,27.53,17.18,17.00,8.19,46.88,5.62,0.36,0,0,0,0.00,0.25,0.25,15.41,
2024/10/21 05:05:38,987.57,27.57,17.17,17.00,8.19,62.50,5.25,0.36,0,0,0,0.00,0.25,0.25,15.42,
2024/10/21 05:05:54,987.57,27.57,17.17,17.00,8.19,62.50,5.80,-0.36,0,0,0,0.00,0.25,0.25,15.42,
2024/10/21 05:06:10,987.54,27.58,17.16,17.00,8.19,46.88,6.02,-0.09,0,0,0,0.00,0.25,0.25,15.43,
2024/10/21 05:06:26,987.40,27.59,17.17,17.00,8.19,46.88,5.79,0.44,0,0,0,0.00,0.25,0.25,15.42,
2024/10/21 05:06:42,987.35,27.55,17.15,17.00,8.19,31.25,6.03,0.81,0,0,0,0.00,0.25,0.25,15.42,
2024/10/21 05:06:57,987.38,27.54,17.15,17.00,8.19,31.25,6.06,0.00,0,0,0,0.00,0.25,0.25,15.41,
2024/10/21 05:07:14,987.35,27.54,17.14,17.00,8.19,31.25,5.55,0.27,0,0,0,0.00,0.25,0.25,15.39,
2024/10/21 05:07:30,987.38,27.55,17.14,17.00,8.19,46.88,6.44,0.36,0,0,0,0.00,0.25,0.25,15.39,
2024/10/21 05:07:46,987.50,27.56,17.13,17.00,8.19,46.88,5.63,0.00,0,0,0,0.00,0.25,0.25,15.38,
2024/10/21 05:08:02,987.59,27.56,17.13,17.00,8.18,46.88,5.88,0.45,0,0,0,0.00,0.25,0.25,15.39,
2024/10/21 05:08:18,987.63,27.55,17.12,17.00,8.19,46.88,5.01,0.00,0,0,0,0.00,0.25,0.25,15.39,
2024/10/21 05:08:34,987.73,27.55,17.13,17.00,8.19,46.88,5.29,0.09,0,0,0,0.00,0.25,0.25,15.39,
2024/10/21 05:08:50,987.78,27.55,17.13,17.00,8.19,62.50,5.94,0.00,0,0,0,0.00,0.25,0.25,15.40,
2024/10/21 05:09:06,987.89,27.56,17.13,17.00,8.19,62.50,5.48,0.09,0,0,0,0.00,0.25,0.25,15.42,
2024/10/21 05:09:22,988.03,27.55,17.13,17.00,8.19,46.88,5.38,0.18,0,0,0,0.00,0.38,0.25,15.44,
2024/10/21 05:09:38,988.18,27.59,17.14,17.00,8.19,62.50,6.13,0.18,0,0,0,0.00,0.25,0.25,15.46,
2024/10/21 05:09:54,988.29,27.62,17.15,17.00,8.19,62.50,5.90,0.71,0,0,0,0.00,0.25,0.25,15.47,
2024/10/21 05:10:10,988.36,27.60,17.16,17.00,8.19,62.50,5.49,0.44,0,0,0,0.00,0.25,0.25,15.49,
2024/10/21 05:10:26,988.42,27.63,17.17,17.00,8.19,62.50,5.53,-0.18,0,0,0,0.00,0.25,0.25,15.50,
2024/10/21 05:10:42,988.42,27.60,17.18,17.00,8.19,62.50,5.29,-0.27,0,0,0,0.00,0.25,0.25,15.52,
2024/10/21 05:10:58,988.44,27.63,17.19,17.25,8.19,62.50,5.04,0.18,0,0,0,0.00,0.25,0.25,15.53,
2024/10/21 05:11:14,988.45,27.65,17.19,17.00,8.19,62.50,6.43,0.00,0,0,0,0.00,0.25,0.25,15.55,
2024/10/21 05:11:30,988.51,27.64,17.21,17.00,8.19,62.50,5.09,0.09,0,0,0,0.00,0.25,0.25,15.56,
2024/10/21 05:11:46,988.61,27.64,17.22,17.00,8.19,62.50,6.07,0.35,0,0,0,0.00,0.25,0.25,15.58,
2024/10/21 05:12:02,988.65,27.65,17.23,17.00,8.19,62.50,5.56,0.09,0,0,0,0.00,0.25,0.25,15.59,
2024/10/21 05:12:18,988.63,27.61,17.25,17.00,8.19,62.50,4.82,0.18,0,0,0,0.00,0.25,0.25,15.61,
2024/10/21 05:12:34,988.69,27.62,17.26,17.25,8.19,62.50,5.54,0.18,0,0,0,0.00,0.25,0.25,15.62,
2024/10/21 05:12:50,988.66,27.60,17.28,17.25,8.19,62.50,5.43,0.00,0,0,0,0.00,0.25,0.25,15.63,
2024/10/21 05:13:06,988.72,27.61,17.29,17.25,8.19,62.50,5.60,0.09,0,0,0,0.00,0.25,0.25,15.65,
2024/10/21 05:13:22,988.80,27.63,17.31,17.25,8.19,62.50,5.55,0.00,0,0,0,0.00,0.25,0.38,15.66,
2024/10/21 05:13:38,988.70,27.62,17.31,17.25,8.19,62.50,6.17,0.09,0,0,0,0.00,0.25,0.25,15.67,
2024/10/21 05:13:54,988.71,27.59,17.33,17.25,8.19,62.50,5.02,0.45,0,0,0,0.00,0.25,0.25,15.68,
2024/10/21 05:14:10,988.74,27.60,17.34,17.25,8.19,46.88,5.61,0.09,0,0,0,0.00,0.25,0.25,15.69,
2024/10/21 05:14:26,988.69,27.59,17.35,17.25,8.19,62.50,5.29,0.09,0,0,0,0.00,0.25,0.25,15.69,
2024/10/21 05:14:42,988.67,27.60,17.36,17.25,8.19,62.50,5.49,-0.09,0,0,0,0.00,0.25,0.25,15.70,
2024/10/21 05:14:58,988.70,27.57,17.37,17.25,8.19,62.50,5.09,0.00,0,0,0,0.00,0.25,0.25,15.71,
2024/10/21 05:15:14,988.57,27.57,17.38,17.25,8.19,46.88,5.51,0.18,0,0,0,0.00,0.25,0.25,15.71,
2024/10/21 05:15:30,988.59,27.53,17.39,17.25,8.19,46.88,6.33,-0.18,0,0,0,0.00,0.25,0.25,15.71,
2024/10/21 05:15:46,988.59,27.55,17.40,17.25,8.19,46.88,5.88,0.18,0,0,0,0.00,0.25,0.25,15.71,
2024/10/21 05:16:02,988.57,27.53,17.41,17.25,8.19,46.88,5.78,0.18,0,0,0,0.00,0.25,0.25,15.71,
2024/10/21 05:16:18,988.63,27.48,17.42,17.25,8.19,62.50,6.04,0.09,0,0,0,0.00,0.25,0.25,15.71,
2024/10/21 05:16:34,988.55,27.48,17.42,17.25,8.19,62.50,5.62,0.18,0,0,0,0.00,0.25,0.25,15.72,
2024/10/21 05:16:50,988.57,27.50,17.44,17.50,8.19,62.50,5.55,0.27,0,0,0,0.00,0.25,0.25,15.72,
2024/10/21 05:17:06,988.61,27.50,17.45,17.50,8.19,62.50,5.71,0.63,0,0,0,0.00,0.25,0.25,15.72,
2024/10/21 05:17:22,988.55,27.48,17.45,17.25,8.19,46.88,5.50,0.18,0,0,0,0.00,0.25,0.25,15.72,
2024/10/21 05:17:38,988.52,27.46,17.46,17.25,8.19,46.88,5.56,-0.18,0,0,0,0.00,0.25,0.25,15.72,
2024/10/21 05:17:54,988.46,27.45,17.47,17.25,8.19,46.88,5.50,0.00,0,0,0,0.00,0.25,0.25,15.73,
2024/10/21 05:18:10,988.42,27.43,17.47,17.25,8.19,46.88,5.97,-0.35,0,0,0,0.00,0.25,0.25,15.73,
2024/10/21 05:18:26,988.38,27.44,17.48,17.50,8.19,46.88,6.15,0.36,0,0,0,0.00,0.25,0.25,15.72,
2024/10/21 05:18:42,988.36,27.42,17.48,17.50,8.19,46.88,6.35,0.18,0,0,0,0.00,0.25,0.25,15.72,
2024/10/21 05:18:58,988.38,27.44,17.48,17.50,8.19,46.88,5.64,0.09,0,0,0,0.00,0.25,0.25,15.73,
2024/10/21 05:19:14,988.27,27.42,17.48,17.25,8.19,46.88,5.90,0.45,0,0,0,0.00,0.25,0.25,15.72,
2024/10/21 05:19:30,988.24,27.39,17.49,17.25,8.19,46.88,5.72,0.18,0,0,0,0.00,0.25,0.25,15.71,
2024/10/21 05:19:46,988.15,27.41,17.49,17.25,8.19,46.88,5.14,0.45,0,0,0,0.00,0.25,0.25,15.71,
2024/10/21 05:20:02,988.11,27.41,17.49,17.25,8.19,46.88,5.35,0.00,0,0,0,0.00,0.25,0.25,15.70,
2024/10/21 05:20:18,988.08,27.40,17.48,17.25,8.19,46.88,5.62,0.80,0,0,0,0.00,0.25,0.25,15.69,
2024/10/21 05:20:34,988.02,27.36,17.48,17.50,8.19,31.25,5.41,0.00,0,0,0,0.00,0.25,0.25,15.68,
2024/10/21 05:20:50,988.05,27.38,17.48,17.50,8.19,31.25,5.45,0.09,0,0,0,0.00,0.25,0.25,15.67,
2024/10/21 05:21:06,988.07,27.35,17.48,17.25,8.19,31.25,5.20,0.36,0,0,0,0.00,0.25,0.25,15.66,
2024/10/21 05:21:22,988.01,27.35,17.48,17.50,8.19,46.88,5.96,0.09,0,0,0,0.00,0.25,0.25,15.66,
2024/10/21 05:21:38,988.13,27.36,17.49,17.25,8.19,46.88,5.39,0.09,0,0,0,0.00,0.25,0.25,15.66,
2024/10/21 05:21:54,988.11,27.35,17.48,17.25,8.19,46.88,5.15,0.18,0,0,0,0.00,0.25,0.25,15.67,
2024/10/21 05:22:10,988.10,27.36,17.48,17.25,8.19,46.88,5.51,0.09,0,0,0,0.00,0.25,0.25,15.67,
2024/10/21 05:22:26,988.24,27.36,17.48,17.50,8.19,46.88,5.31,0.09,0,0,0,0.00,0.25,0.25,15.69,
