Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/03 20:09:24,978.51,8.66,71.53,71.75,3.09,3265.63, 4.18,-3.09,312,77824,5518,5881.65,0.06,0.12,37.14,
2023/07/03 20:09:27,978.44,8.68,71.48,71.50,3.09,3265.63, 4.21,-3.31,312,77824,5518,5881.65,0.06,0.12,37.14,
2023/07/03 20:09:33,978.13,8.81,71.25,71.50,3.10,3265.63, 4.85,-2.88,313,78080,5468,5850.32,0.06,0.12,34.98,
2023/07/03 20:09:39,977.87,8.95,71.01,71.25,3.10,3281.25, 4.19,-2.87,314,78080,5491,5841.10,0.07,0.12,35.02,
2023/07/03 20:09:45,977.51,9.07,70.77,71.00,3.11,3296.88, 4.41,-3.29,315,78336,5512,5859.53,0.07,0.12,35.01,
2023/07/03 20:09:51,977.25,9.20,70.54,70.50,3.10,3328.13, 4.19,-3.10,316,78592,5533,5889.02,0.07,0.12,34.94,
2023/07/03 20:09:57,976.97,9.31,70.34,70.50,3.10,3359.38, 4.21,-3.09,318,79872,5596,5922.20,0.07,0.12,34.87,
2023/07/03 20:10:03,976.69,9.41,70.18,70.25,3.10,3437.50, 4.21,-3.10,322,80640,5685,6019.89,0.07,0.12,34.80,
2023/07/03 20:10:09,976.51,9.50,70.00,70.00,3.10,3531.25, 4.63,-3.09,334,83968,5846,6185.78,0.07,0.13,34.59,
2023/07/03 20:10:15,976.27,9.68,69.69,69.75,3.10,3765.63, 4.43,-3.31,356,90112,6196,6593.13,0.08,0.14,34.52,
2023/07/03 20:10:21,976.26,9.61,69.78,69.75,3.10,5984.38, 4.39,-3.06,598,159488,8851,9903.51,0.19,0.29,34.45,
2023/07/03 20:10:27,976.57,9.53,69.88,70.00,3.10,7703.13, 4.40,-3.06,611,163328,8934,10021.48,0.19,0.30,34.36,
2023/07/03 20:10:33,977.13,9.37,70.14,70.50,3.10,9890.63, 4.36,-3.06,792,216576,10150,11776.21,0.28,0.41,34.11,
2023/07/03 20:10:39,977.71,9.29,70.29,70.75,3.10,10796.88, 4.58,-3.06,796,217856,10204,11877.58,0.28,0.42,34.17,
2023/07/03 20:10:45,977.89,9.17,70.46,71.00,3.10,10687.50, 4.38,-3.06,773,210944,9962,11584.51,0.27,0.40,34.04,
2023/07/03 20:10:51,978.11,9.15,70.48,71.00,3.10,9875.00, 4.16,-3.27,706,191232,9646,10974.41,0.24,0.36,34.27,
2023/07/03 20:10:57,978.19,9.04,70.66,71.25,3.11,10156.25, 4.58,-3.06,772,210432,9985,11573.45,0.27,0.40,34.13,
2023/07/03 20:11:03,978.59,8.93,70.84,71.50,3.11,11031.25, 4.60,-2.83,828,226304,10297,12084.02,0.29,0.44,34.04,
2023/07/03 20:11:09,978.81,8.84,70.97,71.75,3.09,11453.13, 4.60,-3.28,833,227840,10334,12137.47,0.30,0.44,35.36,
2023/07/03 20:11:15,979.26,8.79,71.04,71.75,3.10,11484.38, 4.58,-3.27,833,227840,10363,12172.49,0.30,0.44,35.37,
2023/07/03 20:11:21,979.42,8.67,71.26,72.00,3.10,11593.75, 4.58,-3.05,847,231424,10413,12259.12,0.30,0.45,35.38,
2023/07/03 20:11:27,979.80,8.63,71.35,72.25,3.10,11703.13, 4.14,-3.06,852,232448,10454,12307.05,0.30,0.45,35.38,
2023/07/03 20:11:33,980.06,8.50,71.58,72.50,3.10,11750.00, 4.36,-3.27,859,234496,10462,12358.66,0.30,0.45,35.39,
2023/07/03 20:11:39,980.31,8.42,71.71,72.75,3.10,11750.00, 4.14,-3.04,857,233984,10433,12340.22,0.30,0.45,34.95,
2023/07/03 20:11:45,980.54,8.35,71.85,72.75,3.09,11718.75, 4.38,-3.03,855,232704,10412,12325.48,0.30,0.45,34.94,
2023/07/03 20:11:51,980.85,8.26,71.99,73.00,3.09,11671.88, 4.36,-3.27,853,232960,10396,12310.73,0.30,0.45,34.94,
2023/07/03 20:11:57,981.21,8.25,72.04,73.00,3.09,11562.50, 4.60,-3.28,841,229120,10387,12176.18,0.29,0.44,34.95,
2023/07/03 20:12:03,980.65,8.55,71.51,72.25,3.09,5375.00, 3.97,-3.54,327,81408,5720,6078.87,0.07,0.13,34.82,
2023/07/03 20:12:09,979.91,8.75,71.16,71.75,3.09,3812.50, 3.97,-3.31,319,79616,5645,5968.28,0.07,0.12,34.72,
2023/07/03 20:12:15,979.22,8.91,70.88,71.50,3.09,3484.38, 4.41,-3.06,315,78848,5576,5894.55,0.07,0.12,34.60,
2023/07/03 20:12:21,978.79,9.07,70.59,71.00,3.08,3406.25, 4.44,-3.31,312,77824,5535,5842.94,0.07,0.12,34.23,
2023/07/03 20:12:27,978.41,9.22,70.31,70.75,3.08,3359.38, 4.41,-3.28,310,77568,5486,5783.96,0.07,0.12,34.15,
