Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/01 19:14:36,971.48,20.07,58.11,57.75,3.10,3171.88, 4.58,-2.63,294,75008,5491,5503.79,0.07,0.12,33.02,
2023/07/01 19:14:38,971.51,20.10,58.07,57.75,3.10,3187.50, 4.60,-2.63,294,75008,5491,5503.79,0.07,0.12,33.02,
2023/07/01 19:14:45,971.62,20.19,57.96,57.75,3.10,3171.88, 4.58,-2.86,296,75520,5453,5483.52,0.07,0.12,31.79,
2023/07/01 19:14:51,971.67,20.32,57.82,57.50,3.10,3156.25, 4.81,-2.85,295,75008,5444,5472.46,0.07,0.12,31.83,
2023/07/01 19:14:57,971.72,20.39,57.73,57.50,3.10,3156.25, 4.60,-2.62,294,74752,5448,5465.09,0.07,0.12,31.79,
2023/07/01 19:15:03,971.85,20.46,57.63,57.50,3.10,3156.25, 4.16,-2.84,293,74496,5442,5455.87,0.07,0.12,31.61,
2023/07/01 19:15:09,971.89,20.51,57.57,57.50,3.10,3156.25, 4.38,-2.84,295,75008,5425,5444.81,0.07,0.12,31.44,
2023/07/01 19:15:15,971.92,20.65,57.42,57.25,3.10,3156.25, 4.35,-3.05,294,74752,5419,5442.97,0.07,0.12,31.50,
2023/07/01 19:15:21,971.98,20.75,57.30,57.00,3.10,3156.25, 4.82,-2.86,292,73984,5406,5439.28,0.07,0.12,31.18,
2023/07/01 19:15:27,971.94,20.82,57.22,57.00,3.10,3140.63, 4.81,-2.63,294,74496,5404,5420.85,0.07,0.12,31.14,
2023/07/01 19:15:33,971.95,20.87,57.15,57.00,3.10,3140.63, 4.81,-2.84,293,74240,5402,5426.38,0.07,0.12,30.95,
2023/07/01 19:15:39,972.10,20.97,57.05,57.00,3.10,3140.63, 4.60,-2.41,293,74240,5390,5417.16,0.07,0.12,30.78,
2023/07/01 19:15:45,972.17,21.00,56.99,56.75,3.10,3140.63, 4.58,-2.83,292,73984,5389,5417.16,0.07,0.12,30.75,
2023/07/01 19:15:51,972.27,21.09,56.89,56.50,3.10,3125.00, 4.83,-2.42,292,73728,5386,5431.91,0.07,0.12,30.62,
2023/07/01 19:15:57,972.24,21.14,56.82,56.50,3.10,3125.00, 4.40,-2.62,291,73984,5375,5474.30,0.07,0.12,30.77,
2023/07/01 19:16:03,972.31,21.22,56.73,56.50,3.10,3109.38, 4.58,-2.83,291,73728,5378,5487.21,0.07,0.11,30.67,
2023/07/01 19:16:09,972.36,21.25,56.67,56.50,3.10,3109.38, 4.40,-2.63,292,73984,5376,5435.60,0.07,0.11,30.60,
2023/07/01 19:16:15,972.41,21.35,56.58,56.25,3.10,3109.38, 4.60,-2.64,292,73984,5359,5431.91,0.07,0.11,30.56,
2023/07/01 19:16:21,972.62,21.40,56.50,56.25,3.10,3125.00, 4.63,-2.84,291,73728,5366,5441.13,0.07,0.11,30.54,
2023/07/01 19:16:27,972.66,21.45,56.43,56.25,3.10,3109.38, 4.38,-2.84,293,74240,5364,5431.91,0.07,0.11,30.45,
2023/07/01 19:16:33,972.59,21.51,56.36,56.00,3.10,3125.00, 4.82,-2.19,291,73984,5364,5409.79,0.07,0.11,31.88,
2023/07/01 19:16:39,972.72,21.62,56.25,56.00,3.10,3125.00, 4.82,-2.41,291,73728,5375,5435.60,0.07,0.11,31.40,
2023/07/01 19:16:45,972.79,21.67,56.18,56.00,3.10,3125.00, 4.40,-2.84,294,74240,5379,5428.22,0.07,0.11,31.38,
2023/07/01 19:16:51,972.70,21.71,56.11,55.75,3.10,3125.00, 4.61,-2.84,291,73984,5385,5428.22,0.07,0.11,31.36,
2023/07/01 19:16:57,972.77,21.82,56.00,55.75,3.10,3125.00, 4.61,-2.62,294,74496,5384,5411.64,0.07,0.11,31.31,
2023/07/01 19:17:03,972.76,21.87,55.94,55.75,3.10,3125.00, 4.58,-3.06,294,74496,5383,5413.48,0.07,0.11,31.28,
2023/07/01 19:17:09,972.85,21.90,55.88,55.75,3.10,3109.38, 4.58,-2.64,291,73728,5367,5428.22,0.07,0.11,31.09,
2023/07/01 19:17:15,972.83,21.95,55.83,55.50,3.10,3109.38, 4.83,-2.85,291,73728,5369,5430.07,0.07,0.11,31.07,
2023/07/01 19:17:21,972.88,22.02,55.74,55.50,3.10,3109.38, 4.58,-2.62,293,73984,5364,5417.16,0.07,0.11,30.90,
2023/07/01 19:17:27,972.93,22.06,55.69,55.50,3.10,3109.38, 4.80,-2.41,293,74240,5348,5417.16,0.07,0.11,30.98,
2023/07/01 19:17:33,973.07,22.07,55.65,55.50,3.10,3093.75, 4.38,-2.85,293,73984,5351,5396.89,0.07,0.11,30.85,
2023/07/01 19:17:39,973.11,22.18,55.55,55.50,3.10,3093.75, 4.58,-2.84,292,73984,5343,5419.01,0.07,0.11,30.55,
2023/07/01 19:17:45,973.23,22.23,55.48,55.25,3.09,3109.38, 4.61,-2.84,291,73728,5327,5393.20,0.07,0.11,30.62,
2023/07/01 19:17:51,973.26,22.24,55.45,55.25,3.09,3093.75, 4.60,-2.85,291,73472,5331,5402.42,0.07,0.11,30.44,
2023/07/01 19:17:57,973.27,22.33,55.36,55.25,3.09,3093.75, 4.58,-2.63,293,73984,5316,5402.42,0.07,0.11,30.43,
2023/07/01 19:18:03,973.49,22.38,55.30,55.25,3.09,3093.75, 4.60,-2.86,293,73728,5314,5391.36,0.07,0.11,30.26,
2023/07/01 19:18:09,973.49,22.39,55.27,55.25,3.09,3078.13, 4.85,-2.84,292,73472,5307,5393.20,0.07,0.11,30.18,
2023/07/01 19:18:15,973.49,22.45,55.21,55.00,3.09,3078.13, 4.60,-2.84,294,74240,5298,5393.20,0.07,0.11,30.12,
2023/07/01 19:18:21,973.43,22.48,55.15,55.00,3.09,3062.50, 4.58,-2.40,293,74240,5296,5387.67,0.07,0.11,30.20,
2023/07/01 19:18:27,973.54,22.59,55.04,54.75,3.09,3046.88, 4.82,-2.63,291,73216,5285,5385.83,0.06,0.11,30.08,
2023/07/01 19:18:33,973.69,22.67,54.95,54.75,3.09,3062.50, 5.03,-2.63,291,73216,5283,5371.08,0.06,0.11,30.05,
2023/07/01 19:18:39,973.66,22.65,54.94,54.75,3.09,3062.50, 4.40,-2.63,293,73984,5280,5371.08,0.06,0.11,30.04,
2023/07/01 19:18:45,973.71,22.73,54.87,54.50,3.09,3062.50, 4.60,-2.65,292,73216,5290,5380.30,0.06,0.11,30.10,
2023/07/01 19:18:51,973.73,22.79,54.78,54.50,3.09,3062.50, 4.38,-2.63,291,73216,5299,5378.46,0.06,0.11,30.08,
2023/07/01 19:18:57,973.81,22.78,54.76,54.50,3.09,3062.50, 4.60,-2.83,292,73472,5293,5374.77,0.06,0.11,30.15,
2023/07/01 19:19:03,973.86,22.86,54.69,54.50,3.09,3062.50, 4.61,-2.85,293,73728,5304,5376.61,0.06,0.11,31.41,
2023/07/01 19:19:09,973.99,22.89,54.64,54.25,3.09,3046.88, 4.40,-2.62,292,72960,5302,5382.14,0.06,0.11,31.38,
2023/07/01 19:19:15,974.00,22.89,54.63,54.50,3.09,3062.50, 4.19,-2.65,293,73472,5299,5376.61,0.06,0.11,31.37,
2023/07/01 19:19:21,974.00,22.99,54.53,54.25,3.09,3062.50, 4.38,-2.84,293,73728,5297,5389.52,0.06,0.11,30.91,
2023/07/01 19:19:27,974.15,23.02,54.48,54.25,3.09,3062.50, 4.38,-2.83,293,73472,5307,5398.73,0.06,0.11,31.34,
2023/07/01 19:19:33,974.22,23.05,54.43,54.25,3.09,3062.50, 4.40,-3.07,295,73984,5311,5409.79,0.06,0.11,31.32,
2023/07/01 19:19:39,974.21,23.12,54.36,54.25,3.09,3078.13, 4.58,-2.20,295,73984,5321,5407.95,0.06,0.11,30.86,
2023/07/01 19:19:45,974.22,23.13,54.32,54.25,3.09,3078.13, 4.38,-2.86,295,73984,5308,5420.85,0.06,0.11,30.85,
2023/07/01 19:19:51,974.34,23.17,54.28,54.00,3.09,3078.13, 4.58,-2.83,294,73472,5313,5459.56,0.06,0.11,30.82,
2023/07/01 19:19:57,974.40,23.19,54.24,54.00,3.09,3093.75, 4.81,-2.84,297,74496,5317,5448.50,0.06,0.11,30.81,
2023/07/01 19:20:03,974.41,23.23,54.18,54.00,3.09,3093.75, 4.83,-2.63,297,74752,5325,5457.72,0.06,0.11,30.78,
2023/07/01 19:20:09,974.35,23.26,54.13,53.75,3.09,3093.75, 4.40,-3.06,296,74496,5332,5465.09,0.07,0.11,30.59,
2023/07/01 19:20:15,974.44,23.32,54.07,53.75,3.09,3109.38, 4.81,-2.40,297,74496,5345,5452.19,0.07,0.11,30.55,
