Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/02 22:49:45,978.26,11.65,65.75,66.00,3.00,5703.13, 3.75,-3.53,426,118528,7880,7933.13,0.16,0.23,34.55,
2023/07/02 22:49:47,978.29,11.66,65.74,66.00,2.99,5531.25, 3.75,-3.53,426,118528,7880,7933.13,0.16,0.23,34.55,
2023/07/02 22:49:53,978.20,11.80,65.56,65.75,3.02,4671.88, 3.96,-3.31,336,90368,6581,6578.38,0.11,0.16,32.20,
2023/07/02 22:49:59,977.97,11.90,65.42,65.50,3.01,3750.00, 4.17,-3.30,293,76288,5844,5857.69,0.08,0.13,32.14,
2023/07/02 22:50:05,977.89,12.00,65.24,65.25,3.01,3312.50, 4.17,-3.32,286,74240,5704,5778.43,0.08,0.13,32.05,
2023/07/02 22:50:11,977.90,12.04,65.16,65.50,3.02,3953.13, 4.39,-3.08,350,94208,6760,6821.68,0.11,0.18,32.03,
2023/07/02 22:50:17,977.89,12.03,65.16,65.25,3.01,4765.63, 3.94,-3.29,382,104704,7273,7286.17,0.13,0.20,33.65,
2023/07/02 22:50:23,978.02,12.02,65.17,65.25,3.01,5312.50, 3.96,-3.28,414,114432,7637,7660.34,0.15,0.22,33.67,
2023/07/02 22:50:29,978.14,12.00,65.19,65.50,3.02,5625.00, 4.17,-3.51,418,115968,7766,7813.32,0.16,0.23,33.67,
2023/07/02 22:50:35,978.17,12.01,65.18,65.50,3.02,5640.63, 3.75,-3.30,417,116224,7720,7780.15,0.16,0.23,33.65,
2023/07/02 22:50:41,978.43,12.05,65.10,65.50,3.02,5640.63, 4.39,-3.29,415,115456,7703,7752.50,0.15,0.23,33.16,
2023/07/02 22:50:47,978.59,12.03,65.13,65.25,3.01,5656.25, 4.19,-3.28,417,115968,7720,7746.97,0.16,0.23,33.65,
2023/07/02 22:50:53,978.61,12.07,65.08,65.25,3.01,5656.25, 3.94,-3.51,415,115200,7717,7809.64,0.16,0.23,33.12,
