Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/04 14:04:53,991.03,15.59,50.15,50.25,2.68,6718.75, 2.91,-4.89,438,115968,7672,8458.44,0.14,0.23,19.15,
2023/07/04 14:04:56,990.98,15.55,50.21,50.50,2.68,6734.38, 2.91,-4.70,438,115968,7672,8458.44,0.14,0.23,19.15,
2023/07/04 14:05:02,991.10,15.53,50.25,50.50,2.73,6765.63, 2.89,-4.46,445,117760,7559,8528.49,0.14,0.23,17.84,
2023/07/04 14:05:08,991.13,15.48,50.35,50.50,2.74,6796.88, 3.58,-4.24,443,117504,7581,8596.68,0.14,0.23,17.63,
2023/07/04 14:05:14,991.23,15.41,50.44,50.75,2.74,6828.13, 3.34,-4.24,446,118528,7600,8672.26,0.14,0.23,18.14,
2023/07/04 14:05:20,991.33,15.38,50.51,50.75,2.75,6875.00, 3.34,-4.46,447,118528,7629,8467.66,0.14,0.23,17.80,
2023/07/04 14:05:26,991.42,15.30,50.61,50.75,2.75,6750.00, 3.36,-4.46,439,116480,7478,8355.23,0.14,0.22,17.84,
2023/07/04 14:05:32,991.46,15.28,50.66,50.75,2.75,6625.00, 3.12,-4.24,436,115456,7471,8334.95,0.14,0.22,17.85,
2023/07/04 14:05:38,991.46,15.23,50.75,51.00,2.75,6734.38, 3.57,-4.48,443,117504,7551,8447.39,0.14,0.23,17.90,
2023/07/04 14:05:44,991.59,15.18,50.83,51.00,2.75,6453.13, 3.36,-4.46,421,111360,7344,8121.14,0.13,0.21,17.89,
2023/07/04 14:05:50,991.50,15.14,50.91,51.00,2.74,6359.38, 3.35,-4.45,427,112640,7408,8172.75,0.13,0.22,17.88,
2023/07/04 14:05:56,991.53,15.09,51.00,51.25,2.74,6421.88, 3.12,-4.46,427,112640,7415,8194.87,0.13,0.22,17.69,
2023/07/04 14:06:02,991.49,15.09,51.01,51.25,2.74,6375.00, 3.36,-4.24,426,112384,7392,8143.26,0.13,0.22,17.43,
