Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/06/27 13:21:58,994.74,38.78,41.52,41.25,3.35,6109.38, 5.37,-0.43,334,93440,7197,7439.16,0.12,0.18,24.69,
2023/06/27 13:22:02,994.73,38.74,41.57,41.50,3.35,6140.63, 5.39,-0.64,341,95488,7246,7441.00,0.13,0.19,24.22,
2023/06/27 13:22:08,994.76,38.60,41.65,41.50,3.35,6156.25, 5.39,-0.43,340,94720,7239,7429.94,0.13,0.19,24.17,
2023/06/27 13:22:14,994.78,38.47,41.76,41.50,3.35,6125.00, 5.56,-0.65,338,94720,7208,7393.08,0.13,0.19,24.06,
2023/06/27 13:22:20,994.80,38.44,41.82,41.75,3.35,6015.63, 5.37,-0.22,332,92928,7153,7394.92,0.12,0.18,24.03,
2023/06/27 13:22:26,994.81,38.36,41.84,41.75,3.35,5859.38, 5.39,-0.43,329,91648,7036,7212.44,0.12,0.18,23.99,
2023/06/27 13:22:32,994.70,38.23,41.97,41.75,3.35,5796.88, 5.37,-0.86,328,91392,7039,7221.66,0.12,0.18,24.01,
2023/06/27 13:22:38,994.80,38.25,41.94,41.75,3.35,5906.25, 5.41,-0.65,334,93440,7236,7286.17,0.12,0.18,23.93,
2023/06/27 13:22:44,994.83,38.17,42.02,41.75,3.35,5984.38, 5.18,-0.43,334,93952,7146,7328.56,0.12,0.18,24.81,
2023/06/27 13:22:50,994.68,38.16,42.05,41.75,3.35,5828.13, 5.37,-0.64,325,90624,6988,7151.62,0.12,0.18,24.83,
2023/06/27 13:22:56,994.69,38.15,42.06,41.75,3.35,5468.75, 5.39,-1.08,309,85248,6754,6803.25,0.11,0.16,24.85,
2023/06/27 13:23:02,994.55,38.20,42.03,41.75,3.35,5234.38, 5.37,-0.65,304,83968,6624,6771.92,0.10,0.16,24.86,
2023/06/27 13:23:08,994.46,38.25,42.02,41.75,3.35,4875.00, 5.18,-0.65,287,78592,6290,6370.10,0.09,0.15,24.69,
2023/06/27 13:23:14,994.16,38.24,42.06,41.75,3.35,4484.38, 5.59,-0.65,276,75008,6066,6154.44,0.09,0.14,24.86,
2023/06/27 13:23:20,994.24,38.24,42.05,41.75,3.35,4187.50, 5.18,-0.43,264,71168,5849,5909.30,0.08,0.13,24.68,
2023/06/27 13:23:26,994.03,38.35,41.96,41.75,3.35,3906.25, 5.59,-0.87,257,68864,5665,5724.98,0.08,0.12,24.67,
2023/06/27 13:23:32,993.79,38.44,41.94,41.75,3.35,3796.88, 5.37,-0.65,252,67328,5615,5662.31,0.08,0.12,24.66,
2023/06/27 13:23:38,993.72,38.44,41.96,41.50,3.35,3656.25, 5.41,-0.43,248,65792,5460,5509.32,0.07,0.12,24.65,
2023/06/27 13:23:44,993.50,38.57,41.85,41.50,3.35,3468.75, 5.18,-0.22,239,63232,5291,5354.50,0.07,0.11,24.64,
2023/06/27 13:23:50,993.16,38.57,41.86,41.50,3.35,3375.00, 5.18,-0.65,239,62976,5260,5345.28,0.07,0.11,24.62,
2023/06/27 13:23:56,993.15,38.55,41.85,41.50,3.35,3312.50, 5.41,-0.64,236,61952,5242,5284.45,0.07,0.11,24.59,
2023/06/27 13:24:02,992.90,38.61,41.82,41.50,3.35,3296.88, 5.39,-0.65,237,62208,5235,5299.20,0.07,0.11,24.46,
2023/06/27 13:24:08,992.87,38.70,41.74,41.50,3.35,3359.38, 5.59,-0.43,242,63488,5329,5407.95,0.07,0.11,24.36,
2023/06/27 13:24:14,992.62,38.71,41.77,41.50,3.35,3312.50, 5.37,-0.22,236,62208,5223,5288.14,0.07,0.11,24.26,
2023/06/27 13:24:20,992.33,38.68,41.75,41.50,3.35,3218.75, 5.41,-0.65,235,61696,5148,5256.81,0.07,0.11,24.13,
2023/06/27 13:24:26,992.22,38.71,41.71,41.25,3.35,3171.88, 5.18,-0.43,234,61696,5115,5195.98,0.06,0.11,24.00,
2023/06/27 13:24:32,991.96,38.72,41.71,41.25,3.35,3171.88, 5.63,-0.43,231,60160,5106,5179.39,0.06,0.10,24.05,
2023/06/27 13:24:38,991.76,38.75,41.68,41.25,3.35,3078.13, 5.39,-1.08,225,58624,4978,5039.31,0.06,0.10,23.93,
2023/06/27 13:24:44,991.45,38.78,41.64,41.25,3.35,2921.88, 5.37,-0.65,219,56576,4835,4886.32,0.06,0.10,23.86,
2023/06/27 13:24:50,991.30,38.81,41.60,41.25,3.35,2890.63, 5.61,-0.65,223,58112,4866,4930.56,0.06,0.10,23.85,
2023/06/27 13:24:56,991.12,38.90,41.55,41.25,3.35,2906.25, 5.39,-0.65,224,58368,4909,4985.86,0.06,0.10,23.83,
2023/06/27 13:25:02,990.94,38.90,41.51,41.25,3.35,2921.88, 5.65,-0.21,222,57600,4892,4954.52,0.06,0.10,23.83,
2023/06/27 13:25:08,990.85,38.95,41.47,41.25,3.35,2875.00, 5.41,-0.65,222,57856,4877,4932.40,0.06,0.10,23.86,
2023/06/27 13:25:14,990.58,38.99,41.43,41.00,3.35,2843.75, 5.39,-0.43,221,57088,4800,4878.95,0.06,0.10,24.73,
2023/06/27 13:25:20,990.42,39.03,41.38,41.00,3.35,2781.25, 5.18,-0.65,217,55808,4736,4801.54,0.06,0.09,24.71,
2023/06/27 13:25:26,990.12,39.11,41.34,41.00,3.35,2781.25, 5.41,-0.86,218,56576,4796,4869.73,0.06,0.10,24.65,
2023/06/27 13:25:32,990.07,39.14,41.29,41.00,3.35,2796.88, 5.41,-0.65,223,57344,4785,4877.11,0.06,0.10,24.64,
2023/06/27 13:25:38,989.89,39.19,41.24,40.75,3.35,2781.25, 5.18,-0.43,219,56320,4773,4849.46,0.06,0.09,24.63,
2023/06/27 13:25:44,989.75,39.22,41.19,40.75,3.35,2796.88, 5.18,-0.65,220,56576,4782,4878.95,0.06,0.10,24.62,
2023/06/27 13:25:50,989.65,39.27,41.16,40.75,3.35,2812.50, 5.39,-0.43,221,56832,4804,4906.60,0.06,0.10,24.62,
2023/06/27 13:25:56,989.41,39.30,41.12,40.75,3.35,2828.13, 5.39,-0.65,222,57344,4854,4954.52,0.06,0.10,24.60,
2023/06/27 13:26:02,989.19,39.34,41.08,40.75,3.35,2859.38, 5.63,-0.86,225,58112,4848,4952.68,0.06,0.10,24.43,
2023/06/27 13:26:08,989.06,39.40,41.04,40.75,3.35,2859.38, 5.41,-0.43,226,58368,4850,4969.27,0.06,0.10,24.42,
2023/06/27 13:26:14,988.96,39.43,40.98,40.75,3.35,2875.00, 5.59,-0.65,224,57856,4836,4952.68,0.06,0.10,24.40,
2023/06/27 13:26:20,988.84,39.50,40.94,40.75,3.35,2859.38, 5.37,-0.43,221,57088,4801,4910.28,0.06,0.10,24.40,
2023/06/27 13:26:26,988.78,39.55,40.90,40.50,3.35,2843.75, 5.39,-0.43,221,56832,4779,4871.58,0.06,0.09,24.38,
2023/06/27 13:26:32,988.65,39.62,40.85,40.50,3.35,2828.13, 5.63,-0.65,219,56320,4762,4867.89,0.06,0.09,24.36,
2023/06/27 13:26:38,988.46,39.66,40.81,40.50,3.35,2828.13, 5.20,-0.86,221,57088,4768,4888.17,0.06,0.10,24.35,
2023/06/27 13:26:44,988.42,39.73,40.76,40.50,3.35,2859.38, 5.39,-0.65,221,57088,4783,4878.95,0.06,0.10,24.33,
2023/06/27 13:26:50,988.39,39.80,40.72,40.50,3.35,2843.75, 5.39,-0.43,220,56576,4768,4860.52,0.06,0.09,24.24,
2023/06/27 13:26:56,988.24,39.86,40.67,40.50,3.35,2843.75, 5.61,-0.43,220,56576,4766,4860.52,0.06,0.09,24.17,
2023/06/27 13:27:02,988.19,39.93,40.63,40.25,3.35,2875.00, 5.18,-0.86,222,57088,4790,4902.91,0.06,0.10,23.97,
2023/06/27 13:27:08,987.99,39.97,40.59,40.25,3.35,2890.63, 5.41,-0.86,224,57856,4821,4930.56,0.06,0.10,23.89,
2023/06/27 13:27:14,987.95,40.04,40.54,40.25,3.35,2906.25, 5.41,-0.86,222,57088,4835,4932.40,0.06,0.10,24.03,
2023/06/27 13:27:20,987.83,40.10,40.50,40.25,3.35,2906.25, 5.41,-0.65,223,57344,4843,4947.15,0.06,0.10,23.70,
2023/06/27 13:27:26,987.79,40.15,40.46,40.25,3.35,2921.88, 5.37,-0.86,224,57600,4853,4954.52,0.06,0.10,24.48,
2023/06/27 13:27:32,987.65,40.22,40.41,40.00,3.35,2921.88, 5.37,-0.65,226,58368,4842,4960.05,0.06,0.10,24.48,
2023/06/27 13:27:38,987.60,40.25,40.38,40.00,3.35,2921.88, 5.39,-0.65,225,57856,4849,4971.11,0.06,0.10,24.47,
2023/06/27 13:27:44,987.53,40.27,40.36,40.00,3.35,2937.50, 5.18,-0.65,225,57856,4871,4987.70,0.06,0.10,24.46,
2023/06/27 13:27:50,987.48,40.33,40.33,40.00,3.35,2953.13, 5.39,-0.43,227,58368,4872,4987.70,0.06,0.10,24.45,
2023/06/27 13:27:56,987.37,40.35,40.30,40.00,3.35,2984.38, 5.16,-0.43,228,58624,4903,5020.88,0.06,0.10,24.45,
2023/06/27 13:28:02,987.34,40.38,40.28,40.00,3.35,3031.25, 5.39,-0.43,229,58880,4934,5061.43,0.06,0.10,24.44,
2023/06/27 13:28:08,987.40,40.40,40.27,40.00,3.35,3078.13, 5.39,-0.86,230,59136,4957,5096.45,0.06,0.10,24.43,
2023/06/27 13:28:14,987.38,40.40,40.26,40.00,3.35,3109.38, 5.41,-0.65,232,59904,4985,5114.88,0.06,0.10,24.44,
2023/06/27 13:28:20,987.38,40.42,40.26,40.00,3.35,3156.25, 5.41,-0.65,234,60416,5061,5192.29,0.06,0.10,24.43,
2023/06/27 13:28:26,987.35,40.41,40.26,40.00,3.35,3281.25, 5.41,-0.43,241,62208,5161,5308.42,0.06,0.11,24.43,
2023/06/27 13:28:32,987.41,40.40,40.27,40.00,3.35,3390.63, 5.39,-0.43,244,63232,5250,5391.36,0.07,0.11,24.43,
2023/06/27 13:28:38,987.55,40.37,40.29,40.00,3.35,3546.88, 5.41,-0.65,250,65024,5364,5536.97,0.07,0.11,24.43,
2023/06/27 13:28:44,987.52,40.34,40.33,40.00,3.35,3671.88, 5.39,-0.65,252,65792,5455,5643.88,0.07,0.12,24.43,
2023/06/27 13:28:50,987.54,40.27,40.36,40.25,3.35,3812.50, 5.37,-0.65,257,67840,5547,5721.29,0.07,0.12,24.43,
2023/06/27 13:28:56,987.62,40.21,40.40,40.25,3.35,3937.50, 5.16,-0.43,262,69120,5657,5824.51,0.08,0.12,24.26,
2023/06/27 13:29:02,987.65,40.14,40.44,40.25,3.35,4093.75, 5.39,-0.65,265,70400,5788,5920.36,0.08,0.13,24.44,
2023/06/27 13:29:08,987.65,40.05,40.47,40.25,3.35,4203.13, 5.39,-0.64,270,71936,5839,5992.24,0.08,0.13,24.28,
2023/06/27 13:29:14,987.76,40.00,40.51,40.50,3.35,4171.88, 5.39,-0.86,267,70912,5783,5925.89,0.08,0.13,24.27,
2023/06/27 13:29:20,987.74,40.00,40.50,40.25,3.35,4000.00, 5.61,-0.64,261,69120,5646,5798.71,0.08,0.12,24.28,
2023/06/27 13:29:26,987.76,39.96,40.53,40.25,3.35,4109.38, 5.43,-0.43,267,71424,5844,5955.38,0.08,0.13,24.28,
2023/06/27 13:29:32,987.87,39.93,40.56,40.50,3.35,4171.88, 5.39,-0.86,265,70656,5775,5865.06,0.08,0.13,24.27,
2023/06/27 13:29:38,987.89,39.94,40.56,40.25,3.35,3859.38, 5.41,-0.65,250,66048,5475,5557.25,0.07,0.12,24.19,
2023/06/27 13:29:44,987.90,39.91,40.57,40.50,3.35,3781.25, 5.18,-0.43,258,68608,5619,5774.75,0.08,0.12,24.28,
2023/06/27 13:29:50,988.04,39.85,40.62,40.25,3.35,4250.00, 5.65,-0.65,277,75008,6039,6156.29,0.09,0.14,24.27,
2023/06/27 13:29:56,988.02,39.80,40.65,40.50,3.35,4406.25, 5.37,-0.64,276,74496,6022,6134.17,0.09,0.14,24.14,
2023/06/27 13:30:02,988.06,39.74,40.68,40.50,3.35,4406.25, 5.65,-0.43,277,75008,6036,6134.17,0.09,0.14,24.15,
2023/06/27 13:30:08,988.08,39.70,40.71,40.50,3.35,4421.88, 5.61,-0.86,277,74752,6096,6171.03,0.09,0.14,24.54,
2023/06/27 13:30:14,988.16,39.66,40.74,40.50,3.35,4500.00, 5.37,-0.64,282,76288,6138,6239.23,0.09,0.14,24.55,
2023/06/27 13:30:20,988.21,39.59,40.78,40.50,3.35,4625.00, 5.61,-0.65,287,78080,6260,6359.04,0.09,0.14,24.55,
2023/06/27 13:30:26,988.36,39.53,40.82,40.75,3.35,4703.13, 5.37,-0.65,289,78592,6321,6429.08,0.09,0.15,24.57,
2023/06/27 13:30:32,988.33,39.49,40.86,40.75,3.35,4765.63, 5.39,-0.43,292,79360,6316,6427.24,0.10,0.15,24.40,
2023/06/27 13:30:38,988.37,39.42,40.90,40.75,3.35,4796.88, 5.37,-0.64,293,79872,6345,6460.42,0.10,0.15,24.59,
2023/06/27 13:30:44,988.36,39.36,40.93,40.75,3.35,4781.25, 5.63,-0.86,292,79360,6340,6447.51,0.10,0.15,24.43,
2023/06/27 13:30:50,988.45,39.33,40.95,40.75,3.35,4671.88, 5.37,-0.65,288,78336,6291,6406.96,0.09,0.14,24.43,
2023/06/27 13:30:56,988.38,39.29,40.98,40.75,3.35,4546.88, 5.61,-0.43,282,76544,6181,6268.72,0.09,0.14,24.43,
2023/06/27 13:31:02,988.45,39.25,41.00,40.75,3.35,4562.50, 5.18,-0.43,289,78336,6331,6399.59,0.09,0.15,24.44,
2023/06/27 13:31:08,988.47,39.20,41.03,40.75,3.35,4718.75, 5.37,-0.86,295,80640,6389,6504.65,0.10,0.15,24.44,
2023/06/27 13:31:14,988.54,39.16,41.06,41.00,3.35,4718.75, 5.18,-0.64,294,80128,6366,6465.95,0.10,0.15,24.43,
2023/06/27 13:31:20,988.61,39.12,41.09,41.00,3.35,4671.88, 5.59,-0.22,290,78848,6303,6405.12,0.09,0.15,24.48,
2023/06/27 13:31:26,988.65,39.08,41.11,41.00,3.35,4656.25, 5.61,-0.64,292,79104,6331,6454.89,0.10,0.15,24.45,
2023/06/27 13:31:32,988.68,39.04,41.14,41.00,3.35,4640.63, 5.39,-0.43,291,79104,6315,6449.36,0.09,0.15,24.39,
2023/06/27 13:31:38,988.68,38.98,41.17,41.00,3.35,4671.88, 5.39,-0.43,291,79616,6359,6471.48,0.10,0.15,24.23,
2023/06/27 13:31:44,988.71,38.93,41.20,41.00,3.35,4750.00, 5.16,-0.64,298,81152,6436,6558.11,0.10,0.15,24.24,
2023/06/27 13:31:50,988.75,38.87,41.25,41.00,3.35,4875.00, 5.39,-0.65,303,82944,6550,6685.29,0.10,0.16,24.19,
2023/06/27 13:31:56,988.83,38.79,41.30,41.00,3.35,5046.88, 5.37,-0.43,308,84480,6651,6795.88,0.11,0.16,23.96,
2023/06/27 13:32:02,988.87,38.72,41.35,41.25,3.35,5078.13, 5.59,-0.85,309,84736,6647,6790.35,0.10,0.16,24.10,
2023/06/27 13:32:08,988.97,38.63,41.39,41.25,3.35,5140.63, 5.39,-0.43,313,86016,6723,6869.61,0.11,0.16,24.00,
2023/06/27 13:32:14,989.10,38.56,41.45,41.25,3.35,5156.25, 5.16,-1.07,310,84992,6675,6816.15,0.11,0.16,23.92,
2023/06/27 13:32:20,989.12,38.49,41.49,41.25,3.35,5140.63, 5.39,-0.43,310,85504,6700,6860.39,0.11,0.16,23.93,
2023/06/27 13:32:26,989.16,38.41,41.55,41.50,3.35,5234.38, 5.39,-0.65,316,87296,6763,6935.96,0.11,0.17,23.94,
2023/06/27 13:32:32,989.23,38.32,41.60,41.50,3.35,5218.75, 5.39,-0.43,312,85760,6769,6958.08,0.11,0.16,24.87,
2023/06/27 13:32:38,989.27,38.26,41.64,41.50,3.35,5062.50, 5.39,-0.64,306,83968,6601,6733.21,0.10,0.16,24.88,
2023/06/27 13:32:44,989.36,38.22,41.68,41.50,3.35,4828.13, 5.61,-0.43,294,80128,6418,6547.05,0.10,0.15,24.90,
2023/06/27 13:32:50,989.33,38.16,41.70,41.50,3.35,4640.63, 5.37,-0.43,290,79104,6320,6419.87,0.09,0.15,24.90,
2023/06/27 13:32:56,989.35,38.13,41.73,41.50,3.35,4562.50, 5.37,-0.65,289,78848,6351,6464.10,0.09,0.15,24.72,
2023/06/27 13:33:02,989.37,38.09,41.75,41.50,3.35,4484.38, 5.41,-0.43,288,78080,6239,6335.08,0.09,0.14,24.72,
2023/06/27 13:33:08,989.38,38.07,41.77,41.50,3.35,4390.63, 5.39,-0.86,284,76800,6164,6268.72,0.09,0.14,24.74,
2023/06/27 13:33:14,989.39,38.05,41.79,41.50,3.35,4250.00, 5.63,-0.65,277,74496,6059,6152.60,0.09,0.14,24.73,
2023/06/27 13:33:20,989.40,38.04,41.81,41.50,3.35,4187.50, 5.37,-0.65,277,74496,6052,6154.44,0.09,0.14,24.73,
2023/06/27 13:33:26,989.44,38.00,41.83,41.75,3.35,4296.88, 5.61,-0.65,284,77056,6215,6318.49,0.09,0.14,24.71,
2023/06/27 13:33:32,989.48,37.97,41.86,41.75,3.35,4390.63, 5.37,-0.43,285,77312,6212,6322.18,0.09,0.14,24.73,
2023/06/27 13:33:38,989.60,37.94,41.89,41.75,3.35,4218.75, 5.37,-0.43,275,73984,5994,6086.25,0.09,0.14,24.70,
2023/06/27 13:33:44,989.57,37.94,41.90,41.75,3.35,4015.63, 5.63,-0.64,267,71424,5882,5946.16,0.08,0.13,24.40,
2023/06/27 13:33:50,989.51,37.93,41.91,41.50,3.35,3875.00, 5.41,-0.43,261,70144,5751,5835.57,0.08,0.13,24.70,
2023/06/27 13:33:56,989.46,37.93,41.91,41.75,3.35,3750.00, 5.39,-0.43,256,68352,5627,5743.41,0.08,0.12,24.48,
2023/06/27 13:34:02,989.38,37.95,41.89,41.75,3.35,3625.00, 5.39,-0.64,251,66304,5521,5571.99,0.07,0.12,24.40,
2023/06/27 13:34:08,989.28,37.98,41.87,41.50,3.35,3468.75, 5.58,-0.64,243,64000,5360,5400.58,0.07,0.11,24.26,
2023/06/27 13:34:14,989.15,38.01,41.84,41.75,3.35,3343.75, 5.39,-0.86,238,62720,5279,5317.63,0.07,0.11,24.19,
2023/06/27 13:34:20,989.01,38.05,41.82,41.50,3.35,3265.63, 5.39,-0.65,235,61696,5167,5205.20,0.07,0.11,24.13,
2023/06/27 13:34:26,988.89,38.10,41.78,41.50,3.35,3140.63, 5.39,-0.43,230,60160,5049,5081.70,0.06,0.10,24.02,
2023/06/27 13:34:32,988.72,38.16,41.74,41.50,3.35,3078.13, 5.41,-0.43,228,59392,4981,5000.60,0.06,0.10,24.00,
2023/06/27 13:34:38,988.57,38.21,41.70,41.50,3.35,3015.63, 5.61,-0.65,225,58624,4919,4972.95,0.06,0.10,24.00,
2023/06/27 13:34:44,988.50,38.28,41.66,41.50,3.35,2968.75, 5.39,-0.65,223,57856,4867,4890.01,0.06,0.10,24.02,
2023/06/27 13:34:50,988.31,38.33,41.61,41.50,3.35,2937.50, 5.39,-0.86,223,57856,4861,4878.95,0.06,0.10,24.00,
2023/06/27 13:34:56,988.17,38.40,41.57,41.25,3.35,2937.50, 5.41,-0.21,221,57088,4856,4869.73,0.06,0.10,23.98,
2023/06/27 13:35:02,988.08,38.46,41.52,41.25,3.35,2937.50, 5.37,-1.08,222,57600,4890,4904.75,0.06,0.10,24.86,
2023/06/27 13:35:08,987.98,38.51,41.48,41.00,3.35,3015.63, 5.39,-0.86,228,59392,4964,5013.50,0.06,0.10,24.86,
2023/06/27 13:35:14,987.88,38.57,41.44,41.25,3.35,3125.00, 5.37,-0.65,232,60672,5070,5162.80,0.06,0.10,24.85,
2023/06/27 13:35:20,987.80,38.62,41.40,41.00,3.35,3203.13, 5.63,-0.86,234,61184,5108,5157.27,0.06,0.10,24.66,
2023/06/27 13:35:26,987.68,38.68,41.36,41.00,3.35,3234.38, 5.37,-0.43,234,61440,5120,5168.33,0.07,0.11,24.65,
2023/06/27 13:35:32,987.62,38.72,41.33,41.00,3.35,3281.25, 5.63,-0.65,236,61952,5169,5201.51,0.07,0.11,24.65,
2023/06/27 13:35:38,987.51,38.77,41.28,41.00,3.35,3328.13, 5.39,-0.86,238,62720,5211,5260.49,0.07,0.11,24.64,
2023/06/27 13:35:44,987.34,38.81,41.25,41.00,3.35,3390.63, 5.39,-0.64,239,63488,5265,5317.63,0.07,0.11,24.63,
2023/06/27 13:35:50,987.25,38.85,41.21,40.75,3.35,3406.25, 5.41,-0.43,242,64000,5259,5321.32,0.07,0.11,24.62,
2023/06/27 13:35:56,987.11,38.90,41.17,40.75,3.35,3406.25, 5.39,-0.65,239,62976,5260,5301.04,0.07,0.11,24.60,
2023/06/27 13:36:02,987.08,38.94,41.15,40.75,3.35,3390.63, 5.39,-0.87,241,64000,5250,5286.30,0.07,0.11,24.61,
2023/06/27 13:36:08,987.05,38.98,41.11,40.75,3.35,3390.63, 5.18,-0.43,240,63232,5265,5304.73,0.07,0.11,24.59,
2023/06/27 13:36:14,986.99,39.02,41.09,40.75,3.35,3484.38, 5.61,-0.86,247,65280,5392,5457.72,0.07,0.11,24.43,
2023/06/27 13:36:20,986.96,39.05,41.07,40.75,3.34,3656.25, 5.41,-0.43,255,67840,5569,5630.98,0.08,0.12,24.26,
2023/06/27 13:36:26,986.96,39.07,41.05,40.75,3.35,3765.63, 5.82,-0.86,259,69120,5636,5721.29,0.08,0.12,24.26,
2023/06/27 13:36:32,986.97,39.09,41.04,40.75,3.35,3875.00, 5.39,-0.86,262,69888,5743,5839.26,0.08,0.13,24.14,
2023/06/27 13:36:38,986.90,39.08,41.04,40.75,3.35,4062.50, 5.59,-0.43,274,73216,5932,6064.13,0.08,0.13,24.08,
2023/06/27 13:36:44,986.91,39.06,41.05,40.75,3.35,4343.75, 5.39,-0.86,284,76544,6151,6266.88,0.09,0.14,24.15,
2023/06/27 13:36:50,986.99,39.02,41.07,40.75,3.35,4562.50, 5.39,-0.65,294,79616,6344,6453.04,0.09,0.15,24.10,
2023/06/27 13:36:56,987.09,38.97,41.10,40.75,3.35,4859.38, 5.39,-0.65,309,84736,6614,6746.11,0.10,0.16,24.01,
2023/06/27 13:37:02,987.17,38.88,41.14,41.00,3.35,5156.25, 5.37,-0.43,317,86528,6742,6917.53,0.11,0.16,23.98,
2023/06/27 13:37:08,987.22,38.82,41.19,41.00,3.35,5265.63, 5.61,-0.86,322,88576,6852,6993.10,0.11,0.17,24.01,
2023/06/27 13:37:14,987.37,38.74,41.24,41.00,3.35,5375.00, 5.39,-0.43,324,89088,6859,7037.34,0.11,0.17,24.02,
2023/06/27 13:37:20,987.50,38.66,41.30,41.25,3.35,5375.00, 5.59,-0.65,323,88832,6844,7068.67,0.11,0.17,24.07,
2023/06/27 13:37:26,987.59,38.59,41.34,41.25,3.35,5328.13, 5.37,-0.64,322,88576,6838,7092.63,0.11,0.17,24.99,
2023/06/27 13:37:32,987.74,38.50,41.40,41.25,3.35,5375.00, 5.39,-0.65,326,89600,6878,7064.99,0.11,0.17,25.01,
2023/06/27 13:37:38,987.85,38.42,41.45,41.25,3.35,5375.00, 5.39,-0.22,325,89344,6841,7017.06,0.11,0.17,25.03,
2023/06/27 13:37:44,987.95,38.36,41.50,41.50,3.35,5281.25, 5.39,-0.86,319,87552,6815,6991.26,0.11,0.17,25.05,
2023/06/27 13:37:50,988.05,38.29,41.56,41.50,3.35,5250.00, 5.37,-0.86,321,88064,6808,6974.67,0.11,0.17,24.89,
2023/06/27 13:37:56,988.12,38.22,41.61,41.50,3.35,5234.38, 5.61,-0.43,319,87552,6794,6965.45,0.11,0.17,24.90,
2023/06/27 13:38:02,988.28,38.16,41.66,41.50,3.35,5265.63, 5.59,-0.86,324,89344,6822,7024.44,0.11,0.17,24.92,
2023/06/27 13:38:08,988.40,38.09,41.71,41.50,3.35,5328.13, 5.56,-0.64,324,89088,6829,7018.91,0.11,0.17,24.93,
