Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u [mV], IR_M_u [mV], PyroT_u [C], 
2024/10/20 09:52:09,991.59,23.33,13.48,13.00,8.19,46.88,5.35,0.09,0,0,0,0.00,0.25,0.25,9.92,
2024/10/20 09:52:11,991.53,23.28,13.50,13.00,8.19,46.88,5.93,0.36,0,0,0,0.00,0.25,0.25,9.92,
2024/10/20 09:52:27,991.54,23.43,13.30,13.00,8.21,46.88,5.76,0.27,0,0,0,0.00,0.25,0.25,9.87,
2024/10/20 09:52:43,991.51,23.62,13.12,13.00,8.22,46.88,6.16,0.54,0,0,0,0.00,0.25,0.25,9.85,
2024/10/20 09:52:59,991.47,23.83,12.97,12.75,8.22,46.88,5.75,0.45,0,0,0,0.00,0.25,0.25,9.82,
2024/10/20 09:53:15,991.49,24.01,12.86,12.75,8.22,46.88,5.27,0.00,0,0,0,0.00,0.25,0.25,9.79,
2024/10/20 09:53:31,991.48,24.18,12.75,12.75,8.22,46.88,4.47,0.18,0,0,0,0.00,0.25,0.25,9.77,
2024/10/20 09:53:47,991.41,24.32,12.66,12.50,8.22,46.88,6.09,0.00,0,0,0,0.00,0.25,0.25,9.75,
2024/10/20 09:54:03,991.45,24.37,12.59,12.50,8.22,46.88,6.20,0.27,0,0,0,0.00,0.25,0.25,9.73,
2024/10/20 09:54:19,991.40,24.50,12.51,12.50,8.23,46.88,5.52,0.09,0,0,0,0.00,0.25,0.25,9.71,
2024/10/20 09:54:35,991.36,24.56,12.43,12.25,8.23,46.88,5.58,0.09,0,0,0,0.00,0.25,0.25,9.68,
2024/10/20 09:54:51,991.35,24.67,12.36,12.25,8.23,46.88,5.32,0.00,0,0,0,0.00,0.25,0.25,9.66,
2024/10/20 09:55:07,991.42,24.79,12.31,12.25,8.23,46.88,6.02,0.36,0,0,0,0.00,0.25,0.25,9.64,
2024/10/20 09:55:23,991.39,24.85,12.26,12.25,8.23,46.88,5.33,0.09,0,0,0,0.00,0.25,0.25,9.63,
2024/10/20 09:55:39,991.42,24.94,12.19,12.00,8.23,46.88,5.21,0.18,0,0,0,0.00,0.25,0.25,9.61,
2024/10/20 09:55:55,991.54,25.01,12.15,12.00,8.26,46.88,6.10,-0.18,0,0,0,0.00,0.25,0.25,9.60,
2024/10/20 09:56:11,991.50,25.12,12.11,11.75,8.23,46.88,5.98,0.09,0,0,0,0.00,0.25,0.25,9.59,
2024/10/20 09:56:27,991.49,25.21,12.05,11.75,8.23,46.88,4.80,0.09,0,0,0,0.00,0.25,0.25,9.58,
2024/10/20 09:56:43,991.65,25.33,12.01,12.00,8.23,46.88,5.52,0.54,0,0,0,0.00,0.25,0.25,9.57,
2024/10/20 09:56:59,991.60,25.45,11.96,11.75,8.23,46.88,5.63,-0.27,0,0,0,0.00,0.25,0.25,9.56,
2024/10/20 09:57:15,991.63,25.51,11.91,11.75,8.23,46.88,5.46,0.45,0,0,0,0.00,0.25,0.25,9.54,
2024/10/20 09:57:31,991.60,25.53,11.88,11.75,8.23,46.88,5.63,0.62,0,0,0,0.00,0.25,0.25,9.54,
2024/10/20 09:57:47,991.62,25.63,11.85,11.75,8.23,46.88,6.08,-0.36,0,0,0,0.00,0.25,0.25,9.53,
2024/10/20 09:58:03,991.60,25.62,11.82,11.75,8.24,46.88,5.29,-0.09,0,0,0,0.00,0.25,0.25,9.52,
2024/10/20 09:58:19,991.63,25.71,11.78,11.75,8.23,46.88,4.86,0.09,0,0,0,0.00,0.25,0.25,9.51,
2024/10/20 09:58:35,991.61,25.78,11.76,11.50,8.23,46.88,5.35,0.18,0,0,0,0.00,0.25,0.25,9.50,
2024/10/20 09:58:51,991.60,25.84,11.73,11.50,8.24,46.88,5.33,-0.09,0,0,0,0.00,0.25,0.25,9.49,
2024/10/20 09:59:07,991.65,25.87,11.71,11.50,8.24,46.88,5.20,0.44,0,0,0,0.00,0.25,0.25,9.48,
2024/10/20 09:59:23,991.62,25.86,11.69,11.50,8.24,46.88,5.84,0.82,0,0,0,0.00,0.25,0.25,9.47,
2024/10/20 09:59:39,991.68,25.97,11.67,11.50,8.24,46.88,5.58,0.00,0,0,0,0.00,0.25,0.25,9.47,
2024/10/20 09:59:55,991.60,25.94,11.64,11.50,8.24,46.88,5.83,0.18,0,0,0,0.00,0.25,0.25,9.46,
2024/10/20 10:00:11,991.67,25.95,11.62,11.50,8.24,46.88,5.90,0.18,0,0,0,0.00,0.25,0.25,9.46,
2024/10/20 10:00:27,991.68,26.00,11.60,11.50,8.24,46.88,6.15,0.71,0,0,0,0.00,0.25,0.25,9.46,
2024/10/20 10:00:43,991.66,26.06,11.59,11.50,8.24,46.88,5.87,0.44,0,0,0,0.00,0.25,0.25,9.45,
2024/10/20 10:00:59,991.68,26.08,11.57,11.50,8.24,46.88,5.47,0.18,0,0,0,0.00,0.25,0.25,9.44,
2024/10/20 10:01:15,991.69,26.10,11.54,11.50,8.24,46.88,5.26,0.00,0,0,0,0.00,0.25,0.25,9.44,
2024/10/20 10:01:31,991.69,26.19,11.54,11.50,8.24,46.88,5.66,0.36,0,0,0,0.00,0.25,0.25,9.44,
2024/10/20 10:01:47,991.65,26.18,11.53,11.50,8.24,46.88,5.45,0.18,0,0,0,0.00,0.25,0.25,9.43,
2024/10/20 10:02:03,991.67,26.23,11.51,11.50,8.24,46.88,6.19,0.35,0,0,0,0.00,0.25,0.25,9.42,
2024/10/20 10:02:19,991.73,26.25,11.50,11.25,8.24,46.88,5.64,0.35,0,0,0,0.00,0.25,0.25,9.42,
2024/10/20 10:02:35,991.63,26.24,11.49,11.50,8.24,46.88,5.81,0.09,0,0,0,0.00,0.25,0.25,9.42,
2024/10/20 10:02:51,991.67,26.30,11.47,11.50,8.24,46.88,5.73,0.09,0,0,0,0.00,0.25,0.25,9.41,
2024/10/20 10:03:07,991.67,26.27,11.46,11.25,8.24,46.88,5.45,-0.53,0,0,0,0.00,0.25,0.25,9.41,
2024/10/20 10:03:23,991.67,26.32,11.45,11.25,8.24,46.88,6.27,-0.27,0,0,0,0.00,0.25,0.25,9.41,
2024/10/20 10:03:39,991.74,26.32,11.43,11.50,8.24,46.88,5.03,0.90,0,0,0,0.00,0.25,0.25,9.40,
2024/10/20 10:03:55,991.73,26.40,11.43,11.25,8.24,46.88,5.12,0.45,0,0,0,0.00,0.25,0.25,9.40,
2024/10/20 10:04:11,991.75,26.39,11.42,11.25,8.24,46.88,5.38,0.00,0,0,0,0.00,0.25,0.25,9.39,
2024/10/20 10:04:27,991.76,26.39,11.41,11.25,8.24,46.88,5.12,0.09,0,0,0,0.00,0.25,0.25,9.39,
2024/10/20 10:04:43,991.71,26.42,11.40,11.25,8.24,46.88,6.07,0.09,0,0,0,0.00,0.25,0.25,9.38,
2024/10/20 10:04:59,991.74,26.48,11.40,11.25,8.24,46.88,5.54,-0.35,0,0,0,0.00,0.25,0.25,9.38,
2024/10/20 10:05:15,991.67,26.46,11.38,11.25,8.24,46.88,4.93,0.09,0,0,0,0.00,0.25,0.25,9.37,
2024/10/20 10:05:31,991.66,26.50,11.38,11.25,8.24,46.88,4.88,0.45,0,0,0,0.00,0.25,0.25,9.36,
2024/10/20 10:05:47,991.66,26.47,11.36,11.25,8.26,46.88,6.02,0.00,0,0,0,0.00,0.25,0.25,9.35,
2024/10/20 10:06:03,991.65,26.46,11.36,11.25,8.24,46.88,5.81,0.18,0,0,0,0.00,0.25,0.25,9.35,
2024/10/20 10:06:19,991.63,26.50,11.36,11.25,8.24,46.88,4.74,-0.27,0,0,0,0.00,0.25,0.25,9.34,
2024/10/20 10:06:35,991.60,26.50,11.35,11.25,8.24,46.88,5.98,0.35,0,0,0,0.00,0.25,0.25,9.33,
2024/10/20 10:06:51,991.64,26.52,11.34,11.25,8.24,46.88,5.08,-0.18,0,0,0,0.00,0.25,0.25,9.32,
2024/10/20 10:07:07,991.64,26.56,11.33,11.25,8.26,46.88,5.51,0.00,0,0,0,0.00,0.25,0.25,9.31,
2024/10/20 10:07:23,991.65,26.53,11.32,11.25,8.24,46.88,5.25,0.18,0,0,0,0.00,0.25,0.25,9.30,
2024/10/20 10:07:39,991.53,26.54,11.31,11.25,8.26,46.88,4.63,-0.36,0,0,0,0.00,0.25,0.25,9.30,
2024/10/20 10:07:55,991.60,26.56,11.30,11.25,8.24,46.88,5.16,0.45,0,0,0,0.00,0.25,0.25,9.29,
2024/10/20 10:08:11,991.53,26.56,11.29,11.25,8.24,46.88,5.71,0.45,0,0,0,0.00,0.25,0.25,9.28,
2024/10/20 10:08:27,991.49,26.58,11.29,11.25,8.24,46.88,5.05,-0.09,0,0,0,0.00,0.25,0.25,9.27,
2024/10/20 10:08:43,991.46,26.57,11.28,11.25,8.26,46.88,4.82,0.36,0,0,0,0.00,0.25,0.25,9.26,
2024/10/20 10:08:59,991.48,26.57,11.27,11.00,8.26,46.88,5.63,0.27,0,0,0,0.00,0.25,0.25,9.26,
2024/10/20 10:09:15,991.40,26.58,11.26,11.25,8.26,46.88,5.54,0.00,0,0,0,0.00,0.25,0.25,9.25,
2024/10/20 10:09:31,991.40,26.59,11.25,11.00,8.26,46.88,5.45,0.09,0,0,0,0.00,0.25,0.25,9.24,
2024/10/20 10:09:47,991.47,26.58,11.24,11.25,8.26,46.88,5.32,0.18,0,0,0,0.00,0.25,0.25,9.23,
2024/10/20 10:10:03,991.49,26.60,11.23,11.00,8.26,46.88,5.49,0.00,0,0,0,0.00,0.25,0.25,9.23,
2024/10/20 10:10:19,991.40,26.62,11.22,11.00,8.26,46.88,5.78,0.09,0,0,0,0.00,0.25,0.25,9.22,
2024/10/20 10:10:35,991.40,26.60,11.21,11.00,8.29,46.88,6.06,0.09,0,0,0,0.00,0.25,0.25,9.21,
2024/10/20 10:10:51,991.37,26.60,11.19,11.25,8.26,46.88,5.43,0.45,0,0,0,0.00,0.25,0.25,9.20,
2024/10/20 10:11:07,991.41,26.63,11.19,11.00,8.26,46.88,5.67,0.00,0,0,0,0.00,0.25,0.25,9.19,
2024/10/20 10:11:23,991.42,26.66,11.18,11.00,8.26,46.88,6.13,0.18,0,0,0,0.00,0.25,0.25,9.18,
2024/10/20 10:11:39,991.36,26.65,11.17,11.00,8.26,46.88,6.01,0.18,0,0,0,0.00,0.25,0.25,9.18,
2024/10/20 10:11:55,991.40,26.67,11.16,11.00,8.26,46.88,5.61,0.18,0,0,0,0.00,0.25,0.25,9.17,
2024/10/20 10:12:11,991.30,26.66,11.15,11.00,8.26,46.88,5.39,0.45,0,0,0,0.00,0.25,0.25,9.16,
2024/10/20 10:12:27,991.31,26.63,11.13,11.00,8.26,46.88,5.43,0.45,0,0,0,0.00,0.25,0.25,9.16,
