Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/06/22 18:33:33,991.47,2.17,83.01,84.25,3.79,12343.75, 5.73,-0.42,948,262656,10925,12730.98,0.00,0.39,47.20,
2023/06/22 18:33:37,991.49,2.18,82.97,84.25,3.79,12375.00, 5.76,-0.21,950,262912,10943,12775.22,0.08,0.39,47.23,
2023/06/22 18:33:43,991.57,2.13,83.10,84.50,3.79,12375.00, 5.76,-0.21,950,262912,10944,12806.55,0.05,0.39,47.20,
2023/06/22 18:33:49,991.53,2.13,83.12,84.50,3.79,12406.25, 5.97,-0.43,951,262656,10934,12806.55,0.06,0.39,47.28,
2023/06/22 18:33:55,991.65,2.10,83.22,84.50,3.79,12406.25, 5.95,-0.21,952,263168,10975,12812.08,0.06,0.39,47.30,
2023/06/22 18:34:01,991.64,2.07,83.28,84.50,3.79,12406.25, 5.92,0.00,954,263936,10973,12802.87,0.06,0.39,47.30,
2023/06/22 18:34:07,991.71,2.07,83.29,84.50,3.79,12390.63, 5.95,-0.21,952,262912,10989,12817.61,0.06,0.39,47.31,
2023/06/22 18:34:13,991.70,2.04,83.39,84.75,3.79,12390.63, 5.92,-0.42,952,263168,10983,12823.14,0.06,0.39,47.32,
2023/06/22 18:34:19,991.74,2.04,83.37,84.75,3.79,12359.38, 5.76,-0.21,950,262912,10971,12828.67,0.06,0.39,47.32,
2023/06/22 18:34:25,991.79,2.00,83.50,84.75,3.79,12359.38, 5.71,-0.21,950,262656,10952,12806.55,0.07,0.39,47.34,
2023/06/22 18:34:31,991.92,2.00,83.53,84.75,3.79,12390.63, 5.99,-0.21,953,262912,11003,12836.04,0.07,0.40,47.35,
2023/06/22 18:34:37,992.02,1.97,83.62,84.75,3.79,12421.88, 5.95,-0.21,955,264192,11014,12872.91,0.07,0.40,47.36,
2023/06/22 18:34:43,992.06,1.93,83.72,85.00,3.78,12453.13, 5.73,-0.43,959,264704,11051,12874.75,0.07,0.40,47.38,
2023/06/22 18:34:49,992.01,1.92,83.76,85.00,3.79,12484.38, 5.73,-0.21,961,265216,11059,12904.24,0.08,0.40,47.39,
2023/06/22 18:34:55,991.93,1.88,83.83,85.25,3.79,12515.63, 5.92,-0.21,961,265216,11071,12922.67,0.08,0.40,47.40,
2023/06/22 18:35:01,991.94,1.89,83.85,85.25,3.79,12500.00, 5.97,-0.21,962,265728,11075,12885.81,0.08,0.40,47.42,
2023/06/22 18:35:07,991.84,1.88,83.86,85.25,3.79,12562.50, 6.18,-0.21,963,265472,11082,12922.67,0.08,0.40,47.43,
2023/06/22 18:35:13,991.85,1.84,83.94,85.25,3.79,12593.75, 5.95,-0.21,967,266496,11116,12959.54,0.08,0.40,47.42,
2023/06/22 18:35:19,991.77,1.84,83.98,85.25,3.78,12609.38, 5.95,-0.21,966,266752,11105,12961.38,0.08,0.40,47.42,
2023/06/22 18:35:25,991.87,1.80,84.10,85.50,3.78,12656.25, 5.99,-0.21,968,267264,11111,12981.66,0.09,0.41,47.45,
2023/06/22 18:35:31,991.68,1.77,84.19,85.50,3.79,12640.63, 5.71,-0.43,967,266752,11112,12974.28,0.09,0.41,47.44,
2023/06/22 18:35:37,991.40,1.76,84.21,85.50,3.78,12656.25, 5.95,-0.21,969,267776,11125,12989.03,0.09,0.41,47.42,
2023/06/22 18:35:43,991.56,1.76,84.23,85.50,3.79,12640.63, 6.16,-0.43,969,268032,11124,12987.19,0.09,0.41,47.42,
2023/06/22 18:35:49,991.47,1.75,84.27,85.50,3.79,12640.63, 5.95,0.00,970,268032,11127,12989.03,0.09,0.41,47.41,
2023/06/22 18:35:55,991.33,1.77,84.18,85.50,3.79,12625.00, 5.92,-0.42,969,267520,11113,12981.66,0.09,0.41,47.40,
2023/06/22 18:36:01,991.26,1.72,84.32,85.75,3.79,12625.00, 5.97,-0.42,970,267520,11094,12970.60,0.09,0.41,47.39,
2023/06/22 18:36:07,991.06,1.71,84.37,85.75,3.79,12609.38, 5.73,-0.42,968,267520,11116,12977.97,0.09,0.41,47.38,
2023/06/22 18:36:13,991.06,1.74,84.31,85.50,3.79,12578.13, 5.92,-0.21,968,267520,11114,12968.75,0.09,0.41,47.38,
2023/06/22 18:36:19,990.84,1.68,84.45,85.75,3.79,12578.13, 5.71,-0.43,967,267008,11107,12966.91,0.09,0.41,47.45,
2023/06/22 18:36:25,991.03,1.68,84.49,85.75,3.78,12578.13, 5.73,-0.21,967,267264,11106,12959.54,0.09,0.41,47.46,
2023/06/22 18:36:31,990.86,1.65,84.53,86.00,3.79,12578.13, 6.18,0.00,969,267776,11116,12968.75,0.10,0.41,47.46,
2023/06/22 18:36:37,990.96,1.65,84.56,86.00,3.79,12562.50, 5.73,0.00,965,266496,11093,12961.38,0.09,0.41,47.46,
2023/06/22 18:36:43,991.07,1.66,84.51,85.75,3.79,12562.50, 5.71,-0.21,966,267008,11097,12948.48,0.10,0.40,47.48,
2023/06/22 18:36:49,991.18,1.65,84.57,85.75,3.79,12562.50, 5.97,-0.21,965,266240,11104,12974.28,0.10,0.41,47.47,
2023/06/22 18:36:55,991.29,1.64,84.57,85.75,3.79,12578.13, 5.73,-0.21,968,267776,11114,12961.38,0.10,0.41,47.48,
2023/06/22 18:37:01,991.37,1.62,84.66,86.00,3.79,12593.75, 5.71,-0.21,968,267776,11119,12979.81,0.10,0.41,47.49,
2023/06/22 18:37:07,991.31,1.65,84.58,86.00,3.78,12593.75, 5.73,-0.21,969,267264,11117,12976.13,0.10,0.41,47.50,
2023/06/22 18:37:13,991.64,1.62,84.67,86.00,3.79,12625.00, 5.92,-0.42,970,267776,11127,13001.93,0.10,0.41,47.53,
2023/06/22 18:37:19,991.61,1.60,84.75,86.00,3.78,12625.00, 5.71,-0.21,969,267520,11149,13003.78,0.10,0.41,47.54,
2023/06/22 18:37:25,991.59,1.59,84.76,86.00,3.79,12640.63, 5.73,-0.21,972,268544,11133,13018.52,0.10,0.41,47.56,
2023/06/22 18:37:31,991.77,1.62,84.72,86.00,3.79,12640.63, 5.95,-0.63,974,269056,11142,13014.83,0.10,0.41,47.58,
2023/06/22 18:37:37,992.05,1.60,84.74,86.00,3.79,12656.25, 5.95,-0.42,973,268544,11155,13016.68,0.10,0.41,47.59,
2023/06/22 18:37:43,991.91,1.55,84.89,86.25,3.79,12656.25, 6.18,-0.64,975,269056,11162,13035.11,0.10,0.41,47.60,
2023/06/22 18:37:49,991.91,1.57,84.87,86.25,3.79,12671.88, 6.16,-0.21,973,268544,11156,13038.80,0.10,0.41,47.64,
2023/06/22 18:37:55,992.10,1.54,84.95,86.25,3.79,12671.88, 5.95,-0.21,975,269056,11163,13035.11,0.10,0.41,47.65,
2023/06/22 18:38:01,992.09,1.53,84.98,86.25,3.79,12687.50, 5.95,-0.64,974,269312,11162,13024.05,0.10,0.41,47.65,
2023/06/22 18:38:07,992.10,1.53,84.98,86.25,3.79,12687.50, 5.71,-0.21,975,269824,11149,13044.33,0.10,0.41,47.68,
2023/06/22 18:38:13,992.22,1.52,85.04,86.25,3.79,12687.50, 5.92,-0.42,973,268800,11157,13022.21,0.10,0.41,47.70,
2023/06/22 18:38:19,992.25,1.49,85.10,86.50,3.79,12687.50, 5.97,-0.42,972,268288,11149,13016.68,0.10,0.41,47.70,
2023/06/22 18:38:25,992.30,1.51,85.10,86.50,3.79,12687.50, 5.95,-0.21,972,269056,11151,13018.52,0.11,0.41,47.73,
2023/06/22 18:38:31,992.31,1.49,85.13,86.50,3.79,12671.88, 5.76,-0.21,973,269056,11158,13022.21,0.11,0.41,47.74,
2023/06/22 18:38:37,992.41,1.51,85.09,86.50,3.79,12687.50, 6.16,-0.42,973,268800,11150,13025.89,0.11,0.41,47.76,
2023/06/22 18:38:43,992.30,1.47,85.21,86.75,3.79,12687.50, 5.92,-0.21,973,269568,11169,13044.33,0.11,0.41,47.78,
2023/06/22 18:38:49,992.41,1.43,85.30,86.50,3.79,12687.50, 5.95,-0.21,975,269568,11182,13040.64,0.11,0.42,47.86,
2023/06/22 18:38:55,992.36,1.42,85.36,86.75,3.79,12718.75, 5.97,-0.21,976,270336,11167,13060.92,0.11,0.42,47.89,
2023/06/22 18:39:01,992.45,1.42,85.37,86.75,3.78,12734.38, 5.71,-0.21,977,269824,11198,13062.76,0.11,0.42,47.90,
2023/06/22 18:39:07,992.35,1.41,85.42,86.75,3.79,12750.00, 5.76,-0.21,979,270592,11212,13073.82,0.11,0.42,47.92,
2023/06/22 18:39:13,992.40,1.40,85.46,86.75,3.79,12765.63, 5.95,-0.42,979,271104,11199,13062.76,0.11,0.42,47.92,
2023/06/22 18:39:19,992.59,1.42,85.40,86.75,3.79,12765.63, 5.71,-0.21,980,270848,11197,13059.07,0.11,0.42,47.93,
2023/06/22 18:39:25,992.48,1.41,85.45,86.75,3.78,12781.25, 5.95,-0.21,980,270848,11210,13081.19,0.11,0.42,47.95,
2023/06/22 18:39:31,992.32,1.37,85.54,87.00,3.78,12765.63, 5.71,-0.21,980,270848,11214,13094.09,0.11,0.42,47.96,
2023/06/22 18:39:37,992.53,1.36,85.58,87.00,3.79,12812.50, 6.11,-0.42,982,271360,11212,13107.00,0.11,0.42,47.97,
2023/06/22 18:39:43,992.51,1.37,85.59,87.00,3.79,12796.88, 5.92,-0.43,981,271360,11215,13095.94,0.11,0.42,47.99,
2023/06/22 18:39:49,992.41,1.34,85.69,87.00,3.79,12812.50, 5.73,-0.21,984,271616,11210,13101.47,0.11,0.43,48.00,
2023/06/22 18:39:55,992.31,1.34,85.69,87.00,3.79,12796.88, 5.76,-0.21,983,271616,11226,13090.41,0.11,0.43,48.02,
2023/06/22 18:40:01,992.48,1.31,85.76,87.25,3.79,12812.50, 6.18,-0.21,983,271872,11226,13095.94,0.11,0.43,48.02,
2023/06/22 18:40:07,992.27,1.30,85.80,87.25,3.78,12812.50, 6.16,-0.21,983,271616,11234,13088.56,0.11,0.43,48.02,
2023/06/22 18:40:13,992.25,1.30,85.77,87.00,3.79,12796.88, 5.95,-0.21,985,272384,11234,13145.70,0.11,0.43,48.02,
2023/06/22 18:40:19,992.45,1.31,85.77,87.00,3.78,12812.50, 5.97,-0.21,983,271360,11234,13107.00,0.11,0.43,48.03,
2023/06/22 18:40:25,992.16,1.31,85.76,87.25,3.79,12828.13, 5.73,0.00,985,272128,11236,13095.94,0.11,0.43,48.03,
2023/06/22 18:40:31,992.23,1.28,85.85,87.25,3.77,12812.50, 5.95,0.00,982,270848,11233,13094.09,0.11,0.43,48.04,
2023/06/22 18:40:37,992.27,1.25,85.94,87.25,3.79,12765.63, 6.16,-0.21,980,270592,11228,13101.47,0.11,0.43,48.05,
2023/06/22 18:40:43,992.42,1.28,85.90,87.25,3.78,12781.25, 5.92,-0.42,983,272128,11247,13092.25,0.11,0.43,48.06,
2023/06/22 18:40:49,992.57,1.21,86.08,87.50,3.79,12781.25, 5.95,-0.42,984,271616,11234,13101.47,0.11,0.43,48.08,
2023/06/22 18:40:55,992.76,1.26,85.98,87.50,3.78,12781.25, 6.13,-0.21,982,271616,11230,13077.50,0.11,0.43,48.09,
2023/06/22 18:41:01,992.71,1.26,85.97,87.25,3.78,12765.63, 5.97,-0.21,980,271104,11222,13055.39,0.11,0.43,48.11,
2023/06/22 18:41:07,992.95,1.24,86.09,87.25,3.79,12765.63, 5.71,-0.42,980,271104,11210,13071.97,0.11,0.43,48.12,
2023/06/22 18:41:13,992.79,1.25,86.03,87.25,3.79,12765.63, 6.18,0.00,982,271872,11215,13073.82,0.11,0.43,48.13,
2023/06/22 18:41:19,992.90,1.21,86.14,87.50,3.78,12765.63, 5.92,-0.21,979,271104,11216,13068.29,0.11,0.43,48.17,
2023/06/22 18:41:25,992.96,1.21,86.16,87.50,3.79,12765.63, 5.92,-0.21,980,271872,11212,13075.66,0.11,0.43,48.25,
2023/06/22 18:41:31,993.17,1.21,86.18,87.50,3.78,12765.63, 5.76,-0.42,977,270592,11227,13046.17,0.11,0.43,48.27,
2023/06/22 18:41:37,993.02,1.21,86.18,87.50,3.79,12765.63, 6.13,-0.21,976,270592,11197,13036.95,0.11,0.42,48.27,
2023/06/22 18:41:43,993.19,1.19,86.28,87.75,3.79,12796.88, 5.95,-0.64,970,268800,11192,13005.62,0.11,0.42,48.30,
2023/06/22 18:41:49,993.05,1.18,86.31,87.75,3.79,12703.13, 5.92,-0.21,966,267776,11178,12942.95,0.11,0.42,48.31,
