Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u [mV], IR_M_u [mV], PyroT_u [C], 
2024/10/22 05:51:12,983.72,26.99,16.65,16.50,8.02,31.25,5.93,0.00,0,0,0,0.00,0.25,0.25,14.66,
2024/10/22 05:51:28,983.81,27.00,16.63,16.50,7.99,31.25,6.43,0.27,0,0,0,0.00,0.25,0.25,14.65,
2024/10/22 05:51:44,983.83,27.02,16.61,16.50,7.99,31.25,5.52,0.00,0,0,0,0.00,0.25,0.25,14.64,
2024/10/22 05:52:00,983.84,27.07,16.59,16.50,7.99,46.88,5.62,0.35,0,0,0,0.00,0.25,0.25,14.63,
2024/10/22 05:52:16,983.92,27.08,16.57,16.25,7.99,46.88,4.83,0.00,0,0,0,0.00,0.25,0.25,14.62,
2024/10/22 05:52:32,983.94,27.08,16.55,16.25,7.99,46.88,5.83,0.27,0,0,0,0.00,0.25,0.25,14.61,
2024/10/22 05:52:48,983.86,27.11,16.53,16.50,8.00,46.88,5.15,0.27,0,0,0,0.00,0.25,0.25,14.60,
2024/10/22 05:53:04,983.94,27.14,16.52,16.25,7.99,31.25,5.53,-0.35,0,0,0,0.00,0.25,0.25,14.59,
2024/10/22 05:53:20,983.97,27.16,16.50,16.50,7.99,31.25,5.16,0.62,0,0,0,0.00,0.25,0.25,14.58,
2024/10/22 05:53:36,984.06,27.18,16.49,16.25,8.00,46.88,5.65,0.18,0,0,0,0.00,0.25,0.25,14.58,
2024/10/22 05:53:52,984.07,27.18,16.47,16.25,8.00,46.88,5.33,0.27,0,0,0,0.00,0.25,0.25,14.56,
2024/10/22 05:54:08,984.03,27.20,16.46,16.25,7.99,46.88,5.91,0.09,0,0,0,0.00,0.25,0.25,14.56,
2024/10/22 05:54:24,984.03,27.23,16.44,16.25,8.00,46.88,5.90,0.09,0,0,0,0.00,0.38,0.25,14.54,
2024/10/22 05:54:40,983.98,27.24,16.42,16.25,8.00,46.88,5.67,-0.18,0,0,0,0.00,0.25,0.25,14.53,
2024/10/22 05:54:56,983.96,27.29,16.41,16.25,7.99,46.88,5.80,0.36,0,0,0,0.00,0.25,0.38,14.52,
2024/10/22 05:55:12,983.93,27.27,16.40,16.25,8.00,46.88,6.15,0.00,0,0,0,0.00,0.25,0.25,14.51,
2024/10/22 05:55:28,983.88,27.28,16.38,16.00,8.00,46.88,6.19,0.36,0,0,0,0.00,0.25,0.25,14.50,
2024/10/22 05:55:44,983.84,27.29,16.36,16.25,8.00,31.25,5.76,0.18,0,0,0,0.00,0.25,0.25,14.49,
2024/10/22 05:56:00,983.85,27.30,16.34,16.25,8.00,46.88,5.20,-0.18,0,0,0,0.00,0.25,0.25,14.47,
2024/10/22 05:56:16,983.81,27.31,16.33,16.25,7.97,31.25,5.46,0.36,0,0,0,0.00,0.25,0.25,14.45,
2024/10/22 05:56:32,983.76,27.32,16.31,16.00,8.00,31.25,5.44,0.45,0,0,0,0.00,0.25,0.25,14.43,
2024/10/22 05:56:48,983.71,27.32,16.29,16.25,8.00,31.25,5.62,0.27,0,0,0,0.00,0.25,0.25,14.41,
2024/10/22 05:57:04,983.72,27.36,16.28,16.00,8.00,31.25,5.16,0.09,0,0,0,0.00,0.25,0.25,14.38,
2024/10/22 05:57:20,983.65,27.35,16.26,16.00,8.00,31.25,5.18,0.18,0,0,0,0.00,0.25,0.25,14.36,
2024/10/22 05:57:36,983.62,27.35,16.24,16.00,8.00,31.25,5.95,0.27,0,0,0,0.00,0.25,0.25,14.33,
2024/10/22 05:57:52,983.66,27.40,16.22,16.00,8.00,31.25,5.05,0.09,0,0,0,0.00,0.25,0.25,14.31,
2024/10/22 05:58:08,983.59,27.37,16.20,16.00,8.00,31.25,5.13,-0.18,0,0,0,0.00,0.25,0.25,14.29,
2024/10/22 05:58:24,983.60,27.38,16.18,16.00,8.00,31.25,5.47,0.18,0,0,0,0.00,0.25,0.25,14.27,
2024/10/22 05:58:40,983.52,27.37,16.16,16.00,8.00,31.25,5.54,0.18,0,0,0,0.00,0.25,0.25,14.25,
2024/10/22 05:58:56,983.50,27.40,16.14,16.00,8.00,31.25,5.87,0.00,0,0,0,0.00,0.25,0.25,14.23,
2024/10/22 05:59:12,983.50,27.40,16.11,16.00,8.00,31.25,6.01,-0.36,0,0,0,0.00,0.25,0.25,14.21,
2024/10/22 05:59:28,983.50,27.42,16.10,16.00,8.00,31.25,5.74,0.36,0,0,0,0.00,0.25,0.25,14.19,
2024/10/22 05:59:44,983.55,27.43,16.08,16.00,8.00,31.25,5.52,-0.81,0,0,0,0.00,0.25,0.25,14.18,
2024/10/22 06:00:00,983.49,27.46,16.06,16.00,8.00,31.25,5.92,0.18,0,0,0,0.00,0.25,0.25,14.16,
2024/10/22 06:00:16,983.46,27.50,16.03,15.75,8.00,31.25,5.80,0.18,0,0,0,0.00,0.25,0.25,14.14,
2024/10/22 06:00:32,983.53,27.52,15.99,15.75,8.00,31.25,5.38,0.00,0,0,0,0.00,0.25,0.25,14.12,
2024/10/22 06:00:48,983.48,27.54,15.97,15.75,8.00,31.25,5.54,0.00,0,0,0,0.00,0.25,0.25,14.10,
2024/10/22 06:01:03,983.48,27.54,15.96,15.75,8.00,46.88,5.73,-0.36,0,0,0,0.00,0.25,0.25,14.08,
2024/10/22 06:01:19,983.48,27.58,15.94,15.75,8.00,31.25,5.69,0.00,0,0,0,0.00,0.25,0.25,14.05,
2024/10/22 06:01:35,983.44,27.63,15.92,15.75,8.00,31.25,6.01,0.26,0,0,0,0.00,0.25,0.25,14.03,
2024/10/22 06:01:51,983.47,27.60,15.89,15.75,8.00,31.25,5.81,0.00,0,0,0,0.00,0.25,0.25,14.01,
2024/10/22 06:02:07,983.49,27.63,15.87,15.75,8.00,31.25,4.72,0.09,0,0,0,0.00,0.25,0.25,13.99,
2024/10/22 06:02:24,983.45,27.62,15.85,15.75,8.00,46.88,5.50,0.45,0,0,0,0.00,0.25,0.25,13.97,
2024/10/22 06:02:40,983.46,27.65,15.83,15.75,8.00,31.25,5.25,0.44,0,0,0,0.00,0.25,0.25,13.95,
2024/10/22 06:02:56,983.43,27.65,15.80,15.75,8.00,46.88,5.08,0.26,0,0,0,0.00,0.25,0.25,13.93,
2024/10/22 06:03:12,983.42,27.61,15.79,15.75,8.00,46.88,5.87,0.09,0,0,0,0.00,0.25,0.25,13.92,
2024/10/22 06:03:28,983.47,27.68,15.76,15.50,8.00,46.88,5.37,0.62,0,0,0,0.00,0.25,0.25,13.91,
2024/10/22 06:03:44,983.53,27.66,15.74,15.50,8.00,46.88,6.12,0.54,0,0,0,0.00,0.25,0.25,13.90,
2024/10/22 06:04:00,983.50,27.71,15.73,15.50,8.00,46.88,5.56,0.18,0,0,0,0.00,0.25,0.25,13.90,
2024/10/22 06:04:16,983.52,27.69,15.69,15.50,8.01,46.88,5.48,0.18,0,0,0,0.00,0.25,0.25,13.89,
2024/10/22 06:04:32,983.49,27.72,15.68,15.50,8.00,46.88,5.89,0.36,0,0,0,0.00,0.25,0.25,13.88,
2024/10/22 06:04:48,983.53,27.67,15.66,15.50,8.00,46.88,5.43,0.26,0,0,0,0.00,0.25,0.25,13.87,
2024/10/22 06:05:04,983.51,27.79,15.64,15.50,8.01,46.88,5.63,0.62,0,0,0,0.00,0.25,0.25,13.86,
2024/10/22 06:05:20,983.53,27.74,15.62,15.25,8.01,46.88,5.49,0.18,0,0,0,0.00,0.25,0.25,13.85,
2024/10/22 06:05:36,983.56,27.84,15.61,15.50,8.01,46.88,5.38,0.09,0,0,0,0.00,0.25,0.25,13.84,
2024/10/22 06:05:52,983.54,27.80,15.59,15.50,8.01,46.88,6.27,0.45,0,0,0,0.00,0.25,0.25,13.83,
2024/10/22 06:06:08,983.57,27.83,15.57,15.50,8.01,46.88,5.46,0.00,0,0,0,0.00,0.25,0.25,13.81,
2024/10/22 06:06:24,983.53,27.80,15.55,15.50,8.01,46.88,5.67,-0.36,0,0,0,0.00,0.25,0.25,13.80,
2024/10/22 06:06:40,983.49,27.84,15.53,15.25,8.00,46.88,4.81,0.45,0,0,0,0.00,0.25,0.25,13.78,
2024/10/22 06:06:56,983.42,27.85,15.51,15.50,8.01,46.88,5.63,0.00,0,0,0,0.00,0.25,0.25,13.76,
2024/10/22 06:07:12,983.40,27.88,15.49,15.25,8.01,46.88,6.15,0.27,0,0,0,0.00,0.25,0.25,13.74,
2024/10/22 06:07:28,983.39,27.91,15.47,15.25,8.01,46.88,5.16,0.36,0,0,0,0.00,0.25,0.25,13.72,
2024/10/22 06:07:43,983.41,27.89,15.46,15.25,8.00,46.88,5.93,0.27,0,0,0,0.00,0.25,0.25,13.70,
2024/10/22 06:07:59,983.41,27.87,15.44,15.25,8.01,31.25,5.20,0.54,0,0,0,0.00,0.25,0.25,13.68,
2024/10/22 06:08:16,983.45,27.92,15.41,15.25,8.01,46.88,5.58,0.27,0,0,0,0.00,0.25,0.25,13.65,
2024/10/22 06:08:32,983.41,27.93,15.40,15.25,8.01,31.25,5.46,0.27,0,0,0,0.00,0.25,0.25,13.63,
2024/10/22 06:08:48,983.43,27.93,15.37,15.25,8.01,46.88,5.66,0.00,0,0,0,0.00,0.25,0.25,13.61,
2024/10/22 06:09:04,983.42,27.95,15.35,15.25,8.01,46.88,6.14,0.18,0,0,0,0.00,0.25,0.25,13.58,
2024/10/22 06:09:19,983.36,27.90,15.33,15.00,8.01,31.25,4.56,0.09,0,0,0,0.00,0.25,0.25,13.56,
2024/10/22 06:09:35,983.30,27.95,15.32,15.25,8.01,31.25,5.84,0.36,0,0,0,0.00,0.25,0.25,13.53,
2024/10/22 06:09:51,983.36,27.92,15.30,15.25,8.01,31.25,4.83,-0.36,0,0,0,0.00,0.25,0.25,13.51,
2024/10/22 06:10:07,983.43,27.94,15.29,15.00,8.01,46.88,5.91,0.09,0,0,0,0.00,0.25,0.25,13.50,
2024/10/22 06:10:23,983.46,27.94,15.27,15.00,8.01,46.88,5.96,0.36,0,0,0,0.00,0.25,0.25,13.49,
2024/10/22 06:10:39,983.47,27.96,15.26,15.00,8.01,46.88,5.49,0.18,0,0,0,0.00,0.25,0.25,13.47,
2024/10/22 06:10:56,983.53,28.00,15.24,15.00,8.01,46.88,5.85,0.09,0,0,0,0.00,0.25,0.25,13.46,
2024/10/22 06:11:11,983.50,27.96,15.23,15.00,8.01,46.88,5.31,0.00,0,0,0,0.00,0.25,0.25,13.45,
2024/10/22 06:11:27,983.48,27.99,15.21,15.00,8.01,46.88,5.43,0.00,0,0,0,0.00,0.25,0.25,13.44,
2024/10/22 06:11:43,983.50,28.00,15.20,15.00,8.01,31.25,6.19,0.18,0,0,0,0.00,0.25,0.25,13.44,
2024/10/22 06:11:59,983.62,27.99,15.19,15.00,8.01,46.88,5.96,0.00,0,0,0,0.00,0.25,0.25,13.42,
2024/10/22 06:12:15,983.66,27.99,15.17,15.00,8.01,46.88,5.64,0.18,0,0,0,0.00,0.38,0.25,13.42,
2024/10/22 06:12:31,983.69,28.01,15.16,15.00,8.01,46.88,5.70,0.45,0,0,0,0.00,0.25,0.25,13.41,
2024/10/22 06:12:47,983.74,27.99,15.16,15.00,8.01,46.88,5.92,0.18,0,0,0,0.00,0.25,0.25,13.42,
2024/10/22 06:13:04,983.86,28.02,15.15,15.00,8.01,46.88,5.44,0.54,0,0,0,0.00,0.25,0.38,13.42,
2024/10/22 06:13:20,983.86,28.10,15.14,15.00,8.01,46.88,5.49,-0.18,0,0,0,0.00,0.25,0.25,13.42,
2024/10/22 06:13:36,983.86,28.04,15.13,15.00,8.01,46.88,5.24,0.44,0,0,0,0.00,0.25,0.25,13.43,
2024/10/22 06:13:51,983.98,27.98,15.12,15.00,8.01,46.88,6.16,0.36,0,0,0,0.00,0.25,0.25,13.43,
2024/10/22 06:14:08,984.04,28.06,15.11,15.00,8.01,46.88,5.20,0.18,0,0,0,0.00,0.25,0.25,13.43,
2024/10/22 06:14:24,984.05,28.06,15.10,15.00,8.01,46.88,6.12,-0.27,0,0,0,0.00,0.25,0.25,13.44,
2024/10/22 06:14:40,984.00,28.05,15.10,15.00,8.01,46.88,5.38,0.18,0,0,0,0.00,0.25,0.25,13.44,
2024/10/22 06:14:56,983.99,28.05,15.09,15.00,8.01,46.88,5.54,0.53,0,0,0,0.00,0.25,0.25,13.44,
2024/10/22 06:15:12,983.99,27.99,15.08,15.00,8.01,46.88,5.17,0.54,0,0,0,0.00,0.25,0.25,13.44,
2024/10/22 06:15:28,984.01,28.06,15.07,15.00,8.01,46.88,5.62,0.18,0,0,0,0.00,0.25,0.25,13.43,
2024/10/22 06:15:44,984.07,28.02,15.06,15.00,8.01,46.88,6.19,-0.36,0,0,0,0.00,0.25,0.25,13.42,
2024/10/22 06:16:00,984.07,28.06,15.05,15.00,8.01,31.25,5.81,0.45,0,0,0,0.00,0.25,0.25,13.42,
2024/10/22 06:16:16,984.08,28.01,15.05,15.00,7.99,46.88,5.78,0.36,0,0,0,0.00,0.25,0.25,13.42,
2024/10/22 06:16:32,984.13,28.10,15.04,14.75,8.01,46.88,6.07,0.00,0,0,0,0.00,0.25,0.25,13.41,
2024/10/22 06:16:48,984.17,28.03,15.03,15.00,8.01,46.88,5.25,0.45,0,0,0,0.00,0.25,0.25,13.41,
2024/10/22 06:17:04,984.17,28.05,15.03,15.00,8.01,46.88,6.14,0.09,0,0,0,0.00,0.25,0.25,13.41,
2024/10/22 06:17:20,984.23,28.11,15.02,14.75,8.01,46.88,6.12,0.27,0,0,0,0.00,0.25,0.25,13.40,
2024/10/22 06:17:36,984.16,28.07,15.02,15.00,8.01,46.88,5.44,0.18,0,0,0,0.00,0.25,0.25,13.39,
2024/10/22 06:17:52,984.14,28.05,15.01,15.00,8.01,46.88,5.73,0.62,0,0,0,0.00,0.25,0.25,13.39,
2024/10/22 06:18:08,984.14,28.08,15.00,14.75,8.01,46.88,5.99,-0.18,0,0,0,0.00,0.25,0.25,13.39,
2024/10/22 06:18:24,984.15,28.13,15.00,14.75,8.01,46.88,5.72,0.00,0,0,0,0.00,0.25,0.25,13.37,
2024/10/22 06:18:40,984.19,28.12,14.99,15.00,8.01,46.88,6.03,0.36,0,0,0,0.00,0.25,0.25,13.37,
2024/10/22 06:18:56,984.24,28.10,14.99,14.75,8.01,46.88,5.49,0.00,0,0,0,0.00,0.25,0.25,13.37,
2024/10/22 06:19:12,984.27,28.10,14.99,14.75,8.01,46.88,5.13,0.53,0,0,0,0.00,0.25,0.25,13.37,
2024/10/22 06:19:28,984.38,28.08,14.99,14.75,8.01,46.88,5.57,-0.27,0,0,0,0.00,0.25,0.25,13.36,
2024/10/22 06:19:44,984.28,28.11,14.99,14.75,8.01,46.88,5.69,-0.36,0,0,0,0.00,0.25,0.25,13.36,
2024/10/22 06:20:00,984.23,28.14,15.00,14.75,8.01,46.88,6.09,0.44,0,0,0,0.00,0.25,0.25,13.35,
2024/10/22 06:20:16,984.26,28.12,14.99,14.75,8.01,46.88,5.37,0.09,0,0,0,0.00,0.25,0.25,13.34,
2024/10/22 06:20:32,984.30,28.10,14.99,14.75,8.01,46.88,6.29,0.18,0,0,0,0.00,0.25,0.25,13.34,
2024/10/22 06:20:48,984.24,28.05,14.98,15.00,8.01,46.88,6.08,-0.09,0,0,0,0.00,0.25,0.25,13.34,
2024/10/22 06:21:04,984.23,28.20,14.98,14.75,8.01,46.88,5.84,0.45,0,0,0,0.00,0.25,0.25,13.32,
2024/10/22 06:21:20,984.20,28.12,14.98,15.00,8.03,46.88,5.75,-0.36,0,0,0,0.00,0.25,0.25,13.31,
2024/10/22 06:21:36,984.21,28.21,14.97,14.75,8.06,46.88,5.65,0.53,0,0,0,0.00,0.25,0.25,13.30,
2024/10/22 06:21:52,984.11,28.14,14.97,14.75,8.01,46.88,6.22,0.18,0,0,0,0.00,0.25,0.25,13.28,
2024/10/22 06:22:08,984.11,28.13,14.96,14.75,8.03,46.88,5.16,0.00,0,0,0,0.00,0.25,0.25,13.27,
2024/10/22 06:22:24,984.09,28.16,14.95,15.00,8.03,46.88,5.46,0.18,0,0,0,0.00,0.25,0.25,13.25,
2024/10/22 06:22:40,984.12,28.14,14.95,14.75,8.03,46.88,6.09,0.09,0,0,0,0.00,0.25,0.25,13.24,
2024/10/22 06:22:56,984.10,28.07,14.94,14.75,8.01,46.88,5.08,0.18,0,0,0,0.00,0.25,0.25,13.22,
2024/10/22 06:23:12,984.11,28.13,14.94,14.75,8.01,46.88,6.28,0.62,0,0,0,0.00,0.25,0.25,13.20,
2024/10/22 06:23:28,984.18,28.10,14.93,14.75,8.03,46.88,5.25,0.00,0,0,0,0.00,0.25,0.25,13.20,
2024/10/22 06:23:44,984.12,28.16,14.93,14.75,8.01,46.88,5.62,-0.09,0,0,0,0.00,0.25,0.25,13.19,
2024/10/22 06:24:00,984.18,28.12,14.93,14.75,8.01,46.88,5.41,0.36,0,0,0,0.00,0.25,0.25,13.18,
2024/10/22 06:24:16,984.22,28.13,14.92,14.75,8.03,46.88,5.94,0.36,0,0,0,0.00,0.25,0.25,13.18,
2024/10/22 06:24:32,984.24,28.09,14.93,14.75,8.03,46.88,5.54,0.09,0,0,0,0.00,0.25,0.25,13.18,
2024/10/22 06:24:48,984.27,28.08,14.92,14.75,8.01,62.50,5.79,0.18,0,0,0,0.00,0.25,0.25,13.17,
2024/10/22 06:25:04,984.30,28.10,14.92,14.75,8.03,46.88,5.46,0.18,0,0,0,0.00,0.25,0.25,13.16,
2024/10/22 06:25:20,984.17,28.04,14.92,14.75,8.03,46.88,5.48,0.09,0,0,0,0.00,0.25,0.25,13.16,
2024/10/22 06:25:36,984.19,28.07,14.92,14.75,8.01,46.88,5.83,-0.27,0,0,0,0.00,0.25,0.25,13.15,
2024/10/22 06:25:52,984.17,28.11,14.91,14.75,8.03,46.88,5.98,0.09,0,0,0,0.00,0.25,0.25,13.14,
2024/10/22 06:26:08,984.15,28.10,14.91,14.75,8.01,46.88,5.46,0.09,0,0,0,0.00,0.25,0.25,13.13,
2024/10/22 06:26:23,984.08,28.06,14.91,14.75,8.03,46.88,6.11,0.62,0,0,0,0.00,0.25,0.25,13.12,
2024/10/22 06:26:39,984.05,28.07,14.90,14.75,8.03,46.88,5.54,0.27,0,0,0,0.00,0.25,0.25,13.10,
2024/10/22 06:26:55,984.11,28.00,14.89,14.75,8.03,46.88,5.71,0.00,0,0,0,0.00,0.25,0.25,13.09,
2024/10/22 06:27:11,984.15,28.04,14.89,14.75,8.03,46.88,5.62,-0.18,0,0,0,0.00,0.25,0.25,13.08,
2024/10/22 06:27:28,984.14,28.10,14.88,14.75,8.03,46.88,5.52,0.18,0,0,0,0.00,0.25,0.25,13.06,
2024/10/22 06:27:44,984.18,28.07,14.89,14.75,8.03,46.88,5.11,0.00,0,0,0,0.00,0.25,0.25,13.05,
2024/10/22 06:28:00,984.24,28.09,14.88,14.75,8.03,46.88,5.37,0.53,0,0,0,0.00,0.25,0.25,13.05,
2024/10/22 06:28:16,984.27,28.07,14.88,14.75,8.03,62.50,5.87,0.09,0,0,0,0.00,0.25,0.13,13.04,
2024/10/22 06:28:32,984.36,28.06,14.88,14.75,8.03,46.88,5.64,-0.36,0,0,0,0.00,0.25,0.25,13.04,
2024/10/22 06:28:48,984.38,28.04,14.89,14.75,8.03,62.50,5.40,0.00,0,0,0,0.00,0.25,0.25,13.04,
2024/10/22 06:29:04,984.36,27.98,14.89,14.75,8.03,62.50,5.75,0.44,0,0,0,0.00,0.25,0.25,13.04,
2024/10/22 06:29:20,984.30,28.06,14.89,14.75,8.03,62.50,6.00,0.00,0,0,0,0.00,0.25,0.25,13.04,
2024/10/22 06:29:36,984.26,28.06,14.90,14.75,8.03,46.88,5.63,0.00,0,0,0,0.00,0.25,0.25,13.04,
2024/10/22 06:29:52,984.35,28.09,14.90,14.75,8.03,46.88,5.27,0.27,0,0,0,0.00,0.25,0.25,13.04,
2024/10/22 06:30:08,984.39,28.05,14.91,14.75,8.03,62.50,5.45,0.27,0,0,0,0.00,0.25,0.25,13.04,
2024/10/22 06:30:24,984.31,28.04,14.91,14.75,8.03,46.88,5.47,0.18,0,0,0,0.00,0.25,0.25,13.04,
2024/10/22 06:30:40,984.34,27.99,14.91,14.75,8.03,46.88,5.34,0.45,0,0,0,0.00,0.25,0.25,13.04,
2024/10/22 06:30:56,984.36,27.99,14.92,14.75,8.03,46.88,5.93,0.36,0,0,0,0.00,0.25,0.25,13.04,
2024/10/22 06:31:12,984.42,28.00,14.92,14.75,8.03,46.88,6.13,0.00,0,0,0,0.00,0.25,0.25,13.04,
2024/10/22 06:31:28,984.41,27.96,14.93,14.75,8.03,46.88,5.28,-0.45,0,0,0,0.00,0.25,0.25,13.04,
2024/10/22 06:31:44,984.50,27.97,14.94,14.75,8.03,46.88,4.83,0.09,0,0,0,0.00,0.25,0.25,13.05,
2024/10/22 06:32:00,984.46,27.99,14.93,14.75,8.03,46.88,6.25,0.00,0,0,0,0.00,0.25,0.25,13.06,
2024/10/22 06:32:16,984.51,27.96,14.94,15.00,8.03,46.88,5.35,0.09,0,0,0,0.00,0.25,0.25,13.06,
2024/10/22 06:32:32,984.42,27.91,14.94,14.75,8.03,46.88,5.03,0.54,0,0,0,0.00,0.25,0.25,13.07,
2024/10/22 06:32:48,984.47,27.93,14.95,14.75,8.03,62.50,5.95,0.44,0,0,0,0.00,0.25,0.25,13.07,
2024/10/22 06:33:03,984.43,27.97,14.95,14.75,8.03,46.88,5.85,0.54,0,0,0,0.00,0.25,0.25,13.08,
2024/10/22 06:33:20,984.58,27.95,14.96,14.75,8.03,46.88,5.71,0.18,0,0,0,0.00,0.25,0.25,13.08,
2024/10/22 06:33:36,984.58,27.88,14.96,14.75,8.03,46.88,5.29,0.72,0,0,0,0.00,0.25,0.25,13.08,
2024/10/22 06:33:52,984.57,27.83,14.97,14.75,8.03,46.88,5.46,0.18,0,0,0,0.00,0.25,0.25,13.08,
2024/10/22 06:34:08,984.53,27.85,14.97,14.75,8.03,46.88,5.58,0.36,0,0,0,0.00,0.25,0.25,13.08,
2024/10/22 06:34:24,984.48,27.91,14.98,14.75,8.03,46.88,5.50,0.27,0,0,0,0.00,0.25,0.25,13.08,
