Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u [mV], IR_M_u [mV], PyroT_u [C], 
2024/10/18 06:21:28,986.87,17.34,15.13,14.75,8.84,31.25,4.94,0.09,0,0,0,0.00,0.25,0.25,11.26,
2024/10/18 06:21:31,986.90,17.32,15.14,14.75,8.79,31.25,5.90,0.45,0,0,0,0.00,0.25,0.25,11.26,
2024/10/18 06:21:47,986.89,17.44,14.94,14.75,8.87,31.25,5.53,0.36,0,0,0,0.00,0.25,0.25,11.20,
2024/10/18 06:22:03,986.92,17.60,14.76,14.75,8.87,31.25,5.73,0.18,0,0,0,0.00,0.25,0.25,11.17,
2024/10/18 06:22:19,986.88,17.76,14.59,14.50,8.87,31.25,5.99,0.18,0,0,0,0.00,0.25,0.25,11.15,
2024/10/18 06:22:35,986.88,17.90,14.47,14.25,8.88,31.25,5.27,-0.36,0,0,0,0.00,0.25,0.25,11.12,
2024/10/18 06:22:51,986.96,18.01,14.36,14.25,8.88,31.25,5.52,-0.09,0,0,0,0.00,0.25,0.25,11.11,
2024/10/18 06:23:07,986.96,18.09,14.26,14.25,8.88,31.25,6.41,0.44,0,0,0,0.00,0.25,0.25,11.08,
2024/10/18 06:23:23,986.88,18.23,14.16,14.25,8.88,31.25,5.69,0.53,0,0,0,0.00,0.25,0.25,11.06,
2024/10/18 06:23:39,986.81,18.28,14.09,14.00,8.88,31.25,5.60,0.53,0,0,0,0.00,0.25,0.25,11.04,
2024/10/18 06:23:55,986.82,18.39,14.01,13.75,8.88,31.25,5.88,0.00,0,0,0,0.00,0.25,0.25,11.02,
2024/10/18 06:24:11,986.87,18.47,13.93,13.75,8.88,31.25,5.27,0.09,0,0,0,0.00,0.25,0.25,11.00,
