Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/06/30 20:26:50,985.29,9.74,76.80,77.75,3.21,11515.63, 4.92,-2.14,866,236544,10632,12447.13,0.29,0.44,42.68,
2023/06/30 20:26:52,985.56,9.69,76.87,77.75,3.20,11625.00, 5.16,-1.93,866,236544,10632,12447.13,0.29,0.44,42.68,
2023/06/30 20:26:58,985.60,9.68,76.86,78.00,3.21,11500.00, 5.14,-1.71,872,236544,10591,12388.15,0.29,0.44,40.45,
2023/06/30 20:27:04,985.64,9.63,76.98,78.00,3.21,11609.38, 4.94,-1.92,884,240640,10714,12850.79,0.30,0.45,40.53,
2023/06/30 20:27:10,985.79,9.60,77.07,78.00,3.21,11593.75, 4.94,-1.93,879,239104,10677,12557.72,0.29,0.45,40.50,
2023/06/30 20:27:16,986.00,9.53,77.19,78.25,3.21,11546.88, 5.15,-1.93,880,239104,10665,12557.72,0.29,0.45,40.53,
2023/06/30 20:27:22,986.02,9.49,77.25,78.25,3.21,11578.13, 4.94,-1.29,881,239616,10690,12579.84,0.29,0.45,40.60,
2023/06/30 20:27:28,986.15,9.42,77.29,78.50,3.21,11609.38, 5.14,-1.71,884,240640,10726,12500.58,0.30,0.45,40.69,
2023/06/30 20:27:34,986.40,9.34,77.43,78.50,3.21,11640.63, 4.91,-2.16,884,240640,10735,12399.21,0.30,0.45,40.75,
2023/06/30 20:27:40,986.48,9.35,77.47,78.50,3.21,11578.13, 5.12,-1.92,877,238592,10644,12537.45,0.29,0.44,42.20,
2023/06/30 20:27:46,986.61,9.35,77.46,78.50,3.21,11484.38, 4.92,-2.15,873,237056,10614,12410.27,0.29,0.44,42.21,
2023/06/30 20:27:52,986.52,9.31,77.53,78.50,3.21,11578.13, 4.94,-1.71,882,239616,10700,12371.56,0.30,0.45,42.21,
2023/06/30 20:27:58,986.77,9.33,77.51,78.50,3.21,11546.88, 5.16,-1.93,874,237568,10656,12627.76,0.29,0.44,42.20,
2023/06/30 20:28:04,986.97,9.27,77.59,78.50,3.21,11546.88, 5.14,-1.50,874,237056,10647,12819.46,0.29,0.44,42.21,
2023/06/30 20:28:10,987.05,9.24,77.71,78.75,3.21,11531.25, 5.14,-1.29,875,238080,10686,12255.44,0.30,0.45,41.67,
2023/06/30 20:28:16,987.07,9.19,77.79,78.75,3.21,11546.88, 4.71,-1.71,874,237312,10669,12248.06,0.30,0.45,41.66,
2023/06/30 20:28:22,987.18,9.19,77.79,79.00,3.21,11531.25, 5.14,-1.70,874,238080,10659,12165.12,0.30,0.44,41.66,
2023/06/30 20:28:28,987.41,9.14,77.83,79.00,3.21,11562.50, 4.94,-1.70,878,238848,10695,12242.53,0.30,0.45,41.66,
2023/06/30 20:28:34,987.42,9.11,77.97,79.25,3.21,11562.50, 4.73,-1.71,877,238848,10672,12366.03,0.29,0.45,41.65,
2023/06/30 20:28:40,987.47,9.07,77.98,79.00,3.20,11500.00, 4.94,-1.50,870,236544,10635,12681.22,0.29,0.44,41.65,
2023/06/30 20:28:46,987.63,9.00,78.10,79.25,3.20,11453.13, 4.92,-1.70,867,236288,10600,12404.74,0.29,0.44,41.51,
2023/06/30 20:28:52,987.50,8.99,78.15,79.25,3.20,11390.63, 5.16,-1.50,863,234496,10554,12332.85,0.29,0.44,41.28,
2023/06/30 20:28:58,987.37,8.96,78.19,79.25,3.20,11359.38, 4.92,-1.50,863,234752,10533,12301.52,0.29,0.44,41.07,
2023/06/30 20:29:04,987.34,8.93,78.24,79.25,3.20,11375.00, 5.14,-1.72,866,235520,10579,12384.46,0.29,0.44,41.42,
2023/06/30 20:29:10,987.56,8.93,78.27,79.25,3.20,11359.38, 4.71,-1.51,865,235264,10556,12319.95,0.29,0.44,41.26,
2023/06/30 20:29:16,987.49,8.86,78.35,79.50,3.20,11421.88, 4.94,-1.71,866,235520,10607,12375.24,0.29,0.44,40.95,
2023/06/30 20:29:22,987.40,8.85,78.40,79.50,3.20,11390.63, 5.13,-1.92,863,235008,10567,12331.01,0.29,0.44,40.87,
2023/06/30 20:29:28,987.30,8.78,78.50,79.50,3.20,11375.00, 4.92,-1.50,865,235008,10583,12382.62,0.29,0.44,40.87,
2023/06/30 20:29:34,987.15,8.82,78.45,79.50,3.20,11421.88, 5.14,-2.35,867,235776,10601,12428.70,0.29,0.44,40.71,
2023/06/30 20:29:40,987.23,8.80,78.51,79.50,3.20,11390.63, 5.14,-1.71,866,235264,10610,12399.21,0.29,0.44,40.63,
2023/06/30 20:29:46,987.05,8.78,78.51,79.50,3.20,11437.50, 5.16,-1.92,872,237056,10648,12767.85,0.29,0.44,40.62,
2023/06/30 20:29:52,986.87,8.73,78.60,79.75,3.20,11468.75, 4.94,-1.29,872,238080,10661,12618.55,0.29,0.44,40.59,
2023/06/30 20:29:58,987.22,8.72,78.62,79.50,3.20,11562.50, 5.14,-2.14,871,237568,10677,12214.89,0.29,0.45,40.56,
2023/06/30 20:30:04,986.90,8.66,78.73,79.75,3.20,11468.75, 5.14,-1.92,863,235264,10570,12393.68,0.29,0.44,40.75,
2023/06/30 20:30:10,987.03,8.65,78.74,79.75,3.20,11437.50, 4.92,-1.94,866,236288,10625,12589.06,0.29,0.44,42.24,
2023/06/30 20:30:16,986.59,8.55,78.88,80.00,3.20,11437.50, 4.92,-1.72,864,235520,10623,12541.13,0.29,0.44,42.21,
2023/06/30 20:30:22,986.60,8.57,78.83,80.00,3.20,11406.25, 5.16,-1.72,866,236544,10610,12415.79,0.29,0.44,42.22,
2023/06/30 20:30:28,986.71,8.52,78.90,80.00,3.20,11375.00, 5.16,-1.92,864,235520,10598,12425.01,0.29,0.44,42.21,
2023/06/30 20:30:34,986.81,8.52,78.89,80.00,3.20,11437.50, 5.16,-1.72,871,237824,10648,12469.25,0.30,0.44,41.64,
2023/06/30 20:30:40,986.82,8.51,78.92,80.00,3.20,11531.25, 4.96,-1.51,872,238592,10685,12200.14,0.30,0.45,42.18,
2023/06/30 20:30:46,986.86,8.52,78.95,80.00,3.20,11531.25, 5.16,-2.13,870,237568,10651,12185.39,0.30,0.44,42.18,
2023/06/30 20:30:52,986.83,8.50,79.03,80.00,3.20,11468.75, 5.13,-1.93,865,236288,10659,12185.39,0.30,0.44,42.16,
2023/06/30 20:30:58,986.82,8.38,79.14,80.25,3.20,11437.50, 4.94,-2.14,861,235520,10665,12213.04,0.30,0.44,42.14,
2023/06/30 20:31:04,986.68,8.39,79.17,80.25,3.20,11265.63, 5.39,-1.50,847,231680,10565,12023.19,0.29,0.44,42.11,
2023/06/30 20:31:10,986.88,8.43,79.12,80.25,3.20,11312.50, 5.15,-1.93,849,232448,10576,12026.88,0.29,0.44,42.10,
2023/06/30 20:31:16,986.75,8.44,79.12,80.25,3.20,11062.50, 4.92,-2.15,827,226304,10731,11997.39,0.28,0.42,42.07,
2023/06/30 20:31:22,986.76,8.42,79.18,80.25,3.20,10906.25, 5.14,-1.94,827,225536,10363,12041.63,0.28,0.42,42.05,
2023/06/30 20:31:28,986.91,8.36,79.27,80.25,3.20,11093.75, 5.17,-1.50,840,229888,10502,12454.50,0.29,0.43,41.47,
2023/06/30 20:31:34,986.81,8.45,79.05,80.25,3.20,9859.38, 5.14,-2.15,690,185600,9579,10614.99,0.22,0.33,41.45,
2023/06/30 20:31:40,986.24,8.63,78.78,79.50,3.20,6890.63, 5.19,-2.38,501,129536,7875,8561.66,0.13,0.22,41.34,
2023/06/30 20:31:46,985.64,8.87,78.32,79.00,3.20,5093.75, 5.00,-1.95,430,109056,7081,7597.67,0.10,0.17,41.25,
2023/06/30 20:31:52,984.71,9.13,77.95,78.50,3.20,4578.13, 4.98,-1.95,412,104448,6889,7361.74,0.09,0.17,41.16,
2023/06/30 20:31:58,984.26,9.29,77.63,78.00,3.20,4359.38, 5.21,-2.18,403,102144,6743,7203.23,0.09,0.16,41.04,
2023/06/30 20:32:04,983.67,9.47,77.32,77.75,3.20,4218.75, 4.98,-2.39,394,99584,6638,7059.46,0.09,0.16,40.93,
2023/06/30 20:32:10,983.20,9.69,77.01,77.25,3.20,4125.00, 5.19,-2.38,388,98304,6579,6970.98,0.09,0.15,41.45,
2023/06/30 20:32:16,982.69,9.81,76.76,77.25,3.20,4046.88, 4.98,-2.16,381,96768,6523,6888.04,0.09,0.15,41.36,
2023/06/30 20:32:22,982.24,9.97,76.47,76.75,3.20,4031.25, 5.00,-1.95,378,96512,6482,6832.74,0.09,0.15,41.28,
2023/06/30 20:32:28,981.80,10.11,76.24,76.50,3.20,3968.75, 5.19,-1.95,373,94976,6432,6790.35,0.09,0.15,41.16,
2023/06/30 20:32:34,981.35,10.30,75.94,76.00,3.20,3937.50, 5.00,-2.17,367,93184,6388,6687.13,0.08,0.15,41.08,
2023/06/30 20:32:40,980.93,10.43,75.71,76.00,3.20,3890.63, 5.19,-1.95,364,92672,6344,6607.87,0.08,0.15,41.24,
2023/06/30 20:32:46,980.40,10.56,75.47,75.75,3.20,3843.75, 5.00,-2.15,359,91392,6292,6537.83,0.08,0.14,41.15,
2023/06/30 20:32:52,979.96,10.72,75.21,75.25,3.20,3796.88, 5.20,-1.95,356,90368,6244,6489.91,0.08,0.14,41.04,
2023/06/30 20:32:58,979.46,10.86,74.98,75.00,3.20,3781.25, 4.98,-1.73,353,89600,6211,6499.12,0.08,0.14,40.74,
2023/06/30 20:33:04,978.91,11.02,74.71,74.75,3.20,3718.75, 5.19,-1.52,351,89344,6176,6430.92,0.08,0.14,40.66,
2023/06/30 20:33:10,978.57,11.20,74.43,74.50,3.20,3703.13, 5.21,-1.94,348,88576,6132,6394.06,0.08,0.14,40.58,
2023/06/30 20:33:16,978.09,11.43,74.08,74.00,3.20,3671.88, 4.96,-2.17,346,87808,6120,6360.88,0.08,0.14,40.49,
2023/06/30 20:33:22,977.90,11.57,73.83,73.75,3.20,3640.63, 5.20,-1.73,345,87296,6127,6349.82,0.08,0.14,40.42,
2023/06/30 20:33:28,977.62,11.69,73.62,73.75,3.20,3640.63, 4.98,-1.95,348,88320,6121,6373.79,0.08,0.14,40.34,
2023/06/30 20:33:34,977.36,11.90,73.32,73.25,3.20,3656.25, 5.18,-1.73,347,88320,6135,6399.59,0.08,0.14,40.29,
2023/06/30 20:33:40,977.10,12.05,73.08,73.00,3.20,3656.25, 5.00,-2.17,348,88576,6163,6406.96,0.08,0.14,39.66,
2023/06/30 20:33:46,976.86,12.21,72.84,72.75,3.20,3671.88, 4.98,-1.95,348,88576,6156,6425.40,0.08,0.14,40.11,
2023/06/30 20:33:52,976.53,12.38,72.56,72.50,3.20,3687.50, 4.78,-1.73,348,88832,6167,6423.55,0.08,0.14,39.47,
2023/06/30 20:33:58,976.31,12.47,72.40,72.25,3.20,3703.13, 4.96,-2.16,348,88320,6178,6465.95,0.08,0.14,39.39,
2023/06/30 20:34:04,976.06,12.62,72.17,72.00,3.20,3687.50, 4.98,-1.95,349,88832,6176,6456.73,0.08,0.14,39.27,
2023/06/30 20:34:10,976.00,12.78,71.95,72.00,3.20,3703.13, 4.98,-1.95,349,88576,6167,6478.85,0.08,0.14,39.17,
2023/06/30 20:34:16,975.71,12.93,71.70,71.50,3.20,3687.50, 4.98,-2.40,349,89088,6167,6458.57,0.08,0.14,39.07,
2023/06/30 20:34:22,975.45,13.03,71.53,71.50,3.19,3687.50, 5.18,-2.39,347,88064,6159,6430.92,0.08,0.14,38.82,
2023/06/30 20:34:28,975.13,13.18,71.32,71.25,3.19,3687.50, 4.98,-1.95,345,87808,6152,6359.04,0.08,0.14,38.64,
2023/06/30 20:34:34,974.99,13.34,71.07,70.75,3.18,3671.88, 4.56,-2.16,347,88320,6088,6355.35,0.08,0.14,37.90,
2023/06/30 20:34:40,974.69,13.47,70.87,70.75,3.19,3656.25, 4.98,-2.16,344,87808,6116,6355.35,0.08,0.14,38.17,
2023/06/30 20:34:46,974.36,13.62,70.65,70.50,3.19,3640.63, 4.96,-1.94,342,87040,6111,6331.39,0.08,0.14,37.89,
2023/06/30 20:34:52,974.23,13.74,70.45,70.25,3.19,3625.00, 5.21,-2.18,342,87296,6105,6298.21,0.08,0.14,37.68,
2023/06/30 20:34:58,974.05,13.92,70.19,70.00,3.19,3593.75, 5.00,-2.16,340,86528,6089,6283.47,0.08,0.14,37.41,
2023/06/30 20:35:04,973.62,14.10,69.91,69.75,3.19,3578.13, 4.80,-1.95,340,86528,6059,6277.94,0.08,0.14,37.34,
2023/06/30 20:35:10,973.65,14.25,69.72,69.50,3.19,3578.13, 4.98,-1.95,337,86016,6070,6250.29,0.08,0.14,39.15,
2023/06/30 20:35:16,973.61,14.40,69.49,69.25,3.19,3562.50, 4.78,-2.37,337,86272,6046,6226.33,0.08,0.14,39.12,
2023/06/30 20:35:22,973.50,14.56,69.28,69.00,3.19,3546.88, 5.21,-1.95,336,86016,6040,6218.96,0.08,0.14,39.12,
2023/06/30 20:35:28,973.56,14.65,69.14,69.00,3.19,3531.25, 5.21,-1.95,335,85504,6040,6198.68,0.08,0.14,38.94,
