Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u [mV], IR_M_u [mV], PyroT_u [C], 
2024/10/18 04:09:54,986.38,17.29,16.94,16.50,8.99,31.25,6.00,0.18,-73,-26368,0,0.00,0.25,0.25,13.39,
2024/10/18 04:09:56,986.44,17.28,16.96,16.75,8.99,31.25,5.49,0.35,-73,-26368,0,0.00,0.25,0.25,13.39,
2024/10/18 04:10:12,986.28,17.41,16.79,16.75,9.01,31.25,4.99,0.09,0,0,0,0.00,0.25,0.25,13.33,
2024/10/18 04:10:28,986.41,17.56,16.61,16.50,9.02,31.25,5.41,0.18,0,0,0,0.00,0.25,0.25,13.31,
2024/10/18 04:10:44,986.42,17.73,16.46,16.50,9.02,31.25,5.25,-0.18,0,0,0,0.00,0.25,0.25,13.29,
2024/10/18 04:11:00,986.45,17.86,16.33,16.25,9.02,31.25,5.77,0.27,0,0,0,0.00,0.25,0.25,13.27,
2024/10/18 04:11:16,986.35,17.99,16.23,16.25,9.03,31.25,5.27,0.09,0,0,0,0.00,0.25,0.25,13.25,
2024/10/18 04:11:32,986.33,18.10,16.14,16.00,9.03,31.25,5.16,0.18,0,0,0,0.00,0.25,0.25,13.23,
2024/10/18 04:11:48,986.34,18.20,16.06,16.00,9.03,31.25,5.59,0.45,0,0,0,0.00,0.25,0.25,13.22,
2024/10/18 04:12:04,986.27,18.28,15.97,16.00,9.03,31.25,4.65,0.09,0,0,0,0.00,0.25,0.25,13.20,
2024/10/18 04:12:20,986.17,18.38,15.90,16.00,9.03,15.63,5.81,-0.36,0,0,0,0.00,0.25,0.25,13.18,
2024/10/18 04:12:36,986.22,18.44,15.84,15.75,9.03,31.25,5.02,0.18,0,0,0,0.00,0.25,0.38,13.16,
2024/10/18 04:12:52,986.13,18.52,15.77,15.75,9.03,31.25,5.96,0.36,0,0,0,0.00,0.25,0.25,13.15,
2024/10/18 04:13:08,986.13,18.59,15.71,15.75,9.03,31.25,5.67,0.18,0,0,0,0.00,0.25,0.25,13.13,
2024/10/18 04:13:24,986.10,18.64,15.66,15.50,9.06,31.25,5.78,0.89,0,0,0,0.00,0.25,0.25,13.12,
2024/10/18 04:13:40,986.08,18.70,15.60,15.50,9.03,31.25,5.12,0.09,0,0,0,0.00,0.25,0.25,13.11,
2024/10/18 04:13:56,986.06,18.78,15.54,15.50,9.03,31.25,5.61,0.18,0,0,0,0.00,0.25,0.25,13.10,
2024/10/18 04:14:12,986.12,18.83,15.50,15.25,9.03,31.25,5.26,0.36,0,0,0,0.00,0.25,0.25,13.09,
2024/10/18 04:14:28,986.13,18.90,15.45,15.25,9.03,31.25,5.02,0.54,0,0,0,0.00,0.25,0.25,13.08,
2024/10/18 04:14:44,986.00,18.94,15.40,15.25,9.03,15.63,5.53,0.09,0,0,0,0.00,0.25,0.38,13.06,
2024/10/18 04:15:00,985.94,18.98,15.35,15.25,9.03,31.25,5.66,0.18,0,0,0,0.00,0.25,0.25,13.05,
2024/10/18 04:15:16,985.95,19.03,15.31,15.25,9.03,15.63,4.91,0.18,0,0,0,0.00,0.25,0.25,13.04,
2024/10/18 04:15:32,985.96,19.07,15.27,15.25,9.03,31.25,5.82,0.18,0,0,0,0.00,0.25,0.25,13.03,
2024/10/18 04:15:48,985.93,19.12,15.23,15.00,9.03,15.63,5.03,0.27,0,0,0,0.00,0.25,0.38,13.01,
2024/10/18 04:16:04,985.91,19.17,15.19,15.00,9.03,31.25,5.31,0.27,0,0,0,0.00,0.25,0.25,13.00,
2024/10/18 04:16:20,986.04,19.21,15.16,15.00,9.03,31.25,5.61,0.09,0,0,0,0.00,0.25,0.25,13.00,
2024/10/18 04:16:36,985.90,19.25,15.12,15.00,9.03,31.25,5.21,0.00,0,0,0,0.00,0.25,0.25,12.99,
2024/10/18 04:16:52,985.96,19.29,15.09,15.00,9.03,31.25,4.93,0.18,0,0,0,0.00,0.25,0.25,12.98,
2024/10/18 04:17:08,985.97,19.32,15.05,14.75,9.03,15.63,5.87,0.18,0,0,0,0.00,0.25,0.25,12.97,
2024/10/18 04:17:24,985.93,19.36,15.01,15.00,9.03,15.63,5.08,0.45,0,0,0,0.00,0.25,0.25,12.96,
2024/10/18 04:17:40,986.02,19.39,14.98,14.75,9.03,31.25,5.68,0.09,0,0,0,0.00,0.25,0.25,12.95,
2024/10/18 04:17:56,986.07,19.41,14.95,14.75,9.03,31.25,5.59,0.00,0,0,0,0.00,0.25,0.25,12.94,
2024/10/18 04:18:12,986.05,19.44,14.92,14.75,9.03,15.63,5.19,0.09,0,0,0,0.00,0.25,0.25,12.94,
2024/10/18 04:18:28,986.01,19.45,14.90,14.75,9.03,31.25,5.60,0.35,0,0,0,0.00,0.25,0.25,12.94,
2024/10/18 04:18:44,986.03,19.49,14.88,14.75,9.03,31.25,5.90,0.09,0,0,0,0.00,0.25,0.25,12.93,
2024/10/18 04:19:00,986.05,19.52,14.85,14.75,9.03,31.25,5.76,0.89,0,0,0,0.00,0.25,0.25,12.92,
2024/10/18 04:19:16,986.06,19.54,14.83,14.75,9.03,31.25,5.54,0.00,0,0,0,0.00,0.25,0.25,12.91,
2024/10/18 04:19:32,986.04,19.57,14.80,14.75,9.03,31.25,5.46,0.09,0,0,0,0.00,0.25,0.25,12.90,
2024/10/18 04:19:48,985.99,19.59,14.78,14.75,9.03,31.25,5.86,0.09,0,0,0,0.00,0.25,0.25,12.89,
2024/10/18 04:20:04,985.97,19.58,14.76,14.75,9.03,31.25,5.95,0.09,0,0,0,0.00,0.25,0.25,12.88,
2024/10/18 04:20:20,985.98,19.63,14.73,14.75,9.03,31.25,5.85,0.09,0,0,0,0.00,0.25,0.25,12.86,
2024/10/18 04:20:36,985.95,19.68,14.71,14.75,9.03,15.63,5.99,0.00,0,0,0,0.00,0.25,0.25,12.85,
2024/10/18 04:20:51,985.95,19.67,14.68,14.50,9.03,15.63,5.34,0.18,0,0,0,0.00,0.25,0.25,12.84,
2024/10/18 04:21:08,985.99,19.70,14.66,14.50,9.03,31.25,6.16,0.00,0,0,0,0.00,0.25,0.25,12.82,
2024/10/18 04:21:24,985.93,19.71,14.64,14.50,9.03,15.63,4.83,-0.09,0,0,0,0.00,0.25,0.25,12.81,
2024/10/18 04:21:40,985.91,19.71,14.62,14.50,9.03,15.63,5.78,0.09,0,0,0,0.00,0.25,0.25,12.80,
2024/10/18 04:21:56,985.94,19.77,14.60,14.50,9.03,15.63,4.91,0.35,0,0,0,0.00,0.25,0.25,12.78,
2024/10/18 04:22:12,985.98,19.77,14.58,14.50,9.03,15.63,5.56,0.27,0,0,0,0.00,0.25,0.25,12.77,
2024/10/18 04:22:28,986.01,19.77,14.57,14.50,9.03,15.63,5.63,0.18,0,0,0,0.00,0.25,0.25,12.75,
2024/10/18 04:22:44,986.05,19.78,14.55,14.50,9.03,15.63,5.53,0.18,0,0,0,0.00,0.25,0.25,12.74,
2024/10/18 04:23:00,986.07,19.81,14.54,14.50,9.03,31.25,4.99,0.18,0,0,0,0.00,0.25,0.25,12.73,
2024/10/18 04:23:16,986.20,19.88,14.53,14.50,9.03,31.25,6.13,-0.18,0,0,0,0.00,0.25,0.25,12.72,
2024/10/18 04:23:32,986.16,19.85,14.51,14.50,9.03,31.25,5.43,0.27,0,0,0,0.00,0.25,0.25,12.72,
