Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/04 21:06:23,984.11,23.24,52.13,52.25,2.79,4984.38, 3.35,-4.22,398,103936,7094,7590.30,0.11,0.18,22.59,
2023/07/04 21:06:26,984.10,23.26,52.12,52.00,2.80,4968.75, 3.35,-4.45,398,103936,7094,7590.30,0.11,0.18,22.59,
2023/07/04 21:06:32,984.10,23.32,52.08,52.25,2.84,4921.88, 3.56,-4.20,398,103424,6928,7442.84,0.10,0.18,19.58,
2023/07/04 21:06:38,984.06,23.42,51.99,52.00,2.85,4890.63, 3.55,-4.22,394,102400,6970,7413.35,0.10,0.18,19.74,
2023/07/04 21:06:44,983.95,23.45,52.00,52.00,2.86,4875.00, 3.78,-4.00,395,102400,6906,7383.86,0.10,0.18,19.89,
2023/07/04 21:06:50,983.99,23.49,51.97,52.00,2.86,4843.75, 3.56,-4.21,393,102400,6896,7352.52,0.10,0.17,19.94,
2023/07/04 21:06:56,984.00,23.55,51.92,52.00,2.86,4843.75, 3.10,-4.00,390,101376,6880,7358.05,0.10,0.17,19.94,
2023/07/04 21:07:02,983.80,23.60,51.87,52.00,2.86,4812.50, 4.00,-4.00,390,101376,6859,7335.94,0.10,0.17,21.20,
2023/07/04 21:07:08,983.89,23.69,51.80,52.00,2.86,4796.88, 3.55,-4.02,388,100864,6839,7324.88,0.10,0.17,21.22,
2023/07/04 21:07:14,983.78,23.72,51.77,51.75,2.86,4781.25, 3.78,-4.22,389,101120,6838,7304.60,0.10,0.17,21.23,
2023/07/04 21:07:20,983.87,23.82,51.70,51.75,2.86,4781.25, 3.55,-4.00,386,100352,6823,7265.89,0.10,0.17,21.22,
2023/07/04 21:07:26,983.73,23.79,51.72,51.75,2.86,4765.63, 3.79,-3.79,385,100096,6802,7280.64,0.10,0.17,21.22,
2023/07/04 21:07:32,983.71,23.83,51.69,51.75,2.86,4734.38, 3.57,-4.00,382,99328,6785,7241.93,0.10,0.17,20.85,
2023/07/04 21:07:38,983.68,23.88,51.64,51.75,2.86,4718.75, 3.57,-3.78,381,99072,6777,7219.81,0.10,0.17,20.84,
2023/07/04 21:07:44,983.65,23.92,51.59,51.50,2.86,4687.50, 3.57,-4.02,381,99328,6767,7205.07,0.10,0.17,20.83,
2023/07/04 21:07:50,983.66,23.99,51.53,51.50,2.86,4687.50, 3.78,-4.02,380,98816,6751,7188.48,0.10,0.17,20.83,
2023/07/04 21:07:56,983.53,24.03,51.50,51.50,2.86,4671.88, 3.31,-3.99,378,98304,6735,7173.73,0.10,0.17,20.81,
2023/07/04 21:08:02,983.60,24.11,51.44,51.50,2.85,4656.25, 3.78,-3.78,379,98816,6721,7147.93,0.10,0.17,20.78,
2023/07/04 21:08:08,983.58,24.18,51.38,51.25,2.85,4640.63, 3.56,-3.99,377,98048,6714,7157.15,0.10,0.17,20.78,
2023/07/04 21:08:14,983.43,24.20,51.36,51.25,2.85,4640.63, 3.57,-4.22,377,97792,6706,7133.18,0.10,0.17,20.60,
