Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/07 00:26:54,983.22,29.00,36.44,36.00,2.61,609.38, 2.94,-5.41,85,18944,1522,1743.67,0.01,0.02,24.00,
2023/07/07 00:26:56,983.18,29.01,36.43,36.00,2.63,656.25, 2.68,-5.44,85,18944,1522,1743.67,0.01,0.02,24.00,
2023/07/07 00:27:03,982.97,29.21,36.29,35.75,2.71,625.00, 3.34,-4.68,88,19200,1564,1776.84,0.01,0.02,17.14,
2023/07/07 00:27:09,982.77,29.31,36.20,35.75,2.73,671.88, 3.13,-4.48,95,21760,1837,1953.79,0.01,0.03,17.40,
2023/07/07 00:27:15,982.90,29.31,36.19,35.75,2.74,968.75, 3.37,-4.68,114,28416,2720,2545.46,0.03,0.04,17.54,
2023/07/07 00:27:21,982.99,29.29,36.17,35.75,2.74,1328.13, 3.81,-4.70,134,35072,3370,3033.91,0.04,0.06,17.50,
2023/07/07 00:27:27,983.03,29.29,36.17,36.00,2.73,1687.50, 3.12,-4.22,150,40448,3906,3456.00,0.05,0.07,18.39,
2023/07/07 00:27:33,983.25,29.27,36.16,36.00,2.73,1984.38, 3.34,-4.03,162,44800,4315,3769.34,0.06,0.08,18.33,
2023/07/07 00:27:39,983.27,29.28,36.15,36.00,2.73,2156.25, 3.13,-4.45,168,46848,4424,3852.29,0.06,0.09,18.26,
2023/07/07 00:27:45,983.29,29.24,36.16,36.00,2.72,2203.13, 3.13,-4.46,169,47104,4445,3876.25,0.06,0.09,18.17,
2023/07/07 00:27:51,983.43,29.22,36.16,36.00,2.72,2218.75, 2.91,-4.46,169,46848,4486,3909.43,0.06,0.09,18.08,
2023/07/07 00:27:57,983.58,29.20,36.16,36.00,2.71,2218.75, 2.91,-4.68,168,46848,4462,3891.00,0.06,0.09,17.97,
2023/07/07 00:28:03,983.73,29.21,36.15,36.00,2.71,2218.75, 3.34,-4.91,169,47104,4452,3900.21,0.06,0.09,17.54,
2023/07/07 00:28:09,983.83,29.20,36.15,36.00,2.70,2218.75, 2.90,-4.68,169,47104,4454,3894.68,0.06,0.09,17.45,
2023/07/07 00:28:15,983.84,29.20,36.14,36.00,2.69,2218.75, 3.36,-4.70,169,47104,4444,3900.21,0.06,0.09,17.35,
2023/07/07 00:28:21,983.84,29.22,36.12,36.00,2.69,2218.75, 3.13,-4.26,169,46848,4435,3889.15,0.06,0.09,17.23,
2023/07/07 00:28:27,984.01,29.20,36.12,36.00,2.68,2218.75, 3.13,-4.93,169,47104,4429,3879.94,0.06,0.09,17.12,
2023/07/07 00:28:33,984.23,29.21,36.11,36.00,2.68,2203.13, 3.15,-4.70,166,46336,4410,3868.88,0.06,0.09,17.00,
2023/07/07 00:28:39,984.20,29.20,36.11,36.00,2.68,2203.13, 2.91,-4.72,167,46592,4406,3852.29,0.06,0.09,16.91,
2023/07/07 00:28:45,984.30,29.20,36.10,36.00,2.67,2187.50, 3.13,-4.70,166,46336,4389,3832.01,0.06,0.09,16.65,
2023/07/07 00:28:51,984.34,29.19,36.10,36.00,2.66,2187.50, 3.13,-4.70,165,45824,4393,3824.64,0.06,0.09,16.53,
2023/07/07 00:28:57,984.50,29.20,36.09,36.00,2.66,2171.88, 3.13,-4.70,166,46080,4383,3822.80,0.06,0.09,16.31,
2023/07/07 00:29:03,984.45,29.20,36.08,36.00,2.65,2156.25, 3.16,-5.15,164,45568,4339,3795.15,0.06,0.08,16.34,
2023/07/07 00:29:09,984.45,29.24,36.04,36.00,2.65,2109.38, 2.91,-5.13,163,45312,4276,3795.15,0.06,0.08,16.21,
