Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/06/28 21:03:13,985.21,37.77,44.86,44.75,3.30,4078.13, 5.39,-0.86,324,86784,6552,6742.43,0.09,0.15,31.42,
2023/06/28 21:03:17,985.19,37.73,44.88,44.75,3.30,4062.50, 5.41,-0.65,324,86272,6444,6676.07,0.09,0.15,30.44,
2023/06/28 21:03:23,985.19,37.71,44.92,44.75,3.30,4046.88, 5.41,-1.08,323,86272,6439,6646.58,0.09,0.15,30.52,
2023/06/28 21:03:29,985.14,37.64,44.96,45.00,3.30,4046.88, 5.41,-1.29,323,86016,6421,6642.89,0.09,0.15,30.55,
2023/06/28 21:03:35,985.09,37.57,45.01,45.00,3.30,4062.50, 5.39,-1.08,323,86272,6438,6652.11,0.09,0.15,30.57,
2023/06/28 21:03:41,985.06,37.52,45.04,45.00,3.30,4078.13, 5.60,-1.29,324,86272,6470,6692.66,0.09,0.15,30.45,
2023/06/28 21:03:47,985.02,37.45,45.09,45.00,3.30,4109.38, 5.61,-0.65,326,86784,6522,6799.56,0.09,0.15,30.62,
2023/06/28 21:03:53,985.02,37.38,45.15,45.00,3.30,4187.50, 5.37,-0.86,333,89088,6613,6865.92,0.10,0.16,30.61,
2023/06/28 21:03:59,985.09,37.22,45.27,45.25,3.30,4765.63, 5.37,-0.86,374,101632,7290,7523.94,0.13,0.19,30.44,
2023/06/28 21:04:05,985.20,36.94,45.46,45.50,3.30,5734.38, 5.58,-0.85,420,115968,7949,8279.65,0.16,0.23,30.37,
2023/06/28 21:04:11,985.32,36.80,45.53,45.50,3.30,5187.50, 5.37,-0.86,365,98304,7146,7378.33,0.12,0.18,30.38,
2023/06/28 21:04:17,985.26,36.74,45.57,45.50,3.30,4625.00, 5.58,-0.65,355,94976,6909,7192.17,0.11,0.17,30.20,
2023/06/28 21:04:23,985.38,36.56,45.70,45.75,3.30,5203.13, 5.37,-0.65,395,107776,7572,7890.74,0.14,0.21,29.99,
2023/06/28 21:04:29,985.55,36.33,45.85,46.00,3.30,5687.50, 5.56,-0.64,394,107264,7503,7794.89,0.13,0.20,30.23,
2023/06/28 21:04:35,985.55,36.25,45.92,46.00,3.30,5015.63, 5.37,-0.86,367,98560,7057,7492.61,0.11,0.18,30.07,
2023/06/28 21:04:41,985.58,36.11,46.01,46.00,3.30,5187.50, 5.58,-0.86,397,107776,7545,7852.03,0.14,0.20,30.03,
2023/06/28 21:04:47,985.48,36.04,46.06,46.00,3.30,4859.38, 5.37,-1.08,363,97024,6969,7319.35,0.11,0.17,29.95,
