Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/06/28 18:47:43,969.99,27.31,57.18,56.75,3.36,3437.50, 5.37,-0.86,277,75520,5877,5830.04,0.08,0.13,37.57,
2023/06/28 18:47:46,969.93,27.38,57.12,56.75,3.36,3421.88, 5.58,-0.65,273,73984,5843,5750.78,0.08,0.13,37.19,
2023/06/28 18:47:52,969.80,27.52,56.98,56.50,3.36,3406.25, 5.63,-0.86,272,73984,5795,5739.72,0.08,0.13,37.14,
2023/06/28 18:47:58,969.71,27.64,56.86,56.50,3.36,3390.63, 5.39,-1.29,268,72960,5776,5730.51,0.08,0.13,37.12,
2023/06/28 18:48:04,969.47,27.75,56.73,56.25,3.36,3359.38, 5.61,-0.86,268,72960,5752,5680.74,0.08,0.13,37.10,
2023/06/28 18:48:10,969.45,27.87,56.61,56.25,3.36,3328.13, 5.61,-0.43,266,72448,5725,5658.62,0.07,0.12,37.07,
2023/06/28 18:48:16,969.37,27.99,56.49,56.00,3.36,3312.50, 5.39,-0.86,263,71680,5691,5623.60,0.07,0.12,37.04,
2023/06/28 18:48:22,969.35,28.11,56.37,56.00,3.36,3296.88, 5.63,-0.86,262,71168,5672,5570.15,0.07,0.12,37.00,
2023/06/28 18:48:28,969.22,28.22,56.25,55.75,3.36,3265.63, 5.61,-0.86,260,70912,5651,5555.40,0.07,0.12,36.97,
2023/06/28 18:48:34,969.17,28.33,56.13,55.75,3.36,3234.38, 5.61,-0.65,258,70400,5624,5513.01,0.07,0.12,36.83,
2023/06/28 18:48:40,968.99,28.43,56.01,55.50,3.36,3203.13, 5.65,-0.65,256,69376,5595,5483.52,0.07,0.12,36.58,
2023/06/28 18:48:46,968.98,28.52,55.91,55.50,3.36,3187.50, 5.61,-1.08,253,69120,5566,5437.44,0.07,0.12,36.55,
2023/06/28 18:48:52,968.83,28.62,55.80,55.50,3.36,3156.25, 5.58,-0.64,252,68608,5526,5417.16,0.07,0.12,36.37,
2023/06/28 18:48:58,968.76,28.70,55.70,55.50,3.36,3125.00, 5.41,-1.28,251,68096,5498,5380.30,0.07,0.12,36.19,
2023/06/28 18:49:04,968.65,28.79,55.60,55.25,3.36,3093.75, 5.60,-1.08,248,67584,5467,5343.44,0.07,0.12,36.09,
2023/06/28 18:49:10,968.70,28.86,55.52,55.25,3.36,3078.13, 5.41,-0.86,247,67072,5444,5315.79,0.07,0.12,36.12,
2023/06/28 18:49:16,968.69,28.97,55.42,55.00,3.36,3046.88, 5.63,-0.86,247,67328,5422,5291.83,0.07,0.11,36.01,
2023/06/28 18:49:22,968.75,29.05,55.33,55.00,3.36,3031.25, 5.63,-0.86,244,66560,5401,5264.18,0.07,0.11,35.87,
2023/06/28 18:49:28,968.78,29.18,55.23,55.00,3.36,3015.63, 5.65,-1.08,245,66304,5392,5240.22,0.07,0.11,35.83,
2023/06/28 18:49:34,968.89,29.31,55.12,54.75,3.36,3015.63, 5.41,-1.08,243,66048,5361,5229.16,0.07,0.11,35.77,
2023/06/28 18:49:40,968.88,29.45,55.00,54.50,3.36,2984.38, 5.39,-0.86,242,65536,5340,5218.10,0.07,0.11,36.79,
2023/06/28 18:49:46,968.90,29.60,54.88,54.50,3.36,2984.38, 5.41,-0.86,241,65280,5342,5197.82,0.07,0.11,36.76,
2023/06/28 18:49:52,968.78,29.69,54.79,54.25,3.36,2968.75, 5.61,-0.87,240,65280,5325,5197.82,0.07,0.11,36.74,
2023/06/28 18:49:58,968.74,29.84,54.67,54.25,3.36,2968.75, 5.63,-0.86,240,65024,5319,5172.02,0.07,0.11,36.72,
2023/06/28 18:50:04,968.91,29.96,54.57,54.25,3.36,2953.13, 5.39,-0.65,239,64768,5306,5172.02,0.07,0.11,36.47,
2023/06/28 18:50:10,968.75,30.06,54.48,54.25,3.36,2953.13, 5.39,-0.86,239,64768,5307,5170.18,0.07,0.11,36.43,
2023/06/28 18:50:16,968.66,30.20,54.35,54.00,3.36,2937.50, 5.59,-0.86,239,64768,5316,5173.86,0.07,0.11,36.39,
2023/06/28 18:50:22,968.62,30.30,54.25,53.75,3.36,2953.13, 5.63,-0.87,239,65024,5311,5162.80,0.07,0.11,36.35,
2023/06/28 18:50:28,968.50,30.40,54.15,53.75,3.35,2953.13, 5.61,-0.86,238,64768,5311,5192.29,0.07,0.11,36.18,
2023/06/28 18:50:34,968.46,30.52,54.04,53.50,3.35,2953.13, 5.61,-0.87,239,64768,5312,5195.98,0.07,0.11,36.14,
2023/06/28 18:50:40,968.38,30.62,53.94,53.50,3.35,2968.75, 5.39,-0.64,239,65280,5319,5199.67,0.07,0.11,36.08,
2023/06/28 18:50:46,968.30,30.72,53.84,53.50,3.35,2953.13, 5.43,-0.43,240,65024,5326,5208.88,0.07,0.11,36.03,
2023/06/28 18:50:52,968.34,30.84,53.74,53.25,3.35,2953.13, 5.41,-0.65,241,65536,5339,5201.51,0.07,0.11,35.95,
2023/06/28 18:50:58,968.34,30.94,53.63,53.25,3.35,2968.75, 5.39,-1.51,241,65792,5345,5210.73,0.07,0.11,35.66,
2023/06/28 18:51:04,968.28,31.03,53.53,53.25,3.35,2968.75, 5.63,-0.43,241,65536,5340,5216.26,0.07,0.11,35.36,
2023/06/28 18:51:10,968.21,31.13,53.45,53.00,3.35,2968.75, 5.43,-0.86,241,65792,5332,5212.57,0.07,0.11,35.30,
2023/06/28 18:51:16,968.13,31.22,53.36,53.00,3.35,2953.13, 5.61,-0.65,241,65536,5343,5218.10,0.07,0.11,35.02,
2023/06/28 18:51:22,968.07,31.28,53.28,53.00,3.35,2937.50, 5.39,-0.86,241,65280,5335,5208.88,0.07,0.11,34.79,
2023/06/28 18:51:28,968.09,31.39,53.19,52.75,3.35,2937.50, 5.63,-1.08,243,66048,5329,5218.10,0.07,0.11,34.97,
2023/06/28 18:51:34,968.11,31.46,53.09,52.75,3.33,2937.50, 5.63,-1.08,240,65280,5324,5199.67,0.07,0.11,33.16,
2023/06/28 18:51:40,968.15,31.57,53.01,52.75,3.35,2937.50, 5.39,-0.86,239,65024,5310,5195.98,0.07,0.11,34.78,
2023/06/28 18:51:46,968.16,31.65,52.92,52.50,3.35,2937.50, 5.61,-0.86,239,64512,5315,5194.14,0.07,0.11,34.78,
