Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/04 13:56:47,986.91,19.23,45.00,45.00,2.62,5171.88, 2.92,-5.17,359,94720,6771,7265.89,0.11,0.18,16.93,
2023/07/04 13:56:49,986.96,19.19,45.04,45.00,2.63,5140.63, 2.24,-5.15,359,94720,6771,7265.89,0.11,0.18,16.93,
2023/07/04 13:56:55,987.01,19.18,45.07,45.00,2.67,5109.38, 2.69,-4.93,350,91904,6495,7020.75,0.10,0.17,15.55,
2023/07/04 13:57:01,987.09,19.15,45.11,45.25,2.69,5046.88, 2.90,-4.91,348,90624,6499,6980.20,0.10,0.17,15.78,
2023/07/04 13:57:07,987.10,19.11,45.16,45.25,2.70,4984.38, 2.70,-4.70,343,89600,6499,6941.49,0.10,0.17,15.88,
2023/07/04 13:57:13,987.15,19.10,45.18,45.25,2.70,4953.13, 2.92,-4.48,345,89600,6466,6910.16,0.10,0.17,15.96,
2023/07/04 13:57:19,987.10,19.07,45.22,45.25,2.70,4953.13, 2.90,-4.46,345,90112,6525,6948.86,0.10,0.17,16.00,
2023/07/04 13:57:25,987.21,19.03,45.28,45.25,2.71,5015.63, 3.35,-4.70,350,91392,6569,7035.49,0.10,0.17,15.84,
2023/07/04 13:57:31,987.25,18.99,45.33,45.50,2.71,5093.75, 3.36,-4.46,353,92416,6541,7111.07,0.10,0.17,15.68,
2023/07/04 13:57:37,987.32,18.95,45.37,45.50,2.71,5156.25, 3.12,-4.69,357,93440,6604,7122.12,0.10,0.18,15.71,
2023/07/04 13:57:43,987.40,18.92,45.42,45.50,2.71,5203.13, 3.13,-4.50,359,93952,6637,7164.52,0.11,0.18,15.67,
2023/07/04 13:57:49,987.61,18.87,45.50,45.50,2.71,5234.38, 3.13,-4.67,360,94208,6656,7190.32,0.11,0.18,15.61,
2023/07/04 13:57:55,987.61,18.82,45.57,45.75,2.71,5250.00, 2.91,-4.48,360,94208,6656,7194.01,0.11,0.18,15.42,
2023/07/04 13:58:01,987.73,18.76,45.63,45.50,2.71,5218.75, 3.13,-4.26,359,94208,6632,7160.83,0.11,0.18,15.37,
2023/07/04 13:58:07,987.74,18.72,45.68,45.75,2.71,5171.88, 3.34,-4.68,356,93184,6558,7138.71,0.10,0.17,15.30,
2023/07/04 13:58:13,987.71,18.68,45.73,45.75,2.71,5078.13, 2.91,-4.48,352,91904,6609,7059.46,0.10,0.17,15.22,
2023/07/04 13:58:19,987.84,18.64,45.79,45.75,2.71,5031.25, 2.91,-4.26,352,91648,6551,7024.44,0.10,0.17,15.48,
