Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u [mV], IR_M_u [mV], PyroT_u [C], 
2024/10/22 11:21:10,981.99,26.83,14.61,14.50,7.90,46.88,5.16,-0.44,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:21:26,981.98,26.88,14.58,14.50,7.91,46.88,5.62,0.27,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:21:42,981.99,26.89,14.56,14.50,7.90,46.88,5.38,0.63,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:21:58,982.05,26.92,14.55,14.50,7.90,46.88,5.72,0.36,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:22:14,981.99,27.02,14.52,14.50,7.90,46.88,5.53,0.18,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:22:30,982.08,27.00,14.51,14.25,7.90,46.88,5.47,0.09,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:22:46,982.10,27.04,14.49,14.25,7.91,46.88,5.79,0.45,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:23:02,982.14,27.07,14.48,14.25,7.91,46.88,5.40,0.09,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:23:18,982.21,27.03,14.47,14.25,7.91,46.88,5.57,0.18,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:23:34,982.31,27.10,14.45,14.25,7.91,46.88,5.19,0.00,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:23:49,982.31,27.10,14.45,14.25,7.91,62.50,5.87,0.27,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:24:05,982.36,27.11,14.44,14.25,7.91,62.50,5.80,0.27,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:24:22,982.36,27.18,14.43,14.25,7.91,46.88,5.85,0.18,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:24:38,982.37,27.15,14.42,14.25,7.91,46.88,5.52,0.36,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:24:54,982.31,27.23,14.41,14.25,7.91,46.88,5.74,0.62,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:25:10,982.32,27.27,14.41,14.25,7.91,46.88,5.76,0.80,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:25:26,982.35,27.18,14.40,14.25,7.91,46.88,5.40,0.62,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:25:42,982.33,27.26,14.39,14.25,7.91,62.50,5.88,0.18,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:25:58,982.36,27.23,14.38,14.25,7.94,62.50,5.49,0.09,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:26:14,982.36,27.33,14.38,14.25,7.91,46.88,5.64,0.45,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:26:30,982.38,27.33,14.38,14.25,7.91,46.88,5.78,0.18,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:26:46,982.41,27.30,14.37,14.25,7.91,62.50,5.70,0.63,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:27:02,982.41,27.26,14.37,14.25,7.91,46.88,5.56,0.36,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:27:18,982.43,27.30,14.36,14.25,7.91,46.88,6.15,0.27,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:27:34,982.44,27.27,14.36,14.25,7.91,62.50,5.08,0.18,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:27:50,982.45,27.29,14.36,14.25,7.91,62.50,5.36,-0.18,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:28:06,982.39,27.37,14.35,14.25,7.91,46.88,4.89,0.36,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:28:22,982.45,27.34,14.35,14.25,7.91,46.88,5.26,0.27,0,0,0,0.00,0.25,0.25,12.39,
2024/10/22 11:28:38,982.42,27.36,14.35,14.25,7.91,46.88,5.80,-0.18,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:28:54,982.46,27.35,14.35,14.25,7.91,46.88,5.74,0.09,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:29:10,982.43,27.35,14.35,14.25,7.91,62.50,5.30,0.09,0,0,0,0.00,0.25,0.25,12.39,
2024/10/22 11:29:26,982.47,27.31,14.34,14.25,7.91,62.50,5.46,-0.09,0,0,0,0.00,0.25,0.25,12.39,
2024/10/22 11:29:42,982.43,27.35,14.34,14.25,7.91,46.88,5.13,-0.09,0,0,0,0.00,0.25,0.25,12.38,
2024/10/22 11:29:58,982.48,27.40,14.34,14.25,7.91,46.88,5.41,0.09,0,0,0,0.00,0.25,0.25,12.38,
2024/10/22 11:30:13,982.46,27.31,14.34,14.25,7.91,46.88,5.70,0.00,0,0,0,0.00,0.25,0.25,12.38,
2024/10/22 11:30:29,982.47,27.37,14.34,14.00,7.91,46.88,5.52,0.00,0,0,0,0.00,0.25,0.25,12.38,
2024/10/22 11:30:46,982.45,27.37,14.33,14.25,7.91,46.88,5.20,0.44,0,0,0,0.00,0.25,0.25,12.37,
2024/10/22 11:31:02,982.45,27.37,14.33,14.25,7.91,46.88,5.79,0.18,0,0,0,0.00,0.25,0.25,12.38,
2024/10/22 11:31:18,982.47,27.39,14.32,14.25,7.93,46.88,6.01,0.45,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:31:34,982.50,27.46,14.33,14.25,7.91,46.88,5.36,0.00,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:31:50,982.50,27.35,14.33,14.00,7.91,46.88,5.70,0.18,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:32:06,982.52,27.40,14.32,14.25,7.91,46.88,5.74,0.53,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:32:22,982.49,27.40,14.32,14.25,7.93,46.88,5.99,0.80,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:32:38,982.55,27.39,14.33,14.25,7.91,46.88,5.55,-0.09,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:32:54,982.51,27.37,14.32,14.25,7.93,46.88,5.85,0.18,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:33:10,982.55,27.41,14.32,14.25,7.91,46.88,5.59,-0.26,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:33:26,982.52,27.37,14.32,14.25,7.93,46.88,5.70,0.27,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:33:42,982.57,27.43,14.32,14.25,7.93,46.88,5.33,0.62,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:33:58,982.62,27.41,14.33,14.25,7.93,62.50,5.45,0.00,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:34:14,982.61,27.43,14.32,14.25,7.93,62.50,6.00,0.36,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:34:30,982.61,27.42,14.32,14.25,7.93,62.50,5.68,0.18,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:34:46,982.57,27.41,14.32,14.25,7.91,46.88,4.71,-0.54,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:35:02,982.54,27.37,14.33,14.25,7.91,46.88,5.27,0.18,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:35:18,982.52,27.49,14.32,14.25,7.93,46.88,6.07,0.35,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:35:34,982.53,27.46,14.32,14.25,7.93,46.88,5.29,0.53,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:35:50,982.51,27.43,14.32,14.25,7.93,62.50,5.02,0.45,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:36:06,982.49,27.45,14.32,14.25,7.91,46.88,5.35,0.45,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:36:22,982.54,27.38,14.32,14.25,7.93,46.88,5.54,0.09,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:36:38,982.49,27.41,14.32,14.25,7.93,62.50,5.15,0.00,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:36:53,982.48,27.39,14.32,14.25,7.93,46.88,5.24,0.27,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:37:09,982.55,27.39,14.32,14.25,7.93,46.88,6.34,0.18,0,0,0,0.00,0.25,0.25,12.37,
2024/10/22 11:37:25,982.55,27.44,14.32,14.00,7.93,46.88,5.45,0.09,0,0,0,0.00,0.25,0.25,12.37,
2024/10/22 11:37:42,982.56,27.49,14.32,14.25,7.93,62.50,6.11,0.18,0,0,0,0.00,0.25,0.25,12.37,
2024/10/22 11:37:58,982.56,27.47,14.32,14.25,7.94,62.50,5.56,-0.54,0,0,0,0.00,0.25,0.25,12.37,
2024/10/22 11:38:14,982.56,27.35,14.31,14.00,7.93,46.88,5.52,0.00,0,0,0,0.00,0.25,0.25,12.37,
2024/10/22 11:38:30,982.56,27.42,14.31,14.00,7.93,46.88,5.73,-0.09,0,0,0,0.00,0.25,0.25,12.37,
2024/10/22 11:38:46,982.56,27.42,14.32,14.25,7.93,62.50,5.55,0.36,0,0,0,0.00,0.25,0.25,12.37,
2024/10/22 11:39:02,982.60,27.48,14.31,14.25,7.93,46.88,5.72,0.36,0,0,0,0.00,0.25,0.25,12.38,
2024/10/22 11:39:18,982.66,27.48,14.31,14.25,7.93,46.88,5.11,0.00,0,0,0,0.00,0.25,0.25,12.37,
2024/10/22 11:39:34,982.65,27.44,14.31,14.25,7.95,46.88,5.46,0.35,0,0,0,0.00,0.25,0.25,12.38,
2024/10/22 11:39:50,982.69,27.41,14.32,14.25,7.93,62.50,5.66,0.36,0,0,0,0.00,0.25,0.25,12.38,
2024/10/22 11:40:06,982.66,27.41,14.31,14.25,7.93,46.88,5.82,0.27,0,0,0,0.00,0.25,0.25,12.38,
2024/10/22 11:40:21,982.63,27.38,14.31,14.00,7.93,62.50,5.82,0.00,0,0,0,0.00,0.25,0.25,12.39,
2024/10/22 11:40:38,982.67,27.42,14.32,14.25,7.93,62.50,5.04,0.18,0,0,0,0.00,0.25,0.25,12.39,
2024/10/22 11:40:54,982.67,27.41,14.32,14.25,7.93,62.50,5.23,0.18,0,0,0,0.00,0.25,0.25,12.39,
2024/10/22 11:41:09,982.65,27.45,14.32,14.25,7.93,62.50,5.34,0.18,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:41:26,982.72,27.47,14.32,14.25,7.93,46.88,5.86,0.36,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:41:41,982.76,27.42,14.32,14.25,7.93,62.50,5.65,-0.45,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:41:58,982.77,27.43,14.33,14.25,7.93,62.50,5.54,0.00,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:42:13,982.71,27.43,14.33,14.25,7.93,46.88,5.84,0.62,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:42:30,982.76,27.46,14.33,14.25,7.93,62.50,4.85,0.18,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:42:46,982.73,27.42,14.33,14.25,7.93,62.50,5.66,0.18,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:43:01,982.72,27.41,14.34,14.25,7.93,62.50,5.75,0.71,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:43:18,982.66,27.45,14.34,14.25,7.93,46.88,5.72,0.36,0,0,0,0.00,0.25,0.25,12.42,
2024/10/22 11:43:34,982.68,27.40,14.33,14.25,7.93,46.88,6.05,0.18,0,0,0,0.00,0.25,0.25,12.42,
2024/10/22 11:43:50,982.72,27.47,14.34,14.25,7.93,62.50,5.35,0.27,0,0,0,0.00,0.25,0.25,12.43,
2024/10/22 11:44:06,982.71,27.46,14.34,14.25,7.93,46.88,5.35,0.27,0,0,0,0.00,0.25,0.25,12.43,
2024/10/22 11:44:22,982.65,27.46,14.35,14.25,7.93,46.88,6.10,0.00,0,0,0,0.00,0.25,0.25,12.43,
2024/10/22 11:44:38,982.71,27.42,14.35,14.25,7.93,46.88,6.50,0.70,0,0,0,0.00,0.25,0.25,12.43,
2024/10/22 11:44:54,982.71,27.46,14.35,14.25,7.93,62.50,5.80,0.09,0,0,0,0.00,0.25,0.25,12.44,
2024/10/22 11:45:10,982.68,27.40,14.35,14.25,7.93,46.88,5.66,0.45,0,0,0,0.00,0.25,0.25,12.44,
2024/10/22 11:45:26,982.68,27.47,14.35,14.25,7.93,62.50,5.17,-0.18,0,0,0,0.00,0.25,0.25,12.44,
2024/10/22 11:45:42,982.70,27.44,14.35,14.25,7.93,46.88,5.13,-0.36,0,0,0,0.00,0.25,0.25,12.44,
2024/10/22 11:45:58,982.70,27.42,14.35,14.25,7.93,46.88,5.21,0.27,0,0,0,0.00,0.25,0.25,12.44,
2024/10/22 11:46:14,982.67,27.44,14.35,14.25,7.93,62.50,4.91,0.09,0,0,0,0.00,0.25,0.25,12.44,
2024/10/22 11:46:30,982.66,27.40,14.36,14.25,7.93,46.88,5.61,0.27,0,0,0,0.00,0.25,0.25,12.44,
2024/10/22 11:46:46,982.69,27.44,14.36,14.25,7.94,46.88,5.41,0.27,0,0,0,0.00,0.25,0.25,12.44,
2024/10/22 11:47:02,982.65,27.44,14.35,14.25,7.93,46.88,5.03,0.80,0,0,0,0.00,0.25,0.25,12.44,
2024/10/22 11:47:18,982.66,27.41,14.36,14.25,7.93,46.88,5.62,0.27,0,0,0,0.00,0.25,0.25,12.44,
2024/10/22 11:47:34,982.60,27.39,14.36,14.25,7.93,46.88,5.70,0.18,0,0,0,0.00,0.25,0.25,12.44,
2024/10/22 11:47:50,982.63,27.45,14.36,14.25,7.93,46.88,5.54,0.45,0,0,0,0.00,0.25,0.25,12.44,
2024/10/22 11:48:06,982.59,27.40,14.36,14.25,7.93,46.88,5.06,0.09,0,0,0,0.00,0.25,0.25,12.44,
2024/10/22 11:48:22,982.55,27.47,14.36,14.25,7.93,46.88,5.83,0.36,0,0,0,0.00,0.25,0.25,12.43,
2024/10/22 11:48:38,982.54,27.42,14.35,14.25,7.93,46.88,5.34,0.53,0,0,0,0.00,0.25,0.25,12.43,
2024/10/22 11:48:54,982.52,27.37,14.36,14.25,7.94,46.88,5.34,0.35,0,0,0,0.00,0.25,0.25,12.43,
2024/10/22 11:49:10,982.57,27.40,14.36,14.25,7.93,46.88,5.13,0.09,0,0,0,0.00,0.25,0.25,12.42,
2024/10/22 11:49:25,982.50,27.41,14.36,14.25,7.94,46.88,5.57,0.62,0,0,0,0.00,0.25,0.25,12.42,
2024/10/22 11:49:42,982.45,27.40,14.35,14.25,7.94,46.88,5.38,0.09,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:49:58,982.49,27.42,14.35,14.25,7.94,46.88,5.94,0.09,0,0,0,0.00,0.25,0.25,12.41,
2024/10/22 11:50:14,982.44,27.50,14.34,14.25,7.93,46.88,5.55,-0.27,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:50:30,982.53,27.41,14.35,14.25,7.94,46.88,5.90,0.18,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:50:46,982.46,27.40,14.34,14.25,7.94,46.88,5.41,0.00,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:51:02,982.43,27.47,14.34,14.25,7.94,46.88,5.76,0.36,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:51:18,982.43,27.46,14.34,14.25,7.94,46.88,5.51,0.09,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:51:34,982.43,27.38,14.33,14.25,7.94,46.88,5.13,0.26,0,0,0,0.00,0.25,0.25,12.40,
2024/10/22 11:51:50,982.39,27.45,14.33,14.25,7.94,46.88,5.91,0.36,0,0,0,0.00,0.25,0.25,12.39,
2024/10/22 11:52:06,982.42,27.43,14.33,14.25,7.94,46.88,5.57,0.18,0,0,0,0.00,0.25,0.25,12.39,
2024/10/22 11:52:22,982.36,27.38,14.32,14.25,7.94,46.88,4.74,0.36,0,0,0,0.00,0.25,0.25,12.39,
2024/10/22 11:52:38,982.35,27.43,14.32,14.25,7.94,46.88,5.20,-0.27,0,0,0,0.00,0.25,0.25,12.39,
2024/10/22 11:52:54,982.44,27.42,14.32,14.25,7.94,46.88,5.70,0.27,0,0,0,0.00,0.25,0.25,12.38,
2024/10/22 11:53:10,982.37,27.46,14.32,14.25,7.94,46.88,5.58,0.53,0,0,0,0.00,0.25,0.25,12.38,
2024/10/22 11:53:26,982.37,27.39,14.32,14.25,7.94,46.88,6.03,-0.09,0,0,0,0.00,0.25,0.25,12.39,
2024/10/22 11:53:42,982.35,27.41,14.31,14.25,7.94,46.88,5.25,0.63,0,0,0,0.00,0.25,0.25,12.38,
2024/10/22 11:53:58,982.32,27.43,14.31,14.25,7.94,46.88,5.46,0.36,0,0,0,0.00,0.25,0.38,12.38,
2024/10/22 11:54:14,982.33,27.42,14.30,14.25,7.95,46.88,5.69,-0.18,0,0,0,0.00,0.25,0.25,12.37,
2024/10/22 11:54:30,982.33,27.39,14.30,14.00,7.94,46.88,5.53,0.63,0,0,0,0.00,0.25,0.25,12.37,
2024/10/22 11:54:46,982.32,27.39,14.30,14.00,7.94,46.88,5.48,0.00,0,0,0,0.00,0.25,0.25,12.37,
2024/10/22 11:55:02,982.27,27.41,14.29,14.25,7.94,46.88,5.42,0.09,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:55:18,982.23,27.46,14.29,14.25,7.94,46.88,5.25,0.27,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:55:34,982.18,27.44,14.29,14.25,7.94,46.88,5.41,0.27,0,0,0,0.00,0.25,0.25,12.36,
2024/10/22 11:55:50,982.24,27.48,14.29,14.00,7.94,46.88,5.30,0.18,0,0,0,0.00,0.25,0.25,12.35,
2024/10/22 11:56:06,982.31,27.44,14.29,14.00,7.94,46.88,5.91,0.00,0,0,0,0.00,0.25,0.25,12.35,
2024/10/22 11:56:22,982.28,27.45,14.28,14.25,7.94,46.88,5.70,0.53,0,0,0,0.00,0.25,0.25,12.35,
2024/10/22 11:56:38,982.25,27.46,14.28,14.00,7.94,46.88,5.61,0.18,0,0,0,0.00,0.25,0.25,12.35,
2024/10/22 11:56:54,982.18,27.43,14.27,14.00,7.94,46.88,5.79,0.80,0,0,0,0.00,0.25,0.25,12.34,
2024/10/22 11:57:10,982.19,27.43,14.26,14.25,7.94,46.88,5.64,0.27,0,0,0,0.00,0.25,0.25,12.34,
2024/10/22 11:57:26,982.20,27.42,14.27,14.25,7.94,46.88,5.62,0.18,0,0,0,0.00,0.25,0.25,12.34,
2024/10/22 11:57:42,982.19,27.40,14.26,14.00,7.94,46.88,5.33,0.45,0,0,0,0.00,0.25,0.25,12.34,
2024/10/22 11:57:58,982.29,27.49,14.26,14.25,7.94,46.88,5.44,0.18,0,0,0,0.00,0.25,0.25,12.33,
2024/10/22 11:58:14,982.24,27.43,14.26,14.00,7.94,46.88,5.38,0.00,0,0,0,0.00,0.25,0.25,12.33,
2024/10/22 11:58:30,982.22,27.43,14.25,14.25,7.93,46.88,5.55,0.09,0,0,0,0.00,0.25,0.25,12.33,
2024/10/22 11:58:46,982.30,27.49,14.25,14.25,7.94,46.88,5.46,0.36,0,0,0,0.00,0.25,0.25,12.33,
2024/10/22 11:59:02,982.24,27.49,14.25,14.00,7.94,46.88,5.72,0.18,0,0,0,0.00,0.25,0.25,12.32,
2024/10/22 11:59:18,982.26,27.49,14.25,14.00,7.94,46.88,5.65,0.09,0,0,0,0.00,0.25,0.25,12.32,
2024/10/22 11:59:34,982.19,27.47,14.25,14.00,7.94,46.88,6.23,0.27,0,0,0,0.00,0.25,0.25,12.32,
2024/10/22 11:59:50,982.27,27.48,14.25,14.25,7.94,46.88,5.62,0.27,0,0,0,0.00,0.25,0.25,12.32,
2024/10/22 12:00:06,982.26,27.44,14.25,14.00,7.94,46.88,5.93,0.18,0,0,0,0.00,0.25,0.25,12.32,
2024/10/22 12:00:22,982.30,27.50,14.24,14.00,7.96,46.88,5.33,0.00,0,0,0,0.00,0.25,0.25,12.32,
2024/10/22 12:00:38,982.36,27.43,14.24,14.25,7.94,46.88,5.38,-0.27,0,0,0,0.00,0.25,0.25,12.32,
2024/10/22 12:00:54,982.33,27.52,14.24,14.00,7.96,46.88,5.71,0.00,0,0,0,0.00,0.25,0.25,12.32,
2024/10/22 12:01:10,982.32,27.47,14.24,14.00,7.94,46.88,5.70,0.18,0,0,0,0.00,0.25,0.25,12.33,
2024/10/22 12:01:26,982.41,27.54,14.24,14.25,7.94,46.88,4.92,0.00,0,0,0,0.00,0.25,0.25,12.32,
2024/10/22 12:01:42,982.39,27.47,14.24,14.00,7.94,46.88,5.84,0.27,0,0,0,0.00,0.25,0.25,12.33,
2024/10/22 12:01:58,982.37,27.48,14.24,14.00,7.94,46.88,6.02,0.45,0,0,0,0.00,0.25,0.25,12.32,
2024/10/22 12:02:13,982.38,27.51,14.25,14.00,7.94,46.88,5.75,0.45,0,0,0,0.00,0.25,0.25,12.32,
2024/10/22 12:02:30,982.40,27.50,14.25,14.00,7.94,46.88,5.97,0.45,0,0,0,0.00,0.25,0.25,12.32,
2024/10/22 12:02:46,982.35,27.51,14.25,14.25,7.94,46.88,5.71,0.53,0,0,0,0.00,0.25,0.25,12.32,
2024/10/22 12:03:02,982.38,27.50,14.24,14.00,7.94,46.88,5.17,0.18,0,0,0,0.00,0.25,0.25,12.32,
2024/10/22 12:03:18,982.37,27.51,14.24,14.00,7.94,46.88,4.94,0.27,0,0,0,0.00,0.25,0.25,12.31,
