Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/05 22:26:06,983.77,17.66,56.01,56.25,2.83,7062.50, 3.10,-4.19,518,141312,8636,9387.42,0.19,0.28,27.03,
2023/07/05 22:26:09,983.72,17.62,56.08,56.25,2.83,7062.50, 3.54,-4.19,518,141312,8636,9387.42,0.19,0.28,27.03,
2023/07/05 22:26:15,983.81,17.59,56.09,56.50,2.90,7046.88, 3.30,-3.73,525,141824,8382,9289.73,0.19,0.28,23.02,
2023/07/05 22:26:21,984.05,17.54,56.16,56.50,2.91,7046.88, 3.95,-3.73,526,141824,8399,9278.67,0.19,0.28,23.11,
2023/07/05 22:26:27,984.03,17.54,56.16,56.50,2.91,7046.88, 3.73,-3.73,524,141824,8433,9282.36,0.19,0.28,23.08,
2023/07/05 22:26:33,984.02,17.44,56.27,56.50,2.91,7046.88, 3.75,-3.50,525,141824,8421,9284.20,0.19,0.28,23.14,
2023/07/05 22:26:39,984.25,17.46,56.24,56.50,2.91,7046.88, 3.97,-3.75,524,141568,8421,9280.51,0.19,0.28,23.02,
2023/07/05 22:26:45,984.23,17.37,56.33,56.75,2.90,7031.25, 3.73,-3.52,523,141056,8404,9254.71,0.19,0.28,23.16,
2023/07/05 22:26:51,984.42,17.33,56.39,56.75,2.90,7031.25, 3.73,-3.51,523,141312,8393,9254.71,0.19,0.28,24.06,
2023/07/05 22:26:57,984.39,17.27,56.46,56.75,2.90,7031.25, 3.73,-3.53,522,141056,8424,9256.55,0.19,0.28,24.02,
2023/07/05 22:27:03,984.47,17.20,56.53,56.75,2.90,7031.25, 3.75,-3.30,521,140800,8395,9256.55,0.19,0.28,23.98,
2023/07/05 22:27:09,984.52,17.16,56.57,57.00,2.90,7031.25, 3.95,-3.75,522,140800,8396,9245.49,0.19,0.28,23.94,
2023/07/05 22:27:15,984.46,17.15,56.57,57.00,2.89,7000.00, 3.76,-3.75,524,141312,8365,9247.33,0.19,0.28,23.89,
2023/07/05 22:27:21,984.53,17.11,56.62,57.00,2.89,7000.00, 3.72,-3.53,521,140544,8367,9210.47,0.19,0.28,23.46,
2023/07/05 22:27:27,984.59,17.05,56.68,57.00,2.89,7000.00, 3.75,-4.17,521,140544,8349,9225.22,0.19,0.28,23.76,
