Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/05 22:29:51,985.10,16.60,57.10,57.50,2.78,6687.50, 3.33,-4.43,498,134912,8370,9085.13,0.18,0.27,25.99,
2023/07/05 22:29:54,985.06,16.61,57.08,57.25,2.79,6687.50, 3.10,-4.43,498,134912,8370,9085.13,0.18,0.27,25.99,
2023/07/05 22:30:00,985.06,16.60,57.10,57.50,2.85,6687.50, 3.31,-3.97,503,135424,8262,8970.85,0.18,0.27,22.29,
2023/07/05 22:30:06,985.03,16.63,57.07,57.25,2.86,6687.50, 3.51,-4.21,502,135168,8234,8967.17,0.18,0.26,22.56,
2023/07/05 22:30:12,985.10,16.63,57.05,57.25,2.86,6671.88, 3.75,-3.99,501,134912,8248,8969.01,0.18,0.26,22.54,
2023/07/05 22:30:18,985.03,16.55,57.13,57.50,2.86,6671.88, 3.29,-3.97,501,134400,8247,8987.44,0.18,0.26,22.46,
2023/07/05 22:30:24,984.98,16.56,57.11,57.50,2.86,6671.88, 3.51,-3.97,500,134656,8238,8970.85,0.18,0.26,22.42,
2023/07/05 22:30:30,984.86,16.59,57.06,57.50,2.86,6656.25, 3.76,-3.95,501,134912,8222,8965.32,0.18,0.26,22.38,
2023/07/05 22:30:36,984.82,16.56,57.11,57.25,2.86,6656.25, 3.51,-3.98,497,134144,8213,8935.83,0.18,0.26,22.47,
2023/07/05 22:30:42,984.71,16.58,57.07,57.25,2.86,6640.63, 3.54,-3.99,498,134400,8217,8943.21,0.18,0.26,22.35,
2023/07/05 22:30:48,984.74,16.52,57.14,57.25,2.86,6609.38, 3.73,-3.76,497,134144,8200,8911.87,0.18,0.26,22.27,
2023/07/05 22:30:54,984.55,16.53,57.13,57.50,2.86,6625.00, 3.31,-3.96,497,133888,8207,8919.25,0.18,0.26,23.31,
2023/07/05 22:31:00,984.65,16.53,57.11,57.50,2.86,6625.00, 3.31,-4.41,497,134144,8202,8930.30,0.18,0.26,23.29,
2023/07/05 22:31:06,984.70,16.53,57.10,57.25,2.86,6593.75, 3.09,-3.97,499,134656,8187,8910.03,0.18,0.26,23.26,
2023/07/05 22:31:12,984.67,16.59,57.02,57.25,2.85,6593.75, 3.54,-4.17,495,133376,8187,8913.71,0.18,0.26,23.22,
2023/07/05 22:31:18,984.66,16.53,57.10,57.25,2.85,6593.75, 3.75,-3.97,496,133888,8185,8897.13,0.18,0.26,22.85,
2023/07/05 22:31:24,984.96,16.50,57.12,57.50,2.85,6609.38, 3.29,-3.97,497,133632,8181,8902.66,0.18,0.26,22.82,
2023/07/05 22:31:30,984.88,16.55,57.07,57.50,2.85,6593.75, 3.54,-3.95,494,133376,8194,8893.44,0.18,0.26,22.79,
2023/07/05 22:31:36,984.90,16.58,57.03,57.25,2.85,6578.13, 3.32,-3.75,496,133632,8183,8889.75,0.18,0.26,22.74,
2023/07/05 22:31:42,985.00,16.58,57.03,57.25,2.84,6578.13, 3.53,-4.20,496,133376,8183,8895.28,0.18,0.26,22.73,
2023/07/05 22:31:48,985.08,16.56,57.05,57.25,2.84,6578.13, 3.54,-4.20,497,133888,8180,8897.13,0.18,0.26,22.69,
2023/07/05 22:31:54,985.06,16.59,57.01,57.25,2.84,6578.13, 3.76,-3.97,496,133376,8173,8882.38,0.18,0.26,22.64,
2023/07/05 22:32:00,985.03,16.53,57.08,57.25,2.84,6578.13, 3.32,-3.99,495,133376,8179,8895.28,0.18,0.26,22.47,
2023/07/05 22:32:06,985.30,16.59,57.01,57.25,2.84,6578.13, 3.53,-4.17,497,133888,8189,8915.56,0.18,0.26,22.44,
2023/07/05 22:32:12,985.42,16.56,57.05,57.25,2.83,6609.38, 3.98,-4.16,497,133888,8194,8917.40,0.18,0.26,22.39,
2023/07/05 22:32:18,985.24,16.51,57.10,57.50,2.83,6609.38, 3.08,-4.41,495,133376,8177,8908.19,0.18,0.26,22.36,
