Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u [mV], IR_M_u [mV], PyroT_u [C], 
2024/10/20 14:15:15,995.38,14.75,30.19,30.25,4.16,2750.00,5.62,0.09,0,0,4152,0.00,56.13,73.25,16.51,
2024/10/20 14:15:17,995.31,14.72,30.21,30.25,4.16,2765.63,5.29,0.71,0,0,4152,0.00,56.13,73.25,16.51,
2024/10/20 14:15:34,995.33,14.86,30.07,30.25,4.17,2765.63,5.07,-0.18,0,0,4195,0.00,57.00,74.38,16.54,
2024/10/20 14:15:50,995.35,14.99,29.96,30.25,4.17,2781.25,4.86,0.18,0,0,4225,0.00,57.25,74.75,16.55,
2024/10/20 14:16:06,995.36,15.09,29.88,30.25,4.17,2781.25,5.49,0.44,0,0,4233,0.00,57.63,75.13,16.56,
2024/10/20 14:16:22,995.35,15.17,29.81,30.00,4.17,2796.88,5.99,0.36,0,0,4240,0.00,57.75,75.38,16.58,
2024/10/20 14:16:38,995.40,15.25,29.76,30.00,4.17,2796.88,6.03,0.00,0,0,4270,0.00,58.00,75.63,16.59,
2024/10/20 14:16:54,995.32,15.33,29.73,30.00,4.17,2796.88,5.71,0.09,0,0,4278,0.00,58.25,76.00,16.60,
2024/10/20 14:17:10,995.43,15.37,29.70,30.00,4.17,2796.88,5.43,0.27,0,0,4282,0.00,58.38,76.13,16.62,
2024/10/20 14:17:26,995.53,15.42,29.69,30.00,4.17,2812.50,5.56,0.09,0,0,4301,0.00,58.88,76.75,16.63,
2024/10/20 14:17:42,995.61,15.47,29.68,30.00,4.17,2828.13,5.36,0.18,0,0,4305,0.00,59.25,77.13,16.64,
2024/10/20 14:17:58,995.56,15.50,29.68,30.00,4.18,2843.75,5.78,0.35,0,0,4316,0.00,59.38,77.38,16.65,
2024/10/20 14:18:14,995.67,15.55,29.68,30.00,4.17,2843.75,5.27,0.09,0,0,4337,0.00,59.88,77.88,16.67,
