Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/04 00:38:50,979.04,24.24,41.68,41.25,2.87,2328.13, 3.33,-4.44,165,45312,4397,4047.67,0.04,0.09,24.80,
2023/07/04 00:38:53,979.06,24.21,41.70,41.25,2.87,2375.00, 3.76,-3.78,165,45312,4397,4047.67,0.04,0.09,24.80,
2023/07/04 00:38:59,979.13,24.24,41.69,41.25,2.90,2437.50, 3.57,-4.22,179,49664,4698,4278.07,0.05,0.10,22.74,
2023/07/04 00:39:05,979.23,24.20,41.71,41.50,2.90,2531.25, 3.78,-3.54,183,51200,4803,4361.01,0.06,0.10,22.51,
2023/07/04 00:39:11,979.36,24.16,41.72,41.50,2.91,2609.38, 3.77,-3.78,185,51712,4865,4434.74,0.06,0.10,22.41,
2023/07/04 00:39:17,979.46,24.13,41.74,41.50,2.91,2656.25, 3.78,-3.76,187,52480,4911,4504.78,0.06,0.10,22.32,
2023/07/04 00:39:23,979.62,24.10,41.76,41.50,2.91,2687.50, 4.00,-3.56,189,52992,4948,4506.62,0.06,0.11,22.42,
2023/07/04 00:39:29,979.70,24.05,41.79,41.50,2.91,2718.75, 3.76,-3.54,189,53504,4991,4549.02,0.06,0.11,22.33,
2023/07/04 00:39:35,979.82,24.02,41.81,41.50,2.91,2734.38, 3.56,-3.56,190,53760,5038,4578.51,0.06,0.11,22.29,
2023/07/04 00:39:41,979.91,23.99,41.84,41.50,2.91,2750.00, 4.00,-3.56,193,54528,5031,4608.00,0.06,0.11,22.28,
2023/07/04 00:39:47,979.98,23.96,41.86,41.50,2.91,2750.00, 3.56,-3.54,191,54016,5008,4576.67,0.06,0.11,23.65,
2023/07/04 00:39:53,980.02,23.93,41.89,41.75,2.90,2640.63, 3.76,-3.78,185,51712,4864,4427.37,0.05,0.10,23.66,
2023/07/04 00:39:59,980.16,23.92,41.90,41.50,2.90,2546.88, 3.78,-3.78,181,50688,4758,4392.35,0.05,0.10,23.65,
2023/07/04 00:40:05,980.25,23.88,41.92,41.75,2.90,2484.38, 3.56,-3.78,177,49152,4672,4327.83,0.05,0.10,23.65,
2023/07/04 00:40:11,980.22,23.87,41.93,41.75,2.90,2406.25, 3.56,-3.98,175,48384,4578,4255.95,0.05,0.09,23.25,
2023/07/04 00:40:17,980.29,23.85,41.94,41.75,2.90,2375.00, 3.78,-3.54,173,47872,4558,4239.36,0.05,0.09,23.22,
2023/07/04 00:40:23,980.34,23.83,41.95,41.75,2.90,2375.00, 3.78,-3.78,172,47616,4540,4228.30,0.05,0.09,23.21,
2023/07/04 00:40:29,980.37,23.82,41.94,41.75,2.90,2375.00, 3.78,-3.78,172,47616,4542,4230.14,0.05,0.09,23.20,
2023/07/04 00:40:35,980.46,23.79,41.96,41.75,2.90,2359.38, 3.78,-3.59,172,47616,4542,4228.30,0.05,0.09,23.18,
2023/07/04 00:40:41,980.54,23.78,41.97,41.75,2.90,2375.00, 3.78,-3.56,172,47360,4539,4243.05,0.05,0.09,23.16,
2023/07/04 00:40:47,980.49,23.76,41.97,41.75,2.90,2375.00, 4.00,-3.78,171,47360,4538,4237.52,0.05,0.09,23.14,
2023/07/04 00:40:53,980.57,23.74,41.98,41.75,2.90,2390.63, 3.76,-3.53,171,47360,4543,4219.08,0.05,0.09,22.96,
2023/07/04 00:40:59,980.47,23.74,41.98,41.50,2.90,2375.00, 3.57,-3.78,171,47104,4538,4215.40,0.05,0.09,22.83,
2023/07/04 00:41:05,980.42,23.72,41.98,41.75,2.90,2359.38, 3.81,-4.00,170,47104,4534,4211.71,0.05,0.09,22.69,
2023/07/04 00:41:11,980.41,23.72,41.97,41.75,2.90,2359.38, 3.53,-3.78,170,46848,4524,4202.50,0.05,0.09,22.91,
2023/07/04 00:41:17,980.41,23.77,41.93,41.75,2.90,2359.38, 3.56,-3.98,169,46848,4530,4200.65,0.05,0.09,22.78,
2023/07/04 00:41:23,980.43,23.71,41.97,41.75,2.90,2359.38, 3.56,-3.56,169,47104,4529,4182.22,0.05,0.09,22.56,
2023/07/04 00:41:29,980.45,23.69,41.98,41.75,2.89,2359.38, 3.56,-3.78,170,47360,4524,4178.53,0.05,0.09,22.55,
2023/07/04 00:41:35,980.38,23.69,41.97,41.75,2.89,2343.75, 3.56,-3.56,170,47360,4528,4180.38,0.05,0.09,22.39,
2023/07/04 00:41:41,980.31,23.68,41.96,41.75,2.89,2343.75, 3.56,-4.00,170,46848,4525,4180.38,0.05,0.09,22.24,
2023/07/04 00:41:47,980.37,23.67,41.96,41.75,2.89,2343.75, 3.57,-3.56,169,46848,4528,4173.00,0.05,0.09,22.16,
2023/07/04 00:41:53,980.38,23.68,41.94,41.75,2.89,2328.13, 3.76,-3.78,169,46848,4520,4171.16,0.05,0.09,22.25,
2023/07/04 00:41:59,980.45,23.71,41.92,41.50,2.89,2328.13, 3.56,-3.78,169,46848,4513,4173.00,0.05,0.09,22.13,
2023/07/04 00:42:05,980.46,23.66,41.95,41.50,2.89,2328.13, 3.57,-3.76,168,46592,4508,4176.69,0.05,0.09,22.10,
2023/07/04 00:42:11,980.49,23.65,41.95,41.50,2.89,2328.13, 3.57,-3.56,168,46592,4506,4163.79,0.05,0.09,22.05,
2023/07/04 00:42:17,980.54,23.64,41.96,41.75,2.89,2328.13, 3.56,-3.54,169,47104,4509,4154.57,0.05,0.09,22.99,
2023/07/04 00:42:23,980.52,23.63,41.95,41.75,2.89,2328.13, 4.00,-3.78,169,47104,4504,4154.57,0.05,0.09,23.39,
2023/07/04 00:42:29,980.52,23.63,41.95,41.50,2.89,2328.13, 3.56,-3.56,167,46592,4513,4150.89,0.05,0.09,23.37,
2023/07/04 00:42:35,980.54,23.63,41.94,41.75,2.89,2328.13, 3.78,-4.00,167,46848,4508,4141.67,0.05,0.09,22.95,
2023/07/04 00:42:41,980.57,23.66,41.92,41.50,2.89,2312.50, 3.54,-3.98,166,46592,4489,4136.14,0.05,0.09,22.93,
2023/07/04 00:42:47,980.62,23.68,41.89,41.50,2.89,2312.50, 3.78,-3.76,166,46336,4482,4136.14,0.05,0.09,22.92,
2023/07/04 00:42:53,980.64,23.64,41.92,41.50,2.89,2296.88, 3.56,-3.56,166,46336,4469,4114.02,0.05,0.09,22.90,
