Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/06/21 23:05:46,985.49,9.23,61.06,61.25,3.85,4828.13, 5.76,0.00,383,108800,7417,7203.23,0.13,0.20,45.65,
2023/06/21 23:05:51,985.50,9.25,61.04,61.25,3.85,4812.50, 5.78,-0.43,381,108032,7380,7184.79,0.13,0.20,45.61,
2023/06/21 23:05:57,985.35,9.27,61.00,61.00,3.85,4796.88, 5.95,-0.21,378,107264,7354,7164.52,0.13,0.20,45.61,
2023/06/21 23:06:03,985.28,9.28,60.97,61.25,3.85,4765.63, 5.97,0.00,377,106752,7331,7118.44,0.13,0.19,45.59,
2023/06/21 23:06:09,985.28,9.30,60.94,61.00,3.85,4750.00, 5.76,-0.21,377,106496,7317,7118.44,0.13,0.19,45.59,
2023/06/21 23:06:15,985.25,9.31,60.91,61.25,3.85,4750.00, 5.73,-0.21,374,106240,7322,7105.54,0.13,0.19,45.57,
2023/06/21 23:06:21,985.24,9.32,60.88,61.00,3.85,4734.38, 5.76,-0.43,372,105472,7303,7076.04,0.13,0.19,45.57,
2023/06/21 23:06:27,985.29,9.33,60.85,61.00,3.85,4718.75, 5.97,-0.21,372,105472,7274,7048.40,0.13,0.19,45.57,
2023/06/21 23:06:33,985.12,9.36,60.82,61.00,3.85,4703.13, 5.76,-0.21,371,104960,7261,7037.34,0.13,0.19,45.56,
2023/06/21 23:06:39,985.15,9.35,60.79,61.00,3.85,4687.50, 5.56,-0.42,369,104192,7240,7009.69,0.13,0.19,45.56,
2023/06/21 23:06:45,985.04,9.38,60.76,61.00,3.85,4656.25, 5.97,0.00,369,104192,7234,6991.26,0.13,0.19,45.55,
2023/06/21 23:06:51,984.92,9.39,60.73,60.75,3.85,4656.25, 5.56,-0.21,368,104192,7221,6974.67,0.13,0.19,45.54,
2023/06/21 23:06:57,985.00,9.40,60.70,60.75,3.85,4625.00, 5.76,-0.43,364,102912,7215,6974.67,0.13,0.19,45.60,
2023/06/21 23:07:03,984.90,9.42,60.65,60.75,3.85,4609.38, 5.56,-0.21,366,103424,7193,6930.43,0.13,0.19,45.60,
2023/06/21 23:07:09,984.68,9.43,60.61,60.75,3.85,4593.75, 5.73,-0.42,364,103168,7173,6996.79,0.13,0.19,45.59,
2023/06/21 23:07:15,984.66,9.44,60.58,60.75,3.85,4578.13, 5.71,-0.21,364,102912,7162,6917.53,0.13,0.19,45.58,
2023/06/21 23:07:21,984.76,9.47,60.54,60.75,3.85,4578.13, 5.71,-0.42,362,102656,7150,6899.10,0.13,0.19,45.56,
2023/06/21 23:07:27,984.64,9.48,60.51,60.50,3.85,4546.88, 5.54,-0.21,362,102400,7156,6865.92,0.13,0.19,45.56,
2023/06/21 23:07:33,984.65,9.49,60.48,60.50,3.85,4546.88, 5.73,-0.42,361,102400,7137,6864.08,0.13,0.19,45.55,
2023/06/21 23:07:39,984.49,9.50,60.45,60.50,3.85,4546.88, 5.95,-0.21,361,102400,7144,6876.98,0.13,0.19,45.54,
2023/06/21 23:07:45,984.48,9.52,60.42,60.50,3.85,4546.88, 5.73,-0.21,361,102656,7148,6875.14,0.13,0.19,45.54,
2023/06/21 23:07:51,984.50,9.53,60.38,60.50,3.85,4546.88, 5.95,-0.21,359,102144,7154,6865.92,0.13,0.19,45.53,
2023/06/21 23:07:57,984.55,9.54,60.35,60.50,3.85,4562.50, 6.16,-0.42,360,102144,7132,6873.29,0.13,0.19,45.52,
2023/06/21 23:08:03,984.57,9.58,60.31,60.50,3.85,4562.50, 5.76,-0.42,360,102400,7134,6858.55,0.13,0.19,45.52,
2023/06/21 23:08:09,984.47,9.59,60.27,60.50,3.85,4546.88, 5.54,-0.43,361,102400,7141,6854.86,0.13,0.19,45.51,
2023/06/21 23:08:15,984.50,9.61,60.24,60.50,3.85,4546.88, 5.71,-0.21,360,102400,7136,6843.80,0.13,0.19,45.49,
2023/06/21 23:08:21,984.42,9.62,60.20,60.25,3.85,4531.25, 5.73,-0.21,357,101376,7123,6810.62,0.13,0.19,45.49,
2023/06/21 23:08:27,984.25,9.64,60.17,60.25,3.85,4515.63, 5.76,-0.21,357,101376,7127,6851.17,0.13,0.19,45.47,
