2023/07/04 17:41:09,983.98,30.09,42.68,41.75,2.57,4515.63, 2.47,-5.42,378,97280,6451,7149.77,0.09,0.16,11.18,
2023/07/04 17:41:15,984.02,30.11,42.69,42.50,2.59,4531.25, 2.69,-5.17,379,97536,6443,7118.44,0.09,0.16,11.36,
2023/07/04 17:41:21,984.00,30.13,42.67,42.50,2.60,4531.25, 2.25,-4.95,380,97792,6455,7133.18,0.09,0.16,11.47,
2023/07/04 17:41:27,984.11,30.14,42.67,42.50,2.61,4562.50, 3.15,-5.62,381,98048,6465,7142.40,0.09,0.16,11.55,
2023/07/04 17:41:33,984.07,30.15,42.67,42.50,2.61,4562.50, 2.93,-5.17,381,98304,6484,7188.48,0.09,0.16,11.64,
2023/07/04 17:41:39,984.05,30.17,42.66,42.75,2.61,4562.50, 2.72,-5.17,382,98304,6477,7173.73,0.09,0.16,11.46,
2023/07/04 17:41:45,984.11,30.17,42.68,42.50,2.62,4578.13, 2.70,-5.17,383,98816,6495,7173.73,0.09,0.16,11.49,
2023/07/04 17:41:51,984.10,30.16,42.68,42.75,2.62,4593.75, 2.68,-5.17,383,98304,6494,7206.91,0.09,0.16,11.54,
2023/07/04 17:41:57,984.05,30.18,42.67,42.50,2.62,4609.38, 2.70,-4.93,384,98560,6526,7206.91,0.09,0.16,11.55,
2023/07/04 17:42:03,984.05,30.19,42.67,42.50,2.63,4609.38, 3.14,-4.74,385,98816,6541,7232.72,0.09,0.16,11.62,
2023/07/04 17:42:09,984.05,30.22,42.66,42.50,2.63,4609.38, 2.70,-5.42,383,98560,6543,7291.70,0.09,0.16,11.56,
2023/07/04 17:42:15,984.06,30.18,42.67,42.75,2.63,4640.63, 2.92,-4.96,385,99072,6562,7291.70,0.09,0.16,11.37,
2023/07/04 17:42:21,984.07,30.24,42.64,42.50,2.63,4640.63, 2.93,-5.19,387,99584,6560,7311.97,0.09,0.16,11.33,
2023/07/04 17:42:27,984.01,30.18,42.67,42.50,2.63,4656.25, 2.92,-5.19,387,99328,6603,7210.60,0.09,0.17,11.35,
2023/07/04 17:42:33,984.17,30.21,42.66,42.50,2.63,4656.25, 2.70,-5.39,388,99840,6613,7201.38,0.09,0.17,11.30,
2023/07/04 17:42:39,984.11,30.19,42.67,42.50,2.63,4671.88, 2.72,-5.19,390,100608,6601,7221.66,0.09,0.17,11.19,
2023/07/04 17:42:45,984.13,30.17,42.68,42.75,2.63,4687.50, 2.70,-4.97,392,100864,6617,7234.56,0.09,0.17,11.15,
2023/07/04 17:42:51,984.11,30.15,42.71,42.75,2.64,4718.75, 2.71,-5.17,391,100864,6584,7252.99,0.09,0.17,11.09,
2023/07/04 17:42:57,984.12,30.14,42.71,42.50,2.64,4734.38, 2.91,-5.17,392,101120,6569,7256.68,0.09,0.17,11.13,
2023/07/04 17:43:03,984.16,30.15,42.71,42.50,2.64,4734.38, 2.47,-5.15,394,101632,6567,7260.36,0.09,0.17,11.11,
2023/07/04 17:43:09,984.15,30.10,42.74,42.75,2.64,4765.63, 2.70,-5.17,394,101632,6594,7278.80,0.09,0.17,11.18,
2023/07/04 17:43:15,984.09,30.14,42.72,42.75,2.64,4781.25, 2.71,-5.19,396,102400,6603,7315.66,0.09,0.17,11.19,
2023/07/04 17:43:21,984.10,30.15,42.72,42.75,2.64,4781.25, 2.91,-5.15,397,102400,6628,7326.72,0.09,0.17,11.22,
2023/07/04 17:43:27,984.07,30.13,42.75,42.50,2.64,4796.88, 2.71,-4.95,398,102400,6648,7359.90,0.09,0.17,12.71,
2023/07/04 17:43:33,983.99,30.15,42.73,42.50,2.64,4828.13, 2.70,-4.95,398,102912,6669,7382.02,0.09,0.17,12.70,
2023/07/04 17:43:39,984.07,30.22,42.69,42.75,2.64,4843.75, 2.92,-4.95,401,103680,6697,7418.88,0.09,0.17,12.73,
2023/07/04 17:43:45,984.23,30.17,42.74,42.75,2.64,4875.00, 2.69,-4.95,404,104192,6714,7422.57,0.09,0.17,12.74,
2023/07/04 17:43:51,984.47,30.24,42.70,42.50,2.64,4890.63, 3.13,-5.15,405,104448,6728,7470.49,0.09,0.17,12.77,
2023/07/04 17:43:57,984.42,30.23,42.72,42.50,2.64,4921.88, 2.93,-5.17,408,104960,6752,7490.76,0.09,0.18,12.78,
2023/07/04 17:44:03,984.45,30.15,42.78,42.75,2.65,4953.13, 2.91,-4.93,411,105984,6811,7562.65,0.10,0.18,12.81,
2023/07/04 17:44:09,984.48,30.20,42.75,42.50,2.65,4968.75, 2.91,-4.95,412,106240,6809,7564.49,0.10,0.18,12.83,
2023/07/04 17:44:15,984.63,30.25,42.75,42.50,2.65,5000.00, 2.92,-4.95,411,106240,6826,7575.55,0.10,0.18,12.82,
2023/07/04 17:44:21,984.80,30.18,42.80,42.75,2.65,5000.00, 2.70,-5.15,413,106496,6814,7564.49,0.10,0.18,12.45,
2023/07/04 17:44:27,984.88,30.18,42.81,42.50,2.65,5000.00, 2.92,-4.97,412,106496,6833,7557.12,0.10,0.18,12.48,
2023/07/04 17:44:33,984.87,30.17,42.83,42.75,2.65,5015.63, 2.92,-4.91,413,106240,6862,7584.77,0.10,0.18,12.43,
2023/07/04 17:44:39,985.18,30.16,42.84,42.75,2.65,5031.25, 2.69,-4.95,416,107264,6895,7601.36,0.10,0.18,12.48,
2023/07/04 17:44:45,985.25,30.16,42.88,42.75,2.65,5062.50, 2.92,-5.15,417,107520,6932,7627.16,0.10,0.18,12.49,
2023/07/04 17:44:51,985.31,30.08,42.93,42.75,2.64,5093.75, 2.92,-4.95,420,108288,6843,7636.38,0.10,0.18,12.37,
2023/07/04 17:45:04,985.49,30.01,43.00,43.00,2.65,5156.25, 2.93,-5.15,423,109312,6882,7724.85,0.10,0.18,12.60,
