Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/03 21:07:17,965.93,16.27,57.80,57.50,3.10,2890.63, 4.19,-3.10,481,132352,8286,8852.89,0.16,0.25,35.66,
2023/07/03 21:07:20,965.86,16.31,57.75,57.50,3.10,2750.00, 4.85,-3.32,481,132352,8286,8852.89,0.16,0.25,35.66,
2023/07/03 21:07:26,965.56,16.42,57.59,57.25,3.11,2625.00, 4.63,-2.88,240,60672,4722,4773.89,0.05,0.09,33.06,
2023/07/03 21:07:32,965.45,16.50,57.46,57.25,3.12,2593.75, 4.65,-2.88,240,60672,4733,4779.42,0.05,0.09,33.34,
2023/07/03 21:07:38,965.29,16.57,57.34,57.25,3.12,2593.75, 4.63,-2.86,240,60672,4751,4803.38,0.05,0.09,33.07,
2023/07/03 21:07:44,965.25,16.68,57.19,57.00,3.12,2609.38, 4.41,-3.09,242,61184,4768,4836.56,0.05,0.10,32.93,
2023/07/03 21:07:50,965.22,16.77,57.08,56.75,3.12,2609.38, 4.85,-2.87,243,61696,4810,4858.68,0.05,0.10,32.86,
2023/07/03 21:07:56,965.19,16.84,56.95,56.75,3.11,2640.63, 4.63,-2.43,244,61952,4834,4901.07,0.05,0.10,32.65,
2023/07/03 21:08:02,965.09,16.89,56.87,56.75,3.11,2671.88, 4.43,-2.89,245,62208,4880,4943.46,0.05,0.10,32.51,
2023/07/03 21:08:08,965.02,16.99,56.74,56.50,3.11,2687.50, 4.87,-2.66,248,62976,4895,4965.58,0.06,0.10,33.83,
2023/07/03 21:08:14,964.97,17.07,56.62,56.50,3.11,2703.13, 4.43,-3.10,249,62976,4921,4972.95,0.06,0.10,33.64,
2023/07/03 21:08:20,964.90,17.11,56.55,56.50,3.11,2734.38, 4.21,-2.65,251,63744,4966,4995.07,0.06,0.10,33.59,
2023/07/03 21:08:26,965.09,17.19,56.43,56.25,3.11,2750.00, 4.65,-2.87,252,63744,4960,5033.78,0.06,0.10,33.51,
2023/07/03 21:08:32,964.84,17.27,56.33,56.25,3.11,2765.63, 4.43,-3.10,255,64512,4992,5065.11,0.06,0.10,33.46,
2023/07/03 21:08:38,964.92,17.32,56.24,56.00,3.11,2781.25, 4.45,-2.87,255,64512,5032,5111.19,0.06,0.10,33.41,
2023/07/03 21:08:44,964.87,17.33,56.19,56.00,3.10,2828.13, 4.21,-2.89,258,65280,5067,5159.12,0.06,0.10,33.34,
2023/07/03 21:08:50,964.90,17.42,56.07,55.75,3.10,2859.38, 4.65,-2.87,260,66048,5115,5192.29,0.06,0.11,33.27,
2023/07/03 21:08:56,964.92,17.50,55.96,55.75,3.10,2906.25, 4.41,-2.88,263,66816,5144,5251.28,0.06,0.11,32.74,
2023/07/03 21:09:02,964.99,17.55,55.88,55.75,3.10,2953.13, 4.63,-3.09,268,68096,5211,5304.73,0.06,0.11,32.68,
2023/07/03 21:09:08,964.87,17.60,55.81,55.50,3.10,3000.00, 4.63,-2.66,271,68608,5273,5400.58,0.06,0.11,32.61,
2023/07/03 21:09:14,964.97,17.65,55.73,55.75,3.10,3062.50, 4.43,-2.87,275,69888,5373,5476.15,0.06,0.11,32.51,
2023/07/03 21:09:20,964.87,17.66,55.67,55.50,3.10,3125.00, 4.67,-2.87,282,71680,5434,5573.84,0.07,0.12,32.43,
2023/07/03 21:09:26,964.89,17.73,55.60,55.50,3.09,3203.13, 4.43,-3.31,289,73216,5557,5713.92,0.07,0.12,32.41,
2023/07/03 21:09:32,965.29,17.48,55.87,55.75,3.09,6281.25, 4.41,-2.87,592,162048,9129,10065.71,0.21,0.32,32.38,
2023/07/03 21:09:38,965.95,17.20,56.17,56.25,3.09,8031.25, 4.39,-2.87,639,175616,9486,10616.83,0.23,0.35,32.39,
2023/07/03 21:09:44,966.67,16.88,56.53,56.75,3.09,9453.13, 4.36,-2.87,703,194304,9918,11147.67,0.26,0.38,32.18,
2023/07/03 21:09:50,967.29,16.55,56.87,57.25,3.09,9937.50, 4.16,-2.84,722,199936,10114,11449.96,0.26,0.39,32.19,
2023/07/03 21:09:56,967.93,16.31,57.14,57.50,3.09,10046.88, 4.61,-2.84,718,198144,9999,11324.62,0.26,0.39,32.06,
2023/07/03 21:10:02,968.24,16.17,57.28,57.50,3.08,8593.75, 4.41,-2.84,583,158208,8982,9942.22,0.20,0.30,31.85,
