Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/06/24 04:26:10,983.88,27.78,22.17,21.50,3.52,15.63, 5.41,-0.44,0,0,0,0.00,0.00,0.00,19.77,
2023/06/24 04:26:14,983.86,27.78,22.16,21.50,3.52,15.63, 5.43,-0.65,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:26:20,983.84,27.81,22.15,21.50,3.54,15.63, 5.69,-0.86,0,0,0,0.00,0.00,0.00,19.77,
2023/06/24 04:26:26,983.81,27.81,22.15,21.50,3.54,15.63, 5.43,-0.87,0,0,0,0.00,0.00,0.00,19.78,
2023/06/24 04:26:32,983.87,27.82,22.14,21.50,3.54,15.63, 5.63,-0.65,0,0,0,0.00,0.00,0.00,19.78,
2023/06/24 04:26:38,983.86,27.83,22.12,21.50,3.54,15.63, 5.65,-0.43,0,0,0,0.00,0.00,0.00,19.78,
2023/06/24 04:26:44,983.88,27.84,22.12,21.50,3.54,15.63, 5.43,-0.65,0,0,0,0.00,0.00,0.00,19.77,
2023/06/24 04:26:50,983.86,27.85,22.11,21.50,3.54,15.63, 5.43,-0.65,0,0,0,0.00,0.00,0.00,19.77,
2023/06/24 04:26:56,983.86,27.86,22.10,21.50,3.54,15.63, 5.43,-0.22,0,0,0,0.00,0.00,0.00,19.77,
2023/06/24 04:27:02,983.91,27.86,22.10,21.50,3.54,15.63, 5.45,-0.66,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:27:08,983.88,27.86,22.09,21.50,3.54,15.63, 5.43,-0.65,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:27:14,983.85,27.87,22.09,21.50,3.54,15.63, 5.45,-0.43,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:27:20,983.97,27.87,22.09,21.50,3.54,15.63, 5.45,-0.65,0,0,0,0.00,0.00,0.00,19.77,
2023/06/24 04:27:26,983.88,27.88,22.09,21.50,3.54,15.63, 5.43,-0.65,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:27:32,983.91,27.88,22.09,21.50,3.54,15.63, 5.22,-0.65,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:27:38,983.91,27.89,22.08,21.50,3.54,15.63, 5.43,-0.65,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:27:44,983.90,27.89,22.08,21.50,3.54,15.63, 5.63,-0.65,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:27:50,983.89,27.89,22.08,21.50,3.54,15.63, 5.67,-0.65,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:27:56,983.95,27.89,22.08,21.50,3.54,15.63, 5.43,-0.65,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:28:02,983.89,27.89,22.07,21.50,3.54,15.63, 5.43,-0.87,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:28:08,983.86,27.90,22.07,21.25,3.53,15.63, 5.43,-1.08,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:28:14,983.91,27.89,22.07,21.50,3.54,15.63, 5.43,-0.87,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:28:20,983.90,27.89,22.07,21.50,3.54,15.63, 5.45,-0.43,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:28:26,983.90,27.90,22.07,21.50,3.54,15.63, 5.41,-0.22,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:28:32,983.82,27.90,22.06,21.50,3.53,15.63, 5.43,-0.65,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:28:38,983.84,27.90,22.06,21.50,3.54,15.63, 5.41,-0.65,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:28:44,983.90,27.90,22.06,21.50,3.54,15.63, 5.67,-0.43,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:28:50,983.89,27.91,22.06,21.50,3.54,15.63, 5.43,-0.65,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:28:56,983.92,27.90,22.06,21.50,3.54,15.63, 5.65,-0.87,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:29:02,983.89,27.91,22.06,21.50,3.54,15.63, 5.67,-0.65,0,0,0,0.00,0.00,0.00,19.77,
2023/06/24 04:29:08,983.92,27.91,22.06,21.50,3.54,15.63, 5.22,-0.65,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:29:14,983.94,27.91,22.06,21.25,3.54,15.63, 5.45,-0.87,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:29:20,983.93,27.91,22.06,21.50,3.53,15.63, 5.41,-0.65,0,0,0,0.00,0.00,0.00,19.76,
2023/06/24 04:29:26,983.91,27.91,22.06,21.50,3.54,15.63, 5.39,-0.87,0,0,0,0.00,0.00,0.00,19.77,
2023/06/24 04:29:32,983.87,27.91,22.06,21.50,3.54,15.63, 5.43,-1.08,0,0,0,0.00,0.00,0.00,19.77,
2023/06/24 04:29:38,983.95,27.91,22.06,21.50,3.54,15.63, 5.43,-0.43,0,0,0,0.00,0.00,0.00,19.77,
2023/06/24 04:29:44,983.98,27.91,22.05,21.25,3.54,15.63, 5.67,-0.22,0,0,0,0.00,0.00,0.00,19.78,
2023/06/24 04:29:50,983.91,27.91,22.06,21.50,3.54,15.63, 5.41,-0.65,0,0,0,0.00,0.00,0.00,19.77,
2023/06/24 04:29:56,983.89,27.91,22.06,21.50,3.54,15.63, 5.43,-0.43,0,0,0,0.00,0.00,0.00,19.77,
2023/06/24 04:30:02,983.94,27.91,22.06,21.50,3.54,15.63, 5.65,-0.44,0,0,0,0.00,0.00,0.00,19.77,
2023/06/24 04:30:08,983.85,27.91,22.06,21.50,3.54,15.63, 5.43,-0.86,0,0,0,0.00,0.00,0.00,19.77,
2023/06/24 04:30:14,983.87,27.91,22.06,21.50,3.54,15.63, 5.43,-0.43,0,0,0,0.00,0.00,0.00,19.77,
2023/06/24 04:30:20,983.82,27.91,22.06,21.50,3.54,15.63, 5.43,-0.87,0,0,0,0.00,0.00,0.00,19.78,
