Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u [mV], IR_M_u [mV], PyroT_u [C], 
2024/10/19 08:39:34,996.04,21.31,18.39,18.00,8.43,62.50,5.95,0.00,0,0,0,0.00,0.25,0.25,14.78,
2024/10/19 08:39:37,996.06,21.28,18.41,18.00,8.45,62.50,6.31,0.54,0,0,0,0.00,0.25,0.25,14.78,
2024/10/19 08:39:53,996.00,21.44,18.21,18.25,8.46,62.50,5.73,0.00,0,0,0,0.00,0.25,0.25,14.76,
2024/10/19 08:40:09,996.03,21.63,18.05,17.75,8.46,62.50,5.74,0.27,0,0,0,0.00,0.25,0.25,14.74,
2024/10/19 08:40:25,996.00,21.80,17.91,17.75,8.46,62.50,6.19,0.09,0,0,0,0.00,0.25,0.25,14.73,
2024/10/19 08:40:41,995.95,21.94,17.79,17.75,8.47,62.50,6.12,-0.54,0,0,0,0.00,0.25,0.25,14.72,
2024/10/19 08:40:57,995.93,22.11,17.69,17.50,8.47,62.50,5.76,0.27,0,0,0,0.00,0.25,0.25,14.70,
2024/10/19 08:41:13,995.93,22.21,17.60,17.50,8.47,62.50,5.61,0.18,0,0,0,0.00,0.25,0.25,14.69,
2024/10/19 08:41:29,995.84,22.33,17.52,17.50,8.47,62.50,5.52,0.36,0,0,0,0.00,0.25,0.25,14.68,
2024/10/19 08:41:45,995.89,22.42,17.46,17.25,8.47,62.50,5.37,0.09,0,0,0,0.00,0.25,0.25,14.68,
2024/10/19 08:42:01,995.86,22.56,17.39,17.25,8.47,62.50,5.80,0.27,0,0,0,0.00,0.25,0.25,14.66,
2024/10/19 08:42:17,995.83,22.61,17.33,17.25,8.47,62.50,5.90,0.00,0,0,0,0.00,0.25,0.25,14.66,
2024/10/19 08:42:32,995.87,22.70,17.27,17.25,8.47,62.50,5.16,0.00,0,0,0,0.00,0.25,0.38,14.65,
2024/10/19 08:42:49,995.86,22.78,17.21,17.00,8.47,62.50,5.80,0.27,0,0,0,0.00,0.25,0.25,14.64,
2024/10/19 08:43:05,995.82,22.85,17.16,17.00,8.47,62.50,5.14,0.27,0,0,0,0.00,0.25,0.25,14.64,
2024/10/19 08:43:21,995.77,22.89,17.12,17.00,8.47,62.50,4.77,0.36,0,0,0,0.00,0.25,0.25,14.63,
2024/10/19 08:43:37,995.84,22.98,17.07,17.00,8.47,62.50,5.61,0.35,0,0,0,0.00,0.25,0.25,14.63,
2024/10/19 08:43:53,995.81,23.01,17.03,17.00,8.47,62.50,6.15,0.18,0,0,0,0.00,0.25,0.25,14.62,
2024/10/19 08:44:09,995.83,23.10,16.98,16.75,8.47,62.50,5.41,-0.18,0,0,0,0.00,0.25,0.25,14.62,
2024/10/19 08:44:25,995.80,23.16,16.95,16.75,8.47,62.50,4.84,-0.27,0,0,0,0.00,0.25,0.25,14.61,
2024/10/19 08:44:41,995.82,23.20,16.92,16.75,8.47,62.50,5.68,0.09,0,0,0,0.00,0.25,0.25,14.61,
2024/10/19 08:44:57,995.80,23.23,16.88,16.75,8.47,62.50,5.55,-0.09,0,0,0,0.00,0.25,0.25,14.61,
2024/10/19 08:45:13,995.83,23.27,16.86,16.75,8.44,62.50,5.02,0.27,0,0,0,0.00,0.25,0.25,14.61,
2024/10/19 08:45:29,995.80,23.33,16.83,16.75,8.48,62.50,5.25,0.36,0,0,0,0.00,0.25,0.25,14.60,
2024/10/19 08:45:45,995.77,23.36,16.80,16.75,8.47,62.50,5.92,0.27,0,0,0,0.00,0.25,0.25,14.60,
2024/10/19 08:46:01,995.80,23.40,16.78,16.75,8.47,62.50,5.49,0.09,0,0,0,0.00,0.25,0.25,14.59,
2024/10/19 08:46:17,995.79,23.42,16.76,16.75,8.48,62.50,5.66,0.18,0,0,0,0.00,0.25,0.25,14.59,
2024/10/19 08:46:33,995.81,23.47,16.73,16.50,8.48,62.50,5.49,0.09,0,0,0,0.00,0.25,0.25,14.59,
2024/10/19 08:46:49,995.81,23.49,16.71,16.50,8.48,62.50,5.41,0.35,0,0,0,0.00,0.25,0.25,14.59,
2024/10/19 08:47:05,995.80,23.52,16.69,16.50,8.48,62.50,5.78,0.09,0,0,0,0.00,0.25,0.25,14.59,
2024/10/19 08:47:21,995.74,23.54,16.67,16.50,8.48,62.50,5.71,0.00,0,0,0,0.00,0.25,0.25,14.59,
2024/10/19 08:47:37,995.74,23.54,16.65,16.50,8.48,62.50,5.62,-0.36,0,0,0,0.00,0.25,0.25,14.58,
2024/10/19 08:47:53,995.72,23.61,16.63,16.50,8.48,62.50,5.29,0.18,0,0,0,0.00,0.25,0.25,14.58,
2024/10/19 08:48:09,995.74,23.61,16.62,16.50,8.48,62.50,5.27,-0.09,0,0,0,0.00,0.25,0.25,14.57,
2024/10/19 08:48:25,995.77,23.64,16.61,16.50,8.48,62.50,5.49,0.00,0,0,0,0.00,0.25,0.25,14.58,
2024/10/19 08:48:41,995.70,23.64,16.60,16.50,8.48,62.50,5.40,0.00,0,0,0,0.00,0.25,0.25,14.57,
2024/10/19 08:48:57,995.63,23.69,16.58,16.50,8.48,62.50,5.26,0.36,0,0,0,0.00,0.25,0.25,14.57,
2024/10/19 08:49:13,995.60,23.72,16.56,16.25,8.48,62.50,5.61,0.18,0,0,0,0.00,0.25,0.25,14.56,
2024/10/19 08:49:29,995.61,23.75,16.55,16.50,8.48,62.50,5.38,-0.27,0,0,0,0.00,0.25,0.25,14.56,
2024/10/19 08:49:45,995.61,23.75,16.54,16.50,8.48,62.50,5.74,0.27,0,0,0,0.00,0.25,0.25,14.56,
2024/10/19 08:50:01,995.61,23.79,16.53,16.50,8.48,62.50,5.78,0.09,0,0,0,0.00,0.25,0.25,14.56,
2024/10/19 08:50:17,995.60,23.81,16.52,16.50,8.48,62.50,5.65,0.00,0,0,0,0.00,0.25,0.25,14.56,
2024/10/19 08:50:33,995.61,23.82,16.50,16.50,8.48,62.50,4.98,0.09,0,0,0,0.00,0.25,0.25,14.56,
2024/10/19 08:50:49,995.57,23.83,16.50,16.50,8.48,62.50,5.02,0.00,0,0,0,0.00,0.25,0.25,14.56,
2024/10/19 08:51:05,995.73,23.87,16.49,16.50,8.48,62.50,5.88,0.09,0,0,0,0.00,0.25,0.25,14.56,
2024/10/19 08:51:21,995.64,23.85,16.48,16.25,8.52,62.50,5.04,0.27,0,0,0,0.00,0.25,0.25,14.56,
2024/10/19 08:51:37,995.65,23.88,16.47,16.25,8.48,62.50,5.64,0.18,0,0,0,0.00,0.25,0.25,14.56,
2024/10/19 08:51:53,995.70,23.86,16.46,16.25,8.48,62.50,6.39,0.00,0,0,0,0.00,0.25,0.25,14.57,
2024/10/19 08:52:09,995.67,23.86,16.46,16.25,8.48,62.50,6.04,0.53,0,0,0,0.00,0.25,0.25,14.58,
2024/10/19 08:52:25,995.69,23.90,16.45,16.25,8.48,62.50,5.21,0.09,0,0,0,0.00,0.25,0.25,14.58,
