Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/01 20:59:33,987.23,8.10,74.97,75.75,3.08,7468.75, 4.80,-2.63,603,161536,9011,9839.00,0.19,0.29,38.35,
2023/07/01 20:59:36,987.20,8.11,74.97,75.75,3.08,7437.50, 4.58,-2.83,603,161536,9011,9839.00,0.19,0.29,38.35,
2023/07/01 20:59:42,987.14,8.14,74.90,75.75,3.09,7640.63, 4.38,-3.06,616,165120,9039,9931.16,0.19,0.30,37.58,
2023/07/01 20:59:48,987.24,8.17,74.87,75.75,3.09,7781.25, 5.01,-2.85,625,167424,9093,10015.95,0.20,0.30,37.57,
2023/07/01 20:59:54,987.07,8.18,74.88,75.75,3.09,7968.75, 4.36,-2.62,638,171008,9170,10076.77,0.20,0.31,37.54,
2023/07/01 21:00:00,986.90,8.15,74.91,75.75,3.09,8187.50, 4.56,-2.84,652,175360,9340,10266.62,0.21,0.32,37.52,
2023/07/01 21:00:06,986.88,8.15,74.88,75.75,3.09,8140.63, 4.58,-2.62,640,171776,9195,10121.01,0.20,0.31,36.98,
2023/07/01 21:00:12,986.73,8.22,74.81,75.75,3.09,8125.00, 4.80,-2.83,644,172800,9208,10172.62,0.21,0.32,37.48,
2023/07/01 21:00:18,986.57,8.19,74.88,75.75,3.08,8234.38, 4.62,-2.83,654,176384,9488,10321.92,0.21,0.32,37.47,
2023/07/01 21:00:24,986.60,8.20,74.85,75.75,3.08,8296.88, 4.36,-2.41,651,175360,9344,10277.68,0.21,0.32,37.46,
2023/07/01 21:00:30,986.48,8.20,74.83,75.75,3.08,8203.13, 4.83,-2.82,645,173312,9202,10159.72,0.20,0.32,37.44,
2023/07/01 21:00:36,986.18,8.35,74.62,75.50,3.08,6437.50, 4.38,-2.85,430,111360,7134,7512.88,0.11,0.18,37.39,
2023/07/01 21:00:42,985.63,8.52,74.30,75.00,3.08,4000.00, 4.61,-2.42,335,83456,5771,6047.54,0.07,0.13,37.32,
2023/07/01 21:00:48,984.97,8.68,73.99,74.50,3.08,3484.38, 4.18,-2.63,329,81408,5675,5966.44,0.07,0.12,37.23,
2023/07/01 21:00:54,984.55,8.85,73.72,74.25,3.08,3468.75, 4.40,-2.85,346,86016,5963,6274.25,0.08,0.13,37.15,
2023/07/01 21:01:00,984.08,8.98,73.46,74.00,3.08,3390.63, 4.61,-2.42,330,81664,5720,6005.15,0.07,0.12,36.57,
2023/07/01 21:01:06,983.49,9.14,73.20,73.75,3.08,3312.50, 4.59,-2.42,330,81664,5689,5994.09,0.07,0.12,36.48,
2023/07/01 21:01:12,983.36,9.26,73.02,73.50,3.08,3562.50, 4.63,-2.65,365,91648,6267,6622.62,0.08,0.15,36.39,
2023/07/01 21:01:18,982.87,9.36,72.83,73.25,3.08,3828.13, 4.61,-2.65,353,88576,6087,6368.26,0.08,0.14,36.36,
2023/07/01 21:01:24,982.56,9.50,72.59,73.00,3.08,3390.63, 4.61,-2.64,327,81408,5652,5927.73,0.07,0.12,36.33,
2023/07/01 21:01:30,982.08,9.61,72.39,72.75,3.08,3250.00, 4.41,-3.06,322,79872,5573,5848.47,0.07,0.12,36.23,
2023/07/01 21:01:36,981.75,9.75,72.16,72.50,3.08,3171.88, 4.65,-2.87,318,78336,5521,5761.84,0.07,0.12,36.14,
2023/07/01 21:01:42,981.26,9.88,71.91,72.25,3.08,3140.63, 4.63,-2.86,316,78080,5485,5736.04,0.07,0.12,35.89,
2023/07/01 21:01:48,980.91,10.03,71.68,72.00,3.08,3109.38, 4.63,-2.87,314,77312,5464,5713.92,0.06,0.12,35.82,
2023/07/01 21:01:54,980.72,10.16,71.49,71.75,3.08,3125.00, 4.41,-2.87,316,78080,5499,5772.90,0.07,0.12,35.69,
2023/07/01 21:02:00,980.51,10.27,71.28,71.50,3.08,3140.63, 4.61,-3.09,316,77824,5464,5747.10,0.06,0.12,36.41,
2023/07/01 21:02:06,980.12,10.40,71.07,71.25,3.07,3125.00, 4.41,-3.31,314,77312,5463,5750.78,0.06,0.12,36.32,
2023/07/01 21:02:12,979.93,10.52,70.87,71.00,3.07,3109.38, 4.62,-3.09,316,77824,5475,5752.63,0.06,0.12,36.24,
2023/07/01 21:02:18,979.52,10.66,70.66,71.00,3.07,3109.38, 4.85,-2.87,315,77568,5460,5734.20,0.06,0.12,36.16,
2023/07/01 21:02:24,979.40,10.76,70.45,70.50,3.07,3109.38, 4.61,-2.64,314,77312,5448,5732.35,0.06,0.12,35.55,
2023/07/01 21:02:30,979.08,10.92,70.22,70.50,3.07,3109.38, 4.39,-2.64,315,77568,5448,5719.45,0.06,0.12,36.02,
2023/07/01 21:02:36,978.83,11.03,70.04,70.25,3.07,3125.00, 4.63,-2.86,315,77824,5464,5713.92,0.06,0.12,35.41,
2023/07/01 21:02:42,978.47,11.15,69.84,70.00,3.07,3125.00, 4.61,-3.31,316,78080,5478,5743.41,0.07,0.12,35.34,
2023/07/01 21:02:48,978.35,11.29,69.63,70.00,3.07,3140.63, 4.63,-2.64,317,77824,5484,5763.69,0.07,0.12,35.23,
2023/07/01 21:02:54,978.13,11.40,69.46,69.50,3.07,3156.25, 4.83,-2.64,318,78080,5502,5789.49,0.07,0.12,35.12,
