Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u [mV], IR_M_u [mV], PyroT_u [C], 
2024/10/22 03:30:00,984.47,23.72,21.74,21.25,4.66,62.50,5.41,0.63,0,0,0,0.00,0.25,0.25,18.26,
2024/10/22 03:30:02,984.48,23.71,21.76,21.25,4.67,62.50,5.69,-0.71,0,0,0,0.00,0.25,0.25,18.26,
2024/10/22 03:30:19,984.45,23.87,21.55,21.25,4.71,46.88,5.48,-0.09,0,0,0,0.00,0.25,0.25,18.19,
2024/10/22 03:30:35,984.43,24.09,21.39,21.25,4.77,46.88,5.92,0.18,0,0,0,0.00,0.25,0.25,18.17,
2024/10/22 03:30:51,984.39,24.30,21.24,21.00,4.84,46.88,5.28,0.18,0,0,0,0.00,0.25,0.25,18.15,
2024/10/22 03:31:07,984.38,24.46,21.11,21.00,4.90,46.88,5.80,0.54,0,0,0,0.00,0.25,0.25,18.12,
2024/10/22 03:31:23,984.32,24.62,21.01,20.75,4.98,46.88,4.93,0.27,0,0,0,0.00,0.25,0.25,18.10,
2024/10/22 03:31:39,984.32,24.76,20.92,20.75,5.05,46.88,6.11,-0.18,0,0,0,0.00,0.25,0.25,18.08,
2024/10/22 03:31:55,984.30,24.88,20.84,20.75,5.11,46.88,5.77,0.45,-71,-25856,0,0.00,0.25,0.25,18.07,
2024/10/22 03:32:11,984.33,25.00,20.76,20.50,5.14,46.88,5.64,0.09,0,0,0,0.00,0.25,0.25,18.05,
2024/10/22 03:32:27,984.38,25.08,20.70,20.50,5.23,46.88,5.81,0.27,-69,-25344,0,0.00,0.25,0.25,18.03,
2024/10/22 03:32:43,984.37,25.19,20.63,20.50,5.30,46.88,5.73,0.62,0,0,0,0.00,0.25,0.25,18.02,
2024/10/22 03:32:59,984.28,25.28,20.56,20.50,5.36,46.88,5.20,0.18,0,0,0,0.00,0.25,0.25,18.01,
