Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u [mV], IR_M_u [mV], PyroT_u [C], 
2024/10/21 20:13:40,984.30,13.31,48.96,49.25,4.23,4250.00,6.69,0.36,-69,-25344,7551,0.00,139.88,184.00,37.58,
2024/10/21 20:13:56,984.24,13.30,48.95,49.50,4.21,4234.38,6.00,0.35,-69,-25088,7542,0.00,139.75,183.88,37.56,
2024/10/21 20:14:12,984.38,13.32,48.94,49.50,4.21,4265.63,5.85,0.00,-69,-25344,7561,0.00,140.38,184.63,37.53,
2024/10/21 20:14:28,984.31,13.29,48.95,49.25,4.21,4250.00,6.24,0.36,-69,-25088,7573,0.00,140.63,184.75,37.52,
2024/10/21 20:14:44,984.31,13.32,48.94,49.25,4.21,4281.25,5.86,0.27,-69,-25344,7619,0.00,141.75,186.13,37.51,
2024/10/21 20:15:00,984.38,13.31,48.93,49.25,4.21,4296.88,7.29,0.18,-69,-25088,7656,0.00,142.00,186.38,37.51,
2024/10/21 20:15:16,984.42,13.32,48.94,49.25,4.21,4250.00,5.81,0.18,-69,-25088,7545,0.00,140.13,183.88,37.49,
2024/10/21 20:15:32,984.43,13.32,48.93,49.25,4.22,4234.38,6.47,0.09,-69,-25088,7550,0.00,139.88,183.50,37.50,
2024/10/21 20:15:48,984.57,13.31,48.93,49.25,4.21,4234.38,5.99,0.80,-69,-25344,7553,0.00,140.13,183.88,37.49,
2024/10/21 20:16:04,984.67,13.33,48.92,49.25,4.21,4218.75,5.45,0.18,-69,-25344,7539,0.00,139.88,183.38,37.49,
2024/10/21 20:16:20,984.73,13.37,48.91,49.25,4.21,4234.38,6.43,0.80,-69,-25088,7558,0.00,140.00,183.63,37.49,
2024/10/21 20:16:36,984.83,13.37,48.91,49.25,4.21,4218.75,5.71,0.27,-69,-25344,7558,0.00,140.25,184.00,37.50,
2024/10/21 20:16:52,984.98,13.38,48.91,49.25,4.21,4234.38,5.70,0.35,-69,-25088,7559,0.00,140.38,184.13,37.51,
2024/10/21 20:17:08,985.12,13.38,48.91,49.25,4.21,4203.13,6.71,0.45,-69,-25088,7527,0.00,139.63,183.25,37.52,
2024/10/21 20:17:24,985.07,13.39,48.92,49.25,4.22,4218.75,6.07,0.54,-69,-25088,7552,0.00,139.88,183.50,37.53,
2024/10/21 20:17:40,985.10,13.38,48.93,49.50,4.21,4187.50,6.12,0.98,-69,-25088,7493,0.00,138.63,182.00,37.53,
2024/10/21 20:17:56,985.21,13.39,48.92,49.25,4.21,4156.25,6.45,0.00,-69,-25088,7454,0.00,137.63,180.88,37.53,
2024/10/21 20:18:12,985.32,13.41,48.93,49.25,4.21,4140.63,6.79,0.27,-69,-25088,7455,0.00,136.88,180.00,37.53,
2024/10/21 20:18:28,985.30,13.42,48.94,49.25,4.21,4109.38,6.46,0.09,-69,-25088,7405,0.00,135.88,178.63,37.53,
2024/10/21 20:18:44,985.45,13.43,48.94,49.25,4.21,4062.50,6.44,0.27,-69,-25344,7365,0.00,134.50,176.88,37.53,
2024/10/21 20:19:00,985.51,13.47,48.90,49.25,4.22,4031.25,6.60,0.18,-69,-25088,7307,0.00,133.13,175.13,37.53,
2024/10/21 20:19:16,985.69,13.48,48.92,49.50,4.21,4000.00,5.21,0.36,-69,-25088,7275,0.00,132.00,173.75,37.53,
2024/10/21 20:19:32,985.66,13.49,48.91,49.25,4.21,3984.38,5.35,0.36,-69,-25344,7288,0.00,131.63,173.13,37.53,
2024/10/21 20:19:48,985.63,13.50,48.92,49.25,4.22,4000.00,5.74,0.63,-69,-25344,7286,0.00,132.00,173.63,37.54,
2024/10/21 20:20:04,985.48,13.49,48.92,49.25,4.21,3968.75,6.77,0.00,-69,-25088,7264,0.00,131.50,173.00,37.55,
2024/10/21 20:20:20,985.55,13.51,48.92,49.25,4.21,3953.13,5.54,1.33,-69,-25088,7311,0.00,130.63,172.13,37.54,
2024/10/21 20:20:36,985.61,13.55,48.91,49.25,4.22,3953.13,5.76,0.18,-69,-25344,7320,0.00,130.75,172.38,37.55,
2024/10/21 20:20:52,985.62,13.56,48.91,49.25,4.21,3953.13,5.89,0.26,-69,-25088,7289,0.00,130.38,171.88,37.53,
2024/10/21 20:21:08,985.63,13.56,48.91,49.25,4.21,3921.88,6.68,0.09,-69,-25088,7218,0.00,128.88,170.13,37.53,
2024/10/21 20:21:24,985.47,13.57,48.89,49.25,4.22,3906.25,6.85,0.27,-69,-25344,7178,0.00,128.00,169.13,37.52,
2024/10/21 20:21:40,985.36,13.60,48.89,49.25,4.22,3859.38,5.67,0.63,-69,-25088,7156,0.00,126.88,167.88,37.51,
2024/10/21 20:21:56,985.16,13.61,48.87,49.25,4.21,3843.75,5.56,0.18,-69,-25088,7118,0.00,126.00,166.50,37.50,
2024/10/21 20:22:12,985.10,13.65,48.84,49.25,4.21,3843.75,6.78,0.18,-69,-25088,7141,0.00,126.50,167.13,37.49,
2024/10/21 20:22:28,984.90,13.73,48.76,49.00,4.21,3890.63,5.88,0.09,-69,-25344,7198,0.00,128.25,169.38,37.48,
