Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/06/23 21:48:32,968.83,9.63,61.73,61.25,3.70,1640.63, 5.76,-0.64,203,49408,3547,3833.86,0.01,0.00,43.53,
2023/06/23 21:48:36,968.69,9.74,61.54,61.25,3.70,1625.00, 5.99,-0.43,202,48896,3508,3773.03,0.01,0.00,43.42,
2023/06/23 21:48:42,968.51,9.87,61.30,61.00,3.70,1625.00, 5.80,-0.64,200,48640,3491,3756.44,0.01,0.00,43.38,
2023/06/23 21:48:48,968.25,10.00,61.08,60.75,3.70,1609.38, 5.76,-0.43,198,47616,3466,3721.42,0.01,0.00,43.33,
2023/06/23 21:48:54,968.12,10.13,60.85,60.50,3.70,1593.75, 5.33,-0.21,198,48128,3454,3699.30,0.01,0.00,43.28,
2023/06/23 21:49:00,967.93,10.26,60.61,60.25,3.70,1593.75, 5.54,-0.64,196,47616,3435,3688.24,0.01,0.00,43.21,
2023/06/23 21:49:06,967.83,10.38,60.39,60.00,3.70,1593.75, 5.78,-0.21,195,47360,3420,3671.65,0.01,0.00,43.16,
2023/06/23 21:49:12,967.61,10.52,60.16,59.75,3.70,1578.13, 5.97,-0.64,194,47104,3407,3642.16,0.01,0.00,43.11,
2023/06/23 21:49:18,967.44,10.62,59.95,59.50,3.70,1578.13, 5.54,-0.21,194,47360,3394,3629.26,0.01,0.00,43.06,
2023/06/23 21:49:24,967.33,10.76,59.73,59.25,3.70,1562.50, 5.76,-0.85,193,46848,3377,3610.83,0.01,0.00,43.01,
2023/06/23 21:49:30,967.26,10.87,59.52,59.00,3.70,1562.50, 5.76,-0.43,191,46592,3371,3588.71,0.01,0.00,42.95,
2023/06/23 21:49:36,967.02,10.98,59.31,59.00,3.70,1546.88, 5.76,-0.21,190,46080,3353,3577.65,0.01,0.00,42.90,
2023/06/23 21:49:42,966.95,11.07,59.14,58.75,3.70,1546.88, 5.76,-0.43,189,46080,3342,3551.85,0.01,0.00,42.85,
2023/06/23 21:49:48,966.82,11.17,58.97,58.50,3.70,1531.25, 5.76,-0.43,188,45568,3329,3538.94,0.01,0.00,42.80,
2023/06/23 21:49:54,966.62,11.28,58.78,58.25,3.70,1515.63, 5.97,-0.43,188,45568,3312,3516.83,0.01,0.00,42.75,
2023/06/23 21:50:00,966.50,11.40,58.59,58.25,3.70,1515.63, 5.76,-0.21,186,45312,3304,3505.77,0.01,0.00,42.69,
2023/06/23 21:50:06,966.40,11.51,58.39,58.00,3.70,1500.00, 5.71,-0.64,187,45824,3293,3496.55,0.01,0.00,42.63,
2023/06/23 21:50:12,966.31,11.61,58.20,57.75,3.70,1500.00, 5.54,-0.21,186,45568,3278,3478.12,0.01,0.00,42.58,
2023/06/23 21:50:18,966.23,11.72,58.03,57.75,3.70,1500.00, 5.76,-0.21,185,45056,3268,3463.37,0.01,0.00,42.54,
2023/06/23 21:50:24,966.10,11.83,57.85,57.50,3.70,1500.00, 5.76,-0.21,184,45056,3258,3439.41,0.01,0.00,42.47,
2023/06/23 21:50:30,966.08,11.93,57.68,57.25,3.70,1484.38, 5.78,-0.43,183,44544,3244,3426.51,0.01,0.00,42.45,
2023/06/23 21:50:36,965.89,12.03,57.50,57.00,3.70,1484.38, 5.78,-0.21,185,45056,3230,3413.61,0.01,0.00,42.39,
2023/06/23 21:50:42,965.70,12.14,57.32,56.75,3.70,1468.75, 5.76,-0.64,183,44544,3223,3397.02,0.01,0.00,42.34,
2023/06/23 21:50:48,965.69,12.24,57.16,56.75,3.70,1468.75, 5.78,-0.64,182,44544,3207,3380.43,0.01,0.00,42.30,
2023/06/23 21:50:54,965.51,12.33,56.98,56.50,3.69,1468.75, 5.56,-0.21,180,44032,3190,3369.37,0.01,0.00,42.25,
2023/06/23 21:51:00,965.46,12.44,56.82,56.50,3.69,1453.13, 5.54,-0.43,180,44032,3186,3352.78,0.01,0.00,42.26,
2023/06/23 21:51:06,965.38,12.54,56.65,56.25,3.69,1453.13, 5.56,-0.64,180,43776,3169,3341.72,0.01,0.00,42.22,
2023/06/23 21:51:12,965.31,12.63,56.49,56.00,3.69,1453.13, 5.76,-0.43,179,43776,3162,3319.60,0.01,0.00,42.18,
2023/06/23 21:51:18,965.21,12.71,56.33,56.00,3.69,1437.50, 5.52,-0.64,178,43520,3150,3312.23,0.01,0.00,42.13,
2023/06/23 21:51:24,965.24,12.81,56.17,55.75,3.69,1437.50, 5.78,-0.43,178,43520,3144,3297.48,0.01,0.00,42.14,
2023/06/23 21:51:30,965.30,12.92,56.01,55.75,3.69,1437.50, 5.78,-0.43,176,42752,3134,3282.74,0.01,0.00,42.10,
2023/06/23 21:51:36,965.36,13.01,55.86,55.50,3.69,1437.50, 5.76,-0.43,177,43264,3121,3288.27,0.01,0.00,42.04,
2023/06/23 21:51:42,965.47,13.11,55.70,55.25,3.69,1421.88, 5.54,-0.64,176,42752,3114,3258.78,0.01,0.00,42.00,
2023/06/23 21:51:48,965.52,13.20,55.55,55.25,3.69,1421.88, 5.76,-0.21,175,42752,3108,3242.19,0.01,0.00,41.95,
2023/06/23 21:51:54,965.54,13.30,55.39,55.00,3.69,1421.88, 5.76,-0.64,174,42496,3093,3227.44,0.01,0.00,41.92,
2023/06/23 21:52:00,965.64,13.40,55.25,54.75,3.69,1406.25, 5.76,-0.43,173,42240,3085,3207.17,0.01,0.00,41.87,
2023/06/23 21:52:06,965.75,13.48,55.10,54.75,3.69,1406.25, 5.54,-0.43,172,41984,3073,3190.58,0.01,0.00,41.83,
2023/06/23 21:52:12,965.84,13.57,54.96,54.75,3.69,1390.63, 5.78,-0.42,172,42240,3054,3173.99,0.01,0.00,41.78,
2023/06/23 21:52:18,965.90,13.67,54.80,54.50,3.69,1390.63, 5.56,-0.43,171,41984,3040,3157.40,0.01,0.00,41.75,
2023/06/23 21:52:24,966.00,13.76,54.67,54.25,3.69,1375.00, 5.76,-0.21,172,42240,3019,3137.13,0.01,0.00,41.71,
2023/06/23 21:52:30,966.13,13.83,54.54,54.25,3.69,1375.00, 5.97,-0.43,169,41472,2999,3111.32,0.01,0.00,41.66,
2023/06/23 21:52:36,966.21,13.92,54.39,54.00,3.69,1375.00, 5.76,-0.21,167,40960,2979,3081.83,0.01,0.00,41.63,
2023/06/23 21:52:42,966.34,14.01,54.26,54.00,3.69,1343.75, 5.73,-0.64,166,40704,2960,3061.56,0.01,0.00,41.59,
2023/06/23 21:52:48,966.35,14.10,54.12,53.75,3.69,1328.13, 5.71,-0.21,164,40192,2938,3037.59,0.01,0.00,41.55,
2023/06/23 21:52:54,966.50,14.19,54.00,53.75,3.69,1328.13, 5.56,-0.64,163,39936,2918,3013.63,0.01,0.00,41.51,
2023/06/23 21:53:00,966.62,14.26,53.86,53.50,3.69,1312.50, 5.56,-0.21,161,39424,2899,2991.51,0.01,0.00,41.48,
2023/06/23 21:53:06,966.64,14.35,53.73,53.50,3.69,1312.50, 5.78,-0.43,160,39424,2881,2971.24,0.01,0.00,41.45,
2023/06/23 21:53:12,966.83,14.43,53.60,53.25,3.68,1281.25, 5.54,-0.42,159,38912,2866,2945.43,0.01,0.00,41.40,
2023/06/23 21:53:18,966.78,14.51,53.46,53.00,3.68,1281.25, 5.78,-0.43,159,39424,2846,2925.16,0.01,0.00,41.36,
2023/06/23 21:53:24,966.90,14.61,53.33,53.00,3.68,1281.25, 5.97,-0.64,157,38912,2828,2904.88,0.01,0.00,41.33,
2023/06/23 21:53:30,966.92,14.68,53.21,52.75,3.69,1265.63, 5.76,-0.64,157,38656,2806,2882.76,0.01,0.00,41.35,
2023/06/23 21:53:36,966.88,14.76,53.08,52.75,3.68,1265.63, 5.80,-0.43,157,38656,2795,2864.33,0.00,0.00,41.31,
2023/06/23 21:53:42,966.96,14.84,52.96,52.50,3.69,1250.00, 5.76,-0.21,155,38400,2769,2838.53,0.00,0.00,41.28,
2023/06/23 21:53:48,966.92,14.93,52.82,52.50,3.68,1234.38, 5.78,-0.64,155,38144,2750,2816.41,0.00,0.00,41.25,
2023/06/23 21:53:54,967.12,15.03,52.70,52.25,3.69,1218.75, 5.54,-0.64,155,37888,2735,2801.66,0.00,0.00,41.19,
2023/06/23 21:54:00,967.24,15.09,52.59,52.25,3.68,1218.75, 5.56,-0.43,153,37888,2722,2775.86,0.00,0.00,41.16,
2023/06/23 21:54:06,967.27,15.17,52.47,52.00,3.69,1218.75, 5.76,-0.21,152,37632,2713,2764.80,0.00,0.00,41.14,
2023/06/23 21:54:12,967.40,15.26,52.34,52.00,3.69,1203.13, 5.76,-0.42,150,36864,2697,2750.05,0.00,0.00,41.09,
2023/06/23 21:54:18,967.46,15.34,52.21,51.75,3.68,1203.13, 5.59,-0.64,149,36864,2687,2737.15,0.00,0.00,41.06,
2023/06/23 21:54:24,967.50,15.42,52.09,51.75,3.69,1203.13, 5.78,-0.21,149,36864,2679,2715.03,0.00,0.00,41.03,
2023/06/23 21:54:30,967.61,15.48,51.98,51.50,3.68,1203.13, 5.73,-0.21,150,36864,2674,2707.66,0.00,0.00,41.00,
2023/06/23 21:54:36,967.66,15.56,51.87,51.50,3.69,1203.13, 5.76,-0.21,149,36864,2663,2696.60,0.00,0.00,40.96,
2023/06/23 21:54:42,967.70,15.65,51.75,51.25,3.69,1187.50, 5.78,-0.21,148,36608,2656,2683.70,0.00,0.00,40.92,
2023/06/23 21:54:48,967.77,15.71,51.63,51.25,3.69,1187.50, 5.75,-0.64,147,36608,2648,2680.01,0.00,0.00,40.90,
2023/06/23 21:54:54,967.79,15.80,51.52,51.00,3.69,1171.88, 5.73,-0.21,147,36352,2641,2667.11,0.00,0.00,40.85,
2023/06/23 21:55:00,967.93,15.86,51.42,51.00,3.68,1171.88, 5.54,-0.64,146,36096,2641,2654.21,0.00,0.00,40.82,
2023/06/23 21:55:06,968.01,15.94,51.31,51.00,3.68,1171.88, 5.54,-0.43,146,36096,2633,2652.36,0.00,0.00,40.78,
2023/06/23 21:55:12,968.12,16.00,51.19,50.75,3.69,1171.88, 5.54,-0.43,145,35840,2628,2637.62,0.00,0.00,40.75,
2023/06/23 21:55:18,968.22,16.08,51.09,50.75,3.69,1171.88, 5.76,-0.64,144,35840,2623,2630.25,0.00,0.00,40.71,
2023/06/23 21:55:24,968.21,16.15,50.99,50.50,3.68,1171.88, 5.76,-0.43,144,35840,2622,2626.56,0.00,0.00,40.68,
2023/06/23 21:55:30,968.20,16.22,50.87,50.50,3.69,1171.88, 5.76,-0.21,143,35328,2619,2615.50,0.00,0.00,40.65,
2023/06/23 21:55:36,968.28,16.30,50.77,50.25,3.69,1171.88, 5.76,-0.42,145,36352,2613,2611.81,0.00,0.00,40.62,
2023/06/23 21:55:42,968.28,16.35,50.67,50.25,3.68,1171.88, 5.78,-0.64,143,35584,2608,2608.13,0.00,0.00,40.59,
2023/06/23 21:55:48,968.32,16.43,50.57,50.25,3.68,1171.88, 5.76,-0.43,142,35328,2608,2604.44,0.00,0.00,40.55,
2023/06/23 21:55:54,968.29,16.49,50.47,50.00,3.68,1156.25, 5.56,-0.43,141,35328,2606,2604.44,0.00,0.00,40.53,
2023/06/23 21:56:00,968.34,16.56,50.37,50.00,3.69,1156.25, 5.99,-0.21,141,35072,2600,2595.23,0.00,0.00,40.55,
2023/06/23 21:56:06,968.35,16.63,50.27,49.75,3.68,1156.25, 5.73,-0.43,142,35584,2592,2578.64,0.00,0.00,40.52,
2023/06/23 21:56:12,968.30,16.70,50.17,49.75,3.68,1171.88, 5.78,-0.21,141,35328,2586,2576.79,0.00,0.00,40.49,
2023/06/23 21:56:18,968.31,16.75,50.08,49.75,3.68,1156.25, 5.97,-0.64,140,35072,2579,2565.73,0.00,0.00,40.46,
2023/06/23 21:56:24,968.26,16.81,49.98,49.50,3.69,1156.25, 5.99,-0.43,140,34816,2569,2541.77,0.00,0.00,40.43,
2023/06/23 21:56:30,968.32,16.89,49.88,49.50,3.69,1140.63, 5.97,-0.43,139,34560,2560,2532.56,0.00,0.00,40.40,
2023/06/23 21:56:36,968.31,16.94,49.79,49.25,3.69,1140.63, 5.54,-0.21,138,34304,2550,2517.81,0.00,0.00,40.37,
2023/06/23 21:56:42,968.31,17.01,49.70,49.25,3.68,1140.63, 5.56,-0.42,137,34560,2544,2512.28,0.00,0.00,40.34,
2023/06/23 21:56:48,968.29,17.07,49.59,49.25,3.69,1140.63, 5.99,-0.64,139,34816,2541,2501.22,0.00,0.00,40.31,
2023/06/23 21:56:54,968.31,17.13,49.51,49.00,3.68,1140.63, 5.76,-0.21,136,34048,2532,2492.01,0.00,0.00,40.28,
2023/06/23 21:57:00,968.32,17.19,49.42,49.00,3.68,1140.63, 5.76,-0.21,137,34304,2526,2492.01,0.00,0.00,40.26,
2023/06/23 21:57:06,968.27,17.25,49.33,49.00,3.68,1125.00, 5.76,-0.21,136,34304,2524,2490.16,0.00,0.00,40.25,
2023/06/23 21:57:12,968.36,17.31,49.24,48.75,3.69,1125.00, 5.97,-0.21,136,34048,2512,2471.73,0.00,0.00,40.22,
2023/06/23 21:57:18,968.29,17.37,49.16,48.75,3.68,1125.00, 5.78,-0.43,135,33792,2506,2468.04,0.00,0.00,40.19,
2023/06/23 21:57:24,968.31,17.43,49.07,48.75,3.68,1125.00, 5.80,-0.64,135,33792,2504,2451.46,0.00,0.00,40.17,
2023/06/23 21:57:30,968.35,17.48,48.98,48.50,3.69,1109.38, 5.54,-0.43,135,34048,2497,2445.93,0.00,0.00,40.14,
2023/06/23 21:57:36,968.37,17.54,48.90,48.50,3.68,1125.00, 5.56,-0.43,133,33280,2486,2433.02,0.00,0.00,40.12,
2023/06/23 21:57:42,968.36,17.59,48.82,48.25,3.69,1125.00, 5.76,-0.43,132,33024,2481,2442.24,0.00,0.00,40.10,
2023/06/23 21:57:48,968.42,17.64,48.74,48.25,3.69,1125.00, 5.78,-0.42,132,33024,2472,2420.12,0.00,0.00,40.08,
2023/06/23 21:57:54,968.33,17.71,48.65,48.00,3.69,1109.38, 5.76,-0.64,134,33280,2459,2407.22,0.00,0.00,40.06,
2023/06/23 21:58:00,968.29,17.76,48.57,48.25,3.69,1093.75, 5.78,-0.43,132,33024,2453,2398.00,0.00,0.00,40.02,
2023/06/23 21:58:06,968.33,17.81,48.49,48.00,3.69,1093.75, 5.78,-0.64,129,32256,2440,2390.63,0.00,0.00,40.00,
2023/06/23 21:58:12,968.29,17.86,48.41,48.00,3.69,1093.75, 5.56,-0.64,130,32768,2435,2379.57,0.00,0.00,39.97,
2023/06/23 21:58:18,968.28,17.91,48.32,48.00,3.69,1078.13, 5.56,-0.64,131,33280,2424,2370.36,0.00,0.00,39.95,
2023/06/23 21:58:24,968.27,17.96,48.24,48.00,3.69,1078.13, 5.76,-0.43,129,32512,2421,2364.83,0.00,0.00,39.93,
2023/06/23 21:58:30,968.26,18.02,48.17,47.75,3.69,1078.13, 5.78,-0.64,130,33024,2419,2357.45,0.00,0.00,39.92,
2023/06/23 21:58:36,968.32,18.06,48.10,47.75,3.69,1078.13, 5.76,-0.43,130,32768,2415,2350.08,0.00,0.00,39.91,
2023/06/23 21:58:42,968.31,18.12,48.02,47.50,3.68,1062.50, 6.01,-0.64,129,32768,2412,2353.77,0.00,0.00,39.87,
2023/06/23 21:58:48,968.32,18.18,47.94,47.50,3.68,1078.13, 5.56,-0.43,129,32512,2409,2340.86,0.00,0.00,39.85,
2023/06/23 21:58:54,968.41,18.22,47.87,47.50,3.68,1062.50, 5.78,-0.43,128,32256,2405,2335.33,0.00,0.00,39.83,
2023/06/23 21:59:00,968.41,18.27,47.79,47.50,3.68,1062.50, 5.59,-0.64,128,32256,2399,2331.65,0.00,0.00,39.81,
2023/06/23 21:59:06,968.44,18.33,47.71,47.25,3.68,1062.50, 5.54,-0.21,127,32000,2393,2331.65,0.00,0.00,39.79,
2023/06/23 21:59:12,968.43,18.37,47.64,47.25,3.68,1062.50, 5.99,-0.21,127,32000,2390,2320.59,0.00,0.00,39.77,
2023/06/23 21:59:18,968.49,18.42,47.57,47.00,3.68,1078.13, 5.59,-0.43,127,31744,2390,2315.06,0.00,0.00,39.75,
2023/06/23 21:59:24,968.45,18.48,47.50,47.25,3.69,1062.50, 5.33,-0.64,126,32000,2386,2316.90,0.00,0.00,39.72,
