Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/06/30 01:53:51,981.34,50.93,29.67,29.00,3.14,93.75, 5.05,-2.19,13,4096,294,248.83,0.00,0.00,24.65,
2023/06/30 01:53:54,981.37,50.92,29.67,29.00,3.15,93.75, 5.25,-2.20,12,4096,290,245.15,0.00,0.00,23.59,
2023/06/30 01:54:00,981.31,51.01,29.63,29.00,3.16,93.75, 5.07,-1.98,12,3840,288,243.30,0.00,0.00,23.79,
2023/06/30 01:54:06,981.35,51.03,29.62,29.00,3.16,93.75, 5.06,-1.76,12,3840,286,241.46,0.00,0.00,23.81,
2023/06/30 01:54:12,981.31,51.06,29.60,29.00,3.16,93.75, 5.29,-1.98,12,3840,284,239.62,0.00,0.00,23.77,
2023/06/30 01:54:18,981.35,51.09,29.57,29.00,3.17,93.75, 5.07,-1.76,12,3840,282,237.77,0.00,0.00,23.80,
2023/06/30 01:54:24,981.33,51.12,29.56,29.00,3.16,93.75, 5.06,-1.97,11,3584,280,235.93,0.00,0.00,23.62,
2023/06/30 01:54:30,981.33,51.14,29.54,29.00,3.17,93.75, 5.05,-1.77,12,3840,279,234.09,0.00,0.00,23.36,
2023/06/30 01:54:36,981.39,51.16,29.53,29.00,3.17,93.75, 4.84,-1.76,11,3584,277,234.09,0.00,0.00,23.35,
2023/06/30 01:54:42,981.36,51.19,29.52,29.00,3.17,93.75, 5.05,-1.97,12,3840,275,230.40,0.00,0.00,23.14,
2023/06/30 01:54:48,981.40,51.21,29.51,29.00,3.17,93.75, 5.27,-1.76,11,3584,273,228.56,0.00,0.00,23.15,
2023/06/30 01:54:54,981.35,51.22,29.49,29.00,3.17,78.13, 5.29,-1.75,11,3584,271,226.71,0.00,0.00,22.96,
2023/06/30 01:55:00,981.40,51.24,29.48,29.00,3.17,78.13, 5.06,-1.98,11,3584,269,226.71,0.00,0.00,22.87,
2023/06/30 01:55:06,981.38,51.25,29.47,29.00,3.17,78.13, 4.84,-1.76,11,3584,267,224.87,0.00,0.00,22.74,
2023/06/30 01:55:12,981.39,51.28,29.45,28.75,3.17,78.13, 5.06,-1.76,11,3584,266,223.03,0.00,0.00,22.73,
2023/06/30 01:55:18,981.32,51.29,29.44,28.75,3.17,78.13, 5.05,-2.19,11,3584,264,221.18,0.00,0.00,22.72,
2023/06/30 01:55:24,981.41,51.30,29.43,29.00,3.17,78.13, 4.86,-1.98,11,3328,262,219.34,0.00,0.00,22.76,
2023/06/30 01:55:30,981.38,51.32,29.41,28.75,3.17,78.13, 5.29,-1.76,11,3584,260,217.50,0.00,0.00,22.72,
2023/06/30 01:55:36,981.40,51.34,29.40,28.75,3.17,78.13, 5.05,-1.54,10,3328,258,215.65,0.00,0.00,22.68,
2023/06/30 01:55:42,981.39,51.35,29.39,29.00,3.17,78.13, 5.07,-1.32,10,3328,257,213.81,0.00,0.00,24.28,
2023/06/30 01:55:48,981.39,51.37,29.37,28.75,3.17,78.13, 4.86,-1.76,10,3328,255,213.81,0.00,0.00,24.26,
2023/06/30 01:55:54,981.37,51.38,29.37,28.75,3.17,78.13, 5.29,-2.43,10,3328,253,211.97,0.00,0.00,24.26,
2023/06/30 01:56:00,981.40,51.39,29.35,28.75,3.17,78.13, 5.05,-1.76,10,3328,251,210.12,0.00,0.00,24.24,
2023/06/30 01:56:06,981.40,51.41,29.34,28.75,3.17,78.13, 5.09,-2.19,10,3072,250,208.28,0.00,0.00,23.74,
2023/06/30 01:56:12,981.42,51.43,29.33,28.75,3.17,78.13, 5.29,-1.54,10,3072,248,206.44,0.00,0.00,23.71,
2023/06/30 01:56:18,981.41,51.44,29.32,28.75,3.17,78.13, 5.07,-1.98,10,3328,246,204.60,0.00,0.00,23.73,
2023/06/30 01:56:24,981.36,51.45,29.31,28.75,3.17,78.13, 5.05,-1.97,9,3072,245,202.75,0.00,0.00,23.69,
2023/06/30 01:56:30,981.40,51.47,29.30,28.75,3.17,78.13, 5.05,-1.98,9,3072,243,202.75,0.00,0.00,23.67,
2023/06/30 01:56:36,981.39,51.48,29.28,28.75,3.17,78.13, 5.27,-1.98,10,3328,241,202.75,0.00,0.00,23.66,
2023/06/30 01:56:42,981.41,51.50,29.27,28.75,3.16,78.13, 5.05,-1.54,9,3072,240,199.07,0.00,0.00,23.60,
2023/06/30 01:56:48,981.40,51.52,29.26,28.75,3.17,78.13, 5.29,-1.54,9,3072,238,197.22,0.00,0.00,23.63,
2023/06/30 01:56:54,981.47,51.52,29.25,28.75,3.16,78.13, 4.62,-1.75,9,3072,237,197.22,0.00,0.00,23.58,
2023/06/30 01:57:00,981.46,51.53,29.23,28.50,3.17,78.13, 5.29,-1.98,9,3072,235,195.38,0.00,0.00,23.30,
2023/06/30 01:57:06,981.54,51.55,29.22,28.75,3.16,78.13, 5.05,-1.98,9,3072,234,195.38,0.00,0.00,23.07,
2023/06/30 01:57:12,981.52,51.56,29.21,28.75,3.17,78.13, 5.07,-1.97,8,2816,233,193.54,0.00,0.00,23.05,
2023/06/30 01:57:18,981.54,51.58,29.20,28.50,3.16,78.13, 5.06,-1.99,9,2816,231,191.69,0.00,0.00,22.95,
2023/06/30 01:57:24,981.50,51.59,29.19,28.50,3.16,78.13, 5.07,-1.76,9,3072,231,189.85,0.00,0.00,22.85,
2023/06/30 01:57:30,981.53,51.60,29.18,28.75,3.16,78.13, 5.07,-2.19,8,2816,228,188.01,0.00,0.00,22.68,
2023/06/30 01:57:36,981.60,51.62,29.17,28.50,3.16,78.13, 4.85,-1.98,9,3072,226,188.01,0.00,0.00,22.56,
2023/06/30 01:57:42,981.54,51.63,29.16,28.50,3.16,78.13, 4.85,-1.76,9,3072,225,186.16,0.00,0.00,22.59,
2023/06/30 01:57:48,981.51,51.64,29.15,28.50,3.16,78.13, 4.84,-2.19,8,2816,223,184.32,0.00,0.00,22.54,
2023/06/30 01:57:54,981.51,51.66,29.14,28.75,3.16,62.50, 5.02,-1.76,8,2560,222,182.48,0.00,0.00,22.66,
2023/06/30 01:58:00,981.56,51.66,29.13,28.50,3.16,62.50, 4.86,-1.76,8,2816,220,182.48,0.00,0.00,22.53,
2023/06/30 01:58:06,981.53,51.67,29.11,28.50,3.16,62.50, 5.07,-1.76,8,2816,219,180.63,0.00,0.00,22.51,
2023/06/30 01:58:12,981.56,51.69,29.11,28.50,3.16,62.50, 5.06,-1.98,8,2816,217,178.79,0.00,0.00,24.08,
2023/06/30 01:58:18,981.60,51.70,29.10,28.50,3.16,62.50, 5.08,-1.76,8,2816,216,176.95,0.00,0.00,24.06,
2023/06/30 01:58:24,981.55,51.71,29.09,28.50,3.16,62.50, 5.27,-1.32,8,2560,214,175.10,0.00,0.00,24.05,
2023/06/30 01:58:30,981.54,51.72,29.07,28.50,3.16,62.50, 5.07,-2.20,7,2560,213,175.10,0.00,0.00,23.55,
2023/06/30 01:58:36,981.57,51.74,29.07,28.50,3.16,62.50, 5.05,-1.77,7,2560,211,173.26,0.00,0.00,23.53,
2023/06/30 01:58:42,981.59,51.75,29.05,28.50,3.16,62.50, 5.04,-1.98,7,2560,210,171.42,0.00,0.00,23.51,
2023/06/30 01:58:48,981.61,51.76,29.04,28.50,3.16,62.50, 5.07,-1.98,7,2560,208,171.42,0.00,0.00,23.51,
2023/06/30 01:58:54,981.59,51.77,29.04,28.50,3.16,62.50, 5.08,-1.32,7,2304,207,169.57,0.00,0.00,23.49,
2023/06/30 01:59:00,981.59,51.79,29.03,28.50,3.16,62.50, 5.25,-1.98,7,2560,205,167.73,0.00,0.00,23.47,
2023/06/30 01:59:06,981.62,51.81,29.01,28.50,3.16,62.50, 5.07,-1.53,7,2560,204,165.89,0.00,0.00,23.45,
2023/06/30 01:59:12,981.64,51.81,29.01,28.50,3.16,62.50, 5.49,-2.19,7,2560,202,164.04,0.00,0.00,23.26,
2023/06/30 01:59:18,981.65,51.82,28.99,28.25,3.16,62.50, 5.09,-1.54,7,2560,201,164.04,0.00,0.00,23.13,
2023/06/30 01:59:24,981.63,51.84,28.99,28.50,3.16,62.50, 5.04,-1.76,7,2560,199,162.20,0.00,0.00,23.13,
2023/06/30 01:59:30,981.69,51.85,28.98,28.50,3.16,62.50, 5.25,-1.76,7,2304,198,160.36,0.00,0.00,23.07,
2023/06/30 01:59:36,981.66,51.86,28.97,28.25,3.16,62.50, 5.05,-1.98,7,2304,197,160.36,0.00,0.00,22.85,
2023/06/30 01:59:42,981.72,51.87,28.96,28.25,3.16,62.50, 5.27,-1.76,6,2304,195,158.52,0.00,0.00,22.74,
2023/06/30 01:59:48,981.65,51.88,28.94,28.50,3.16,62.50, 5.07,-1.54,6,2304,194,158.52,0.00,0.00,22.58,
2023/06/30 01:59:54,981.64,51.89,28.93,28.25,3.16,62.50, 5.07,-1.75,6,2304,192,154.83,0.00,0.00,22.51,
2023/06/30 02:00:00,981.72,51.91,28.92,28.50,3.16,62.50, 5.07,-1.76,6,2304,191,154.83,0.00,0.00,22.39,
