Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/06/27 18:05:26,984.80,14.74,76.61,77.25,3.47,7937.50, 5.78,-0.64,619,168448,9351,10224.23,0.16,0.24,43.87,
2023/06/27 18:05:29,984.82,14.81,76.54,77.25,3.46,7578.13, 5.59,-0.43,578,155648,9049,9763.43,0.14,0.21,43.79,
2023/06/27 18:05:35,984.53,14.95,76.39,77.00,3.46,7218.75, 5.82,-0.64,568,152576,8872,9606.76,0.14,0.21,43.73,
2023/06/27 18:05:41,984.09,14.98,76.31,77.00,3.47,7234.38, 5.78,-0.64,577,155392,8950,9687.86,0.14,0.21,43.71,
2023/06/27 18:05:47,983.96,15.11,76.15,76.75,3.47,7093.75, 5.76,-0.43,565,151808,8838,9625.19,0.14,0.21,43.69,
2023/06/27 18:05:53,983.55,15.08,76.08,76.50,3.46,7312.50, 5.54,-0.43,591,159232,9066,9982.77,0.14,0.22,43.67,
2023/06/27 18:05:59,983.32,15.15,75.98,76.50,3.47,7328.13, 5.56,-0.21,588,158464,9165,9868.49,0.14,0.22,43.64,
2023/06/27 18:06:05,983.13,15.16,75.90,76.50,3.47,7421.88, 5.59,-0.64,586,157184,9022,9827.94,0.14,0.22,43.62,
2023/06/27 18:06:11,982.93,15.18,75.88,76.50,3.47,7859.38, 5.76,-0.43,654,177152,9771,10640.79,0.17,0.25,43.60,
2023/06/27 18:06:17,982.94,15.20,75.82,76.50,3.47,8609.38, 5.73,-0.85,676,183296,9745,11234.30,0.17,0.26,43.60,
2023/06/27 18:06:23,982.90,15.13,75.89,76.50,3.47,8812.50, 5.78,-0.64,688,186880,9854,10939.39,0.18,0.26,43.59,
2023/06/27 18:06:29,982.76,15.13,75.88,76.50,3.47,8937.50, 5.54,-0.43,683,185600,9801,11140.30,0.17,0.26,43.59,
2023/06/27 18:06:35,982.72,15.14,75.86,76.50,3.47,8671.88, 5.54,-0.64,663,178944,9712,10703.46,0.17,0.25,43.58,
2023/06/27 18:06:41,982.58,15.12,75.84,76.50,3.47,9093.75, 5.56,-1.06,710,193024,9920,11199.28,0.18,0.27,43.59,
2023/06/27 18:06:47,982.48,15.08,75.84,76.50,3.47,8703.13, 5.54,-0.64,660,178432,9628,10664.75,0.16,0.25,43.61,
2023/06/27 18:06:53,982.49,15.09,75.81,76.50,3.47,8500.00, 5.54,-0.85,663,179456,9647,10707.15,0.16,0.25,43.58,
2023/06/27 18:06:59,982.56,15.11,75.83,76.50,3.47,9250.00, 5.95,-0.43,726,197376,10090,11416.78,0.19,0.28,43.66,
2023/06/27 18:07:05,982.42,15.08,75.83,76.50,3.47,9140.63, 5.56,-0.64,699,189440,9935,11088.69,0.18,0.27,43.66,
