Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/06 19:03:30,987.47,9.33,69.84,70.00,2.67,6968.75, 2.91,-5.13,431,109824,7048,7536.84,0.09,0.17,24.98,
2023/07/06 19:03:33,987.44,9.30,69.86,70.00,2.69,7046.88, 3.12,-5.37,431,109824,7048,7536.84,0.09,0.17,24.98,
2023/07/06 19:03:39,987.15,9.49,69.57,69.75,2.75,5671.88, 3.12,-4.68,449,113408,7002,7660.34,0.09,0.17,22.43,
2023/07/06 19:03:45,986.86,9.59,69.37,69.50,2.76,5343.75, 3.76,-4.44,453,114688,7075,7735.91,0.10,0.18,22.72,
2023/07/06 19:03:51,986.67,9.66,69.25,69.50,2.76,5656.25, 3.34,-4.22,481,122368,7416,8139.57,0.10,0.19,22.81,
2023/07/06 19:03:57,986.58,9.75,69.08,69.25,2.77,6156.25, 3.55,-4.44,489,124160,7407,8169.06,0.10,0.19,22.85,
2023/07/06 19:04:03,986.34,9.89,68.86,69.00,2.77,5390.63, 3.13,-4.44,443,111872,6988,7612.42,0.09,0.17,22.81,
2023/07/06 19:04:09,985.97,10.00,68.63,68.75,2.76,5156.25, 3.13,-4.68,434,109568,6893,7477.86,0.09,0.17,22.75,
2023/07/06 19:04:15,985.72,10.14,68.40,68.50,2.76,4968.75, 3.12,-4.45,420,106240,6777,7304.60,0.09,0.16,22.69,
2023/07/06 19:04:21,985.35,10.24,68.23,68.25,2.76,4843.75, 3.35,-4.68,411,103936,6675,7160.83,0.09,0.16,22.24,
2023/07/06 19:04:27,984.95,10.40,67.95,68.00,2.76,4750.00, 3.54,-4.22,405,102400,6620,7057.61,0.08,0.15,22.51,
2023/07/06 19:04:33,984.58,10.53,67.73,67.75,2.76,4640.63, 3.13,-4.45,400,101120,6576,6985.73,0.08,0.15,22.01,
2023/07/06 19:04:39,984.43,10.64,67.53,67.50,2.75,4593.75, 3.11,-4.68,395,99840,6512,6912.00,0.08,0.15,21.85,
