Lib = 0.3.0 SN = 004D-0017-0009-0000
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u [mV], IR_M_u [mV], PyroT_u [C], 
2024/10/22 20:02:43,985.65,12.79,44.41,45.00,4.60,5171.88,8.35,0.89,0,0,8222,0.00,184.50,242.88,35.07,
2024/10/22 20:02:59,985.25,12.64,44.56,45.25,4.59,5187.50,8.98,1.06,0,0,8229,0.00,184.88,243.38,35.06,
2024/10/22 20:03:15,985.04,12.56,44.72,45.50,4.60,5171.88,8.10,0.53,0,0,8207,0.00,184.88,243.38,35.04,
2024/10/22 20:03:31,984.66,12.50,44.84,45.75,4.60,5156.25,9.01,1.69,0,0,8204,0.00,184.88,243.50,35.01,
2024/10/22 20:03:47,984.56,12.39,44.97,45.75,4.59,5156.25,8.26,0.80,0,0,8197,0.00,184.88,243.50,34.99,
2024/10/22 20:04:03,984.47,12.29,45.12,46.00,4.59,5171.88,9.38,0.81,0,0,8192,0.00,185.13,243.88,34.97,
2024/10/22 20:04:19,984.32,12.24,45.21,46.00,4.60,5171.88,9.10,0.00,0,0,8192,0.00,185.25,244.13,34.96,
2024/10/22 20:04:35,984.21,12.19,45.30,46.00,4.60,5156.25,9.57,0.27,0,0,8177,0.00,185.00,243.50,34.95,
2024/10/22 20:04:51,984.23,12.14,45.39,46.25,4.60,5156.25,9.29,0.35,0,0,8185,0.00,184.88,243.63,34.94,
2024/10/22 20:05:07,984.13,12.10,45.52,46.25,4.60,5171.88,8.52,0.45,0,0,8187,0.00,185.25,243.75,34.93,
2024/10/22 20:05:23,983.98,12.03,45.62,46.50,4.60,5203.13,7.99,0.36,0,0,8213,0.00,185.75,244.38,34.91,
2024/10/22 20:05:39,983.68,12.01,45.67,46.50,4.59,5171.88,9.07,0.00,0,0,8219,0.00,185.88,244.00,34.88,
2024/10/22 20:05:55,983.49,12.00,45.73,46.50,4.60,5187.50,8.75,0.36,0,0,8221,0.00,186.38,244.88,34.86,
2024/10/22 20:06:11,983.24,11.92,45.81,46.50,4.60,5203.13,8.03,0.27,0,0,8241,0.00,187.00,245.50,34.83,
2024/10/22 20:06:27,983.25,11.88,45.93,46.75,4.60,5203.13,8.06,0.26,0,0,8276,0.00,188.13,246.88,34.80,
2024/10/22 20:06:43,983.09,11.84,46.03,46.75,4.60,5234.38,8.44,1.78,0,0,8282,0.00,188.63,247.75,34.78,
2024/10/22 20:06:59,983.02,11.76,46.08,46.75,4.60,5234.38,9.04,0.27,0,0,8277,0.00,189.25,247.50,34.76,
2024/10/22 20:07:15,983.09,11.79,46.12,47.00,4.60,5218.75,9.07,0.54,0,0,8283,0.00,189.38,247.38,34.75,
2024/10/22 20:07:31,983.14,11.76,46.20,47.00,4.59,5312.50,8.40,0.09,0,0,8414,0.00,193.00,253.13,34.74,
2024/10/22 20:07:47,983.08,11.67,46.29,47.25,4.60,5093.75,7.93,1.64,0,0,7934,0.00,169.88,225.13,34.74,
2024/10/22 20:08:03,982.33,11.90,46.02,46.75,4.59,2781.25,8.88,0.98,0,0,6333,0.00,106.13,148.25,34.55,
2024/10/22 20:08:19,982.36,11.81,46.17,47.00,4.59,5328.13,8.15,0.09,0,0,8567,0.00,195.00,255.88,34.59,
2024/10/22 20:08:35,982.66,11.73,46.26,47.00,4.59,5375.00,8.51,0.62,0,0,8509,0.00,194.75,254.63,34.62,
2024/10/22 20:08:51,982.69,11.64,46.35,47.25,4.60,5343.75,8.88,0.35,0,0,8476,0.00,193.88,253.13,34.63,
2024/10/22 20:09:07,982.79,11.72,46.37,47.00,4.59,5296.88,9.06,0.27,0,0,8361,0.00,191.88,250.63,34.64,
2024/10/22 20:09:23,982.97,11.56,46.47,47.25,4.60,5250.00,8.41,0.89,0,0,8282,0.00,189.88,248.38,34.65,
2024/10/22 20:09:39,983.14,11.70,46.51,47.25,4.60,5187.50,8.38,0.36,0,0,8255,0.00,188.00,246.00,34.66,
2024/10/22 20:09:55,983.34,11.68,46.52,47.50,4.59,5156.25,8.78,0.89,0,0,8218,0.00,186.13,243.75,34.67,
2024/10/22 20:10:11,983.43,11.71,46.61,47.25,4.60,5109.38,7.92,1.42,0,0,8165,0.00,184.63,242.25,34.70,
2024/10/22 20:10:27,983.40,11.64,46.66,47.50,4.59,5078.13,8.81,0.27,0,0,8136,0.00,182.88,240.13,34.71,
2024/10/22 20:10:43,983.28,11.58,46.71,47.50,4.60,5000.00,8.45,0.81,0,0,8128,0.00,181.38,237.50,34.72,
2024/10/22 20:10:59,983.26,11.64,46.69,47.50,4.59,5000.00,8.02,1.18,0,0,8212,0.00,180.25,236.38,34.72,
2024/10/22 20:11:15,983.34,11.64,46.76,47.50,4.59,4968.75,8.76,0.89,0,0,8224,0.00,180.00,236.25,34.72,
2024/10/22 20:11:31,983.19,11.62,46.81,47.50,4.60,4953.13,7.76,0.27,0,0,8167,0.00,179.50,235.75,34.72,
2024/10/22 20:11:47,983.14,11.62,46.84,47.75,4.59,4953.13,8.61,0.27,0,0,8186,0.00,179.75,236.25,34.73,
2024/10/22 20:12:03,983.13,11.63,46.86,47.75,4.60,4890.63,9.06,0.63,0,0,8007,0.00,174.88,231.00,34.73,
2024/10/22 20:12:19,983.14,11.65,46.88,47.50,4.60,4906.25,8.37,0.62,0,0,8059,0.00,177.50,233.88,34.74,
2024/10/22 20:12:35,982.93,11.63,46.94,47.75,4.60,4890.63,8.70,0.54,0,0,8071,0.00,177.88,234.13,34.74,
2024/10/22 20:12:51,983.21,11.70,46.93,47.50,4.59,4734.38,8.69,0.62,0,0,7897,0.00,169.13,224.00,34.73,
2024/10/22 20:13:07,983.12,11.69,46.98,47.75,4.60,4843.75,9.04,0.00,0,0,8005,0.00,175.38,230.88,34.73,
2024/10/22 20:13:23,983.09,11.75,46.96,47.75,4.60,4781.25,8.10,0.54,0,0,7939,0.00,171.88,226.75,34.72,
2024/10/22 20:13:39,982.73,11.75,46.96,47.50,4.60,4734.38,8.63,0.63,0,0,7864,0.00,168.63,222.88,34.72,
2024/10/22 20:13:55,982.49,11.75,46.94,47.75,4.60,4796.88,8.52,0.72,0,0,8038,0.00,176.38,231.75,34.71,
2024/10/22 20:14:11,982.37,11.81,46.97,47.75,4.60,4859.38,8.56,0.18,0,0,8004,0.00,175.75,230.88,34.72,
2024/10/22 20:14:27,982.28,11.81,46.99,47.75,4.58,4828.13,9.26,0.44,0,0,7971,0.00,174.38,229.25,34.71,
2024/10/22 20:14:43,982.04,11.75,46.98,47.75,4.59,4671.88,8.10,0.45,0,0,7849,0.00,167.63,221.13,34.70,
2024/10/22 20:14:59,982.07,11.82,46.93,47.50,4.60,4421.88,8.24,0.36,0,0,7618,0.00,158.38,210.25,34.68,
2024/10/22 20:15:15,981.93,11.83,46.89,47.75,4.60,4562.50,8.07,0.53,0,0,7832,0.00,166.75,220.00,34.66,
2024/10/22 20:15:31,981.71,11.87,46.94,47.50,4.60,4718.75,8.23,0.18,0,0,7898,0.00,171.50,225.63,34.65,
2024/10/22 20:15:47,981.73,11.84,46.92,47.50,4.59,4703.13,7.56,0.63,0,0,7832,0.00,168.63,222.38,34.65,
2024/10/22 20:16:03,981.72,11.97,46.90,47.50,4.60,4609.38,8.91,0.26,0,0,7787,0.00,166.75,219.38,34.63,
2024/10/22 20:16:19,981.36,11.92,46.88,47.50,4.59,4359.38,8.48,0.27,0,0,7516,0.00,155.13,205.25,34.62,
2024/10/22 20:16:35,981.15,12.09,46.72,47.25,4.59,3437.50,8.08,0.80,0,0,6508,0.00,114.88,157.00,34.53,
2024/10/22 20:16:51,980.63,12.12,46.52,47.00,4.60,3343.75,7.59,0.27,0,0,6574,0.00,117.13,159.38,34.43,
2024/10/22 20:17:07,980.34,12.20,46.45,47.00,4.59,3765.63,8.49,0.89,0,0,7053,0.00,136.00,181.88,34.35,
2024/10/22 20:17:23,979.98,12.34,46.41,47.00,4.60,4046.88,7.88,0.27,0,0,7350,0.00,147.38,196.00,34.30,
2024/10/22 20:17:39,979.92,12.32,46.38,47.00,4.59,4515.63,8.98,0.27,0,0,7778,0.00,166.63,219.38,34.28,
2024/10/22 20:17:55,980.00,12.33,46.41,47.00,4.59,4828.13,7.86,-0.36,0,0,7998,0.00,177.88,232.63,34.27,
2024/10/22 20:18:11,980.19,12.37,46.33,47.00,4.60,4875.00,8.44,0.45,0,0,8074,0.00,177.38,232.25,34.27,
2024/10/22 20:18:27,980.07,12.31,46.37,47.00,4.59,4859.38,8.32,0.90,0,0,8047,0.00,177.75,233.13,34.25,
2024/10/22 20:18:43,980.10,12.35,46.38,47.00,4.60,4890.63,8.43,0.45,0,0,8086,0.00,177.75,233.38,34.24,
2024/10/22 20:18:59,980.11,12.32,46.41,47.00,4.59,4890.63,8.06,0.71,0,0,8068,0.00,178.25,234.13,34.24,
2024/10/22 20:19:15,980.18,12.36,46.44,47.00,4.59,4890.63,9.20,0.27,0,0,8121,0.00,177.50,233.50,34.24,
2024/10/22 20:19:31,980.06,12.33,46.43,47.00,4.60,4890.63,8.91,0.18,0,0,8137,0.00,176.75,232.50,34.23,
2024/10/22 20:19:47,979.96,12.30,46.44,47.25,4.59,4687.50,8.44,0.35,0,0,7829,0.00,167.25,221.75,34.21,
2024/10/22 20:20:03,979.91,12.36,46.40,47.00,4.59,4640.63,8.34,0.27,0,0,7808,0.00,167.50,221.88,34.20,
2024/10/22 20:20:19,979.78,12.27,46.41,47.00,4.60,4750.00,8.41,0.36,0,0,7929,0.00,172.38,227.50,34.19,
2024/10/22 20:20:35,979.76,12.32,46.42,47.00,4.60,4765.63,8.41,1.07,0,0,7918,0.00,171.63,226.63,34.17,
2024/10/22 20:20:51,979.58,12.25,46.46,47.25,4.59,4781.25,7.70,0.54,0,0,7932,0.00,172.50,227.50,34.15,
2024/10/22 20:21:07,979.53,12.31,46.44,47.00,4.59,4812.50,8.30,0.61,0,0,7974,0.00,174.00,228.88,34.13,
2024/10/22 20:21:23,979.38,12.32,46.45,47.00,4.60,4718.75,8.12,0.71,0,0,7829,0.00,168.00,222.00,34.12,
2024/10/22 20:21:39,979.18,12.26,46.43,47.00,4.60,4578.13,8.68,0.36,0,0,7781,0.00,165.63,219.13,34.09,
2024/10/22 20:21:55,979.02,12.25,46.44,47.25,4.59,4625.00,8.48,0.63,0,0,7793,0.00,166.50,220.25,34.07,
2024/10/22 20:22:11,978.89,12.25,46.43,47.00,4.59,4593.75,8.98,0.27,0,0,7774,0.00,165.75,219.38,34.04,
2024/10/22 20:22:27,978.78,12.24,46.45,47.00,4.59,4812.50,8.39,0.36,0,0,8076,0.00,175.50,231.00,34.02,
2024/10/22 20:22:43,978.68,12.19,46.46,47.25,4.60,4875.00,7.99,0.18,0,0,8105,0.00,176.13,231.75,34.01,
2024/10/22 20:22:59,978.60,12.16,46.44,47.25,4.59,4828.13,8.38,0.36,0,0,7991,0.00,174.25,229.63,33.98,
2024/10/22 20:23:15,978.56,12.13,46.46,47.25,4.59,4937.50,7.97,0.09,0,0,8068,0.00,180.38,236.38,33.96,
2024/10/22 20:23:31,978.47,12.10,46.48,47.25,4.59,4890.63,9.70,0.80,0,0,8064,0.00,174.88,229.88,33.94,
2024/10/22 20:23:47,978.51,12.11,46.46,47.25,4.59,4906.25,8.43,0.71,0,0,8111,0.00,181.50,238.88,33.91,
2024/10/22 20:24:03,978.39,12.26,46.23,46.75,4.59,2937.50,8.33,0.45,0,0,5628,0.00,84.13,122.38,33.78,
2024/10/22 20:24:19,978.03,12.38,46.09,46.75,4.59,3921.88,7.89,0.72,0,0,7250,0.00,139.75,190.25,33.68,
2024/10/22 20:24:35,977.85,12.43,46.04,46.75,4.59,4109.38,8.54,0.54,0,0,7893,0.00,164.75,220.25,33.62,
2024/10/22 20:24:51,977.94,12.43,45.98,46.50,4.59,4140.63,9.01,0.27,0,0,7307,0.00,141.38,192.00,33.57,
2024/10/22 20:25:07,977.87,12.48,45.87,46.50,4.59,4203.13,8.73,0.72,0,0,7861,0.00,169.50,223.75,33.50,
2024/10/22 20:25:23,978.07,12.42,45.92,46.50,4.60,4937.50,7.93,0.36,0,0,8167,0.00,184.38,241.13,33.52,
2024/10/22 20:25:39,978.27,12.39,45.95,46.75,4.59,5109.38,8.92,0.53,0,0,8326,0.00,187.88,244.75,33.55,
2024/10/22 20:25:55,978.54,12.38,45.95,46.50,4.59,5093.75,8.76,0.44,0,0,8270,0.00,188.00,244.63,33.56,
2024/10/22 20:26:11,978.70,12.36,45.99,46.75,4.58,5000.00,8.72,0.09,0,0,8075,0.00,181.25,236.50,33.57,
2024/10/22 20:26:27,978.68,12.34,45.99,46.75,4.60,4968.75,8.34,0.54,0,0,8195,0.00,185.63,242.25,33.58,
2024/10/22 20:26:43,978.70,12.27,46.01,46.75,4.59,4890.63,7.89,0.54,0,0,7932,0.00,172.13,226.88,33.59,
2024/10/22 20:26:59,978.85,12.31,45.99,46.75,4.59,4906.25,8.35,0.89,0,0,7979,0.00,177.50,232.88,33.59,
2024/10/22 20:27:15,979.04,12.31,46.03,46.75,4.59,4921.88,8.78,0.45,0,0,8119,0.00,183.88,239.38,33.60,
2024/10/22 20:27:31,979.18,12.29,46.03,46.75,4.60,4875.00,8.75,0.45,0,0,8087,0.00,182.63,236.88,33.61,
2024/10/22 20:27:47,979.53,12.29,46.04,46.75,4.59,5093.75,8.18,0.26,0,0,8152,0.00,188.00,243.38,33.63,
2024/10/22 20:28:03,979.57,12.33,45.95,46.50,4.59,4468.75,8.17,0.72,0,0,7672,0.00,163.63,214.50,33.63,
2024/10/22 20:28:19,979.72,12.37,45.95,46.75,4.59,4562.50,9.53,0.82,0,0,7718,0.00,160.38,213.13,33.64,
2024/10/22 20:28:35,979.50,12.50,45.74,46.25,4.59,3343.75,8.89,0.18,0,0,6651,0.00,118.13,163.13,33.54,
2024/10/22 20:28:51,979.19,12.64,45.64,46.00,4.59,3250.00,8.59,0.64,0,0,6640,0.00,115.50,160.00,33.45,
2024/10/22 20:29:07,979.18,12.59,45.65,46.25,4.60,4156.25,8.17,0.63,0,0,6803,0.00,123.25,169.50,33.45,
2024/10/22 20:29:23,978.92,12.73,45.45,46.00,4.59,3109.38,8.28,0.27,0,0,6210,0.00,102.25,143.63,33.35,
2024/10/22 20:29:39,978.40,12.96,45.15,45.75,4.59,2078.13,8.42,0.54,0,0,4466,0.00,57.88,85.50,33.20,
2024/10/22 20:29:55,978.05,13.20,44.86,45.25,4.59,1906.25,9.00,0.27,0,0,4516,0.00,60.63,87.88,33.03,
2024/10/22 20:30:11,977.65,13.45,44.53,44.75,4.59,1843.75,8.72,0.62,0,0,4332,0.00,56.88,82.75,32.88,
2024/10/22 20:30:27,977.27,13.68,44.20,44.50,4.59,2046.88,9.23,0.18,0,0,4893,0.00,68.13,98.88,32.74,
2024/10/22 20:30:43,977.09,13.83,44.00,44.50,4.59,2359.38,9.07,0.27,0,0,4926,0.00,68.63,99.75,32.64,
2024/10/22 20:30:59,976.89,14.12,43.64,44.00,4.59,1984.38,8.09,0.09,0,0,4466,0.00,59.88,86.75,32.50,
2024/10/22 20:31:15,976.50,14.32,43.39,43.75,4.59,1937.50,8.31,0.18,0,0,4437,0.00,60.13,86.00,32.37,
2024/10/22 20:31:31,976.30,14.54,43.10,43.50,4.59,1859.38,8.52,0.18,0,0,4316,0.00,57.63,82.38,32.23,
2024/10/22 20:31:47,976.04,14.77,42.79,43.25,4.59,1906.25,8.78,0.36,0,0,4441,0.00,60.13,85.88,32.10,
2024/10/22 20:32:03,975.75,14.95,42.55,43.00,4.59,1921.88,9.04,0.00,0,0,4417,0.00,59.75,85.13,31.98,
2024/10/22 20:32:19,975.57,15.12,42.31,42.50,4.59,1875.00,9.11,0.09,0,0,4321,0.00,58.50,82.88,31.85,
2024/10/22 20:32:35,975.32,15.35,42.06,42.50,4.59,1875.00,9.10,0.18,0,0,4319,0.00,58.63,82.63,31.73,
2024/10/22 20:32:51,975.24,15.55,41.81,42.00,4.59,1890.63,8.54,0.27,0,0,4364,0.00,59.50,83.75,31.62,
2024/10/22 20:33:07,975.12,15.74,41.57,42.00,4.59,1937.50,8.52,0.63,0,0,4407,0.00,60.63,85.38,31.51,
2024/10/22 20:33:23,975.02,15.89,41.35,41.50,4.60,1968.75,8.94,-0.18,0,0,4466,0.00,61.75,86.63,31.41,
2024/10/22 20:33:39,975.03,16.04,41.14,41.50,4.59,2000.00,8.14,0.45,0,0,4541,0.00,63.13,88.75,31.31,
2024/10/22 20:33:55,975.03,16.21,40.93,41.25,4.59,2031.25,8.46,0.71,0,0,4577,0.00,64.00,90.00,31.22,
2024/10/22 20:34:11,974.99,16.33,40.75,41.25,4.59,2078.13,8.39,0.71,0,0,4628,0.00,65.13,91.38,31.13,
2024/10/22 20:34:27,975.02,16.50,40.58,41.00,4.59,2109.38,8.50,0.27,0,0,4667,0.00,65.88,92.50,31.05,
2024/10/22 20:34:43,974.93,16.58,40.42,40.75,4.59,2156.25,8.39,0.27,0,0,4737,0.00,67.13,94.63,30.97,
2024/10/22 20:34:59,974.91,16.69,40.27,40.75,4.59,2234.38,8.31,0.36,0,0,4839,0.00,68.75,97.25,30.90,
2024/10/22 20:35:15,974.86,16.80,40.11,40.50,4.59,2234.38,8.08,0.36,0,0,4960,0.00,71.63,101.25,30.83,
2024/10/22 20:35:31,974.94,16.90,39.97,40.25,4.59,2234.38,8.87,0.27,0,0,4861,0.00,69.13,97.75,30.76,
2024/10/22 20:35:47,974.95,16.97,39.84,40.25,4.59,2218.75,7.17,0.27,0,0,4830,0.00,68.75,96.88,30.69,
2024/10/22 20:36:03,975.03,17.05,39.72,40.00,4.59,2234.38,9.57,0.09,0,0,4817,0.00,69.13,97.00,30.62,
2024/10/22 20:36:19,975.04,17.13,39.60,40.00,4.59,2250.00,8.78,0.45,0,0,4866,0.00,70.25,98.38,30.56,
2024/10/22 20:36:35,975.09,17.20,39.49,39.75,4.60,2296.88,9.29,0.54,0,0,4932,0.00,71.75,100.63,30.49,
2024/10/22 20:36:51,975.16,17.27,39.40,39.75,4.59,2343.75,9.32,0.36,0,0,5032,0.00,73.38,102.88,30.44,
2024/10/22 20:37:07,975.23,17.30,39.32,39.50,4.59,2453.13,9.04,0.44,0,0,5194,0.00,77.38,108.50,30.39,
2024/10/22 20:37:23,975.28,17.33,39.24,39.50,4.59,2546.88,8.89,0.36,0,0,5362,0.00,81.38,114.38,30.34,
2024/10/22 20:37:39,975.49,17.32,39.23,39.50,4.59,2859.38,8.98,0.09,0,0,5767,0.00,91.00,127.38,30.32,
2024/10/22 20:37:55,975.72,17.29,39.25,39.75,4.59,3328.13,9.02,-0.18,0,0,6465,0.00,113.50,155.38,30.33,
2024/10/22 20:38:11,976.21,17.09,39.42,39.75,4.59,4281.25,8.96,1.09,0,0,7036,0.00,133.25,180.50,30.41,
2024/10/22 20:38:27,976.75,16.89,39.63,40.00,4.59,5031.25,8.61,0.00,0,0,8051,0.00,178.50,234.25,30.53,
2024/10/22 20:38:43,977.51,16.60,39.82,40.50,4.59,4734.38,8.78,0.45,0,0,7178,0.00,140.63,187.50,30.65,
2024/10/22 20:38:59,977.97,16.51,39.96,40.50,4.59,5046.88,8.65,0.27,0,0,8184,0.00,182.00,237.25,30.73,
2024/10/22 20:39:15,978.24,16.42,40.07,40.50,4.59,4437.50,8.67,0.53,0,0,8006,0.00,178.75,232.75,30.78,
2024/10/22 20:39:31,979.02,16.06,40.41,41.00,4.59,5750.00,8.15,0.36,0,0,8695,0.00,211.00,270.38,30.97,
2024/10/22 20:39:47,979.64,15.79,40.69,41.50,4.59,5875.00,8.70,0.00,0,0,8618,0.00,215.25,274.88,31.14,
2024/10/22 20:40:03,980.25,15.55,40.97,41.75,4.59,5828.13,8.18,1.24,0,0,8560,0.00,213.63,272.88,31.29,
2024/10/22 20:40:19,980.73,15.31,41.26,42.00,4.59,5796.88,8.26,0.09,0,0,8613,0.00,212.38,271.50,31.43,
2024/10/22 20:40:35,981.02,15.04,41.57,42.25,4.59,5734.38,9.19,0.80,0,0,8610,0.00,209.75,268.00,31.56,
2024/10/22 20:40:51,981.38,14.83,41.84,42.50,4.59,5593.75,9.59,0.18,0,0,8492,0.00,204.63,262.75,31.67,
2024/10/22 20:41:07,981.68,14.62,42.06,42.75,4.59,5156.25,8.87,0.27,0,0,7988,0.00,178.50,231.50,31.76,
2024/10/22 20:41:23,981.83,14.48,42.26,43.00,4.59,5203.13,8.39,0.18,0,0,8513,0.00,196.50,252.75,31.82,
2024/10/22 20:41:39,982.06,14.27,42.52,43.25,4.60,5531.25,9.33,0.53,0,0,8443,0.00,202.25,259.50,31.93,
2024/10/22 20:41:55,982.28,14.07,42.75,43.50,4.59,5437.50,8.77,-0.18,0,0,8339,0.00,197.00,252.50,32.01,
2024/10/22 20:42:11,982.52,13.91,42.95,43.75,4.59,5281.25,9.22,0.36,0,0,8190,0.00,190.13,244.63,32.08,
2024/10/22 20:42:27,982.68,13.75,43.17,44.00,4.59,5328.13,8.06,-0.09,0,0,8404,0.00,195.38,250.88,32.16,
2024/10/22 20:42:43,982.87,13.61,43.37,44.00,4.59,5343.75,8.18,0.36,0,0,8403,0.00,195.13,250.75,32.23,
2024/10/22 20:42:59,983.11,13.43,43.57,44.25,4.59,5296.88,8.85,0.18,0,0,8325,0.00,193.75,249.63,32.31,
2024/10/22 20:43:15,983.40,13.31,43.75,44.50,4.59,5296.88,8.63,0.44,0,0,8278,0.00,192.38,248.50,32.37,
2024/10/22 20:43:31,983.40,13.21,43.92,44.75,4.59,5250.00,8.61,0.44,0,0,8240,0.00,190.75,246.50,32.43,
2024/10/22 20:43:47,983.56,13.06,44.11,44.75,4.59,5218.75,9.06,0.53,0,0,8213,0.00,189.25,244.63,32.49,
2024/10/22 20:44:03,983.56,12.96,44.25,45.00,4.59,5171.88,8.78,0.81,0,0,8195,0.00,188.13,243.38,32.55,
2024/10/22 20:44:19,983.49,12.84,44.42,45.25,4.59,5140.63,8.46,0.71,0,0,8146,0.00,186.75,241.75,32.59,
2024/10/22 20:44:35,983.49,12.77,44.55,45.25,4.59,5093.75,9.44,0.53,0,0,8082,0.00,185.13,239.50,32.63,
