Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u [mV], IR_M_u [mV], PyroT_u [C], 
2024/10/19 06:28:01,996.08,20.69,17.26,16.75,8.47,125.00,5.61,-0.27,0,0,0,0.00,0.25,0.25,13.45,
2024/10/19 06:28:03,996.06,20.68,17.27,17.00,8.48,125.00,5.12,0.35,0,0,0,0.00,0.25,0.25,13.45,
2024/10/19 06:28:19,996.04,20.79,17.09,17.00,8.50,109.38,5.64,0.09,0,0,0,0.00,0.25,0.25,13.42,
2024/10/19 06:28:35,996.09,21.00,16.93,16.75,8.50,109.38,5.85,0.00,0,0,0,0.00,0.25,0.25,13.41,
2024/10/19 06:28:50,996.09,21.20,16.79,16.50,8.50,125.00,5.33,-0.09,0,0,0,0.00,0.25,0.25,13.40,
2024/10/19 06:29:07,996.04,21.36,16.67,16.50,8.51,125.00,5.92,0.36,0,0,0,0.00,0.25,0.25,13.39,
2024/10/19 06:29:22,996.06,21.49,16.59,16.25,8.51,125.00,5.43,0.00,0,0,0,0.00,0.25,0.25,13.38,
2024/10/19 06:29:39,996.03,21.62,16.51,16.25,8.51,125.00,5.62,0.71,0,0,0,0.00,0.25,0.25,13.37,
2024/10/19 06:29:54,996.05,21.72,16.44,16.25,8.51,125.00,6.44,0.45,0,0,0,0.00,0.25,0.25,13.36,
2024/10/19 06:30:10,996.01,21.82,16.37,16.25,8.51,109.38,5.55,0.00,0,0,0,0.00,0.25,0.25,13.36,
2024/10/19 06:30:26,996.00,21.92,16.30,16.25,8.51,109.38,5.12,0.18,0,0,0,0.00,0.25,0.25,13.35,
2024/10/19 06:30:42,996.00,22.03,16.25,16.00,8.51,125.00,5.67,0.09,0,0,0,0.00,0.25,0.25,13.34,
2024/10/19 06:30:58,996.04,22.13,16.20,16.00,8.51,109.38,6.01,0.18,0,0,0,0.00,0.25,0.25,13.34,
2024/10/19 06:31:14,995.93,22.21,16.15,16.00,8.51,109.38,5.03,0.27,0,0,0,0.00,0.25,0.25,13.33,
2024/10/19 06:31:30,995.97,22.28,16.11,16.00,8.51,109.38,4.94,0.35,0,0,0,0.00,0.25,0.25,13.32,
2024/10/19 06:31:46,995.96,22.36,16.07,16.00,8.51,109.38,5.46,0.00,0,0,0,0.00,0.25,0.25,13.32,
2024/10/19 06:32:02,995.97,22.41,16.03,15.75,8.51,109.38,5.56,0.27,0,0,0,0.00,0.25,0.25,13.32,
2024/10/19 06:32:18,995.94,22.50,15.98,15.75,8.52,109.38,5.83,-0.18,0,0,0,0.00,0.25,0.25,13.32,
2024/10/19 06:32:35,995.95,22.55,15.96,15.75,8.52,109.38,5.54,0.45,0,0,0,0.00,0.25,0.25,13.32,
2024/10/19 06:32:51,995.90,22.63,15.91,15.75,8.51,109.38,4.91,0.36,0,0,0,0.00,0.25,0.25,13.32,
2024/10/19 06:33:07,995.86,22.68,15.89,15.75,8.52,109.38,5.70,0.72,0,0,0,0.00,0.25,0.25,13.31,
2024/10/19 06:33:23,995.82,22.75,15.85,15.75,8.52,109.38,5.46,0.45,0,0,0,0.00,0.25,0.25,13.31,
2024/10/19 06:33:39,995.87,22.82,15.82,15.75,8.52,109.38,5.86,0.36,0,0,0,0.00,0.25,0.25,13.31,
2024/10/19 06:33:55,995.84,22.86,15.80,15.75,8.52,109.38,5.61,0.63,0,0,0,0.00,0.25,0.25,13.31,
2024/10/19 06:34:11,995.79,22.91,15.76,15.75,8.52,93.75,5.33,-0.09,0,0,0,0.00,0.25,0.25,13.31,
2024/10/19 06:34:27,995.75,22.98,15.75,15.75,8.52,109.38,5.43,0.09,0,0,0,0.00,0.25,0.25,13.30,
2024/10/19 06:34:43,995.74,23.02,15.72,15.75,8.52,109.38,5.38,-0.27,0,0,0,0.00,0.25,0.25,13.30,
2024/10/19 06:34:59,995.75,23.07,15.70,15.50,8.52,109.38,5.87,-0.63,0,0,0,0.00,0.25,0.25,13.31,
2024/10/19 06:35:15,995.77,23.14,15.68,15.50,8.52,93.75,5.05,0.35,0,0,0,0.00,0.25,0.25,13.31,
2024/10/19 06:35:31,995.70,23.20,15.65,15.50,8.52,109.38,4.83,0.18,0,0,0,0.00,0.25,0.25,13.31,
2024/10/19 06:35:47,995.71,23.26,15.63,15.50,8.52,109.38,5.56,0.18,0,0,0,0.00,0.25,0.25,13.32,
2024/10/19 06:36:03,995.71,23.28,15.62,15.50,8.55,109.38,5.45,0.00,0,0,0,0.00,0.25,0.25,13.32,
2024/10/19 06:36:19,995.72,23.35,15.60,15.50,8.52,109.38,5.84,0.44,0,0,0,0.00,0.25,0.25,13.32,
2024/10/19 06:36:35,995.66,23.38,15.58,15.50,8.52,109.38,5.17,0.18,0,0,0,0.00,0.25,0.25,13.32,
