Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u [mV], IR_M_u [mV], PyroT_u [C], 
2024/10/19 10:51:07,994.69,21.26,17.74,17.50,8.40,62.50,5.57,0.27,0,0,0,0.00,0.38,0.25,14.28,
2024/10/19 10:51:10,994.72,21.21,17.76,17.50,8.40,62.50,5.87,0.09,0,0,0,0.00,0.38,0.25,14.28,
2024/10/19 10:51:26,994.72,21.36,17.56,17.25,8.41,46.88,6.33,0.18,0,0,0,0.00,0.25,0.25,14.21,
2024/10/19 10:51:42,994.60,21.54,17.39,17.25,8.42,46.88,6.05,0.09,0,0,0,0.00,0.25,0.25,14.19,
2024/10/19 10:51:58,994.60,21.74,17.24,17.25,8.42,62.50,5.36,0.09,0,0,0,0.00,0.25,0.25,14.17,
2024/10/19 10:52:14,994.56,21.85,17.11,17.00,8.42,62.50,5.96,0.09,0,0,0,0.00,0.25,0.25,14.15,
2024/10/19 10:52:29,994.56,22.00,17.00,16.75,8.42,46.88,5.97,0.53,0,0,0,0.00,0.25,0.25,14.13,
2024/10/19 10:52:46,994.55,22.16,16.91,16.75,8.42,46.88,4.99,0.18,0,0,0,0.00,0.25,0.25,14.11,
2024/10/19 10:53:02,994.49,22.25,16.84,16.75,8.42,46.88,5.13,0.45,0,0,0,0.00,0.25,0.38,14.09,
2024/10/19 10:53:18,994.55,22.35,16.76,16.75,8.43,46.88,5.52,0.18,0,0,0,0.00,0.25,0.25,14.07,
2024/10/19 10:53:34,994.51,22.44,16.68,16.50,8.42,46.88,5.27,0.00,0,0,0,0.00,0.25,0.25,14.06,
2024/10/19 10:53:50,994.50,22.54,16.62,16.50,8.43,46.88,5.37,-0.18,0,0,0,0.00,0.25,0.25,14.05,
2024/10/19 10:54:06,994.56,22.63,16.56,16.50,8.42,46.88,5.60,0.18,0,0,0,0.00,0.25,0.25,14.03,
2024/10/19 10:54:22,994.47,22.69,16.50,16.50,8.43,46.88,5.74,0.00,0,0,0,0.00,0.25,0.25,14.02,
2024/10/19 10:54:38,994.45,22.81,16.44,16.25,8.43,46.88,5.61,0.09,0,0,0,0.00,0.38,0.25,14.01,
2024/10/19 10:54:54,994.54,22.86,16.40,16.25,8.43,46.88,6.01,0.09,0,0,0,0.00,0.25,0.25,13.99,
2024/10/19 10:55:10,994.48,22.91,16.34,16.25,8.43,46.88,5.97,0.62,0,0,0,0.00,0.25,0.25,13.98,
2024/10/19 10:55:26,994.49,22.97,16.30,16.25,8.43,62.50,5.52,1.07,0,0,0,0.00,0.25,0.25,13.97,
2024/10/19 10:55:42,994.46,23.03,16.26,16.25,8.43,46.88,5.93,0.00,0,0,0,0.00,0.25,0.25,13.96,
2024/10/19 10:55:58,994.49,23.09,16.22,16.00,8.43,46.88,5.63,0.09,0,0,0,0.00,0.38,0.25,13.95,
2024/10/19 10:56:14,994.44,23.15,16.17,16.00,8.43,46.88,5.79,0.45,0,0,0,0.00,0.25,0.25,13.93,
2024/10/19 10:56:30,994.39,23.21,16.14,16.00,8.43,62.50,5.62,0.63,0,0,0,0.00,0.25,0.25,13.92,
2024/10/19 10:56:46,994.40,23.26,16.10,16.00,8.43,46.88,5.54,0.09,0,0,0,0.00,0.25,0.25,13.91,
2024/10/19 10:57:02,994.35,23.29,16.07,16.00,8.43,46.88,5.42,0.72,0,0,0,0.00,0.25,0.25,13.90,
2024/10/19 10:57:18,994.32,23.33,16.04,16.00,8.43,46.88,5.26,0.18,0,0,0,0.00,0.25,0.25,13.89,
2024/10/19 10:57:34,994.31,23.38,16.00,16.00,8.43,46.88,5.20,0.27,0,0,0,0.00,0.25,0.25,13.88,
2024/10/19 10:57:50,994.33,23.39,15.98,15.75,8.43,46.88,5.70,0.09,0,0,0,0.00,0.25,0.25,13.86,
2024/10/19 10:58:06,994.34,23.47,15.94,15.75,8.43,46.88,4.73,0.00,0,0,0,0.00,0.25,0.25,13.86,
2024/10/19 10:58:22,994.37,23.49,15.92,15.75,8.45,46.88,5.27,0.00,0,0,0,0.00,0.25,0.25,13.85,
2024/10/19 10:58:38,994.31,23.52,15.88,15.75,8.43,46.88,5.40,-0.27,0,0,0,0.00,0.25,0.25,13.84,
2024/10/19 10:58:53,994.33,23.56,15.86,15.75,8.43,62.50,5.54,0.00,0,0,0,0.00,0.25,0.25,13.83,
2024/10/19 10:59:10,994.32,23.60,15.84,15.75,8.43,46.88,5.85,0.36,0,0,0,0.00,0.25,0.25,13.83,
2024/10/19 10:59:26,994.34,23.61,15.81,15.75,8.43,46.88,5.84,0.36,0,0,0,0.00,0.25,0.25,13.82,
2024/10/19 10:59:42,994.32,23.63,15.79,15.75,8.45,46.88,5.70,0.27,0,0,0,0.00,0.25,0.25,13.81,
2024/10/19 10:59:58,994.35,23.67,15.78,15.50,8.45,46.88,5.98,0.91,0,0,0,0.00,0.25,0.38,13.81,
2024/10/19 11:00:14,994.34,23.68,15.75,15.50,8.45,46.88,5.64,0.45,0,0,0,0.00,0.25,0.25,13.80,
2024/10/19 11:00:30,994.36,23.71,15.74,15.50,8.45,46.88,5.01,0.27,0,0,0,0.00,0.25,0.25,13.79,
2024/10/19 11:00:46,994.36,23.72,15.72,15.75,8.45,46.88,6.20,0.18,0,0,0,0.00,0.25,0.25,13.79,
2024/10/19 11:01:02,994.37,23.76,15.70,15.50,8.45,46.88,5.55,0.27,0,0,0,0.00,0.25,0.25,13.79,
2024/10/19 11:01:18,994.39,23.79,15.68,15.50,8.45,62.50,6.42,0.27,0,0,0,0.00,0.25,0.25,13.77,
2024/10/19 11:01:34,994.41,23.79,15.67,15.50,8.45,62.50,5.95,0.18,0,0,0,0.00,0.25,0.25,13.78,
2024/10/19 11:01:50,994.44,23.82,15.65,15.50,8.45,62.50,4.77,0.09,0,0,0,0.00,0.25,0.25,13.78,
2024/10/19 11:02:06,994.45,23.85,15.64,15.75,8.45,62.50,5.91,-0.27,0,0,0,0.00,0.25,0.25,13.77,
2024/10/19 11:02:22,994.44,23.85,15.63,15.50,8.45,62.50,5.97,0.00,0,0,0,0.00,0.25,0.25,13.77,
2024/10/19 11:02:38,994.43,23.89,15.62,15.50,8.45,62.50,5.87,-0.09,0,0,0,0.00,0.25,0.25,13.77,
2024/10/19 11:02:54,994.43,23.88,15.60,15.50,8.45,62.50,5.57,0.36,0,0,0,0.00,0.25,0.25,13.77,
2024/10/19 11:03:10,994.49,23.89,15.59,15.50,8.45,62.50,5.59,0.53,0,0,0,0.00,0.25,0.25,13.77,
2024/10/19 11:03:26,994.47,23.91,15.58,15.50,8.45,62.50,5.75,0.18,0,0,0,0.00,0.25,0.25,13.77,
