Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/07/03 15:02:16,986.79,10.00,65.68,66.00,2.95,8500.00, 4.22,-3.56,559,147968,8719,9892.45,0.18,0.28,28.37,
2023/07/03 15:02:19,986.77,9.96,65.73,66.00,2.95,8500.00, 4.24,-3.57,559,147968,8719,9892.45,0.18,0.28,28.37,
2023/07/03 15:02:25,986.88,9.97,65.75,66.00,2.96,8515.63, 4.00,-3.56,562,148224,8529,9850.06,0.18,0.28,26.79,
2023/07/03 15:02:31,986.89,9.98,65.74,66.00,2.96,8515.63, 4.22,-3.56,565,148992,8537,9864.81,0.18,0.28,26.91,
2023/07/03 15:02:37,986.95,9.97,65.76,66.00,2.96,8500.00, 4.22,-3.32,563,148224,8537,9837.16,0.18,0.28,26.96,
2023/07/03 15:02:43,986.95,9.95,65.81,66.00,2.96,8515.63, 3.78,-3.32,563,148480,8554,9853.75,0.18,0.28,26.80,
2023/07/03 15:02:49,986.91,9.89,65.92,66.50,2.96,8500.00, 3.99,-3.33,563,148480,8540,9862.96,0.18,0.28,26.72,
2023/07/03 15:02:55,986.90,9.91,65.90,66.25,2.97,8500.00, 4.00,-3.33,562,147968,8549,9866.65,0.18,0.28,26.86,
2023/07/03 15:03:01,987.03,9.90,65.92,66.25,2.96,8500.00, 4.21,-3.34,564,148480,8555,9861.12,0.18,0.28,26.73,
2023/07/03 15:03:07,986.98,9.90,65.93,66.25,2.96,8500.00, 4.44,-3.54,565,148736,8549,9848.22,0.18,0.28,26.55,
2023/07/03 15:03:13,987.04,9.91,65.92,66.25,2.96,8500.00, 4.00,-3.32,564,148736,8559,9864.81,0.18,0.28,26.61,
2023/07/03 15:03:19,986.97,9.87,66.00,66.25,2.96,8500.00, 4.21,-3.55,564,148992,8549,9864.81,0.18,0.28,26.47,
2023/07/03 15:03:25,987.05,9.88,66.01,66.50,2.96,8500.00, 4.21,-3.11,564,148736,8525,9859.28,0.18,0.28,26.29,
2023/07/03 15:03:31,987.17,9.86,66.04,66.25,2.96,8515.63, 4.22,-3.55,566,148992,8552,9864.81,0.18,0.28,26.28,
2023/07/03 15:03:37,987.07,9.81,66.14,66.50,2.96,8515.63, 4.00,-3.33,565,148992,8555,9859.28,0.18,0.28,26.35,
2023/07/03 15:03:43,987.11,9.79,66.20,66.50,2.96,8515.63, 4.00,-3.54,566,148992,8573,9879.55,0.18,0.28,26.30,
2023/07/03 15:03:49,987.08,9.74,66.27,66.50,2.96,8515.63, 4.00,-3.34,567,149248,8588,9879.55,0.18,0.28,26.25,
2023/07/03 15:03:55,987.30,9.75,66.25,66.75,2.96,8531.25, 4.00,-3.79,567,149504,8585,9890.61,0.18,0.28,27.40,
2023/07/03 15:04:01,987.21,9.71,66.34,66.75,2.96,8531.25, 3.99,-3.33,568,149760,8595,9886.92,0.18,0.28,27.42,
2023/07/03 15:04:07,987.41,9.77,66.27,66.75,2.96,8531.25, 4.22,-3.54,568,149504,8599,9901.67,0.18,0.28,27.42,
2023/07/03 15:04:13,987.43,9.75,66.30,66.75,2.96,8531.25, 4.00,-3.35,569,150016,8609,9936.69,0.18,0.28,27.42,
2023/07/03 15:04:19,987.51,9.70,66.41,67.00,2.96,8546.88, 4.22,-3.34,570,150272,8587,9897.98,0.18,0.28,27.42,
2023/07/03 15:04:25,987.48,9.72,66.38,66.75,2.96,8546.88, 4.22,-3.32,571,150528,8609,9942.22,0.18,0.28,27.04,
2023/07/03 15:04:31,987.50,9.72,66.40,66.75,2.96,8546.88, 4.22,-3.33,571,150272,8612,9916.42,0.18,0.28,27.04,
2023/07/03 15:04:37,987.66,9.70,66.44,66.75,2.96,8562.50, 4.00,-3.55,571,150784,8611,9903.51,0.18,0.28,27.04,
2023/07/03 15:04:43,987.70,9.71,66.46,67.00,2.96,8562.50, 4.22,-3.54,570,150272,8622,9938.53,0.18,0.28,27.07,
2023/07/03 15:04:49,987.69,9.67,66.57,67.00,2.97,8562.50, 4.21,-3.54,571,150528,8627,9938.53,0.18,0.28,27.04,
2023/07/03 15:04:55,987.76,9.64,66.61,67.00,2.96,8562.50, 3.78,-3.35,570,150272,8617,9921.95,0.18,0.28,27.05,
2023/07/03 15:05:01,987.71,9.59,66.69,67.00,2.96,8578.13, 4.00,-3.57,570,150272,8618,9896.14,0.18,0.28,26.93,
2023/07/03 15:05:07,987.71,9.56,66.76,67.25,2.96,8593.75, 4.22,-3.32,571,150528,8624,9927.47,0.18,0.28,26.93,
2023/07/03 15:05:13,987.78,9.53,66.82,67.25,2.96,8578.13, 4.22,-3.32,570,150016,8620,9918.26,0.18,0.28,26.89,
