Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/06/22 21:46:13,966.94,12.98,59.51,59.25,3.81,2828.13, 5.73,-0.64,282,73984,5381,5452.19,0.06,0.11,47.38,
2023/06/22 21:46:17,966.94,13.00,59.46,59.25,3.80,2812.50, 5.73,-0.43,282,73728,5377,5446.66,0.06,0.11,47.32,
2023/06/22 21:46:23,966.98,13.05,59.39,59.25,3.80,2812.50, 5.73,0.00,283,73984,5375,5437.44,0.06,0.11,47.28,
2023/06/22 21:46:29,967.03,13.09,59.31,59.00,3.80,2812.50, 5.54,-0.64,282,73984,5367,5431.91,0.06,0.11,47.24,
2023/06/22 21:46:35,967.11,13.13,59.24,59.00,3.81,2812.50, 5.69,-0.21,281,73728,5344,5420.85,0.06,0.11,47.19,
2023/06/22 21:46:41,967.08,13.16,59.17,59.00,3.81,2812.50, 5.73,-0.43,280,73216,5334,5424.54,0.06,0.11,47.18,
2023/06/22 21:46:47,967.18,13.19,59.09,58.75,3.80,2796.88, 5.97,-0.42,280,73216,5332,5406.11,0.06,0.11,47.13,
2023/06/22 21:46:53,967.22,13.24,59.00,58.75,3.81,2781.25, 5.52,-0.64,279,72960,5319,5406.11,0.06,0.11,47.09,
2023/06/22 21:46:59,967.33,13.27,58.94,58.75,3.80,2781.25, 5.73,-0.85,278,72704,5307,5395.05,0.06,0.11,47.07,
2023/06/22 21:47:05,967.35,13.30,58.85,58.75,3.81,2796.88, 5.78,-0.64,277,72192,5301,5378.46,0.06,0.11,47.01,
2023/06/22 21:47:11,967.33,13.34,58.78,58.50,3.81,2765.63, 5.78,-0.21,277,72704,5287,5361.87,0.06,0.11,46.98,
2023/06/22 21:47:17,967.33,13.37,58.70,58.50,3.81,2750.00, 5.54,-0.42,276,72448,5273,5356.34,0.06,0.11,46.94,
2023/06/22 21:47:23,967.33,13.41,58.62,58.50,3.80,2750.00, 5.54,-0.42,275,71936,5259,5343.44,0.06,0.11,46.90,
2023/06/22 21:47:29,967.42,13.44,58.56,58.25,3.80,2734.38, 5.76,-0.21,277,72192,5258,5347.12,0.06,0.11,46.86,
2023/06/22 21:47:35,967.49,13.48,58.48,58.25,3.80,2734.38, 5.71,0.00,275,71680,5243,5323.16,0.06,0.11,46.83,
