Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Kipp and Zonen Voltage [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/06/22 18:04:09,995.93,3.81,77.50,78.50,3.78,12937.50, 5.95,-0.42,967,268544,11354,13020.36,0.00,0.41,45.26,
2023/06/22 18:04:13,996.09,3.75,77.61,78.75,3.78,12906.25, 6.16,-0.21,967,268288,11292,13046.17,0.03,0.41,45.34,
2023/06/22 18:04:19,996.21,3.73,77.73,78.75,3.78,12875.00, 5.73,-0.21,961,266496,11271,12998.25,0.00,0.41,45.32,
2023/06/22 18:04:25,996.41,3.67,77.89,79.00,3.78,12828.13, 6.16,-0.21,955,264704,11239,12926.36,0.00,0.40,45.35,
2023/06/22 18:04:31,996.43,3.63,78.06,79.25,3.78,12750.00, 5.73,-0.21,947,262912,11155,12878.44,0.00,0.40,45.39,
2023/06/22 18:04:37,996.32,3.59,78.10,79.25,3.78,12687.50, 6.11,0.00,943,261376,11156,12845.26,0.00,0.40,45.49,
2023/06/22 18:04:43,996.57,3.53,78.30,79.25,3.78,12671.88, 5.73,-0.21,943,261888,11154,12891.34,0.00,0.40,45.53,
2023/06/22 18:04:49,996.67,3.49,78.38,79.50,3.79,12671.88, 5.92,-0.21,946,262912,11163,12856.32,0.00,0.40,45.57,
2023/06/22 18:04:55,996.56,3.46,78.51,79.50,3.79,12562.50, 6.13,-0.43,929,258048,11052,12694.12,0.00,0.39,45.59,
2023/06/22 18:05:01,996.75,3.42,78.56,79.75,3.79,12484.38, 5.97,-0.42,934,259328,11109,12773.38,0.00,0.40,45.63,
2023/06/22 18:05:07,996.73,3.47,78.54,79.50,3.78,10765.63, 5.78,-0.21,727,196864,9698,11002.06,0.00,0.26,45.63,
2023/06/22 18:05:13,995.95,3.60,78.23,79.00,3.78,7515.63, 5.76,-0.43,621,164096,8836,10102.58,0.00,0.20,45.60,
2023/06/22 18:05:19,995.56,3.67,78.04,79.00,3.78,7000.00, 6.01,-0.43,605,159744,8732,9767.12,0.00,0.19,45.57,
2023/06/22 18:05:25,995.51,3.66,78.03,78.75,3.78,9109.38, 5.95,-0.21,826,226560,10403,11908.92,0.00,0.33,45.58,
2023/06/22 18:05:31,996.00,3.59,78.26,79.25,3.79,11843.75, 5.76,-0.43,932,259072,11121,12804.71,0.00,0.40,45.62,
2023/06/22 18:05:37,996.25,3.50,78.47,79.50,3.78,12406.25, 6.16,-0.21,929,258304,11078,12730.98,0.00,0.39,45.65,
2023/06/22 18:05:43,996.38,3.47,78.54,79.50,3.78,11953.13, 5.97,0.00,868,239616,10660,12262.81,0.00,0.35,45.67,
2023/06/22 18:05:49,996.35,3.48,78.53,79.50,3.78,10937.50, 5.73,-0.21,815,224000,10326,11825.97,0.00,0.32,45.66,
2023/06/22 18:05:55,996.27,3.41,78.68,79.75,3.78,11437.50, 5.95,-0.21,893,247296,10809,12469.25,0.00,0.37,45.74,
2023/06/22 18:06:01,996.66,3.40,78.84,79.75,3.79,12234.38, 6.18,0.00,927,258048,11086,12753.10,0.00,0.39,45.77,
2023/06/22 18:06:07,996.67,3.38,78.89,80.00,3.79,12765.63, 5.71,-0.42,958,266240,10994,12983.50,0.00,0.41,45.82,
2023/06/22 18:06:13,997.17,3.29,79.10,80.00,3.78,12890.63, 5.97,-0.42,960,267264,11008,13005.62,0.00,0.41,45.85,
2023/06/22 18:06:19,997.17,3.24,79.32,80.50,3.79,12906.25, 5.92,-0.21,955,265984,10977,12979.81,0.00,0.41,45.91,
2023/06/22 18:06:25,997.20,3.23,79.32,80.50,3.78,12859.38, 5.92,-0.21,954,265728,10981,12950.32,0.00,0.41,45.94,
2023/06/22 18:06:31,997.56,3.14,79.55,80.75,3.78,12890.63, 5.97,-0.42,956,265984,11023,12972.44,0.00,0.41,45.99,
2023/06/22 18:06:37,997.40,3.15,79.54,80.75,3.78,12890.63, 5.76,0.00,954,265984,11037,12972.44,0.00,0.41,46.02,
2023/06/22 18:06:43,997.71,3.09,79.66,80.75,3.78,12875.00, 5.52,-0.21,954,265984,11039,12959.54,0.00,0.41,46.06,
2023/06/22 18:06:49,997.71,3.03,79.88,81.00,3.78,12890.63, 5.73,-0.21,955,265984,11002,12970.60,0.00,0.41,46.10,
2023/06/22 18:06:55,997.55,3.01,79.96,81.00,3.78,12906.25, 6.16,0.00,957,266752,11046,12990.87,0.00,0.41,46.16,
2023/06/22 18:07:01,997.81,2.97,80.02,81.25,3.78,12968.75, 5.95,-0.21,960,267520,11094,13018.52,0.00,0.41,46.21,
2023/06/22 18:07:07,997.81,2.92,80.22,81.50,3.78,13015.63, 6.16,-0.64,961,268032,11131,13003.78,0.00,0.41,46.25,
2023/06/22 18:07:13,997.63,2.89,80.25,81.50,3.79,13031.25, 5.95,-0.21,964,268288,11141,13042.48,0.00,0.41,46.28,
2023/06/22 18:07:19,997.67,2.92,80.29,81.50,3.78,13000.00, 5.73,-0.21,961,267776,11135,13033.27,0.00,0.41,46.30,
2023/06/22 18:07:25,997.59,2.80,80.50,81.75,3.78,12984.38, 5.95,-0.21,960,267776,11142,13036.95,0.00,0.41,46.32,
2023/06/22 18:07:31,997.72,2.83,80.52,82.00,3.78,12937.50, 6.16,-0.21,955,266752,11120,12987.19,0.00,0.41,46.34,
2023/06/22 18:07:37,997.50,2.78,80.65,81.75,3.78,12921.88, 6.16,0.00,955,266496,11120,12959.54,0.00,0.41,46.37,
2023/06/22 18:07:43,997.56,2.76,80.68,82.00,3.78,12875.00, 5.73,-0.21,944,263680,11086,12900.56,0.00,0.41,46.38,
2023/06/22 18:07:49,997.59,2.73,80.77,82.00,3.78,12734.38, 5.76,-0.21,933,260608,11035,12885.81,0.00,0.40,46.40,
2023/06/22 18:07:55,997.49,2.73,80.88,82.25,3.78,12390.63, 5.97,-0.21,892,248320,10877,12417.64,0.00,0.38,46.40,
2023/06/22 18:08:01,997.44,2.70,80.94,82.00,3.78,11906.25, 5.73,-0.43,874,243456,10805,12273.87,0.00,0.37,46.42,
2023/06/22 18:08:07,997.40,2.66,81.01,82.25,3.79,11906.25, 5.76,-0.21,880,245248,10853,12316.26,0.00,0.37,46.43,
2023/06/22 18:08:13,997.35,2.70,80.91,82.00,3.79,12062.50, 6.18,-0.64,896,249856,10966,12436.07,0.00,0.38,46.44,
2023/06/22 18:08:19,997.32,2.65,81.10,82.25,3.78,12375.00, 5.73,-0.21,917,256512,11002,13035.11,0.00,0.40,46.44,
2023/06/22 18:08:25,997.42,2.65,81.11,82.50,3.79,12640.63, 5.71,-0.42,930,260864,11098,12635.14,0.00,0.40,46.45,
