Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/03/15 16:07:19,985.58,29.71,19.24,18.75,4.59,1765.63, 4.87,6.93,113,27392,3825,4084.53,0.05,0.07,17.42,
2023/03/15 16:07:25,984.79,29.44,19.38,19.00,4.59,1906.25, 4.44,8.04,111,26624,3589,3784.09,0.05,0.07,17.45,
2023/03/15 16:07:31,984.22,29.11,19.50,19.25,4.59,2000.00, 4.90,6.49,120,28416,4006,4333.36,0.05,0.08,17.46,
2023/03/15 16:07:37,983.71,28.81,19.62,19.25,4.59,2015.63, 4.66,6.47,118,28160,4015,4359.17,0.05,0.08,17.48,
2023/03/15 16:07:43,983.28,28.51,19.73,19.50,4.60,2015.63, 4.94,6.47,119,28416,4019,4362.85,0.05,0.08,17.49,
2023/03/15 16:07:49,982.95,28.21,19.82,19.50,4.59,2000.00, 4.70,6.44,121,28928,4025,4366.54,0.05,0.08,17.50,
2023/03/15 16:07:55,982.56,27.93,19.93,19.75,4.59,2031.25, 4.90,6.69,121,28928,4023,4373.91,0.05,0.08,17.50,
2023/03/15 16:08:01,982.22,27.65,20.02,19.75,4.59,2000.00, 4.68,6.47,119,28416,4017,4373.91,0.05,0.08,17.50,
2023/03/15 16:08:07,981.87,27.39,20.10,19.75,4.60,1984.38, 4.46,6.47,120,28416,4029,4370.23,0.05,0.08,17.48,
2023/03/15 16:08:13,981.59,27.13,20.18,20.00,4.59,1968.75, 4.68,6.49,121,29184,4022,4375.76,0.05,0.08,17.48,
2023/03/15 16:08:19,981.39,26.89,20.27,20.00,4.59,1953.13, 4.68,6.69,119,28160,4023,4368.38,0.05,0.08,17.45,
2023/03/15 16:08:25,981.18,26.65,20.34,20.00,4.59,1937.50, 4.46,6.25,121,28928,4025,4372.07,0.05,0.08,17.43,
2023/03/15 16:08:31,981.12,26.41,20.42,20.25,4.60,1937.50, 4.70,6.47,121,29184,4022,4377.60,0.05,0.08,17.41,
2023/03/15 16:08:37,981.05,26.18,20.50,20.25,4.59,1937.50, 4.68,6.25,119,28416,4030,4375.76,0.05,0.08,17.39,
2023/03/15 16:08:43,980.96,25.94,20.58,20.25,4.59,1937.50, 4.90,6.47,121,28928,4016,4370.23,0.05,0.08,17.36,
2023/03/15 16:08:49,980.84,25.72,20.66,20.25,4.59,1921.88, 4.66,6.49,120,28416,4030,4368.38,0.05,0.08,17.33,
2023/03/15 16:08:55,980.79,25.54,20.73,20.50,4.60,1906.25, 4.70,6.49,121,29184,4024,4373.91,0.05,0.08,17.30,
2023/03/15 16:09:01,980.77,25.35,20.79,20.50,4.60,1906.25, 4.90,6.49,121,28928,4027,4368.38,0.05,0.08,17.26,
2023/03/15 16:09:07,980.76,25.15,20.87,20.50,4.60,1906.25, 4.90,6.25,121,28928,4015,4373.91,0.05,0.08,17.22,
2023/03/15 16:09:13,980.75,24.97,20.93,20.75,4.59,1890.63, 4.88,6.27,121,28928,4019,4373.91,0.05,0.08,17.18,
2023/03/15 16:09:19,980.68,24.75,20.99,20.75,4.60,1875.00, 4.92,6.44,119,28416,4017,4366.54,0.05,0.08,17.14,
2023/03/15 16:09:25,980.63,24.59,21.05,20.75,4.60,1875.00, 4.70,6.27,121,28672,4017,4362.85,0.05,0.08,17.09,
2023/03/15 16:09:31,980.63,24.42,21.11,20.75,4.60,1875.00, 4.90,6.27,120,28928,4018,4366.54,0.05,0.08,17.05,
2023/03/15 16:09:37,980.62,24.27,21.18,21.00,4.61,1859.38, 4.68,6.69,121,28672,4010,4359.17,0.05,0.08,17.01,
2023/03/15 16:09:43,980.61,24.11,21.22,21.00,4.60,1859.38, 4.48,6.72,121,28928,4005,4357.32,0.05,0.08,16.96,
2023/03/15 16:09:49,980.60,23.96,21.26,21.00,4.60,1843.75, 4.70,6.45,120,28416,4010,4362.85,0.05,0.08,16.92,
2023/03/15 16:09:55,980.59,23.79,21.31,21.00,4.61,1843.75, 4.68,6.47,120,28416,3998,4351.79,0.05,0.08,16.87,
2023/03/15 16:10:01,980.66,23.68,21.34,21.00,4.60,1843.75, 4.70,6.49,120,28672,3999,4346.27,0.05,0.08,16.85,
2023/03/15 16:10:07,980.65,23.54,21.38,21.25,4.60,1843.75, 4.70,6.25,120,28416,3994,4349.95,0.05,0.08,16.80,
2023/03/15 16:10:13,980.70,23.41,21.41,21.00,4.60,1828.13, 4.66,6.69,119,28416,3996,4353.64,0.05,0.08,16.76,
2023/03/15 16:10:19,980.70,23.28,21.42,21.00,4.60,1843.75, 4.90,6.47,119,28416,3992,4342.58,0.05,0.08,16.71,
2023/03/15 16:10:25,980.64,23.15,21.45,21.00,4.60,1828.13, 4.70,6.49,121,28672,3990,4342.58,0.05,0.08,16.66,
2023/03/15 16:10:31,980.64,23.05,21.51,21.25,4.60,1828.13, 4.70,6.47,120,28672,3983,4348.11,0.05,0.08,16.61,
2023/03/15 16:10:37,980.59,22.91,21.53,21.25,4.60,1812.50, 4.70,6.91,120,28928,3978,4333.36,0.05,0.08,16.56,
2023/03/15 16:10:43,980.70,22.82,21.54,21.25,4.60,1812.50, 4.70,6.49,118,28160,3979,4322.30,0.05,0.08,16.52,
2023/03/15 16:10:49,980.65,22.69,21.57,21.25,4.61,1812.50, 4.46,6.30,120,28672,3969,4325.99,0.05,0.08,16.47,
2023/03/15 16:10:55,980.70,22.60,21.59,21.25,4.60,1812.50, 4.68,6.27,118,28160,3961,4320.46,0.05,0.08,16.43,
2023/03/15 16:11:01,980.70,22.50,21.62,21.25,4.61,1812.50, 4.48,6.27,118,27904,3969,4305.72,0.05,0.08,16.38,
2023/03/15 16:11:07,980.73,22.39,21.63,21.25,4.60,1812.50, 4.92,6.49,120,28416,3964,4320.46,0.05,0.08,16.34,
2023/03/15 16:11:13,980.69,22.33,21.62,21.25,4.60,1812.50, 4.46,6.25,117,27904,3960,4316.77,0.05,0.08,16.29,
2023/03/15 16:11:19,980.66,22.24,21.64,21.25,4.60,1796.88, 4.70,6.07,119,28160,3955,4342.58,0.05,0.08,16.25,
2023/03/15 16:11:25,980.69,22.14,21.68,21.25,4.60,1796.88, 4.72,6.03,120,28416,3952,4300.19,0.05,0.08,16.20,
2023/03/15 16:11:31,980.67,22.04,21.70,21.50,4.60,1796.88, 4.70,6.47,119,28416,3944,4324.15,0.05,0.08,16.17,
2023/03/15 16:11:37,980.68,21.94,21.70,21.50,4.60,1796.88, 4.92,6.72,119,28160,3938,4290.97,0.05,0.08,16.12,
2023/03/15 16:11:43,980.76,21.87,21.68,21.25,4.60,1796.88, 4.92,6.44,120,28416,3934,4289.13,0.05,0.08,16.07,
2023/03/15 16:11:49,980.69,21.81,21.67,21.25,4.60,1796.88, 4.70,6.47,120,28160,3931,4298.34,0.05,0.08,16.03,
2023/03/15 16:11:55,980.63,21.73,21.69,21.50,4.60,1781.25, 4.48,6.29,120,28160,3930,4298.34,0.05,0.08,15.99,
2023/03/15 16:12:01,980.60,21.65,21.69,21.25,4.60,1796.88, 4.48,6.52,120,28160,3922,4285.44,0.05,0.08,15.94,
2023/03/15 16:12:07,980.72,21.59,21.68,21.25,4.60,1796.88, 4.46,6.27,119,28160,3911,4278.07,0.05,0.08,15.90,
2023/03/15 16:12:13,980.62,21.52,21.68,21.25,4.60,1781.25, 4.92,6.47,119,27904,3911,4276.22,0.05,0.08,15.85,
2023/03/15 16:12:19,980.65,21.46,21.68,21.25,4.61,1781.25, 4.70,6.49,120,28416,3903,4268.85,0.05,0.08,15.80,
2023/03/15 16:12:25,980.71,21.40,21.67,21.50,4.60,1781.25, 4.48,6.49,120,28416,3899,4267.01,0.05,0.08,15.76,
2023/03/15 16:12:31,980.74,21.34,21.65,21.25,4.60,1781.25, 4.68,6.25,119,28160,3894,4255.95,0.05,0.08,15.71,
2023/03/15 16:12:37,980.69,21.30,21.63,21.25,4.61,1781.25, 4.68,6.72,118,27648,3895,4255.95,0.05,0.08,15.68,
2023/03/15 16:12:43,980.60,21.25,21.63,21.25,4.60,1765.63, 4.70,6.25,118,28160,3891,4254.11,0.05,0.07,15.63,
2023/03/15 16:12:49,980.59,21.18,21.64,21.25,4.60,1765.63, 4.68,6.49,119,28160,3880,4244.89,0.05,0.07,15.59,
2023/03/15 16:12:55,980.62,21.14,21.58,21.25,4.60,1765.63, 4.90,6.25,118,27904,3889,4233.83,0.05,0.07,15.54,
2023/03/15 16:13:01,980.66,21.08,21.57,21.25,4.60,1765.63, 4.72,6.49,118,27648,3874,4230.14,0.05,0.07,15.50,
2023/03/15 16:13:07,980.60,21.03,21.57,21.25,4.61,1750.00, 4.48,6.47,118,27904,3866,4230.14,0.05,0.07,15.46,
2023/03/15 16:13:13,980.70,21.00,21.55,21.25,4.60,1765.63, 4.72,6.27,117,27648,3874,4224.61,0.05,0.07,15.41,
2023/03/15 16:13:19,980.74,20.94,21.53,21.25,4.60,1750.00, 4.48,6.27,116,27392,3858,4219.08,0.05,0.07,15.37,
2023/03/15 16:13:25,980.66,20.89,21.53,21.00,4.60,1750.00, 4.68,6.03,116,27392,3857,4220.93,0.05,0.07,15.32,
2023/03/15 16:13:31,980.63,20.84,21.51,21.00,4.60,1750.00, 4.66,6.27,119,27904,3858,4202.50,0.05,0.07,15.28,
2023/03/15 16:13:37,980.72,20.81,21.45,21.00,4.60,1750.00, 4.72,6.47,119,27904,3851,4204.34,0.05,0.07,15.23,
2023/03/15 16:13:43,980.71,20.78,21.44,21.00,4.61,1750.00, 4.68,6.27,118,27648,3833,4198.81,0.05,0.07,15.19,
2023/03/15 16:13:49,980.75,20.75,21.39,21.00,4.60,1750.00, 4.46,6.49,115,26880,3842,4187.75,0.05,0.07,15.15,
2023/03/15 16:13:55,980.73,20.71,21.38,21.00,4.60,1750.00, 4.48,6.27,117,27648,3844,4187.75,0.05,0.07,15.10,
2023/03/15 16:14:01,980.66,20.68,21.38,21.00,4.60,1750.00, 4.46,6.25,118,27392,3831,4174.85,0.05,0.07,15.06,
2023/03/15 16:14:07,980.74,20.63,21.34,21.00,4.60,1734.38, 4.70,6.30,119,27904,3820,4167.48,0.05,0.07,15.01,
2023/03/15 16:14:13,980.73,20.60,21.31,20.75,4.60,1734.38, 4.72,6.47,116,26880,3811,4169.32,0.05,0.07,14.97,
2023/03/15 16:14:19,980.63,20.57,21.27,21.00,4.60,1734.38, 4.90,6.47,116,27136,3812,4160.10,0.05,0.07,14.91,
2023/03/15 16:14:25,980.61,20.55,21.26,20.75,4.60,1718.75, 4.70,6.25,117,27648,3800,4167.48,0.05,0.07,14.87,
2023/03/15 16:14:31,980.68,20.53,21.21,20.75,4.61,1734.38, 4.94,6.49,117,27648,3801,4150.89,0.05,0.07,14.83,
2023/03/15 16:14:37,980.69,20.49,21.19,20.75,4.60,1718.75, 4.48,6.05,116,27392,3788,4139.83,0.05,0.07,14.78,
2023/03/15 16:14:43,980.70,20.46,21.15,20.75,4.60,1718.75, 4.46,6.47,116,27136,3781,4141.67,0.05,0.07,14.73,
2023/03/15 16:14:49,980.70,20.44,21.13,20.75,4.60,1718.75, 4.68,6.27,115,26880,3776,4134.30,0.05,0.07,14.69,
2023/03/15 16:14:55,980.66,20.41,21.10,20.75,4.60,1703.13, 4.66,6.45,117,27392,3767,4121.40,0.05,0.07,14.64,
2023/03/15 16:15:01,980.69,20.39,21.05,20.50,4.60,1703.13, 4.90,6.25,117,27648,3767,4112.18,0.05,0.07,14.59,
2023/03/15 16:15:07,980.67,20.36,21.01,20.75,4.61,1703.13, 4.92,6.27,118,27648,3760,4110.34,0.05,0.07,14.56,
2023/03/15 16:15:13,980.69,20.34,20.98,20.50,4.60,1703.13, 4.90,6.47,118,27648,3749,4102.96,0.05,0.07,14.51,
2023/03/15 16:15:19,980.70,20.33,20.94,20.50,4.60,1687.50, 4.68,6.50,117,27648,3735,4090.06,0.05,0.07,14.47,
2023/03/15 16:15:25,980.74,20.31,20.91,20.50,4.60,1687.50, 4.90,6.25,117,27392,3732,4084.53,0.05,0.07,14.42,
2023/03/15 16:15:31,980.71,20.28,20.86,20.50,4.60,1687.50, 4.70,6.25,116,27136,3724,4079.00,0.05,0.07,14.37,
2023/03/15 16:15:37,980.67,20.26,20.83,20.50,4.61,1671.88, 4.46,6.47,116,27136,3715,4071.63,0.05,0.07,14.33,
2023/03/15 16:15:43,980.70,20.25,20.80,20.50,4.60,1687.50, 5.13,6.49,117,27648,3707,4062.41,0.05,0.07,14.28,
2023/03/15 16:15:49,980.65,20.23,20.77,20.25,4.60,1671.88, 4.70,6.74,115,26880,3699,4053.20,0.05,0.07,14.23,
2023/03/15 16:15:55,980.70,20.21,20.72,20.25,4.60,1671.88, 4.48,6.25,116,27392,3692,4049.51,0.05,0.07,14.19,
2023/03/15 16:16:01,980.69,20.21,20.66,20.25,4.61,1656.25, 4.68,6.25,116,27136,3681,4032.92,0.05,0.07,14.14,
2023/03/15 16:16:07,980.68,20.21,20.61,20.25,4.60,1656.25, 4.90,6.27,115,26880,3666,4031.08,0.05,0.07,14.10,
2023/03/15 16:16:13,980.72,20.18,20.58,20.00,4.60,1656.25, 4.70,6.50,114,26624,3664,4029.24,0.05,0.07,14.05,
2023/03/15 16:16:19,980.70,20.19,20.53,20.00,4.60,1656.25, 4.91,6.25,114,26624,3656,4010.80,0.05,0.07,14.02,
2023/03/15 16:16:25,980.75,20.19,20.46,20.00,4.60,1656.25, 4.48,6.25,114,26880,3657,4005.27,0.05,0.07,13.97,
2023/03/15 16:16:31,980.69,20.18,20.43,20.00,4.60,1640.63, 4.48,6.25,115,27136,3642,3994.21,0.05,0.07,13.93,
2023/03/15 16:16:37,980.73,20.17,20.39,20.00,4.61,1640.63, 4.70,6.27,114,26368,3643,3994.21,0.05,0.07,13.88,
2023/03/15 16:16:43,980.74,20.16,20.35,20.00,4.60,1640.63, 4.88,6.03,113,26368,3624,3985.00,0.05,0.07,13.84,
2023/03/15 16:16:49,980.77,20.14,20.32,20.00,4.60,1640.63, 4.68,6.27,113,26368,3623,3988.68,0.05,0.07,13.79,
2023/03/15 16:16:55,980.84,20.13,20.29,19.75,4.61,1640.63, 4.68,6.27,115,26880,3610,3975.78,0.05,0.07,13.75,
2023/03/15 16:17:01,980.84,20.13,20.24,19.75,4.60,1625.00, 4.70,6.07,115,26624,3607,3964.72,0.05,0.07,13.70,
2023/03/15 16:17:07,980.82,20.12,20.18,19.75,4.60,1625.00, 4.68,6.27,114,26624,3595,3949.98,0.05,0.07,13.66,
2023/03/15 16:17:13,980.79,20.12,20.14,19.75,4.60,1625.00, 4.92,6.07,113,26112,3589,3938.92,0.05,0.07,13.62,
2023/03/15 16:17:19,980.75,20.11,20.10,19.75,4.60,1625.00, 4.90,6.03,115,26880,3580,3931.55,0.05,0.07,13.57,
2023/03/15 16:17:25,980.80,20.11,20.04,19.50,4.60,1609.38, 4.70,6.27,112,25856,3565,3918.64,0.05,0.07,13.53,
2023/03/15 16:17:31,980.79,20.12,19.99,19.50,4.60,1609.38, 4.90,6.22,113,26368,3560,3909.43,0.05,0.07,13.49,
2023/03/15 16:17:37,980.88,20.11,19.94,19.50,4.60,1609.38, 4.70,6.27,114,26880,3549,3902.05,0.05,0.07,13.46,
2023/03/15 16:17:43,980.80,20.12,19.91,19.50,4.60,1609.38, 4.68,6.05,112,25856,3539,3896.52,0.04,0.07,13.41,
2023/03/15 16:17:49,980.85,20.11,19.85,19.25,4.61,1609.38, 4.90,6.25,113,26624,3532,3891.00,0.04,0.07,13.37,
2023/03/15 16:17:55,980.78,20.11,19.80,19.25,4.60,1593.75, 4.48,6.27,113,26368,3524,3872.56,0.04,0.07,13.33,
2023/03/15 16:18:01,980.79,20.11,19.74,19.25,4.61,1593.75, 4.93,6.47,112,26112,3509,3868.88,0.04,0.07,13.29,
2023/03/15 16:18:07,980.82,20.11,19.69,19.25,4.60,1578.13, 4.70,6.49,111,25856,3502,3861.50,0.04,0.07,13.25,
2023/03/15 16:18:13,980.91,20.12,19.65,19.25,4.60,1578.13, 4.68,6.44,111,25856,3495,3854.13,0.04,0.06,13.20,
2023/03/15 16:18:19,980.89,20.13,19.60,19.00,4.60,1578.13, 4.91,6.69,113,26368,3486,3841.23,0.04,0.06,13.17,
2023/03/15 16:18:25,980.89,20.13,19.55,19.00,4.60,1578.13, 4.46,6.02,112,25856,3475,3830.17,0.04,0.06,13.12,
2023/03/15 16:18:31,980.86,20.12,19.49,19.00,4.60,1578.13, 4.92,6.25,113,26624,3467,3817.27,0.04,0.06,13.08,
2023/03/15 16:18:37,980.89,20.13,19.45,19.00,4.60,1562.50, 5.13,6.25,112,26112,3460,3804.36,0.04,0.06,13.04,
2023/03/15 16:18:43,980.91,20.13,19.41,19.00,4.60,1562.50, 4.27,6.05,112,26112,3453,3795.15,0.04,0.06,13.00,
2023/03/15 16:18:49,980.89,20.13,19.37,18.75,4.60,1562.50, 4.68,6.47,109,25088,3440,3784.09,0.04,0.06,12.96,
2023/03/15 16:18:55,980.84,20.13,19.34,18.75,4.60,1546.88, 4.92,6.05,112,26112,3430,3784.09,0.04,0.06,12.92,
2023/03/15 16:19:01,980.80,20.12,19.29,18.75,4.60,1546.88, 4.70,6.05,110,25344,3422,3763.81,0.04,0.06,12.87,
2023/03/15 16:19:07,980.85,20.11,19.24,18.75,4.61,1546.88, 4.88,6.25,111,25600,3413,3769.34,0.04,0.06,12.83,
2023/03/15 16:19:13,980.82,20.12,19.20,18.75,4.60,1531.25, 4.68,6.25,111,25856,3399,3747.23,0.04,0.06,12.79,
2023/03/15 16:19:19,980.83,20.12,19.16,18.75,4.60,1531.25, 4.68,6.49,111,25600,3389,3738.01,0.04,0.06,12.74,
2023/03/15 16:19:25,980.88,20.12,19.12,18.50,4.60,1515.63, 4.93,6.74,112,26112,3380,3732.48,0.04,0.06,12.71,
2023/03/15 16:19:31,980.79,20.12,19.08,18.50,4.60,1531.25, 4.68,6.07,111,25856,3364,3723.26,0.04,0.06,12.67,
2023/03/15 16:19:37,980.81,20.09,19.03,18.50,4.60,1531.25, 4.93,6.07,110,25600,3351,3706.68,0.04,0.06,12.63,
2023/03/15 16:19:43,980.85,20.12,18.99,18.50,4.61,1515.63, 4.90,6.47,110,25344,3346,3699.30,0.04,0.06,12.58,
2023/03/15 16:19:49,980.83,20.12,18.94,18.50,4.60,1500.00, 4.72,6.27,111,25856,3330,3690.09,0.04,0.06,12.54,
2023/03/15 16:19:55,980.82,20.10,18.90,18.50,4.60,1500.00, 4.90,6.25,110,25600,3322,3669.81,0.04,0.06,12.50,
2023/03/15 16:20:01,980.84,20.11,18.85,18.25,4.60,1500.00, 4.70,6.07,109,25344,3316,3655.07,0.04,0.06,12.46,
2023/03/15 16:20:07,980.81,20.11,18.81,18.25,4.60,1500.00, 4.70,6.02,109,25088,3306,3645.85,0.04,0.06,12.43,
2023/03/15 16:20:13,980.79,20.13,18.76,18.25,4.60,1484.38, 4.93,6.05,110,25344,3291,3660.60,0.04,0.06,12.39,
2023/03/15 16:20:19,980.88,20.15,18.71,18.25,4.60,1484.38, 4.93,6.47,107,24576,3288,3636.63,0.04,0.06,12.35,
2023/03/15 16:20:25,980.85,20.15,18.67,18.25,4.60,1484.38, 4.72,6.27,109,25088,3271,3629.26,0.04,0.06,12.31,
2023/03/15 16:20:31,980.90,20.15,18.63,18.25,4.60,1468.75, 4.68,6.25,108,24832,3262,3608.99,0.04,0.06,12.26,
2023/03/15 16:20:37,980.87,20.17,18.58,18.00,4.60,1468.75, 4.92,6.25,109,25088,3253,3601.61,0.04,0.06,12.22,
2023/03/15 16:20:43,980.85,20.15,18.53,18.00,4.60,1468.75, 4.24,6.03,109,25088,3241,3590.55,0.04,0.06,12.18,
2023/03/15 16:20:49,980.95,20.13,18.47,18.00,4.60,1453.13, 4.91,6.05,108,24832,3233,3573.96,0.04,0.06,12.14,
2023/03/15 16:20:55,980.86,20.15,18.42,18.00,4.60,1453.13, 4.70,6.05,108,24832,3222,3562.91,0.04,0.06,12.11,
2023/03/15 16:21:01,980.82,20.16,18.38,18.00,4.60,1453.13, 4.90,6.25,107,24832,3210,3553.69,0.04,0.06,12.07,
2023/03/15 16:21:07,980.87,20.19,18.34,17.75,4.60,1437.50, 4.70,6.27,107,24576,3195,3544.47,0.04,0.06,12.03,
2023/03/15 16:21:13,980.90,20.19,18.29,17.75,4.60,1437.50, 4.70,6.27,107,24832,3190,3538.94,0.04,0.06,11.99,
2023/03/15 16:21:19,980.91,20.18,18.24,17.75,4.60,1421.88, 4.70,6.02,107,24576,3175,3537.10,0.04,0.06,11.95,
2023/03/15 16:21:25,980.88,20.21,18.19,17.75,4.60,1421.88, 4.91,6.27,106,24064,3170,3511.30,0.04,0.06,11.91,
2023/03/15 16:21:31,980.88,20.20,18.14,17.75,4.60,1421.88, 4.91,6.24,105,24064,3164,3503.92,0.04,0.06,11.88,
2023/03/15 16:21:37,980.92,20.20,18.10,17.50,4.60,1421.88, 4.70,6.25,106,24320,3158,3505.77,0.04,0.06,11.84,
2023/03/15 16:21:43,980.93,20.21,18.06,17.50,4.60,1421.88, 4.70,6.05,106,24320,3144,3487.33,0.04,0.06,11.80,
2023/03/15 16:21:49,980.90,20.21,18.01,17.50,4.60,1406.25, 4.68,6.03,107,24832,3136,3478.12,0.04,0.06,11.77,
2023/03/15 16:21:55,980.96,20.25,17.96,17.50,4.60,1406.25, 4.48,6.02,105,24064,3127,3476.28,0.04,0.06,11.73,
2023/03/15 16:22:01,980.91,20.24,17.92,17.50,4.60,1406.25, 4.68,6.27,105,23808,3126,3468.90,0.04,0.06,11.69,
2023/03/15 16:22:07,980.95,20.24,17.87,17.25,4.60,1406.25, 4.46,6.27,106,24576,3111,3457.84,0.04,0.06,11.65,
2023/03/15 16:22:13,980.95,20.29,17.83,17.25,4.60,1406.25, 4.68,6.02,104,23552,3105,3461.53,0.04,0.06,11.62,
2023/03/15 16:22:19,980.95,20.29,17.78,17.25,4.60,1390.63, 4.69,6.05,106,24064,3101,3450.47,0.04,0.06,11.58,
2023/03/15 16:22:25,980.97,20.29,17.73,17.25,4.60,1406.25, 4.70,6.05,106,24064,3094,3448.63,0.04,0.06,11.55,
2023/03/15 16:22:31,980.97,20.29,17.69,17.25,4.60,1406.25, 5.13,6.25,107,24832,3087,3437.57,0.04,0.06,11.50,
2023/03/15 16:22:37,980.91,20.28,17.64,17.25,4.60,1406.25, 4.90,5.81,106,24320,3082,3426.51,0.04,0.06,11.48,
2023/03/15 16:22:43,980.98,20.31,17.60,17.25,4.60,1390.63, 4.48,6.27,104,23552,3075,3428.35,0.04,0.05,11.44,
2023/03/15 16:22:49,980.91,20.33,17.56,17.00,4.60,1390.63, 4.72,6.27,104,23552,3065,3415.45,0.04,0.05,11.41,
2023/03/15 16:22:55,980.94,20.32,17.51,17.00,4.60,1390.63, 4.68,6.25,106,24064,3057,3409.92,0.04,0.05,11.37,
2023/03/15 16:23:01,980.97,20.32,17.47,17.00,4.60,1375.00, 4.68,6.02,105,24064,3049,3404.39,0.04,0.05,11.33,
2023/03/15 16:23:07,980.91,20.35,17.42,17.00,4.60,1375.00, 4.70,6.44,104,24064,3044,3400.70,0.04,0.05,11.29,
2023/03/15 16:23:13,980.86,20.34,17.39,16.75,4.60,1375.00, 4.48,6.27,107,24832,3044,3391.49,0.04,0.05,11.26,
2023/03/15 16:23:19,980.94,20.38,17.34,16.75,4.60,1375.00, 4.90,6.03,106,24320,3034,3391.49,0.04,0.05,11.22,
2023/03/15 16:23:25,980.85,20.35,17.30,16.75,4.60,1375.00, 4.46,6.05,105,24320,3027,3387.80,0.04,0.05,11.19,
2023/03/15 16:23:31,980.87,20.37,17.25,16.75,4.60,1375.00, 4.68,6.05,105,24064,3030,3380.43,0.04,0.05,11.15,
2023/03/15 16:23:37,980.87,20.37,17.20,16.75,4.60,1359.38, 4.48,6.03,106,24320,3022,3376.74,0.04,0.05,11.11,
2023/03/15 16:23:43,980.84,20.39,17.16,16.75,4.60,1359.38, 4.91,6.02,105,24064,3015,3373.06,0.04,0.05,11.08,
2023/03/15 16:23:49,980.87,20.40,17.12,16.50,4.60,1359.38, 4.70,6.25,105,24064,3009,3367.53,0.04,0.05,11.04,
2023/03/15 16:23:55,980.91,20.41,17.09,16.50,4.60,1359.38, 4.91,6.27,105,23808,3008,3371.21,0.04,0.05,11.01,
2023/03/15 16:24:01,980.87,20.43,17.04,16.50,4.60,1359.38, 4.48,6.07,105,23808,3001,3363.84,0.04,0.05,10.97,
2023/03/15 16:24:07,980.88,20.38,17.01,16.50,4.60,1375.00, 4.90,6.05,105,23808,3007,3365.68,0.04,0.05,10.94,
2023/03/15 16:24:13,980.85,20.43,16.96,16.50,4.60,1375.00, 4.93,6.03,104,23808,3002,3352.78,0.04,0.05,10.90,
2023/03/15 16:24:19,980.86,20.45,16.92,16.50,4.60,1359.38, 4.90,6.47,105,23808,2996,3350.94,0.04,0.05,10.86,
2023/03/15 16:24:25,980.83,20.42,16.88,16.50,4.60,1359.38, 4.94,5.83,106,24320,2992,3354.62,0.04,0.05,10.83,
2023/03/15 16:24:31,980.79,20.44,16.84,16.25,4.60,1359.38, 4.90,6.47,106,24064,2988,3349.09,0.04,0.05,10.79,
2023/03/15 16:24:37,980.87,20.47,16.80,16.25,4.60,1359.38, 4.93,6.52,107,24064,2993,3345.41,0.04,0.05,10.75,
2023/03/15 16:24:43,980.81,20.46,16.77,16.25,4.60,1343.75, 4.72,6.02,105,23808,2987,3343.56,0.04,0.05,10.72,
2023/03/15 16:24:49,980.82,20.48,16.73,16.25,4.60,1343.75, 4.89,6.52,105,23808,2991,3347.25,0.04,0.05,10.68,
2023/03/15 16:24:55,980.88,20.48,16.69,16.25,4.60,1359.38, 4.72,6.25,106,24320,2987,3350.94,0.04,0.05,10.65,
2023/03/15 16:25:01,980.83,20.45,16.66,16.00,4.60,1359.38, 4.70,5.61,106,24064,2983,3350.94,0.04,0.05,10.61,
2023/03/15 16:25:07,980.82,20.50,16.61,16.00,4.60,1359.38, 4.91,6.05,106,24064,2982,3343.56,0.04,0.05,10.58,
2023/03/15 16:25:13,980.91,20.50,16.57,16.00,4.60,1359.38, 4.68,6.25,105,23552,2983,3345.41,0.04,0.05,10.54,
2023/03/15 16:25:19,980.90,20.47,16.54,16.25,4.60,1359.38, 4.93,6.02,106,24064,2985,3343.56,0.04,0.05,10.51,
2023/03/15 16:25:25,980.89,20.50,16.50,16.00,4.60,1375.00, 4.48,6.03,105,23808,2985,3350.94,0.04,0.05,10.47,
2023/03/15 16:25:31,980.85,20.49,16.46,16.00,4.60,1375.00, 4.68,6.03,107,24064,2979,3349.09,0.04,0.05,10.44,
2023/03/15 16:25:37,980.79,20.49,16.43,15.75,4.60,1359.38, 4.70,6.25,105,23808,2980,3349.09,0.04,0.05,10.40,
2023/03/15 16:25:43,980.84,20.50,16.39,16.00,4.60,1359.38, 4.91,6.07,107,24064,2974,3345.41,0.04,0.05,10.37,
2023/03/15 16:25:49,980.86,20.52,16.36,15.75,4.60,1359.38, 4.68,6.03,107,24064,2975,3341.72,0.04,0.05,10.33,
2023/03/15 16:25:55,980.79,20.52,16.32,16.00,4.60,1359.38, 4.91,6.03,106,24064,2974,3345.41,0.04,0.05,10.30,
2023/03/15 16:26:01,980.81,20.50,16.29,15.75,4.61,1359.38, 4.91,6.22,105,23808,2973,3345.41,0.04,0.05,10.26,
2023/03/15 16:26:07,980.86,20.52,16.26,15.75,4.60,1359.38, 4.93,6.03,106,24064,2967,3343.56,0.03,0.05,10.24,
2023/03/15 16:26:13,980.85,20.52,16.22,15.75,4.60,1359.38, 4.67,6.25,106,24320,2968,3334.35,0.03,0.05,10.20,
