Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/05/16 23:17:23,979.58,26.80,39.39,39.00,4.50,1265.63, 4.48,3.10,75,19200,2898,3041.28,0.03,0.05,30.60,
2023/05/16 23:17:29,979.60,26.80,39.38,39.00,4.51,1234.38, 4.45,3.12,76,19456,2861,3011.79,0.03,0.05,30.59,
2023/05/16 23:17:35,979.56,26.82,39.36,39.00,4.52,1218.75, 4.70,2.68,75,19456,2854,3019.16,0.03,0.05,30.58,
2023/05/16 23:17:41,979.62,26.83,39.34,39.00,4.51,1234.38, 4.48,2.91,76,19456,2871,3009.95,0.03,0.05,30.57,
2023/05/16 23:17:47,979.61,26.88,39.29,39.00,4.51,1187.50, 4.70,2.68,77,19712,2867,3006.26,0.03,0.05,30.56,
2023/05/16 23:17:53,979.56,26.92,39.23,39.00,4.51,1156.25, 4.67,3.10,75,19200,2841,2985.98,0.03,0.05,30.54,
2023/05/16 23:17:59,979.55,26.93,39.22,38.75,4.51,1140.63, 4.22,3.14,76,19456,2851,2995.20,0.03,0.05,30.53,
2023/05/16 23:18:05,979.62,26.93,39.20,39.00,4.51,1140.63, 4.46,2.89,74,18944,2865,2989.67,0.03,0.05,30.52,
2023/05/16 23:18:11,979.61,26.95,39.18,39.00,4.52,1109.38, 4.43,3.12,75,19456,2899,3015.48,0.03,0.05,30.51,
2023/05/16 23:18:17,979.58,26.96,39.16,38.75,4.51,1109.38, 4.44,2.67,75,19200,2878,2998.89,0.03,0.05,30.50,
2023/05/16 23:18:23,979.57,26.99,39.12,38.75,4.51,1109.38, 4.22,3.11,76,19712,2857,2991.51,0.03,0.05,30.49,
2023/05/16 23:18:29,979.57,27.02,39.09,38.75,4.51,1109.38, 4.67,3.11,77,19968,2900,3017.32,0.03,0.05,30.48,
2023/05/16 23:18:35,979.60,27.03,39.07,38.75,4.50,1109.38, 4.69,2.89,77,19712,2865,2995.20,0.03,0.05,30.46,
2023/05/16 23:18:41,979.60,27.05,39.04,38.75,4.52,1125.00, 4.67,2.90,77,19968,2899,3000.73,0.03,0.05,30.45,
2023/05/16 23:18:47,979.57,27.08,39.00,38.50,4.51,1125.00, 4.67,2.90,76,19712,2901,2997.04,0.03,0.05,30.44,
2023/05/16 23:18:53,979.56,27.10,38.98,38.50,4.50,1125.00, 4.68,3.12,75,19456,2884,2989.67,0.03,0.05,30.44,
2023/05/16 23:18:59,979.49,27.13,38.96,38.50,4.51,1140.63, 4.67,3.11,76,19456,2961,3019.16,0.04,0.05,30.43,
2023/05/16 23:19:05,979.51,27.15,38.93,38.50,4.52,1140.63, 4.70,2.68,75,19200,2940,3013.63,0.04,0.05,30.41,
2023/05/16 23:19:11,979.59,27.17,38.90,38.50,4.52,1156.25, 4.46,3.33,77,20224,2913,3000.73,0.03,0.05,30.40,
2023/05/16 23:19:17,979.55,27.18,38.88,38.50,4.50,1140.63, 5.11,2.89,77,20224,2949,3019.16,0.04,0.05,30.39,
2023/05/16 23:19:23,979.52,27.20,38.85,38.50,4.52,1140.63, 4.46,2.67,76,19968,2937,3013.63,0.04,0.05,30.38,
2023/05/16 23:19:29,979.59,27.22,38.82,38.50,4.51,1171.88, 4.26,2.89,74,19200,2899,2993.36,0.03,0.05,30.37,
2023/05/16 23:19:35,979.57,27.23,38.79,38.50,4.50,1156.25, 4.67,3.12,76,19712,2918,2995.20,0.03,0.05,30.35,
2023/05/16 23:19:41,979.58,27.25,38.77,38.50,4.52,1156.25, 4.68,2.45,76,19456,2885,2984.14,0.03,0.05,30.35,
2023/05/16 23:19:47,979.64,27.26,38.74,38.25,4.52,1156.25, 4.43,3.12,74,19200,2871,2978.61,0.03,0.05,30.34,
2023/05/16 23:19:53,979.69,27.29,38.72,38.25,4.50,1187.50, 4.24,2.91,76,19712,2929,2998.89,0.04,0.05,30.33,
2023/05/16 23:19:59,979.69,27.31,38.69,38.25,4.51,1203.13, 4.89,3.11,76,19968,2874,2973.08,0.03,0.05,30.31,
2023/05/16 23:20:05,979.66,27.32,38.67,38.25,4.52,1203.13, 4.48,2.90,74,18944,2843,2954.65,0.03,0.05,30.30,
2023/05/16 23:20:11,979.61,27.33,38.64,38.25,4.51,1187.50, 4.67,3.34,75,19456,2869,2963.87,0.03,0.05,30.29,
2023/05/16 23:20:17,979.60,27.35,38.62,38.25,4.50,1203.13, 4.68,2.91,75,19712,2894,2973.08,0.03,0.05,30.28,
2023/05/16 23:20:23,979.61,27.37,38.60,38.25,4.50,1218.75, 4.70,2.88,74,19200,2877,2969.40,0.03,0.05,30.27,
2023/05/16 23:20:29,979.65,27.36,38.59,38.25,4.51,1203.13, 4.24,3.12,74,18688,2784,2925.16,0.03,0.05,30.25,
2023/05/16 23:20:35,979.65,27.36,38.58,38.25,4.51,1218.75, 4.91,2.90,73,18944,2856,2954.65,0.03,0.05,30.24,
2023/05/16 23:20:41,979.66,27.36,38.57,38.25,4.50,1203.13, 4.48,2.91,73,18432,2820,2927.00,0.03,0.05,30.22,
2023/05/16 23:20:47,979.61,27.37,38.55,38.25,4.51,1187.50, 4.45,3.11,75,19200,2788,2915.94,0.03,0.05,30.21,
2023/05/16 23:20:53,979.60,27.38,38.54,38.25,4.51,1203.13, 4.89,3.34,75,19456,2798,2912.26,0.03,0.05,30.20,
2023/05/16 23:20:59,979.59,27.38,38.53,38.25,4.50,1203.13, 4.70,3.11,74,19200,2804,2919.63,0.03,0.05,30.19,
2023/05/16 23:21:05,979.59,27.36,38.51,38.25,4.51,1203.13, 4.46,3.12,73,18944,2804,2915.94,0.03,0.05,30.18,
2023/05/16 23:21:11,979.66,27.36,38.51,38.25,4.50,1203.13, 4.02,3.12,74,19200,2814,2925.16,0.03,0.05,30.16,
2023/05/16 23:21:17,979.68,27.36,38.50,38.25,4.51,1203.13, 4.69,2.89,73,18944,2819,2919.63,0.03,0.05,30.16,
2023/05/16 23:21:23,979.74,27.35,38.50,38.25,4.51,1187.50, 4.68,2.90,74,19200,2823,2915.94,0.03,0.05,30.15,
2023/05/16 23:21:29,979.75,27.34,38.50,38.25,4.51,1187.50, 4.70,2.89,73,18944,2911,2958.34,0.04,0.05,30.13,
2023/05/16 23:21:35,979.81,27.33,38.50,38.25,4.52,1187.50, 4.67,3.11,73,18944,2877,2938.06,0.03,0.05,30.13,
2023/05/16 23:21:41,979.77,27.32,38.50,38.25,4.51,1171.88, 4.93,3.11,72,18688,2883,2936.22,0.04,0.05,30.12,
2023/05/16 23:21:47,979.84,27.31,38.50,38.25,4.50,1156.25, 4.89,2.88,74,19456,2965,2974.92,0.04,0.05,30.11,
2023/05/16 23:21:53,979.87,27.30,38.51,38.25,4.50,1171.88, 4.69,3.12,73,18944,2955,2969.40,0.04,0.05,30.11,
2023/05/16 23:21:59,979.83,27.28,38.52,38.25,4.52,1156.25, 4.26,2.89,74,19456,3002,2978.61,0.04,0.05,30.09,
2023/05/16 23:22:05,979.85,27.24,38.53,38.25,4.51,1140.63, 4.44,2.89,74,19456,3042,3004.42,0.04,0.06,30.09,
2023/05/16 23:22:11,979.91,27.23,38.54,38.25,4.51,1125.00, 4.89,3.12,75,19712,3014,2985.98,0.04,0.06,30.09,
2023/05/16 23:22:17,979.95,27.21,38.55,38.25,4.51,1125.00, 4.71,3.10,74,19712,3069,3017.32,0.04,0.06,30.08,
2023/05/16 23:22:23,979.98,27.18,38.56,38.25,4.50,1125.00, 4.45,2.89,75,19968,3094,3015.48,0.04,0.06,30.07,
2023/05/16 23:22:29,979.97,27.16,38.57,38.25,4.50,1093.75, 4.69,2.89,74,19712,3062,3002.57,0.04,0.06,30.07,
2023/05/16 23:22:35,980.00,27.15,38.57,38.25,4.52,1093.75, 4.24,3.34,74,19968,3050,2989.67,0.04,0.06,30.06,
2023/05/16 23:22:41,979.98,27.14,38.57,38.50,4.50,1093.75, 4.46,3.11,74,19968,3188,3050.50,0.05,0.06,30.06,
2023/05/16 23:22:47,980.07,27.13,38.57,38.25,4.51,1109.38, 4.67,3.12,75,20224,3205,3046.81,0.05,0.06,30.07,
2023/05/16 23:22:53,979.98,27.13,38.56,38.50,4.51,1109.38, 4.67,2.89,75,20224,3210,3054.18,0.05,0.06,30.05,
2023/05/16 23:22:59,980.02,27.13,38.56,38.25,4.51,1093.75, 4.67,3.11,74,19456,3066,2993.36,0.04,0.06,30.05,
2023/05/16 23:23:05,979.98,27.11,38.55,38.25,4.51,1078.13, 4.89,3.11,74,19712,3068,2980.45,0.04,0.06,30.04,
2023/05/16 23:23:11,979.93,27.10,38.55,38.25,4.52,1078.13, 4.87,3.55,73,19712,3032,2960.18,0.04,0.05,30.04,
2023/05/16 23:23:17,979.98,27.09,38.56,38.25,4.51,1046.88, 4.70,3.34,72,18944,2978,2936.22,0.04,0.05,30.03,
2023/05/16 23:23:23,979.96,27.11,38.54,38.25,4.51,1046.88, 4.46,2.91,74,19712,3013,2949.12,0.04,0.05,30.02,
2023/05/16 23:23:29,979.94,27.10,38.53,38.25,4.51,1046.88, 4.68,2.90,72,18688,2971,2923.32,0.04,0.05,30.01,
2023/05/16 23:23:35,979.99,27.10,38.53,38.25,4.51,1031.25, 4.89,2.90,74,19712,2947,2910.41,0.04,0.05,30.00,
2023/05/16 23:23:41,979.92,27.11,38.52,38.25,4.51,1031.25, 4.68,3.11,71,18944,2903,2891.98,0.04,0.05,29.99,
2023/05/16 23:23:47,980.00,27.10,38.51,38.25,4.51,1031.25, 4.65,2.90,71,18432,2856,2868.02,0.04,0.05,29.99,
2023/05/16 23:23:53,980.02,27.09,38.51,38.25,4.52,1031.25, 4.24,3.12,73,19200,2819,2849.59,0.03,0.05,29.97,
2023/05/16 23:23:59,979.97,27.09,38.50,38.25,4.50,1031.25, 4.89,3.35,72,18944,2789,2831.16,0.03,0.05,29.96,
2023/05/16 23:24:05,979.92,27.10,38.49,38.25,4.51,1015.63, 4.45,3.33,72,19200,2799,2836.68,0.03,0.05,29.94,
2023/05/16 23:24:11,979.92,27.10,38.48,38.25,4.52,1015.63, 4.63,2.89,71,18176,2760,2816.41,0.03,0.05,29.93,
2023/05/16 23:24:17,979.92,27.10,38.47,38.25,4.51,1015.63, 4.46,3.12,72,18432,2746,2807.19,0.03,0.05,29.92,
2023/05/16 23:24:23,979.87,27.10,38.47,38.25,4.51,1015.63, 4.68,2.47,71,18432,2735,2805.35,0.03,0.05,29.91,
2023/05/16 23:24:29,979.84,27.08,38.46,38.25,4.50,1000.00, 4.72,2.68,70,17920,2728,2803.51,0.03,0.05,29.89,
2023/05/16 23:24:35,979.90,27.08,38.45,38.25,4.51,1000.00, 4.93,3.11,69,17664,2720,2797.98,0.03,0.05,29.88,
2023/05/16 23:24:41,979.93,27.08,38.45,38.25,4.51,1015.63, 4.68,2.68,71,18432,2720,2792.45,0.03,0.05,29.87,
2023/05/16 23:24:47,979.99,27.09,38.43,38.00,4.51,1000.00, 4.70,3.34,71,18176,2712,2790.60,0.03,0.05,29.86,
2023/05/16 23:24:53,980.01,27.11,38.42,38.00,4.51,1015.63, 4.45,2.90,71,18176,2705,2785.08,0.03,0.05,29.84,
2023/05/16 23:24:59,980.04,27.10,38.41,38.25,4.51,1000.00, 4.02,3.12,70,17920,2733,2797.98,0.03,0.05,29.83,
2023/05/16 23:25:05,980.08,27.10,38.41,38.25,4.51,1000.00, 4.89,3.11,71,18432,2744,2805.35,0.03,0.05,29.82,
2023/05/16 23:25:11,980.08,27.10,38.40,38.00,4.51,1015.63, 4.70,2.68,71,18176,2716,2794.29,0.03,0.05,29.81,
2023/05/16 23:25:17,980.07,27.10,38.40,38.00,4.52,1015.63, 4.24,3.57,69,17664,2726,2797.98,0.03,0.05,29.80,
2023/05/16 23:25:23,980.09,27.10,38.39,38.00,4.51,1015.63, 4.45,2.89,69,17920,2726,2799.82,0.03,0.05,29.79,
2023/05/16 23:25:29,980.10,27.10,38.39,38.00,4.52,1015.63, 4.68,2.90,69,17920,2719,2794.29,0.03,0.05,29.78,
2023/05/16 23:25:35,980.12,27.10,38.38,38.25,4.51,1015.63, 4.87,3.12,71,18176,2708,2783.23,0.03,0.05,29.77,
2023/05/16 23:25:41,980.17,27.10,38.37,38.00,4.51,1015.63, 4.26,2.70,71,18176,2711,2781.39,0.03,0.05,29.76,
2023/05/16 23:25:47,980.17,27.10,38.37,38.25,4.51,1015.63, 4.89,3.12,70,17920,2711,2777.70,0.03,0.05,29.75,
2023/05/16 23:25:53,980.19,27.10,38.36,38.00,4.51,1000.00, 4.05,2.91,69,17920,2662,2753.74,0.03,0.05,29.74,
2023/05/16 23:25:59,980.16,27.12,38.35,38.00,4.51,1000.00, 4.67,2.90,70,18176,2678,2762.96,0.03,0.05,29.73,
2023/05/16 23:26:05,980.20,27.12,38.35,38.00,4.51,1000.00, 4.45,3.11,69,17664,2693,2764.80,0.03,0.05,29.73,
2023/05/16 23:26:11,980.23,27.13,38.33,38.00,4.51,1000.00, 4.87,3.11,70,17664,2684,2759.27,0.03,0.05,29.72,
2023/05/16 23:26:17,980.26,27.13,38.32,38.00,4.51,1015.63, 4.69,3.11,69,17920,2678,2753.74,0.03,0.05,29.72,
2023/05/16 23:26:23,980.19,27.15,38.30,38.00,4.51,1015.63, 4.46,2.88,69,17920,2671,2744.52,0.03,0.05,29.70,
2023/05/16 23:26:29,980.16,27.16,38.28,38.00,4.50,1015.63, 4.91,3.12,69,17664,2667,2748.21,0.03,0.05,29.70,
2023/05/16 23:26:35,980.05,27.17,38.26,38.00,4.50,1015.63, 4.70,2.69,69,17664,2676,2742.68,0.03,0.05,29.69,
2023/05/16 23:26:41,980.03,27.17,38.25,38.00,4.51,1000.00, 4.69,2.89,71,18176,2661,2746.37,0.03,0.05,29.68,
2023/05/16 23:26:47,980.03,27.18,38.24,38.00,4.51,1000.00, 4.44,2.68,69,17920,2684,2746.37,0.03,0.05,29.67,
2023/05/16 23:26:53,980.01,27.19,38.23,38.00,4.51,1000.00, 4.46,3.14,69,17920,2688,2755.58,0.03,0.05,29.67,
2023/05/16 23:26:59,980.00,27.20,38.22,38.00,4.51,1000.00, 4.21,2.68,70,18176,2702,2753.74,0.03,0.05,29.66,
2023/05/16 23:27:05,979.96,27.21,38.20,38.00,4.51,1000.00, 4.94,2.90,69,17920,2722,2755.58,0.03,0.05,29.66,
2023/05/16 23:27:11,979.90,27.21,38.19,37.75,4.50,984.38, 4.67,2.67,69,18176,2728,2759.27,0.03,0.05,29.64,
2023/05/16 23:27:17,979.97,27.22,38.18,38.00,4.51,984.38, 4.48,2.90,69,18176,2726,2751.90,0.03,0.05,29.64,
2023/05/16 23:27:23,979.98,27.24,38.16,37.75,4.50,984.38, 4.89,3.11,67,17408,2730,2755.58,0.03,0.05,29.63,
2023/05/16 23:27:29,979.97,27.26,38.13,37.75,4.51,984.38, 4.89,3.12,71,18176,2751,2761.11,0.03,0.05,29.63,
2023/05/16 23:27:35,979.99,27.26,38.12,37.75,4.51,984.38, 4.67,3.13,69,17920,2769,2762.96,0.03,0.05,29.62,
2023/05/16 23:27:41,979.99,27.29,38.11,37.75,4.51,1000.00, 4.67,2.69,69,18176,2766,2759.27,0.03,0.05,29.61,
2023/05/16 23:27:47,979.91,27.30,38.08,37.75,4.50,1000.00, 4.68,3.34,69,18432,2776,2761.11,0.03,0.05,29.61,
2023/05/16 23:27:53,979.92,27.31,38.07,37.75,4.51,984.38, 4.26,2.90,68,17664,2712,2733.47,0.03,0.05,29.60,
2023/05/16 23:27:59,979.94,27.32,38.05,37.75,4.50,984.38, 4.70,2.68,69,17920,2789,2762.96,0.04,0.05,29.59,
2023/05/16 23:28:05,979.88,27.33,38.03,37.75,4.51,968.75, 4.65,2.68,69,18176,2810,2770.33,0.04,0.05,29.58,
2023/05/16 23:28:11,979.88,27.35,38.00,37.75,4.51,968.75, 4.21,2.90,70,18176,2706,2722.41,0.03,0.05,29.58,
2023/05/16 23:28:17,979.95,27.36,37.98,37.75,4.51,968.75, 4.22,3.34,70,18432,2733,2733.47,0.03,0.05,29.58,
2023/05/16 23:28:23,979.85,27.39,37.95,37.50,4.51,968.75, 4.46,2.91,68,17664,2731,2724.25,0.03,0.05,29.56,
2023/05/16 23:28:29,979.88,27.40,37.94,37.75,4.51,968.75, 5.13,2.91,69,18176,2818,2772.17,0.04,0.05,29.56,
2023/05/16 23:28:35,980.00,27.41,37.92,37.50,4.51,968.75, 4.91,3.11,69,17920,2807,2751.90,0.04,0.05,29.56,
2023/05/16 23:28:41,979.93,27.42,37.90,37.50,4.51,968.75, 4.46,3.33,68,18176,2894,2781.39,0.04,0.05,29.55,
2023/05/16 23:28:47,979.96,27.43,37.89,37.50,4.51,968.75, 4.24,3.55,70,18944,2925,2796.13,0.04,0.05,29.55,
2023/05/16 23:28:53,979.97,27.45,37.87,37.50,4.50,968.75, 4.46,3.11,70,18944,2923,2797.98,0.04,0.05,29.55,
2023/05/16 23:28:59,979.99,27.48,37.84,37.50,4.51,968.75, 4.69,2.91,69,18432,2938,2801.66,0.04,0.05,29.54,
2023/05/16 23:29:05,979.94,27.50,37.81,37.50,4.51,968.75, 4.91,2.89,68,18176,2931,2797.98,0.04,0.05,29.54,
2023/05/16 23:29:11,979.97,27.52,37.79,37.50,4.51,968.75, 5.13,3.34,70,18688,2959,2803.51,0.04,0.05,29.54,
2023/05/16 23:29:17,979.94,27.53,37.77,37.50,4.51,968.75, 4.45,3.12,68,18432,2966,2807.19,0.05,0.05,29.54,
2023/05/16 23:29:23,979.97,27.55,37.75,37.25,4.51,953.13, 4.45,3.11,67,17664,2972,2807.19,0.05,0.05,29.53,
2023/05/16 23:29:29,980.02,27.56,37.73,37.25,4.51,953.13, 4.68,3.34,70,18688,2951,2816.41,0.04,0.05,29.53,
2023/05/16 23:29:35,980.04,27.58,37.71,37.25,4.51,953.13, 4.46,3.11,67,18176,2953,2799.82,0.04,0.05,29.53,
2023/05/16 23:29:41,980.01,27.60,37.69,37.25,4.51,968.75, 4.24,2.68,68,18432,2957,2799.82,0.05,0.05,29.52,
2023/05/16 23:29:47,979.97,27.62,37.67,37.25,4.51,968.75, 4.91,3.12,68,18176,2961,2790.60,0.05,0.05,29.52,
2023/05/16 23:29:53,979.96,27.64,37.64,37.25,4.51,968.75, 4.87,3.33,68,18432,2953,2788.76,0.05,0.05,29.52,
2023/05/16 23:29:59,979.94,27.66,37.61,37.25,4.52,968.75, 4.89,3.33,68,18432,2963,2790.60,0.05,0.05,29.51,
2023/05/16 23:30:05,980.01,27.67,37.59,37.25,4.51,953.13, 4.46,3.33,69,18688,2961,2790.60,0.05,0.05,29.51,
2023/05/16 23:30:11,979.91,27.71,37.57,37.25,4.51,953.13, 4.46,3.14,70,18944,2952,2781.39,0.05,0.05,29.51,
2023/05/16 23:30:17,979.91,27.73,37.54,37.25,4.51,953.13, 4.70,3.12,69,18432,2969,2792.45,0.05,0.05,29.50,
2023/05/16 23:30:23,979.94,27.75,37.52,37.00,4.50,953.13, 4.24,3.12,69,18688,2977,2786.92,0.05,0.05,29.50,
2023/05/16 23:30:29,979.91,27.77,37.50,37.25,4.50,953.13, 4.46,2.90,69,18688,2982,2790.60,0.05,0.05,29.50,
2023/05/16 23:30:35,980.00,27.78,37.48,37.00,4.51,968.75, 4.89,2.69,69,18432,3012,2810.88,0.05,0.06,29.50,
2023/05/16 23:30:41,979.95,27.80,37.47,37.00,4.50,968.75, 4.89,2.89,68,18432,3035,2816.41,0.05,0.06,29.50,
2023/05/16 23:30:47,980.00,27.80,37.46,37.00,4.51,968.75, 4.69,2.68,68,18944,3058,2825.63,0.05,0.06,29.50,
2023/05/16 23:30:53,979.95,27.81,37.44,37.00,4.51,968.75, 4.89,2.89,69,18944,3099,2829.31,0.05,0.06,29.50,
2023/05/16 23:30:59,979.97,27.82,37.43,37.00,4.51,968.75, 5.13,2.91,68,18688,3120,2838.53,0.05,0.06,29.50,
2023/05/16 23:31:05,980.01,27.83,37.42,37.00,4.51,984.38, 4.46,2.90,69,19200,3173,2860.65,0.06,0.06,29.50,
2023/05/16 23:31:11,980.01,27.83,37.41,37.00,4.51,984.38, 4.46,2.47,68,18944,3191,2869.86,0.06,0.06,29.50,
2023/05/16 23:31:17,980.09,27.83,37.41,37.25,4.51,1000.00, 4.68,2.89,70,19712,3230,2886.45,0.06,0.06,29.51,
2023/05/16 23:31:23,979.98,27.83,37.40,37.00,4.51,1000.00, 4.89,3.11,69,19456,3256,2891.98,0.06,0.06,29.51,
2023/05/16 23:31:29,980.03,27.83,37.40,37.25,4.50,1015.63, 4.67,3.54,69,19200,3283,2901.20,0.06,0.06,29.52,
2023/05/16 23:31:35,980.03,27.83,37.40,37.00,4.51,1015.63, 4.89,3.11,69,19456,3298,2901.20,0.06,0.06,29.52,
2023/05/16 23:31:41,980.06,27.81,37.40,37.00,4.52,1031.25, 4.89,3.10,69,19200,3320,2923.32,0.07,0.06,29.53,
2023/05/16 23:31:47,980.03,27.81,37.40,37.00,4.51,1046.88, 4.91,2.90,69,19456,3351,2919.63,0.07,0.06,29.53,
2023/05/16 23:31:53,980.02,27.79,37.39,37.00,4.51,1046.88, 4.24,3.12,70,19968,3358,2932.53,0.07,0.06,29.53,
2023/05/16 23:31:59,980.06,27.79,37.39,37.00,4.51,1062.50, 4.48,3.12,69,19456,3361,2930.69,0.07,0.06,29.54,
2023/05/16 23:32:05,980.01,27.80,37.39,37.00,4.51,1062.50, 4.89,2.68,71,19968,3352,2925.16,0.07,0.06,29.54,
2023/05/16 23:32:11,979.98,27.79,37.38,37.00,4.51,1078.13, 5.11,2.89,69,19456,3366,2928.84,0.07,0.06,29.55,
2023/05/16 23:32:17,979.97,27.79,37.37,37.00,4.51,1093.75, 4.69,3.33,70,19968,3360,2923.32,0.07,0.06,29.55,
2023/05/16 23:32:23,979.99,27.79,37.36,37.00,4.51,1093.75, 4.67,3.12,70,19456,3366,2934.37,0.07,0.07,29.55,
2023/05/16 23:32:29,980.01,27.78,37.37,37.00,4.50,1093.75, 4.91,2.90,69,19456,3365,2921.47,0.07,0.06,29.56,
2023/05/16 23:32:35,980.01,27.77,37.37,37.00,4.51,1109.38, 4.48,2.91,71,19968,3361,2921.47,0.07,0.06,29.56,
2023/05/16 23:32:41,980.05,27.77,37.38,37.00,4.50,1109.38, 4.87,2.90,68,19456,3364,2919.63,0.07,0.06,29.56,
2023/05/16 23:32:47,980.03,27.76,37.37,37.00,4.51,1109.38, 5.09,3.11,68,19200,3359,2914.10,0.07,0.06,29.57,
2023/05/16 23:32:53,980.03,27.75,37.38,37.00,4.51,1109.38, 4.68,2.69,69,19712,3352,2930.69,0.07,0.06,29.57,
2023/05/16 23:32:59,980.05,27.74,37.38,37.25,4.51,1109.38, 4.70,2.89,69,19456,3335,2925.16,0.06,0.06,29.58,
2023/05/16 23:33:05,980.03,27.74,37.38,37.00,4.51,1109.38, 4.68,2.89,68,19200,3338,2906.73,0.06,0.06,29.57,
2023/05/16 23:33:11,979.94,27.73,37.39,37.25,4.51,1093.75, 4.70,2.70,69,19712,3291,2891.98,0.06,0.06,29.58,
2023/05/16 23:33:17,979.92,27.72,37.38,37.25,4.50,1078.13, 4.68,3.12,68,19456,3282,2895.67,0.06,0.06,29.58,
2023/05/16 23:33:23,979.90,27.71,37.38,37.00,4.51,1078.13, 5.11,3.10,69,19712,3283,2899.35,0.06,0.06,29.58,
2023/05/16 23:33:29,979.89,27.69,37.38,37.00,4.51,1078.13, 4.26,2.89,68,19456,3274,2879.08,0.06,0.06,29.58,
2023/05/16 23:33:35,979.90,27.69,37.38,37.00,4.51,1078.13, 4.45,2.89,67,19200,3273,2880.92,0.06,0.06,29.58,
2023/05/16 23:33:41,979.84,27.68,37.38,37.00,4.51,1078.13, 4.46,2.92,69,19456,3250,2880.92,0.06,0.06,29.58,
2023/05/16 23:33:47,979.84,27.67,37.38,37.00,4.51,1093.75, 4.43,3.12,69,19200,3242,2875.39,0.06,0.06,29.58,
2023/05/16 23:33:53,979.88,27.67,37.38,37.25,4.51,1093.75, 4.48,2.91,70,19712,3231,2860.65,0.06,0.06,29.58,
2023/05/16 23:33:59,979.93,27.66,37.37,37.25,4.51,1109.38, 4.89,3.36,70,19712,3202,2869.86,0.06,0.06,29.58,
2023/05/16 23:34:05,979.89,27.66,37.37,37.00,4.51,1125.00, 4.45,3.12,68,18944,3166,2836.68,0.05,0.06,29.57,
2023/05/16 23:34:11,979.95,27.66,37.37,37.00,4.51,1125.00, 5.13,3.33,68,19200,3128,2820.10,0.05,0.06,29.57,
2023/05/16 23:34:17,979.93,27.65,37.36,37.25,4.50,1125.00, 4.24,2.68,66,18432,3098,2816.41,0.05,0.06,29.57,
2023/05/16 23:34:23,979.99,27.66,37.35,37.00,4.50,1156.25, 4.45,3.33,67,18688,3048,2783.23,0.05,0.06,29.57,
2023/05/16 23:34:29,980.00,27.67,37.34,37.00,4.50,1171.88, 4.46,2.70,67,18176,3029,2770.33,0.05,0.05,29.55,
2023/05/16 23:34:35,980.04,27.68,37.32,37.00,4.51,1171.88, 4.68,3.36,67,18432,2992,2753.74,0.05,0.05,29.55,
2023/05/16 23:34:41,980.06,27.69,37.31,37.00,4.51,1187.50, 4.68,2.89,65,17920,2947,2740.84,0.04,0.05,29.54,
2023/05/16 23:34:47,980.06,27.70,37.29,37.00,4.51,1218.75, 4.67,3.12,65,17920,2917,2716.88,0.04,0.05,29.54,
2023/05/16 23:34:53,980.00,27.72,37.27,37.00,4.51,1234.38, 4.26,3.12,65,17664,2867,2698.44,0.04,0.05,29.53,
2023/05/16 23:34:59,980.08,27.73,37.26,37.00,4.51,1250.00, 4.22,3.34,64,17408,2841,2703.97,0.04,0.05,29.53,
2023/05/16 23:35:05,980.07,27.75,37.24,37.00,4.51,1250.00, 4.91,3.11,65,17664,2819,2672.64,0.04,0.05,29.52,
2023/05/16 23:35:11,980.09,27.76,37.22,37.00,4.51,1234.38, 5.13,2.92,65,17408,2808,2678.17,0.04,0.05,29.51,
2023/05/16 23:35:17,980.08,27.78,37.21,37.00,4.51,1250.00, 4.48,3.12,66,17920,2780,2659.74,0.04,0.05,29.50,
2023/05/16 23:35:23,980.15,27.80,37.19,36.75,4.51,1265.63, 4.69,2.68,65,17152,2743,2643.15,0.04,0.05,29.50,
2023/05/16 23:35:29,980.13,27.81,37.18,36.75,4.51,1265.63, 4.67,2.89,63,16896,2720,2630.25,0.03,0.05,29.49,
2023/05/16 23:35:35,980.10,27.83,37.16,36.75,4.50,1281.25, 4.45,3.34,65,17408,2704,2622.87,0.03,0.05,29.48,
2023/05/16 23:35:41,980.08,27.85,37.15,36.75,4.51,1281.25, 4.46,2.90,65,17408,2692,2624.72,0.03,0.05,29.47,
2023/05/16 23:35:47,980.15,27.86,37.13,36.75,4.51,1281.25, 4.70,2.69,65,17408,2696,2628.40,0.03,0.05,29.46,
2023/05/16 23:35:53,980.11,27.87,37.12,36.75,4.50,1296.88, 4.24,3.12,65,17664,2689,2613.66,0.03,0.05,29.45,
2023/05/16 23:35:59,980.12,27.88,37.11,36.75,4.50,1296.88, 4.67,2.90,65,17408,2675,2606.28,0.03,0.05,29.45,
2023/05/16 23:36:05,980.09,27.89,37.09,36.75,4.50,1312.50, 4.68,2.89,64,17152,2673,2617.34,0.03,0.05,29.44,
2023/05/16 23:36:11,980.20,27.90,37.08,36.75,4.51,1312.50, 4.24,2.90,64,17408,2673,2606.28,0.03,0.05,29.43,
2023/05/16 23:36:17,980.13,27.92,37.07,36.75,4.50,1328.13, 4.89,2.89,64,17152,2653,2598.91,0.03,0.05,29.42,
