Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/04/03 18:26:48,980.61,27.29,26.74,26.75,4.58,4984.38, 7.98,4.87,240,59136,7137,8084.27,0.15,0.19,20.30,
2023/04/03 18:26:54,980.62,27.14,26.86,26.75,4.58,5250.00, 7.95,4.85,244,60416,7168,8198.55,0.15,0.19,20.30,
2023/04/03 18:27:00,980.61,27.01,27.01,27.00,4.58,5437.50, 7.73,4.83,248,61696,7361,8347.85,0.16,0.20,20.30,
2023/04/03 18:27:06,980.71,26.90,27.13,27.00,4.58,5343.75, 8.17,5.09,242,59648,7123,8148.79,0.15,0.19,20.30,
2023/04/03 18:27:12,980.70,26.78,27.24,27.25,4.59,5421.88, 7.98,4.61,248,61440,7294,8298.09,0.16,0.20,20.32,
2023/04/03 18:27:18,980.75,26.67,27.39,27.25,4.58,5531.25, 7.95,4.63,251,62464,7399,8528.49,0.16,0.20,20.32,
2023/04/03 18:27:24,980.72,26.52,27.52,27.50,4.58,5734.38, 7.76,4.87,258,64256,7590,8642.76,0.17,0.21,20.33,
2023/04/03 18:27:30,980.76,26.39,27.66,27.50,4.59,5890.63, 7.76,4.85,263,65280,7605,8873.17,0.18,0.22,20.34,
2023/04/03 18:27:36,980.92,26.24,27.75,27.75,4.58,6093.75, 7.98,4.87,267,67072,7696,8860.26,0.18,0.22,20.36,
2023/04/03 18:27:42,980.95,26.17,27.91,28.00,4.59,6062.50, 8.38,5.05,263,65536,7655,8902.66,0.18,0.22,20.36,
2023/04/03 18:27:48,980.98,26.06,28.03,28.00,4.59,5765.63, 8.20,4.85,256,63488,7429,8524.80,0.17,0.21,20.36,
2023/04/03 18:27:54,980.93,25.93,28.15,28.00,4.59,6031.25, 8.17,5.07,270,67328,7718,8915.56,0.18,0.22,20.37,
2023/04/03 18:28:00,981.00,25.83,28.28,28.25,4.59,6156.25, 7.95,4.87,272,67328,7763,8972.70,0.18,0.22,20.38,
2023/04/03 18:28:06,981.04,25.71,28.39,28.50,4.59,6015.63, 7.73,4.87,266,66048,7612,8838.14,0.18,0.22,20.39,
2023/04/03 18:28:12,981.06,25.61,28.51,28.50,4.59,5859.38, 7.95,5.07,262,65024,7628,8688.84,0.17,0.21,20.39,
2023/04/03 18:28:18,981.07,25.50,28.63,28.50,4.58,5890.63, 7.76,4.63,265,66048,7616,8753.36,0.17,0.21,20.40,
2023/04/03 18:28:24,981.12,25.42,28.73,28.75,4.58,5796.88, 7.76,4.63,258,64256,7475,8604.06,0.17,0.21,20.40,
2023/04/03 18:28:30,981.20,25.30,28.81,28.75,4.58,5953.13, 7.51,4.63,267,66048,7619,8827.08,0.18,0.22,20.40,
2023/04/03 18:28:36,981.35,25.22,28.87,28.75,4.58,6281.25, 7.92,4.85,277,69120,7963,9096.19,0.19,0.23,20.41,
2023/04/03 18:28:42,981.36,25.12,29.08,29.00,4.58,6437.50, 7.95,5.07,284,70656,7941,9245.49,0.19,0.23,20.42,
2023/04/03 18:28:48,981.31,24.98,29.26,29.25,4.59,6656.25, 7.95,5.07,290,72704,8127,9435.34,0.20,0.24,20.44,
2023/04/03 18:28:54,981.39,24.83,29.41,29.50,4.58,6890.63, 7.73,4.85,299,74752,8213,9698.92,0.21,0.25,20.46,
2023/04/03 18:29:00,981.43,24.69,29.55,29.50,4.59,7093.75, 8.13,5.05,303,76288,8301,9732.10,0.21,0.26,20.50,
2023/04/03 18:29:06,981.34,24.53,29.72,29.75,4.59,7078.13, 7.95,4.85,300,75008,8278,9660.21,0.21,0.25,20.52,
2023/04/03 18:29:12,981.46,24.41,29.83,30.00,4.59,7031.25, 7.51,5.08,296,73728,8194,9676.80,0.21,0.25,20.54,
2023/04/03 18:29:18,981.31,24.29,30.01,30.00,4.59,7000.00, 7.95,5.07,298,74496,8227,9706.29,0.21,0.25,20.56,
2023/04/03 18:29:24,981.36,24.18,30.16,30.25,4.59,7062.50, 7.98,4.63,299,74752,8253,9890.61,0.21,0.25,20.59,
2023/04/03 18:29:30,981.47,24.04,30.23,30.25,4.59,7062.50, 7.73,4.63,302,76032,8272,9920.10,0.21,0.25,20.61,
2023/04/03 18:29:36,981.39,23.94,30.42,30.50,4.59,7125.00, 8.14,5.05,301,75264,8300,9733.94,0.21,0.25,20.63,
2023/04/03 18:29:42,981.43,23.84,30.46,30.50,4.59,6984.38, 7.70,4.40,297,74496,8168,9610.44,0.21,0.25,20.64,
2023/04/03 18:29:48,981.44,23.74,30.66,30.75,4.58,7109.38, 8.20,5.05,304,76288,8320,9759.74,0.21,0.26,20.66,
2023/04/03 18:29:54,981.25,23.62,30.77,30.75,4.58,7125.00, 7.95,4.83,302,75520,8264,9800.29,0.21,0.25,20.68,
2023/04/03 18:30:00,981.23,23.52,30.91,30.75,4.59,7031.25, 7.73,5.05,300,75264,8194,9658.37,0.21,0.25,20.69,
2023/04/03 18:30:06,981.37,23.39,31.05,31.00,4.59,7171.88, 8.14,4.83,309,77312,8393,9831.63,0.22,0.26,20.71,
2023/04/03 18:30:12,981.38,23.30,31.18,31.25,4.59,7375.00, 7.92,5.05,315,79104,8595,10008.58,0.22,0.27,20.74,
2023/04/03 18:30:18,981.37,23.15,31.32,31.50,4.59,7421.88, 8.17,5.07,315,78848,8590,10003.05,0.22,0.27,20.76,
2023/04/03 18:30:24,981.36,23.03,31.49,31.50,4.59,7578.13, 7.92,4.85,322,80896,8577,10192.90,0.23,0.27,20.78,
2023/04/03 18:30:30,981.70,22.92,31.65,31.75,4.59,7671.88, 7.91,5.28,322,81152,8613,10174.46,0.23,0.27,20.81,
2023/04/03 18:30:36,981.68,22.80,31.83,31.75,4.59,7718.75, 7.98,5.03,322,80640,8626,10185.52,0.23,0.28,20.85,
2023/04/03 18:30:42,981.88,22.66,31.90,32.00,4.57,7546.88, 7.92,4.83,314,78848,8513,10030.69,0.22,0.27,20.87,
2023/04/03 18:30:48,981.93,22.58,32.09,32.00,4.59,7484.38, 7.92,4.83,314,79104,8476,10036.22,0.23,0.27,20.90,
2023/04/03 18:30:54,981.81,22.50,32.20,32.25,4.59,7453.13, 7.70,5.07,311,78080,8469,9910.89,0.22,0.26,20.93,
2023/04/03 18:31:00,981.90,22.41,32.31,32.50,4.59,7375.00, 7.92,4.63,311,78080,8487,9923.79,0.22,0.26,20.95,
2023/04/03 18:31:06,981.84,22.33,32.44,32.50,4.58,7328.13, 7.73,5.07,310,77568,8427,9866.65,0.22,0.26,20.98,
2023/04/03 18:31:12,981.94,22.26,32.53,32.75,4.59,7093.75, 8.17,5.05,299,74496,8202,9673.11,0.21,0.25,21.00,
2023/04/03 18:31:18,981.98,22.18,32.64,32.75,4.58,7062.50, 7.95,4.63,299,74496,8211,9669.43,0.21,0.25,21.01,
2023/04/03 18:31:24,981.84,22.11,32.72,33.00,4.58,7093.75, 7.48,5.07,303,76032,8253,9770.80,0.21,0.25,21.04,
2023/04/03 18:31:30,981.68,22.11,32.74,32.75,4.58,6125.00, 7.89,4.85,249,61184,7251,8261.22,0.16,0.19,21.02,
2023/04/03 18:31:36,981.38,22.17,32.69,32.50,4.58,4937.50, 7.73,5.09,227,55552,6686,7686.14,0.13,0.17,20.97,
2023/04/03 18:31:42,981.32,22.17,32.69,32.75,4.58,5031.25, 7.51,5.09,245,59648,7155,8082.43,0.15,0.19,20.95,
2023/04/03 18:31:48,981.22,22.18,32.67,32.50,4.58,5515.63, 7.92,4.63,257,63488,7406,8521.11,0.17,0.21,20.94,
2023/04/03 18:31:54,981.13,22.15,32.75,32.75,4.59,5921.88, 7.70,4.85,269,66816,7670,8913.71,0.18,0.22,20.94,
2023/04/03 18:32:00,981.18,22.06,32.84,32.75,4.58,6484.38, 7.73,4.63,288,72192,8006,9291.57,0.20,0.24,20.95,
2023/04/03 18:32:06,981.25,22.03,32.92,33.00,4.57,6421.88, 7.95,4.63,273,68096,7795,8961.64,0.19,0.22,20.95,
2023/04/03 18:32:12,981.20,21.97,33.00,33.00,4.58,6312.50, 7.70,4.85,277,69120,7935,9042.74,0.19,0.23,20.95,
2023/04/03 18:32:18,981.17,21.92,33.08,33.00,4.58,6375.00, 7.76,4.85,277,69376,7944,9083.29,0.19,0.23,20.97,
2023/04/03 18:32:24,981.24,21.90,33.07,33.00,4.58,6062.50, 7.98,4.87,253,62464,7314,8386.56,0.16,0.20,20.96,
2023/04/03 18:32:30,981.38,21.91,33.15,33.00,4.58,5859.38, 7.95,5.07,261,65024,7515,8607.74,0.17,0.21,20.95,
2023/04/03 18:32:36,981.14,21.91,33.05,33.00,4.58,5234.38, 8.14,4.65,251,62464,7317,8384.72,0.17,0.20,20.91,
2023/04/03 18:32:42,981.15,21.91,33.18,33.00,4.59,6125.00, 7.92,5.07,271,67584,7765,8939.52,0.19,0.22,20.93,
2023/04/03 18:32:48,981.07,21.84,33.25,33.25,4.59,6187.50, 7.73,4.85,273,68096,7768,8924.77,0.19,0.22,20.93,
2023/04/03 18:32:54,980.98,21.81,33.28,33.25,4.59,6125.00, 7.94,4.63,266,66304,7649,8950.58,0.18,0.22,20.92,
2023/04/03 18:33:00,980.96,21.78,33.32,33.25,4.58,6109.38, 7.73,5.07,267,66560,7675,8882.38,0.18,0.22,20.92,
2023/04/03 18:33:06,981.05,21.76,33.33,33.25,4.59,6078.13, 7.76,4.85,270,67584,7700,8852.89,0.18,0.22,20.92,
2023/04/03 18:33:12,981.03,21.73,33.43,33.25,4.59,6203.13, 8.16,5.09,271,67840,7740,8908.19,0.19,0.22,20.92,
2023/04/03 18:33:18,981.05,21.70,33.49,33.50,4.58,6187.50, 7.48,5.07,269,67072,7686,8911.87,0.18,0.22,20.92,
2023/04/03 18:33:24,981.17,21.68,33.52,33.50,4.58,6156.25, 7.95,4.41,269,67072,7719,8887.91,0.18,0.22,20.93,
2023/04/03 18:33:30,981.23,21.68,33.53,33.50,4.59,5875.00, 7.95,5.07,253,62976,7401,8476.88,0.17,0.20,20.92,
2023/04/03 18:33:36,981.24,21.67,33.55,33.50,4.58,5906.25, 7.73,5.07,261,65024,7558,8644.61,0.17,0.21,20.92,
2023/04/03 18:33:42,981.17,21.67,33.59,33.50,4.59,5921.88, 7.73,5.09,262,65024,7663,8675.94,0.18,0.21,20.92,
2023/04/03 18:33:48,981.20,21.64,33.64,33.50,4.58,6062.50, 7.73,4.63,267,66048,7624,8827.08,0.18,0.22,20.92,
2023/04/03 18:33:54,981.20,21.61,33.71,33.75,4.58,6187.50, 7.73,4.87,272,68096,7723,8904.50,0.18,0.22,20.92,
2023/04/03 18:34:00,981.19,21.59,33.74,33.75,4.59,6000.00, 7.92,5.07,258,64256,7556,8629.86,0.17,0.21,20.92,
2023/04/03 18:34:06,981.33,21.58,33.76,33.75,4.58,5875.00, 7.70,4.83,256,63488,7438,8548.76,0.17,0.21,20.92,
2023/04/03 18:34:12,981.17,21.55,33.76,33.75,4.58,5781.25, 7.95,5.07,254,62976,7395,8499.00,0.17,0.20,20.91,
2023/04/03 18:34:18,980.96,21.57,33.76,33.75,4.59,5609.38, 7.51,4.85,249,61696,7347,8283.34,0.16,0.20,20.89,
2023/04/03 18:34:24,980.87,21.59,33.72,33.75,4.58,5515.63, 7.98,4.85,247,61184,7277,8257.54,0.16,0.20,20.88,
2023/04/03 18:34:30,980.89,21.60,33.80,33.75,4.59,5609.38, 7.76,5.05,251,61952,7335,8425.27,0.17,0.20,20.87,
2023/04/03 18:34:36,980.97,21.57,33.80,33.75,4.58,5843.75, 7.92,4.83,263,65536,7670,8672.26,0.18,0.21,20.86,
2023/04/03 18:34:42,980.97,21.53,33.87,34.00,4.59,6218.75, 7.51,4.87,275,68864,7824,8996.66,0.19,0.23,20.86,
2023/04/03 18:34:48,981.22,21.51,33.91,33.75,4.58,6484.38, 7.73,4.85,281,69888,7935,9284.20,0.20,0.23,20.87,
2023/04/03 18:34:54,981.13,21.46,34.02,34.00,4.59,6531.25, 8.14,5.26,280,69632,7863,9114.62,0.19,0.23,20.88,
2023/04/03 18:35:00,981.03,21.43,34.01,34.00,4.59,6453.13, 7.70,4.83,279,69632,7848,9127.53,0.19,0.23,20.88,
2023/04/03 18:35:06,981.11,21.36,34.15,34.25,4.58,6750.00, 7.73,5.09,291,72960,8159,9402.16,0.20,0.24,20.89,
2023/04/03 18:35:12,981.01,21.32,34.24,34.25,4.58,6921.88, 7.95,4.83,296,73984,8157,9781.86,0.21,0.25,20.90,
2023/04/03 18:35:18,981.21,21.27,34.33,34.25,4.58,6984.38, 8.13,4.85,290,72448,8247,9442.71,0.20,0.24,20.92,
2023/04/03 18:35:24,981.21,21.22,34.39,34.50,4.58,6796.88, 7.92,5.06,288,71936,8031,9302.63,0.20,0.24,20.92,
2023/04/03 18:35:30,981.28,21.19,34.41,34.50,4.58,6718.75, 7.95,4.85,287,71680,7987,9284.20,0.20,0.24,20.93,
2023/04/03 18:35:36,981.33,21.15,34.51,34.50,4.58,6984.38, 7.73,5.07,299,74496,8233,9815.04,0.21,0.25,20.95,
2023/04/03 18:35:42,981.45,21.10,34.58,34.50,4.58,7140.63, 7.70,5.05,301,75520,8262,9669.43,0.21,0.25,20.96,
2023/04/03 18:35:48,981.45,21.03,34.66,34.75,4.58,6984.38, 8.16,5.07,296,74240,8151,9533.03,0.21,0.25,20.97,
2023/04/03 18:35:54,981.44,21.00,34.73,34.75,4.58,7046.88, 7.92,5.29,299,74240,8153,9584.64,0.21,0.25,20.98,
2023/04/03 18:36:00,981.44,20.98,34.76,34.75,4.58,6968.75, 8.13,4.87,289,72192,8100,9394.79,0.20,0.24,20.99,
2023/04/03 18:36:06,981.31,20.97,34.77,34.75,4.58,6656.25, 7.73,5.09,281,69888,7885,9153.33,0.19,0.23,20.98,
2023/04/03 18:36:12,981.36,20.95,34.80,34.75,4.58,6531.25, 7.76,4.83,280,69888,7853,9138.58,0.19,0.23,20.98,
2023/04/03 18:36:18,981.26,20.93,34.90,35.00,4.58,6828.13, 7.95,5.05,295,73984,8232,9470.36,0.21,0.24,20.99,
2023/04/03 18:36:24,981.35,20.94,34.93,35.00,4.58,6578.13, 8.16,4.86,279,69888,7947,9064.86,0.19,0.23,20.98,
2023/04/03 18:36:30,981.17,20.91,34.90,35.00,4.58,6296.88, 7.92,5.08,274,67584,7722,8891.60,0.18,0.22,20.96,
2023/04/03 18:36:36,981.17,20.91,35.00,35.00,4.58,6359.38, 7.76,4.85,276,68608,7820,8985.60,0.19,0.22,20.95,
2023/04/03 18:36:42,981.10,20.84,35.03,35.00,4.58,7031.25, 7.95,4.87,309,77312,8402,9813.20,0.22,0.26,20.97,
2023/04/03 18:36:48,981.09,20.78,35.14,35.25,4.58,7281.25, 7.98,4.61,308,77056,8357,9772.65,0.22,0.26,20.97,
2023/04/03 18:36:54,981.17,20.71,35.23,35.25,4.58,7578.13, 7.70,4.83,317,79616,8531,10084.15,0.23,0.27,21.00,
2023/04/03 18:37:00,981.28,20.68,35.27,35.50,4.58,7093.75, 7.98,5.07,283,70656,7907,9216.00,0.20,0.23,20.99,
2023/04/03 18:37:06,981.21,20.68,35.28,35.25,4.58,6750.00, 7.95,4.83,288,71936,8036,9326.59,0.20,0.24,20.98,
2023/04/03 18:37:12,981.13,20.62,35.38,35.25,4.58,7046.88, 7.91,5.07,297,74496,8187,9682.33,0.21,0.25,20.99,
2023/04/03 18:37:18,981.28,20.58,35.44,35.50,4.58,7203.13, 7.70,5.07,301,75520,8243,9604.92,0.21,0.25,21.00,
2023/04/03 18:37:24,981.23,20.56,35.44,35.50,4.58,7140.63, 8.17,5.05,299,74752,8219,9663.90,0.21,0.25,21.01,
2023/04/03 18:37:30,981.27,20.54,35.54,35.50,4.58,7171.88, 8.17,5.07,294,74240,8125,9545.93,0.21,0.25,21.01,
2023/04/03 18:37:36,981.11,20.47,35.63,35.75,4.58,7187.50, 7.98,4.85,305,77312,8322,9709.98,0.22,0.26,21.02,
2023/04/03 18:37:42,981.22,20.45,35.62,35.75,4.58,7250.00, 7.73,4.85,300,75264,8254,9636.25,0.22,0.25,21.02,
2023/04/03 18:37:48,981.23,20.42,35.72,35.75,4.58,7062.50, 7.95,4.87,290,72448,8149,9381.89,0.20,0.24,21.03,
2023/04/03 18:37:54,981.23,20.43,35.68,35.75,4.58,6546.88, 7.95,5.27,273,68096,7735,8886.07,0.19,0.22,21.01,
2023/04/03 18:38:00,981.23,20.47,35.73,35.75,4.58,6515.63, 8.17,4.83,279,69632,7825,9077.76,0.19,0.23,21.00,
2023/04/03 18:38:06,981.14,20.43,35.73,35.75,4.58,6453.13, 7.95,4.85,279,69888,7859,9133.06,0.20,0.23,20.99,
2023/04/03 18:38:12,981.19,20.42,35.79,35.75,4.58,6625.00, 7.95,4.85,281,70400,7944,9171.76,0.20,0.23,20.99,
2023/04/03 18:38:18,981.12,20.35,35.87,35.75,4.58,7109.38, 7.95,5.07,308,77824,8417,9800.29,0.22,0.26,20.99,
2023/04/03 18:38:24,981.18,20.32,35.94,36.00,4.58,7203.13, 7.70,5.05,297,74752,8141,9555.15,0.21,0.25,21.01,
2023/04/03 18:38:30,981.19,20.33,35.93,36.00,4.58,6828.13, 7.92,4.83,285,71424,7927,9252.86,0.20,0.23,21.00,
2023/04/03 18:38:36,981.31,20.38,35.85,35.75,4.58,6203.13, 7.73,4.87,255,62720,7412,8379.19,0.16,0.20,20.98,
2023/04/03 18:38:42,981.16,20.43,35.84,35.75,4.57,5406.25, 7.51,5.09,238,57856,6886,7844.66,0.14,0.18,20.94,
2023/04/03 18:38:48,980.96,20.47,35.77,35.75,4.58,5703.13, 7.95,4.85,259,64000,7380,8491.62,0.17,0.20,20.92,
2023/04/03 18:38:54,980.89,20.50,35.77,35.75,4.58,5796.88, 7.92,4.83,261,65024,7463,8598.53,0.17,0.21,20.90,
2023/04/03 18:39:00,980.80,20.50,35.77,35.75,4.58,5953.13, 7.73,4.85,265,65792,7576,8653.82,0.18,0.21,20.89,
2023/04/03 18:39:06,980.91,20.45,35.88,35.75,4.58,6843.75, 7.70,4.85,304,76288,8295,9715.51,0.22,0.26,20.90,
2023/04/03 18:39:12,980.99,20.41,35.92,36.00,4.58,7265.63, 8.13,4.85,305,76288,8277,9680.49,0.22,0.26,20.92,
2023/04/03 18:39:18,980.98,20.36,35.99,36.00,4.58,7156.25, 8.17,5.29,298,74752,8191,9737.63,0.21,0.25,20.92,
2023/04/03 18:39:24,980.94,20.35,36.03,36.00,4.58,6953.13, 8.16,4.83,291,72448,8059,9348.71,0.20,0.24,20.92,
2023/04/03 18:39:30,981.12,20.34,36.01,36.00,4.58,6781.25, 7.95,5.09,285,71424,7955,9238.12,0.20,0.24,20.92,
2023/04/03 18:39:36,981.07,20.35,36.04,36.00,4.58,6640.63, 7.95,5.09,281,69888,7841,9105.41,0.19,0.23,20.92,
2023/04/03 18:39:42,981.03,20.36,36.08,36.00,4.58,6515.63, 7.95,4.61,280,69888,7843,9092.51,0.19,0.23,20.90,
2023/04/03 18:39:48,981.19,20.33,36.06,36.00,4.57,6609.38, 7.51,4.61,281,69632,7892,9186.51,0.20,0.23,20.90,
2023/04/03 18:39:54,980.97,20.32,36.16,36.25,4.58,6484.38, 7.70,5.07,278,69120,7836,8981.91,0.19,0.22,20.90,
2023/04/03 18:40:00,980.99,20.32,36.15,36.25,4.58,6375.00, 7.73,5.07,269,66560,7618,8865.79,0.18,0.22,20.88,
2023/04/03 18:40:06,980.92,20.32,36.19,36.25,4.58,6328.13, 7.98,5.07,274,67840,7725,8876.85,0.19,0.22,20.86,
2023/04/03 18:40:12,980.89,20.31,36.17,36.00,4.58,6609.38, 7.70,5.06,283,70912,7941,9180.98,0.20,0.23,20.86,
2023/04/03 18:40:18,980.88,20.27,36.22,36.25,4.57,6968.75, 7.52,4.83,298,74496,8192,9556.99,0.21,0.25,20.86,
2023/04/03 18:40:24,981.04,20.25,36.26,36.25,4.57,7125.00, 7.54,4.85,297,74240,8157,9621.50,0.21,0.25,20.87,
2023/04/03 18:40:30,980.91,20.25,36.27,36.25,4.58,6953.13, 7.95,5.09,290,72704,8071,9332.12,0.20,0.24,20.87,
2023/04/03 18:40:36,981.01,20.24,36.29,36.25,4.57,7234.38, 7.92,5.06,307,77312,8430,9783.71,0.22,0.26,20.87,
2023/04/03 18:40:42,981.10,20.19,36.36,36.50,4.58,7437.50, 7.51,4.63,307,77312,8338,9732.10,0.22,0.26,20.88,
2023/04/03 18:40:48,980.91,20.18,36.45,36.50,4.58,7406.25, 7.95,4.85,304,76288,8269,9660.21,0.22,0.25,20.88,
2023/04/03 18:40:54,981.01,20.17,36.44,36.50,4.58,7062.50, 7.98,5.07,292,73216,8128,9368.99,0.21,0.24,20.87,
2023/04/03 18:41:00,980.97,20.18,36.41,36.25,4.58,6640.63, 8.17,4.87,277,69120,7793,9061.17,0.19,0.23,20.86,
