filename,time,b,g,r
RCNX0064,2023-07-11 13:27:00,119.44338604943444,101.73836405529954,86.51775851836335
RCNX0065,2023-07-11 13:30:00,120.85569534632035,103.24848964879207,88.0152981427175
RCNX0066,2023-07-11 13:33:00,129.92213639854768,114.5259631161849,100.27777065004888
RCNX0067,2023-07-11 13:36:00,136.91243410487363,122.42647631266583,107.90194848833961
RCNX0068,2023-07-11 13:39:00,147.8860232509426,135.16123621002654,121.4014754398827
RCNX0069,2023-07-11 13:42:00,130.29821166736488,117.88905224479821,105.58768633919844
RCNX0070,2023-07-11 13:45:00,115.29557891705069,103.1608303658707,89.45341214565005
RCNX0071,2023-07-11 13:48:00,121.97916535749196,115.08170821114369,106.12870016408323
RCNX0072,2023-07-11 13:51:00,125.8651327503142,118.93944325164084,109.21674347158218
RCNX0073,2023-07-11 13:54:00,132.91940676930597,125.24701726365033,115.72590594888982
RCNX0074,2023-07-11 13:57:00,123.94085628752967,112.9456622678397,103.11242014034353
RCNX0075,2023-07-11 14:00:00,156.69163917399806,133.78473327747523,117.82272159963692
RCNX0076,2023-07-11 14:03:00,139.9107670890937,132.04490076455804,123.09615757226645
RCNX0077,2023-07-11 14:06:00,100.76489404412791,90.67322432272029,81.24415409858958
RCNX0078,2023-07-11 14:09:00,128.05097708071497,119.82710689847787,110.93411840175953
RCNX0079,2023-07-11 14:12:00,127.83869134897361,120.55108836056417,111.97335305823209
RCNX0080,2023-07-11 14:15:00,127.42137882279012,120.06742511520737,111.10321315109621
RCNX0081,2023-07-11 14:18:00,124.13059890378439,113.67718894009217,103.83740268468091
RCNX0082,2023-07-11 14:21:00,147.49675717427735,144.2132916142997,135.95223476120654
RCNX0083,2023-07-11 14:24:00,135.82440127077223,132.84193330191314,123.92996831797235
RCNX0084,2023-07-11 14:27:00,133.9400493995252,130.57224767839688,121.73076167783829
RCNX0085,2023-07-11 14:30:00,137.81621369222177,134.4901240224829,125.64372250733138
RCNX0086,2023-07-11 14:33:00,147.0589608644044,143.19218204510543,133.457527318112
RCNX0087,2023-07-11 14:36:00,127.10308659754224,123.29012053135037,114.58116315807848
RCNX0088,2023-07-11 14:39:00,137.9915575687753,134.97611585323278,125.35525677279709
RCNX0089,2023-07-11 14:42:00,128.92107029395336,126.01518511730205,116.56274656123446
RCNX0090,2023-07-11 14:45:00,131.61197283898898,129.03240774682308,119.80795978215333
RCNX0091,2023-07-11 14:48:00,123.80461004049714,121.13014723851417,112.07500523669879
RCNX0092,2023-07-11 14:51:00,129.47414118139923,126.7145218021226,117.33878037285295
RCNX0093,2023-07-11 14:54:00,128.13814760508308,125.73476513405949,116.46055063887725
RCNX0094,2023-07-11 14:57:00,127.19866376902667,124.81420672741237,115.30540209118838
RCNX0095,2023-07-11 15:00:00,135.13092881580783,132.855439620863,123.2799272971652
RCNX0096,2023-07-11 15:03:00,109.31137454615278,106.2184951473258,97.60011346180701
RCNX0097,2023-07-11 15:06:00,117.32214861751152,114.62599540916074,105.74828323558162
RCNX0098,2023-07-11 15:09:00,108.79307184750733,105.89209214844296,97.28594557324396
RCNX0099,2023-07-11 15:12:00,104.4754708664991,101.29301075268818,92.63903522552717
RCNX0100,2023-07-11 15:15:00,115.21648556416702,111.49227150537635,102.0744344365312
RCNX0101,2023-07-11 15:18:00,133.3706923788577,130.40636520737328,120.29161124493785
RCNX0102,2023-07-11 15:21:00,122.68664074500768,118.86342209537774,109.12360834729786
RCNX0103,2023-07-11 15:24:00,118.77827642787321,115.06473476120654,106.0344103477168
RCNX0104,2023-07-11 15:27:00,115.12504582111437,111.85908698156682,102.97662424940651
RCNX0105,2023-07-11 15:30:00,117.48917181608714,114.03018345901411,104.78445180491552
RCNX0106,2023-07-11 15:33:00,122.9990774682307,119.5745684087418,110.00557795698924
RCNX0107,2023-07-11 15:36:00,133.30331395754783,129.06652833054042,118.11032153330541
RCNX0108,2023-07-11 15:39:00,122.52812194525904,118.43734420821114,108.78117581343388
RCNX0109,2023-07-11 15:42:00,107.64419075548108,101.67119335637481,91.72944028417818
RCNX0110,2023-07-11 15:45:00,136.24234176441837,123.94269785993576,108.94077206395755
RCNX0111,2023-07-11 15:48:00,141.7985511800028,130.45453061723222,115.67025162337663
RCNX0112,2023-07-11 15:51:00,108.71857937089791,103.96733870967742,94.71984970674487
RCNX0113,2023-07-11 15:54:00,112.54517569124424,106.36457809663455,96.14693609481915
RCNX0114,2023-07-11 15:57:00,131.08199055648652,116.25781402737049,99.91204571638039
RCNX0115,2023-07-11 16:00:00,106.51329335986594,100.50796152771959,90.96921257505934
RCNX0116,2023-07-11 16:03:00,106.33397613810921,100.94139915863707,91.69747372922777
RCNX0117,2023-07-11 16:06:00,112.29242206046642,107.12278967672113,97.54151567518502
RCNX0118,2023-07-11 16:09:00,131.22973441209328,127.32385447214077,116.5704122154727
RCNX0119,2023-07-11 16:12:00,149.4608857875995,137.59450626658287,120.76440528557464
RCNX0120,2023-07-11 16:15:00,141.7335899315738,129.0637506982265,112.68266434506354
RCNX0121,2023-07-11 16:18:00,148.73611445677977,137.4743109377182,121.06156568565842
RCNX0122,2023-07-11 16:21:00,130.29422610319787,119.68213238374528,105.8395117651166
RCNX0123,2023-07-11 16:24:00,146.06167303798352,135.90601609412093,120.70313023669878
RCNX0124,2023-07-11 16:27:00,97.97575408462505,91.61511223991063,81.36216136014524
RCNX0125,2023-07-11 16:30:00,119.72994955313504,107.92837330680072,93.24526733347298
RCNX0126,2023-07-11 16:33:00,118.88735948191594,108.42110651445329,95.32860633989667
RCNX0127,2023-07-11 16:36:00,142.07218832914398,131.69595508658008,116.4841428396872
RCNX0128,2023-07-11 16:39:00,152.0440441279151,134.53431870548806,114.72188460061444
RCNX0129,2023-07-11 16:42:00,142.1465420332356,124.78729969627148,106.57385403574919
RCNX0130,2023-07-11 16:45:00,119.27043708979193,106.51597760438486,92.18960340734534
RCNX0131,2023-07-11 16:48:00,118.75825347367686,105.18662198017037,90.61330383326352
RCNX0132,2023-07-11 16:51:00,130.34887236419493,111.50749895266024,93.39667949657868
RCNX0133,2023-07-11 16:54:00,135.76084869431642,115.45981270074012,98.3470238095238
RCNX0134,2023-07-11 16:57:00,107.02966066191873,98.57551930596286,88.78076036866359
RCNX0135,2023-07-11 17:00:00,132.75891198854907,127.88251859028068,117.34697013336127
RCNX0136,2023-07-11 17:03:00,119.70966258204162,114.87362885770143,104.86434986384583
RCNX0137,2023-07-11 17:06:00,135.83805378089653,129.16354472140762,116.87702747521296
RCNX0138,2023-07-11 17:09:00,114.80454981846111,111.28638327398409,101.9920851661779
RCNX0139,2023-07-11 17:12:00,115.38234010613043,112.3315567832705,102.95655634687893
RCNX0140,2023-07-11 17:15:00,109.63799530442675,106.81914406158357,97.877314620863
RCNX0141,2023-07-11 17:18:00,129.47400851836335,125.6085105083089,114.31522351975981
RCNX0142,2023-07-11 17:21:00,125.96545917120514,122.01300883256529,111.11633762742633
RCNX0143,2023-07-11 17:24:00,134.79993890518085,131.33391067937438,120.03948819997207
RCNX0144,2023-07-11 17:27:00,112.82202817343946,110.4623372259461,101.50412433668482
RCNX0145,2023-07-11 17:30:00,114.63431652353023,112.21416832495461,103.08672235023042
RCNX0146,2023-07-11 17:33:00,121.25497704580366,116.85575295000699,105.93209223572127
RCNX0147,2023-07-11 17:36:00,136.01716546222593,131.72314271749755,119.70182193478564
RCNX0148,2023-07-11 17:39:00,104.49023966624773,101.51867537704231,92.83256921170228
RCNX0149,2023-07-11 17:42:00,129.47896767211284,121.98542408532327,108.74600439882698
RCNX0150,2023-07-11 17:45:00,121.32439647046502,115.36042452171485,103.53968894009216
RCNX0151,2023-07-11 17:48:00,123.38517970604664,116.79486236210026,104.18732369780757
RCNX0152,2023-07-11 17:51:00,115.5310784981148,109.54928780896523,97.78956762323698
RCNX0153,2023-07-11 17:54:00,127.42979070660522,118.88999485057953,105.42920506912442
RCNX0154,2023-07-11 17:57:00,124.45171327328585,115.64308450286273,102.36350675534143
RCNX0155,2023-07-11 18:00:00,127.81722132034632,119.71215699622958,106.58251859028069
RCNX0156,2023-07-11 18:03:00,122.7575020074012,114.92008230344923,102.13835009076945
RCNX0157,2023-07-11 18:06:00,121.29715996369222,113.42984001885212,100.64327389680213
RCNX0158,2023-07-11 18:09:00,124.07960611297305,116.1829362170088,102.99379058441558
RCNX0159,2023-07-11 18:12:00,124.21917111786064,118.0354616149979,105.60671213866779
RCNX0160,2023-07-11 18:15:00,123.41429662407485,117.93999572336266,106.01396845761765
RCNX0161,2023-07-11 18:18:00,121.51420716380393,114.91802777195922,102.7394196864963
RCNX0162,2023-07-11 18:21:00,126.09235311059908,118.09335070171764,105.07482151584975
RCNX0163,2023-07-11 18:24:00,128.8325452101662,122.14886232718894,109.58589451543081
RCNX0164,2023-07-11 18:27:00,129.8763519410697,125.12191471163246,113.35469295489457
RCNX0165,2023-07-11 18:30:00,128.267339146069,122.055512934646,109.74290994623657
RCNX0166,2023-07-11 18:33:00,118.44559157240609,110.36705461876832,98.28155241935484
RCNX0167,2023-07-11 18:36:00,132.62046676441838,124.81456631406228,111.68125785504817
RCNX0168,2023-07-11 18:39:00,125.43576010682865,119.164794546851,107.06961754643206
RCNX0169,2023-07-11 18:42:00,118.66524926686218,114.99038934855467,104.1259225317693
RCNX0170,2023-07-11 18:45:00,129.87247547479402,120.46250829143975,106.73713299469348
RCNX0171,2023-07-11 18:48:00,128.03728485895826,116.07750576036867,101.95129171903365
RCNX0172,2023-07-11 18:51:00,124.11836772098869,118.40865539030861,106.78731933389192
RCNX0173,2023-07-11 18:54:00,122.2964093701997,116.15602656751851,104.44146330819719
RCNX0174,2023-07-11 18:57:00,130.51918159125822,124.69594330400783,112.48770597681887
RCNX0175,2023-07-11 19:00:00,124.45961326979472,120.33864029116046,108.9885185379137
RCNX0176,2023-07-11 19:03:00,119.27512131685519,112.84276070032118,100.90280730694037
RCNX0177,2023-07-11 19:06:00,119.32824413489736,113.46564987431923,102.5109237536657
RCNX0178,2023-07-11 19:09:00,127.4843422706326,117.8358565493646,104.07163891216311
RCNX0179,2023-07-11 19:12:00,127.6230916596844,122.36805875576037,110.81954990573942
RCNX0180,2023-07-11 19:15:00,123.41397238514173,118.35528557464042,107.13267700041894
RCNX0181,2023-07-11 19:18:00,126.32236419494484,116.58421484429549,104.01215045035609
RCNX0182,2023-07-11 19:21:00,127.66969871526324,118.4195691069683,105.69895222385142
RCNX0183,2023-07-11 19:24:00,132.55948497067448,116.02144253595867,99.67651864264768
RCNX0184,2023-07-11 19:27:00,138.75740163734116,122.15515771191174,105.62456797235023
RCNX0185,2023-07-11 19:30:00,135.76673081622678,124.31067719243123,109.83678868174836
RCNX0186,2023-07-11 19:33:00,126.35599994763301,117.89211745915375,105.23807167295071
RCNX0187,2023-07-11 19:36:00,119.36057725876275,111.49295314900154,99.64105310012567
RCNX0188,2023-07-11 19:39:00,126.02711038961039,115.62746473956152,102.06895379486106
RCNX0189,2023-07-11 19:42:00,131.2408471233068,119.86724139435833,105.48999485057954
RCNX0190,2023-07-11 19:45:00,129.23026593701996,116.1892076001955,101.33392115277196
RCNX0191,2023-07-11 19:48:00,137.0200399734674,117.73074029465158,99.88480135455941
RCNX0192,2023-07-11 19:51:00,121.92627339058791,116.99350736628962,105.65509836265885
RCNX0193,2023-07-11 19:54:00,124.23805945398688,116.4038280268119,103.82125925150119
RCNX0194,2023-07-11 19:57:00,133.37597358958246,118.22716493855607,102.26557088744589
RCNX0195,2023-07-11 20:00:00,128.47423849671833,113.75256598240469,98.06929854419774
RCNX0196,2023-07-11 20:03:00,133.0579261800028,116.74148469138389,100.58204335986593
RCNX0197,2023-07-11 20:06:00,121.93647098868873,114.17487431922916,102.73810047479402
RCNX0198,2023-07-11 20:09:00,121.20286534701857,114.4945237222455,103.42253569683005
RCNX0199,2023-07-11 20:12:00,135.4644864544058,117.01412948610529,100.19752609621561
RCNX0200,2023-07-11 20:15:00,143.69740085183633,116.20419677768469,94.63017734953219
RCNX0201,2023-07-11 20:18:00,141.63943190546013,113.95945660522274,92.49568670576735
RCNX0202,2023-07-11 20:21:00,155.88143852115627,115.47578070451054,86.79892560396593
RCNX0203,2023-07-11 20:24:00,153.18288865032815,116.68109813573523,90.43221093422706
RCNX0204,2023-07-11 20:27:00,147.40600300237398,113.89829414537076,89.54226321393661
RCNX0205,2023-07-11 20:30:00,145.6690515465717,118.14105266373411,97.04938119676022
RCNX0206,2023-07-11 20:33:00,156.66591214565005,124.61032938835358,100.39192195573244
RCNX0207,2023-07-11 20:36:00,136.05195808895405,110.31239482963274,90.74966310571149
RCNX0208,2023-07-11 20:39:00,139.41884556975282,117.28070625610948,99.46149760857422
RCNX0209,2023-07-11 20:42:00,139.49143799748637,114.87123917748917,96.32822144253596
RCNX0210,2023-07-11 20:45:00,145.88222882628125,113.54336030233208,89.70609682656054
RCNX0211,2023-07-11 20:48:00,168.87020842061165,125.43067919983243,92.61757392473119
RCNX0212,2023-07-11 20:51:00,151.7429322022064,111.00659387655355,80.11317117022762
RCNX0213,2023-07-11 20:54:00,168.77945992179863,122.80162032188242,86.48522858190196
RCNX0214,2023-07-11 20:57:00,150.60010298840945,110.90733356025694,79.05435955173859
RCNX0215,2023-07-11 21:00:00,154.4651000209468,116.85111236210027,86.67205915724061
RCNX0216,2023-07-11 21:03:00,169.93237021714845,127.6925673788577,94.30041369920403
RCNX0217,2023-07-11 21:06:00,146.26109350998465,110.4656869676023,83.66932734604106
RCNX0218,2023-07-11 21:09:00,154.9669101731602,115.56851740329563,88.8569290252758
RCNX0219,2023-07-11 21:12:00,139.0846638912163,104.73756633151794,83.04540785155704
RCNX0220,2023-07-11 21:15:00,147.07405652143555,109.11649778313085,86.60632724130708
RCNX0221,2023-07-11 21:18:00,146.32242572615556,105.63042914746543,81.70853494623655
RCNX0222,2023-07-11 21:21:00,105.16918246404134,105.16918246404134,105.16918246404134
RCNX0223,2023-07-11 21:24:00,105.05146976679235,105.05146976679235,105.05146976679235
RCNX0224,2023-07-11 21:27:00,76.09352744030163,76.09352744030163,76.09352744030163
RCNX0225,2023-07-11 21:30:00,74.29002757994694,74.29002757994694,74.29002757994694
RCNX0226,2023-07-11 21:33:00,40.18696062002514,40.18696062002514,40.18696062002514
RCNX0227,2023-07-11 21:36:00,41.41959616324536,41.41959616324536,41.41959616324536
RCNX0228,2023-07-11 21:39:00,33.27703838500209,33.27703838500209,33.27703838500209
RCNX0229,2023-07-11 21:42:00,30.04457958036587,30.04457958036587,30.04457958036587
RCNX0230,2023-07-11 21:45:00,27.938282450076805,27.938282450076805,27.938282450076805
RCNX0231,2023-07-11 21:48:00,28.40619108713867,28.40619108713867,28.40619108713867
RCNX0232,2023-07-11 21:51:00,25.86999458874459,25.86999458874459,25.86999458874459
RCNX0233,2023-07-11 21:54:00,24.49827407135875,24.49827407135875,24.49827407135875
RCNX0234,2023-07-11 21:57:00,21.69567928711074,21.69567928711074,21.69567928711074
RCNX0235,2023-07-11 22:00:00,19.290520702415865,19.290520702415865,19.290520702415865
RCNX0236,2023-07-11 22:03:00,24.634981584275938,24.634981584275938,24.634981584275938
RCNX0237,2023-07-11 22:06:00,25.462629608294932,25.462629608294932,25.462629608294932
RCNX0238,2023-07-11 22:09:00,21.302218614718615,21.302218614718615,21.302218614718615
RCNX0239,2023-07-11 22:12:00,21.828735511800026,21.828735511800026,21.828735511800026
RCNX0240,2023-07-11 22:15:00,12.558598659405112,12.558598659405112,12.558598659405112
RCNX0241,2023-07-11 22:18:00,17.51977115626309,17.51977115626309,17.51977115626309
RCNX0242,2023-07-11 22:21:00,19.33360826001955,19.33360826001955,19.33360826001955
RCNX0243,2023-07-11 22:24:00,10.209800918167854,10.209800918167854,10.209800918167854
RCNX0244,2023-07-11 22:27:00,18.055719347856446,18.055719347856446,18.055719347856446
RCNX0245,2023-07-11 22:30:00,17.28347559698366,17.28347559698366,17.28347559698366
RCNX0246,2023-07-11 22:33:00,10.478197877391425,10.478197877391425,10.478197877391425
RCNX0247,2023-07-11 22:36:00,17.385447214076247,17.385447214076247,17.385447214076247
RCNX0248,2023-07-11 22:39:00,12.956192396313364,12.956192396313364,12.956192396313364
RCNX0249,2023-07-11 22:42:00,25.285061880323976,25.285061880323976,25.285061880323976
RCNX0250,2023-07-11 22:45:00,24.069990224828935,24.069990224828935,24.069990224828935
RCNX0251,2023-07-11 22:48:00,24.71509958455523,24.71509958455523,24.71509958455523
RCNX0252,2023-07-11 22:51:00,12.589691994833125,12.589691994833125,12.589691994833125
RCNX0253,2023-07-11 22:54:00,25.035414921100404,25.035414921100404,25.035414921100404
RCNX0254,2023-07-11 22:57:00,21.930066069683004,21.930066069683004,21.930066069683004
RCNX0255,2023-07-11 23:00:00,17.590280250663316,17.590280250663316,17.590280250663316
RCNX0256,2023-07-11 23:03:00,21.044016635246475,21.044016635246475,21.044016635246475
RCNX0257,2023-07-11 23:06:00,16.65056730903505,16.65056730903505,16.65056730903505
RCNX0258,2023-07-11 23:09:00,15.669720534841503,15.669720534841503,15.669720534841503
RCNX0259,2023-07-11 23:12:00,16.00200914676721,16.00200914676721,16.00200914676721
RCNX0260,2023-07-11 23:15:00,11.092564760508308,11.092564760508308,11.092564760508308
RCNX0261,2023-07-11 23:18:00,7.946362239910627,7.946362239910627,7.946362239910627
RCNX0262,2023-07-11 23:21:00,18.377627513615415,18.377627513615415,18.377627513615415
RCNX0263,2023-07-11 23:24:00,20.101743820695432,20.101743820695432,20.101743820695432
RCNX0264,2023-07-11 23:27:00,19.083687683284456,19.083687683284456,19.083687683284456
RCNX0265,2023-07-11 23:30:00,12.788132767769865,12.788132767769865,12.788132767769865
RCNX0266,2023-07-11 23:33:00,10.18930709747242,10.18930709747242,10.18930709747242
RCNX0267,2023-07-11 23:36:00,11.770699361122748,11.770699361122748,11.770699361122748
RCNX0268,2023-07-11 23:39:00,14.486358399664852,14.486358399664852,14.486358399664852
RCNX0269,2023-07-11 23:42:00,9.081464268258623,9.081464268258623,9.081464268258623
RCNX0270,2023-07-11 23:45:00,5.642993297025555,5.642993297025555,5.642993297025555
RCNX0271,2023-07-11 23:48:00,7.241616481636643,7.241616481636643,7.241616481636643
RCNX0272,2023-07-11 23:51:00,4.613189062281804,4.613189062281804,4.613189062281804
RCNX0273,2023-07-11 23:54:00,5.316722088395475,5.316722088395475,5.316722088395475
RCNX0274,2023-07-11 23:57:00,8.913603634268958,8.913603634268958,8.913603634268958
RCNX0275,2023-07-12 00:00:00,11.062026515151516,11.062026515151516,11.062026515151516
RCNX0276,2023-07-12 00:03:00,8.646266670157798,8.646266670157798,8.646266670157798
RCNX0277,2023-07-12 00:06:00,6.673906839128613,6.673906839128613,6.673906839128613
RCNX0278,2023-07-12 00:09:00,4.808217689568496,4.808217689568496,4.808217689568496
RCNX0279,2023-07-12 00:12:00,5.501651742075129,5.501651742075129,5.501651742075129
RCNX0280,2023-07-12 00:15:00,4.77501047339757,4.77501047339757,4.77501047339757
RCNX0281,2023-07-12 00:18:00,4.5520798422008095,4.5520798422008095,4.5520798422008095
RCNX0282,2023-07-12 00:21:00,5.271702625331658,5.271702625331658,5.271702625331658
RCNX0283,2023-07-12 00:24:00,4.797707198715263,4.797707198715263,4.797707198715263
RCNX0284,2023-07-12 00:27:00,5.338194298980589,5.338194298980589,5.338194298980589
RCNX0285,2023-07-12 00:30:00,7.950946096913839,7.950946096913839,7.950946096913839
RCNX0286,2023-07-12 00:33:00,9.373013981985757,9.373013981985757,9.373013981985757
RCNX0287,2023-07-12 00:36:00,7.0026916631755345,7.0026916631755345,7.0026916631755345
RCNX0288,2023-07-12 00:39:00,6.511258029604804,6.511258029604804,6.511258029604804
RCNX0289,2023-07-12 00:42:00,5.998953096634549,5.998953096634549,5.998953096634549
RCNX0290,2023-07-12 00:45:00,5.535661045943304,5.535661045943304,5.535661045943304
RCNX0291,2023-07-12 00:48:00,5.379908968719453,5.379908968719453,5.379908968719453
RCNX0292,2023-07-12 00:51:00,5.965858469487502,5.965858469487502,5.965858469487502
RCNX0293,2023-07-12 00:54:00,12.26083298422008,12.26083298422008,12.26083298422008
RCNX0294,2023-07-12 00:57:00,11.046235249965088,11.046235249965088,11.046235249965088
RCNX0295,2023-07-12 01:00:00,8.953927087697249,8.953927087697249,8.953927087697249
RCNX0296,2023-07-12 01:03:00,9.843524821952242,9.843524821952242,9.843524821952242
RCNX0297,2023-07-12 01:06:00,11.418763964530093,11.418763964530093,11.418763964530093
RCNX0298,2023-07-12 01:09:00,12.668131633151795,12.668131633151795,12.668131633151795
RCNX0299,2023-07-12 01:12:00,13.727603512079318,13.727603512079318,13.727603512079318
RCNX0300,2023-07-12 01:15:00,13.94411045943304,13.94411045943304,13.94411045943304
RCNX0301,2023-07-12 01:18:00,14.628600230414747,14.628600230414747,14.628600230414747
RCNX0302,2023-07-12 01:21:00,15.775943914956011,15.775943914956011,15.775943914956011
RCNX0303,2023-07-12 01:24:00,18.343386049434436,18.343386049434436,18.343386049434436
RCNX0304,2023-07-12 01:27:00,19.27903094888982,19.27903094888982,19.27903094888982
RCNX0305,2023-07-12 01:30:00,18.670020772238516,18.670020772238516,18.670020772238516
RCNX0306,2023-07-12 01:33:00,17.433163577014383,17.433163577014383,17.433163577014383
RCNX0307,2023-07-12 01:36:00,15.335181451612904,15.335181451612904,15.335181451612904
RCNX0308,2023-07-12 01:39:00,14.955790916073175,14.955790916073175,14.955790916073175
RCNX0309,2023-07-12 01:42:00,17.285307132383746,17.285307132383746,17.285307132383746
RCNX0310,2023-07-12 01:45:00,17.0332517281106,17.0332517281106,17.0332517281106
RCNX0311,2023-07-12 01:48:00,15.844407205697529,15.844407205697529,15.844407205697529
RCNX0312,2023-07-12 01:51:00,14.083033095936322,14.083033095936322,14.083033095936322
RCNX0313,2023-07-12 01:54:00,15.524501640832286,15.524501640832286,15.524501640832286
RCNX0314,2023-07-12 01:57:00,15.684933144812177,15.684933144812177,15.684933144812177
RCNX0315,2023-07-12 02:00:00,15.774700198994553,15.774700198994553,15.774700198994553
RCNX0316,2023-07-12 02:03:00,14.907037250384025,14.907037250384025,14.907037250384025
RCNX0317,2023-07-12 02:06:00,16.13232177768468,16.13232177768468,16.13232177768468
