time,Pyro [uV],IR_S_u
2023-06-17 17:42:13-05:00,3766,0.0
2023-06-17 17:42:19-05:00,3875,0.0
2023-06-17 17:42:25-05:00,3953,0.0
2023-06-17 17:42:31-05:00,3984,0.0
2023-06-17 17:42:37-05:00,3969,0.0
2023-06-17 17:42:43-05:00,3938,0.0
2023-06-17 17:42:49-05:00,3891,0.0
2023-06-17 17:42:55-05:00,3812,0.0
2023-06-17 17:43:01-05:00,3672,0.0
2023-06-17 17:43:07-05:00,3578,0.0
2023-06-17 17:43:13-05:00,3562,0.0
2023-06-17 17:43:19-05:00,3578,0.0
2023-06-17 17:43:25-05:00,3625,0.0
2023-06-17 17:43:31-05:00,3625,0.0
2023-06-17 17:43:37-05:00,3594,0.0
2023-06-17 17:43:43-05:00,3547,0.0
2023-06-17 17:43:49-05:00,3500,0.0
2023-06-17 17:43:55-05:00,3453,0.0
2023-06-17 17:44:01-05:00,3406,0.0
2023-06-17 17:44:07-05:00,3375,0.0
2023-06-17 17:44:13-05:00,3344,0.0
2023-06-17 17:44:19-05:00,3344,0.0
2023-06-17 17:44:25-05:00,3359,0.0
2023-06-17 17:44:31-05:00,3359,0.0
2023-06-17 17:44:37-05:00,3328,0.0
2023-06-17 17:44:43-05:00,3312,0.0
2023-06-17 17:44:49-05:00,3312,0.0
2023-06-17 17:44:55-05:00,3297,0.0
2023-06-17 17:45:01-05:00,3250,0.0
2023-06-17 17:45:07-05:00,3234,0.0
2023-06-17 17:45:13-05:00,3219,0.0
2023-06-17 17:45:19-05:00,3219,0.0
2023-06-17 17:45:25-05:00,3219,0.0
2023-06-17 17:45:31-05:00,3188,0.0
2023-06-17 17:45:37-05:00,3172,0.0
2023-06-17 17:45:43-05:00,3203,0.0
2023-06-17 17:45:49-05:00,3281,0.0
2023-06-17 17:45:55-05:00,3359,0.0
2023-06-17 17:46:01-05:00,3422,0.0
2023-06-17 17:46:07-05:00,3453,0.0
2023-06-17 17:46:13-05:00,3516,0.0
2023-06-17 17:46:19-05:00,3562,0.0
2023-06-17 17:46:25-05:00,3531,0.0
2023-06-17 17:46:31-05:00,3469,0.0
2023-06-17 17:46:37-05:00,3484,0.0
2023-06-17 17:46:43-05:00,3562,0.0
2023-06-17 17:46:49-05:00,3594,0.0
2023-06-17 17:46:55-05:00,3531,0.0
2023-06-17 17:47:01-05:00,3406,0.0
2023-06-17 17:47:07-05:00,3422,0.0
2023-06-17 17:47:13-05:00,3578,0.0
2023-06-17 17:47:19-05:00,3828,0.0
2023-06-17 17:47:25-05:00,4094,0.0
2023-06-17 17:47:31-05:00,4219,0.0
2023-06-17 17:47:37-05:00,4125,0.0
2023-06-17 17:47:43-05:00,3906,0.0
2023-06-17 17:47:49-05:00,3734,0.0
2023-06-17 17:47:55-05:00,3688,0.0
2023-06-17 17:48:01-05:00,3688,0.0
2023-06-17 17:48:07-05:00,3719,0.0
2023-06-17 17:48:13-05:00,3719,0.0
2023-06-17 17:48:19-05:00,3703,0.0
2023-06-17 17:48:25-05:00,3703,0.0
2023-06-17 17:48:31-05:00,3719,0.0
2023-06-17 17:48:37-05:00,3688,0.0
2023-06-17 17:48:43-05:00,3625,0.0
2023-06-17 17:48:49-05:00,3578,0.0
2023-06-17 17:48:55-05:00,3594,0.0
2023-06-17 17:49:01-05:00,3578,0.0
2023-06-17 17:49:07-05:00,3547,0.0
2023-06-17 17:49:13-05:00,3500,0.0
2023-06-17 17:49:19-05:00,3516,0.0
2023-06-17 17:49:25-05:00,3578,0.0
2023-06-17 17:49:31-05:00,3656,0.0
2023-06-17 17:49:37-05:00,3734,0.0
2023-06-17 17:49:43-05:00,3734,0.0
2023-06-17 17:49:49-05:00,3688,0.0
2023-06-17 17:49:55-05:00,3609,0.0
2023-06-17 17:50:01-05:00,3547,0.0
2023-06-17 17:50:07-05:00,3484,0.0
2023-06-17 17:50:13-05:00,3422,0.0
2023-06-17 17:50:19-05:00,3391,0.0
2023-06-17 17:50:25-05:00,3391,0.0
2023-06-17 17:50:31-05:00,3391,0.0
2023-06-17 17:50:37-05:00,3359,0.0
2023-06-17 17:50:43-05:00,3312,0.0
2023-06-17 17:50:49-05:00,3266,0.0
2023-06-17 17:50:55-05:00,3203,0.0
2023-06-17 17:51:01-05:00,3125,0.0
2023-06-17 17:51:07-05:00,3016,0.0
2023-06-17 17:51:13-05:00,2984,0.0
2023-06-17 17:51:19-05:00,2969,0.0
2023-06-17 17:51:25-05:00,2953,0.0
2023-06-17 17:51:31-05:00,2938,0.0
2023-06-17 17:51:37-05:00,2922,0.0
2023-06-17 17:51:43-05:00,2906,0.0
2023-06-17 17:51:49-05:00,2875,0.0
2023-06-17 17:51:55-05:00,2859,0.0
2023-06-17 17:52:01-05:00,2859,0.0
2023-06-17 17:52:07-05:00,2844,0.0
2023-06-17 17:52:13-05:00,2844,0.0
2023-06-17 17:52:19-05:00,2828,0.0
2023-06-17 17:52:25-05:00,2812,0.0
2023-06-17 17:52:31-05:00,2781,0.0
2023-06-17 17:52:37-05:00,2766,0.0
2023-06-17 17:52:43-05:00,2750,0.0
2023-06-17 17:52:49-05:00,2734,0.0
2023-06-17 17:52:55-05:00,2703,0.0
2023-06-17 17:53:01-05:00,2688,0.0
2023-06-17 17:53:07-05:00,2672,0.0
2023-06-17 17:53:13-05:00,2672,0.0
2023-06-17 17:53:19-05:00,2656,0.0
2023-06-17 17:53:25-05:00,2641,0.0
2023-06-17 17:53:31-05:00,2641,0.0
2023-06-17 17:53:37-05:00,2625,0.0
2023-06-17 17:53:43-05:00,2609,0.0
2023-06-17 17:53:49-05:00,2594,0.0
2023-06-17 17:53:55-05:00,2594,0.0
2023-06-17 17:54:01-05:00,2578,0.0
2023-06-17 17:54:07-05:00,2578,0.0
2023-06-17 17:54:13-05:00,2562,0.0
2023-06-17 17:54:19-05:00,2562,0.0
2023-06-17 17:54:25-05:00,2562,0.0
2023-06-17 17:54:31-05:00,2547,0.0
2023-06-17 17:54:37-05:00,2547,0.0
2023-06-17 17:54:43-05:00,2547,0.0
2023-06-17 17:54:49-05:00,2531,0.0
2023-06-17 17:54:55-05:00,2531,0.0
2023-06-17 17:55:01-05:00,2516,0.0
2023-06-17 17:55:07-05:00,2516,0.0
2023-06-17 17:55:13-05:00,2500,0.0
2023-06-17 17:55:19-05:00,2500,0.0
2023-06-17 17:55:25-05:00,2500,0.0
2023-06-17 17:55:31-05:00,2500,0.0
2023-06-17 17:55:37-05:00,2500,0.0
2023-06-17 17:55:43-05:00,2500,0.0
2023-06-17 17:55:49-05:00,2500,0.0
2023-06-17 17:55:55-05:00,2500,0.0
2023-06-17 17:56:01-05:00,2500,0.0
2023-06-17 17:56:07-05:00,2500,0.0
2023-06-17 17:56:13-05:00,2500,0.0
2023-06-17 17:56:19-05:00,2500,0.0
2023-06-17 17:56:25-05:00,2516,0.0
2023-06-17 17:56:31-05:00,2500,0.0
2023-06-17 17:56:37-05:00,2500,0.0
2023-06-17 17:56:43-05:00,2516,0.0
2023-06-17 17:56:49-05:00,2516,0.0
2023-06-17 17:56:55-05:00,2531,0.0
2023-06-17 17:57:01-05:00,2531,0.0
2023-06-17 17:57:07-05:00,2547,0.0
2023-06-17 17:57:13-05:00,2547,0.0
2023-06-17 17:57:19-05:00,2562,0.0
2023-06-17 17:57:25-05:00,2562,0.0
2023-06-17 17:57:31-05:00,2578,0.0
2023-06-17 17:57:37-05:00,2594,0.0
2023-06-17 17:57:43-05:00,2609,0.0
2023-06-17 17:57:49-05:00,2625,0.0
2023-06-17 17:57:55-05:00,2641,0.0
2023-06-17 17:58:01-05:00,2641,0.0
2023-06-17 17:58:07-05:00,2656,0.0
2023-06-17 17:58:13-05:00,2672,0.0
2023-06-17 17:58:19-05:00,2688,0.0
2023-06-17 17:58:25-05:00,2688,0.0
2023-06-17 17:58:31-05:00,2703,0.0
2023-06-17 17:58:37-05:00,2734,0.0
2023-06-17 17:58:43-05:00,2766,0.0
2023-06-17 17:58:49-05:00,2781,0.0
2023-06-17 17:58:55-05:00,2781,0.0
2023-06-17 17:59:01-05:00,2797,0.0
2023-06-17 17:59:07-05:00,2812,0.0
2023-06-17 17:59:13-05:00,2797,0.0
2023-06-17 17:59:19-05:00,2781,0.0
2023-06-17 17:59:25-05:00,2766,0.0
2023-06-17 17:59:31-05:00,2781,0.0
2023-06-17 17:59:37-05:00,2797,0.0
2023-06-17 17:59:43-05:00,2859,0.0
2023-06-17 17:59:49-05:00,2953,0.0
2023-06-17 17:59:55-05:00,3047,0.0
2023-06-18 06:00:01-05:00,219,0.0
2023-06-18 06:00:07-05:00,219,0.0
2023-06-18 06:00:13-05:00,219,0.0
2023-06-18 06:00:19-05:00,219,0.0
2023-06-18 06:00:25-05:00,219,0.0
2023-06-18 06:00:31-05:00,219,0.0
2023-06-18 06:00:37-05:00,219,0.0
2023-06-18 06:00:43-05:00,219,0.0
2023-06-18 06:00:49-05:00,219,0.0
2023-06-18 06:00:55-05:00,219,0.0
2023-06-18 06:01:01-05:00,219,0.0
2023-06-18 06:01:07-05:00,219,0.0
2023-06-18 06:01:13-05:00,219,0.0
2023-06-18 06:01:19-05:00,219,0.0
2023-06-18 06:01:25-05:00,219,0.0
2023-06-18 06:01:31-05:00,219,0.0
2023-06-18 06:01:37-05:00,219,0.0
2023-06-18 06:01:43-05:00,219,0.0
2023-06-18 06:01:49-05:00,219,0.0
2023-06-18 06:01:55-05:00,219,0.0
2023-06-18 06:02:01-05:00,219,0.0
2023-06-18 06:02:07-05:00,219,0.0
2023-06-18 06:02:13-05:00,219,0.0
2023-06-18 06:02:19-05:00,219,0.0
2023-06-18 06:02:25-05:00,219,0.0
2023-06-18 06:02:31-05:00,219,0.0
2023-06-18 06:02:37-05:00,219,0.0
2023-06-18 06:02:43-05:00,219,0.0
2023-06-18 06:02:49-05:00,219,0.0
2023-06-18 06:02:55-05:00,219,0.0
2023-06-18 06:03:01-05:00,219,0.0
2023-06-18 06:03:07-05:00,219,0.0
2023-06-18 06:03:13-05:00,219,0.0
2023-06-18 06:03:19-05:00,219,0.0
2023-06-18 06:03:25-05:00,219,0.0
2023-06-18 06:03:31-05:00,219,0.0
2023-06-18 06:03:37-05:00,219,0.0
2023-06-18 06:03:43-05:00,219,0.0
2023-06-18 06:03:49-05:00,219,0.0
2023-06-18 06:03:55-05:00,219,0.0
2023-06-18 06:04:01-05:00,219,0.0
2023-06-18 06:04:07-05:00,219,0.0
2023-06-18 06:04:13-05:00,219,0.0
2023-06-18 06:04:19-05:00,219,0.0
2023-06-18 06:04:25-05:00,219,0.0
2023-06-18 06:04:31-05:00,219,0.0
2023-06-18 06:04:37-05:00,219,0.0
2023-06-18 06:04:43-05:00,219,0.0
2023-06-18 06:04:49-05:00,219,0.0
2023-06-18 06:04:55-05:00,219,0.0
2023-06-18 06:05:01-05:00,219,0.0
2023-06-18 06:05:07-05:00,219,0.0
2023-06-18 06:05:13-05:00,219,0.0
2023-06-18 06:05:19-05:00,219,0.0
2023-06-18 06:05:25-05:00,219,0.0
2023-06-18 06:05:31-05:00,219,0.0
2023-06-18 06:05:37-05:00,219,0.0
2023-06-18 06:05:43-05:00,219,0.0
2023-06-18 06:05:49-05:00,219,0.0
2023-06-18 06:05:55-05:00,219,0.0
2023-06-18 06:06:01-05:00,219,0.0
2023-06-18 06:06:07-05:00,219,0.0
2023-06-18 06:06:13-05:00,219,0.0
2023-06-18 06:06:19-05:00,219,0.0
2023-06-18 06:06:25-05:00,219,0.0
2023-06-18 06:06:31-05:00,219,0.0
2023-06-18 06:06:37-05:00,219,0.0
2023-06-18 06:06:43-05:00,219,0.0
2023-06-18 06:06:49-05:00,219,0.0
2023-06-18 06:06:55-05:00,234,0.0
2023-06-18 06:07:01-05:00,234,0.0
2023-06-18 06:07:07-05:00,234,0.0
2023-06-18 06:07:13-05:00,234,0.0
2023-06-18 06:07:19-05:00,234,0.0
2023-06-18 06:07:25-05:00,234,0.0
2023-06-18 06:07:31-05:00,234,0.0
2023-06-18 06:07:37-05:00,234,0.0
2023-06-18 06:07:43-05:00,234,0.0
2023-06-18 06:07:49-05:00,234,0.0
2023-06-18 06:07:55-05:00,234,0.0
2023-06-18 06:08:01-05:00,234,0.0
2023-06-18 06:08:07-05:00,234,0.0
2023-06-18 06:08:13-05:00,234,0.0
2023-06-18 06:08:19-05:00,234,0.0
2023-06-18 06:08:25-05:00,234,0.0
2023-06-18 06:08:31-05:00,234,0.0
2023-06-18 06:08:37-05:00,234,0.0
2023-06-18 06:08:43-05:00,234,0.0
2023-06-18 06:08:49-05:00,234,0.0
2023-06-18 06:08:55-05:00,234,0.0
2023-06-18 06:09:01-05:00,234,0.0
2023-06-18 06:09:07-05:00,234,0.0
2023-06-18 06:09:13-05:00,234,0.0
2023-06-18 06:09:19-05:00,234,0.0
2023-06-18 06:09:25-05:00,234,0.0
2023-06-18 06:09:31-05:00,234,0.0
2023-06-18 06:09:37-05:00,234,0.0
2023-06-18 06:09:43-05:00,234,0.0
2023-06-18 06:09:49-05:00,234,0.0
2023-06-18 06:09:55-05:00,234,0.0
2023-06-18 06:10:01-05:00,234,0.0
2023-06-18 06:10:07-05:00,234,0.0
2023-06-18 06:10:13-05:00,234,0.0
2023-06-18 06:10:19-05:00,234,0.0
2023-06-18 06:10:25-05:00,234,0.0
2023-06-18 06:10:31-05:00,234,0.0
2023-06-18 06:10:37-05:00,234,0.0
2023-06-18 06:10:43-05:00,234,0.0
2023-06-18 06:10:49-05:00,250,0.0
2023-06-18 06:10:55-05:00,250,0.0
2023-06-18 06:11:01-05:00,234,0.0
2023-06-18 06:11:07-05:00,234,0.0
2023-06-18 06:11:13-05:00,234,0.0
2023-06-18 06:11:19-05:00,234,0.0
2023-06-18 06:11:25-05:00,234,0.0
2023-06-18 06:11:31-05:00,234,0.0
2023-06-18 06:11:37-05:00,234,0.0
2023-06-18 06:11:43-05:00,234,0.0
2023-06-18 06:11:49-05:00,234,0.0
2023-06-18 06:11:55-05:00,234,0.0
2023-06-18 06:12:01-05:00,234,0.0
2023-06-18 06:12:07-05:00,234,0.0
2023-06-18 06:12:13-05:00,234,0.0
2023-06-18 06:12:19-05:00,234,0.0
2023-06-18 06:12:25-05:00,234,0.0
2023-06-18 06:12:31-05:00,234,0.0
2023-06-18 06:12:37-05:00,234,0.0
2023-06-18 06:12:43-05:00,234,0.0
2023-06-18 06:12:49-05:00,234,0.0
2023-06-18 06:12:55-05:00,234,0.0
2023-06-18 06:13:01-05:00,234,0.0
2023-06-18 06:13:07-05:00,234,0.0
2023-06-18 06:13:13-05:00,234,0.0
2023-06-18 06:13:19-05:00,234,0.0
2023-06-18 06:13:25-05:00,234,0.0
2023-06-18 06:13:31-05:00,234,0.0
2023-06-18 06:13:37-05:00,234,0.0
2023-06-18 06:13:43-05:00,234,0.0
2023-06-18 06:13:49-05:00,234,0.0
2023-06-18 06:13:55-05:00,219,0.0
2023-06-18 06:14:01-05:00,219,0.0
2023-06-18 06:14:07-05:00,219,0.0
2023-06-18 06:14:13-05:00,219,0.0
2023-06-18 06:14:19-05:00,219,0.0
2023-06-18 06:14:25-05:00,219,0.0
2023-06-18 06:14:31-05:00,219,0.0
2023-06-18 06:14:37-05:00,219,0.0
2023-06-18 06:14:43-05:00,219,0.0
2023-06-18 06:14:49-05:00,219,0.0
2023-06-18 06:14:55-05:00,219,0.0
2023-06-18 06:15:01-05:00,219,0.0
2023-06-18 06:15:07-05:00,219,0.0
2023-06-18 06:15:13-05:00,219,0.0
2023-06-18 06:15:19-05:00,219,0.0
2023-06-18 06:15:25-05:00,219,0.0
2023-06-18 06:15:31-05:00,219,0.0
2023-06-18 06:15:37-05:00,219,0.0
2023-06-18 06:15:43-05:00,219,0.0
2023-06-18 06:15:49-05:00,203,0.0
2023-06-18 06:15:55-05:00,203,0.0
2023-06-18 06:16:01-05:00,203,0.0
2023-06-18 06:16:07-05:00,203,0.0
2023-06-18 06:16:13-05:00,203,0.0
2023-06-18 06:16:19-05:00,203,0.0
2023-06-18 06:16:25-05:00,203,0.0
2023-06-18 06:16:31-05:00,203,0.0
2023-06-18 06:16:37-05:00,203,0.0
2023-06-18 06:16:43-05:00,203,0.0
2023-06-18 06:16:49-05:00,203,0.0
2023-06-18 06:16:55-05:00,203,0.0
2023-06-18 06:17:01-05:00,203,0.0
2023-06-18 06:17:07-05:00,203,0.0
2023-06-18 06:17:13-05:00,188,0.0
2023-06-18 06:17:19-05:00,188,0.0
2023-06-18 06:17:25-05:00,188,0.0
2023-06-18 06:17:31-05:00,188,0.0
2023-06-18 06:17:37-05:00,188,0.0
2023-06-18 06:17:43-05:00,188,0.0
2023-06-18 06:17:49-05:00,188,0.0
2023-06-18 06:17:55-05:00,188,0.0
2023-06-18 06:18:01-05:00,188,0.0
2023-06-18 06:18:07-05:00,188,0.0
2023-06-18 06:18:13-05:00,188,0.0
2023-06-18 06:18:19-05:00,188,0.0
2023-06-18 06:18:25-05:00,188,0.0
2023-06-18 06:18:31-05:00,188,0.0
2023-06-18 06:18:37-05:00,188,0.0
2023-06-18 06:18:43-05:00,188,0.0
2023-06-18 06:18:49-05:00,188,0.0
2023-06-18 06:18:55-05:00,188,0.0
2023-06-18 06:19:01-05:00,188,0.0
2023-06-18 06:19:07-05:00,188,0.0
2023-06-18 06:19:13-05:00,188,0.0
2023-06-18 06:19:19-05:00,188,0.0
2023-06-18 06:19:25-05:00,188,0.0
2023-06-18 06:19:31-05:00,188,0.0
2023-06-18 06:19:37-05:00,188,0.0
2023-06-18 06:19:43-05:00,188,0.0
2023-06-18 06:19:49-05:00,188,0.0
2023-06-18 06:19:55-05:00,188,0.0
2023-06-18 06:20:01-05:00,188,0.0
2023-06-18 06:20:07-05:00,188,0.0
2023-06-18 06:20:13-05:00,188,0.0
2023-06-18 06:20:19-05:00,188,0.0
2023-06-18 06:20:25-05:00,188,0.0
2023-06-18 06:20:31-05:00,188,0.0
2023-06-18 06:20:37-05:00,188,0.0
2023-06-18 06:20:43-05:00,188,0.0
2023-06-18 06:20:49-05:00,188,0.0
2023-06-18 06:20:55-05:00,188,0.0
2023-06-18 06:21:01-05:00,188,0.0
2023-06-18 06:21:07-05:00,188,0.0
2023-06-18 06:21:13-05:00,188,0.0
2023-06-18 06:21:19-05:00,188,0.0
2023-06-18 06:21:25-05:00,188,0.0
2023-06-18 06:21:31-05:00,188,0.0
2023-06-18 06:21:37-05:00,188,0.0
2023-06-18 06:21:43-05:00,188,0.0
2023-06-18 06:21:49-05:00,188,0.0
2023-06-18 06:21:55-05:00,188,0.0
2023-06-18 06:22:01-05:00,188,0.0
2023-06-18 06:22:07-05:00,188,0.0
2023-06-18 06:22:13-05:00,188,0.0
2023-06-18 06:22:19-05:00,188,0.0
2023-06-18 06:22:25-05:00,203,0.0
2023-06-18 06:22:31-05:00,203,0.0
2023-06-18 06:22:37-05:00,203,0.0
2023-06-18 06:22:43-05:00,203,0.0
2023-06-18 06:22:49-05:00,203,0.0
2023-06-18 06:22:55-05:00,203,0.0
2023-06-18 06:23:01-05:00,203,0.0
2023-06-18 06:23:07-05:00,203,0.0
2023-06-18 06:23:13-05:00,203,0.0
2023-06-18 06:23:19-05:00,203,0.0
2023-06-18 06:23:25-05:00,203,0.0
2023-06-18 06:23:31-05:00,203,0.0
2023-06-18 06:23:37-05:00,203,0.0
2023-06-18 06:23:43-05:00,203,0.0
2023-06-18 06:23:49-05:00,203,0.0
2023-06-18 06:23:55-05:00,203,0.0
2023-06-18 06:24:01-05:00,203,0.0
2023-06-18 06:24:07-05:00,203,0.0
2023-06-18 06:24:13-05:00,203,0.0
2023-06-18 06:24:19-05:00,203,0.0
2023-06-18 06:24:25-05:00,203,0.0
2023-06-18 06:24:31-05:00,219,0.0
2023-06-18 06:24:37-05:00,219,0.0
2023-06-18 06:24:43-05:00,219,0.0
2023-06-18 06:24:49-05:00,219,0.0
2023-06-18 06:24:55-05:00,219,0.0
2023-06-18 06:25:01-05:00,219,0.0
2023-06-18 06:25:07-05:00,219,0.0
2023-06-18 06:25:13-05:00,219,0.0
2023-06-18 06:25:19-05:00,219,0.0
2023-06-18 06:25:25-05:00,219,0.0
2023-06-18 06:25:31-05:00,219,0.0
2023-06-18 06:25:37-05:00,219,0.0
2023-06-18 06:25:43-05:00,219,0.0
2023-06-18 06:25:49-05:00,219,0.0
2023-06-18 06:25:55-05:00,219,0.0
2023-06-18 06:26:01-05:00,219,0.0
2023-06-18 06:26:07-05:00,219,0.0
2023-06-18 06:26:13-05:00,219,0.0
2023-06-18 06:26:19-05:00,219,0.0
2023-06-18 06:26:25-05:00,219,0.0
2023-06-18 06:26:31-05:00,219,0.0
2023-06-18 06:26:37-05:00,234,0.0
2023-06-18 06:26:43-05:00,234,0.0
2023-06-18 06:26:49-05:00,234,0.0
2023-06-18 06:26:55-05:00,234,0.0
2023-06-18 06:27:01-05:00,234,0.0
2023-06-18 06:27:07-05:00,234,0.0
2023-06-18 06:27:13-05:00,234,0.0
2023-06-18 06:27:19-05:00,234,0.0
2023-06-18 06:27:25-05:00,234,0.0
2023-06-18 06:27:31-05:00,234,0.0
2023-06-18 06:27:37-05:00,234,0.0
2023-06-18 06:27:43-05:00,234,0.0
2023-06-18 06:27:49-05:00,234,0.0
2023-06-18 06:27:55-05:00,234,0.0
2023-06-18 06:28:01-05:00,234,0.0
2023-06-18 06:28:07-05:00,234,0.0
2023-06-18 06:28:13-05:00,234,0.0
2023-06-18 06:28:19-05:00,234,0.0
2023-06-18 06:28:25-05:00,234,0.0
2023-06-18 06:28:31-05:00,234,0.0
2023-06-18 06:28:37-05:00,234,0.0
2023-06-18 06:28:43-05:00,234,0.0
2023-06-18 06:28:49-05:00,234,0.0
2023-06-18 06:28:55-05:00,234,0.0
2023-06-18 06:29:01-05:00,234,0.0
2023-06-18 06:29:07-05:00,234,0.0
2023-06-18 06:29:13-05:00,234,0.0
2023-06-18 06:29:19-05:00,234,0.0
2023-06-18 06:29:25-05:00,234,0.0
2023-06-18 06:29:31-05:00,234,0.0
2023-06-18 06:29:37-05:00,234,0.0
2023-06-18 06:29:43-05:00,234,0.0
2023-06-18 06:29:49-05:00,250,0.0
2023-06-18 06:29:55-05:00,234,0.0
2023-06-18 06:30:01-05:00,250,0.0
2023-06-18 06:30:07-05:00,250,0.0
2023-06-18 06:30:13-05:00,250,0.0
2023-06-18 06:30:19-05:00,250,0.0
2023-06-18 06:30:25-05:00,250,0.0
2023-06-18 06:30:31-05:00,250,0.0
2023-06-18 06:30:37-05:00,250,0.0
2023-06-18 06:30:43-05:00,250,0.0
2023-06-18 06:30:49-05:00,250,0.0
2023-06-18 06:30:55-05:00,250,0.0
2023-06-18 06:31:01-05:00,250,0.0
2023-06-18 06:31:07-05:00,250,0.0
2023-06-18 06:31:13-05:00,250,0.0
2023-06-18 06:31:19-05:00,250,0.0
2023-06-18 06:31:25-05:00,250,0.0
2023-06-18 06:31:31-05:00,266,0.0
2023-06-18 06:31:37-05:00,266,0.0
2023-06-18 06:31:43-05:00,266,0.0
2023-06-18 06:31:49-05:00,266,0.0
2023-06-18 06:31:55-05:00,266,0.0
2023-06-18 06:32:01-05:00,266,0.0
2023-06-18 06:32:07-05:00,266,0.0
2023-06-18 06:32:13-05:00,266,0.0
2023-06-18 06:32:19-05:00,266,0.0
2023-06-18 06:32:25-05:00,266,0.0
2023-06-18 06:32:31-05:00,281,0.0
2023-06-18 06:32:37-05:00,281,0.0
2023-06-18 06:32:43-05:00,281,0.0
2023-06-18 06:32:49-05:00,281,0.0
2023-06-18 06:32:55-05:00,281,0.0
2023-06-18 06:33:01-05:00,281,0.0
2023-06-18 06:33:07-05:00,281,0.0
2023-06-18 06:33:13-05:00,281,0.0
2023-06-18 06:33:19-05:00,281,0.0
2023-06-18 06:33:25-05:00,281,0.0
2023-06-18 06:33:31-05:00,297,0.0
2023-06-18 06:33:37-05:00,297,0.0
2023-06-18 06:33:43-05:00,297,0.0
2023-06-18 06:33:49-05:00,297,0.0
2023-06-18 06:33:55-05:00,297,0.0
2023-06-18 06:34:01-05:00,297,0.0
2023-06-18 06:34:07-05:00,297,0.0
2023-06-18 06:34:13-05:00,297,0.0
2023-06-18 06:34:19-05:00,297,0.0
2023-06-18 06:34:25-05:00,297,0.0
2023-06-18 06:34:31-05:00,297,0.0
2023-06-18 06:34:37-05:00,297,0.0
2023-06-18 06:34:43-05:00,312,0.0
2023-06-18 06:34:49-05:00,297,0.0
2023-06-18 06:34:55-05:00,297,0.0
2023-06-18 06:35:01-05:00,312,0.0
2023-06-18 06:35:07-05:00,312,0.0
2023-06-18 06:35:13-05:00,312,0.0
2023-06-18 06:35:19-05:00,312,0.0
2023-06-18 06:35:25-05:00,312,0.0
2023-06-18 06:35:31-05:00,312,0.0
2023-06-18 06:35:37-05:00,312,0.0
2023-06-18 06:35:43-05:00,312,0.0
2023-06-18 06:35:49-05:00,312,0.0
2023-06-18 06:35:55-05:00,312,0.0
2023-06-18 06:36:01-05:00,312,0.0
2023-06-18 06:36:07-05:00,312,0.0
2023-06-18 06:36:13-05:00,312,0.0
2023-06-18 06:36:19-05:00,312,0.0
2023-06-18 06:36:25-05:00,312,0.0
2023-06-18 06:36:31-05:00,312,0.0
2023-06-18 06:36:37-05:00,312,0.0
2023-06-18 06:36:43-05:00,312,0.0
2023-06-18 06:36:49-05:00,312,0.0
2023-06-18 06:36:55-05:00,312,0.0
2023-06-18 06:37:01-05:00,312,0.0
2023-06-18 06:37:07-05:00,312,0.0
2023-06-18 06:37:13-05:00,312,0.0
2023-06-18 06:37:19-05:00,312,0.0
2023-06-18 06:37:25-05:00,312,0.0
2023-06-18 06:37:31-05:00,312,0.0
2023-06-18 06:37:37-05:00,312,0.0
2023-06-18 06:37:43-05:00,312,0.0
2023-06-18 06:37:49-05:00,312,0.0
2023-06-18 06:37:55-05:00,312,0.0
2023-06-18 06:38:01-05:00,312,0.0
2023-06-18 06:38:07-05:00,312,0.0
2023-06-18 06:38:13-05:00,312,0.0
2023-06-18 06:38:19-05:00,312,0.0
2023-06-18 06:38:25-05:00,312,0.0
2023-06-18 06:38:31-05:00,312,0.0
2023-06-18 06:38:37-05:00,312,0.0
2023-06-18 06:38:43-05:00,312,0.0
2023-06-18 06:38:49-05:00,312,0.0
2023-06-18 06:38:55-05:00,312,0.0
2023-06-18 06:39:01-05:00,312,0.0
2023-06-18 06:39:07-05:00,312,0.0
2023-06-18 06:39:13-05:00,312,0.0
2023-06-18 06:39:19-05:00,312,0.0
2023-06-18 06:39:25-05:00,312,0.0
2023-06-18 06:39:31-05:00,312,0.0
2023-06-18 06:39:37-05:00,312,0.0
2023-06-18 06:39:43-05:00,312,0.0
2023-06-18 06:39:49-05:00,312,0.0
2023-06-18 06:39:55-05:00,312,0.0
2023-06-18 06:40:01-05:00,312,0.0
2023-06-18 06:40:07-05:00,312,0.0
2023-06-18 06:40:13-05:00,312,0.0
2023-06-18 06:40:19-05:00,312,0.0
2023-06-18 06:40:25-05:00,312,0.0
2023-06-18 06:40:31-05:00,312,0.0
2023-06-18 06:40:37-05:00,297,0.0
2023-06-18 06:40:43-05:00,312,0.0
2023-06-18 06:40:49-05:00,297,0.0
2023-06-18 06:40:55-05:00,297,0.0
2023-06-18 06:41:01-05:00,297,0.0
2023-06-18 06:41:07-05:00,297,0.0
2023-06-18 06:41:13-05:00,297,0.0
2023-06-18 06:41:19-05:00,297,0.0
2023-06-18 06:41:25-05:00,297,0.0
2023-06-18 06:41:31-05:00,297,0.0
2023-06-18 06:41:37-05:00,297,0.0
2023-06-18 06:41:43-05:00,297,0.0
2023-06-18 06:41:49-05:00,297,0.0
2023-06-18 06:41:55-05:00,297,0.0
2023-06-18 06:42:01-05:00,297,0.0
2023-06-18 06:42:07-05:00,297,0.0
