filename,time,b,g,r
RCNX0290,2023-06-07 05:48:00,141.55208420611646,115.38630297793604,95.49081832146348
RCNX0291,2023-06-07 05:51:00,154.52220229367407,126.61511747660941,105.02698339966486
RCNX0292,2023-06-07 05:54:00,141.57893188800446,116.54786517246194,96.63379547200111
RCNX0293,2023-06-07 05:57:00,137.83948383605642,114.54171030582322,95.89262498254433
RCNX0294,2023-06-07 06:00:00,142.30455985546712,117.42655573593073,98.04813529884095
RCNX0295,2023-06-07 06:03:00,144.221377950007,115.87314009914816,94.23024193548387
RCNX0296,2023-06-07 06:06:00,144.53936513755062,112.7420397814551,88.9240155006284
RCNX0297,2023-06-07 06:09:00,147.0930356270074,117.11947615556487,94.43418342410278
RCNX0298,2023-06-07 06:12:00,134.12240783410138,115.80252496159754,99.81759923544197
RCNX0299,2023-06-07 06:15:00,126.52949265116604,110.47319421170228,95.72246761974584
RCNX0300,2023-06-07 06:18:00,122.60516774891775,109.78077826071778,96.78362004259182
RCNX0301,2023-06-07 06:21:00,127.14018904482614,114.91982134129312,101.22101138109203
RCNX0302,2023-06-07 06:24:00,126.6582303449239,114.73996561234465,100.66104201577991
RCNX0303,2023-06-07 06:27:00,114.78143852115626,108.54713858050552,97.93328052995392
RCNX0304,2023-06-07 06:30:00,111.64632776497696,108.4501287355118,99.98231392263651
RCNX0305,2023-06-07 06:33:00,124.63947423544198,112.14503473676861,97.96138109202626
RCNX0306,2023-06-07 06:36:00,124.01986672601592,114.7652754503561,102.6550473048457
RCNX0307,2023-06-07 06:39:00,135.93860974375087,116.69218379067169,98.73772561443933
RCNX0308,2023-06-07 06:42:00,134.01270772238513,113.04580889540567,94.32869492738445
RCNX0309,2023-06-07 06:45:00,122.04003761695294,110.85516600335148,96.98690170716381
RCNX0310,2023-06-07 06:48:00,109.28643956849602,106.84530529953918,98.50690938765536
RCNX0311,2023-06-07 06:51:00,115.79959415584416,108.99422217567378,98.0227067623237
RCNX0312,2023-06-07 06:54:00,123.84440284178187,112.87460724759111,98.68185614788437
RCNX0313,2023-06-07 06:57:00,119.96905023739701,112.15032773006563,99.97580165130569
RCNX0314,2023-06-07 07:00:00,118.73051948051948,109.79828410836475,97.2597472420053
RCNX0315,2023-06-07 07:03:00,123.62806128683145,111.45617101312666,96.73385351207932
RCNX0316,2023-06-07 07:06:00,132.092275869292,115.9257584485407,98.83700731392264
