Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], Pyro [uV], R_u [deg], P_u [deg], UVA_u, UVB_u, White_u, Vis_u [lx], IR_S_u, IR_M_u, PyroT_u [C], 
2023/04/10 16:20:06,992.84,40.62,17.81,17.50,4.56,625.00, 8.65,5.76,73,15872,1105,1422.95,0.01,0.02,13.45,
2023/04/10 16:20:12,992.81,40.60,17.81,17.50,4.56,625.00, 8.59,5.51,72,15872,1104,1422.95,0.01,0.02,13.45,
2023/04/10 16:20:18,992.87,40.60,17.82,17.25,4.56,625.00, 8.59,5.75,72,15872,1104,1421.11,0.01,0.02,13.45,
2023/04/10 16:20:24,992.82,40.60,17.82,17.25,4.56,625.00, 8.59,5.74,72,15872,1105,1421.11,0.01,0.02,13.45,
2023/04/10 16:20:30,992.86,40.62,17.82,17.50,4.56,625.00, 8.63,5.52,74,16384,1106,1421.11,0.01,0.02,13.46,
2023/04/10 16:20:36,992.78,40.58,17.82,17.50,4.56,625.00, 8.63,5.51,74,16128,1104,1422.95,0.01,0.02,13.46,
2023/04/10 16:20:42,992.79,40.59,17.83,17.25,4.56,625.00, 8.62,5.76,72,15616,1104,1422.95,0.01,0.02,13.46,
2023/04/10 16:20:48,992.80,40.58,17.83,17.25,4.56,625.00, 8.63,5.74,72,15616,1106,1422.95,0.01,0.02,13.46,
2023/04/10 16:20:54,992.87,40.58,17.84,17.50,4.56,625.00, 8.69,5.71,72,15616,1105,1421.11,0.01,0.02,13.47,
2023/04/10 16:21:00,992.80,40.56,17.84,17.25,4.56,625.00, 8.84,5.51,71,15616,1105,1421.11,0.01,0.02,13.47,
2023/04/10 16:21:06,992.85,40.57,17.84,17.25,4.56,625.00, 8.81,5.51,72,15872,1104,1422.95,0.01,0.02,13.48,
2023/04/10 16:21:12,992.85,40.55,17.85,17.50,4.56,625.00, 8.84,5.52,74,16128,1106,1422.95,0.01,0.02,13.48,
2023/04/10 16:21:18,992.92,40.54,17.85,17.50,4.56,625.00, 8.63,5.50,74,16384,1105,1421.11,0.01,0.02,13.48,
2023/04/10 16:21:24,992.86,40.54,17.85,17.50,4.56,625.00, 8.59,5.51,71,15616,1103,1422.95,0.01,0.02,13.49,
2023/04/10 16:21:30,992.86,40.57,17.85,17.50,4.56,625.00, 8.40,5.71,71,15616,1102,1419.26,0.01,0.02,13.49,
2023/04/10 16:21:36,992.84,40.54,17.85,17.50,4.56,625.00, 8.63,5.74,72,15872,1101,1419.26,0.01,0.02,13.50,
2023/04/10 16:21:42,992.86,40.52,17.86,17.50,4.56,625.00, 8.81,5.73,72,15872,1103,1419.26,0.01,0.02,13.50,
2023/04/10 16:21:48,992.82,40.52,17.86,17.50,4.56,625.00, 8.81,5.52,72,15616,1102,1419.26,0.01,0.02,13.50,
2023/04/10 16:21:54,992.87,40.51,17.86,17.50,4.56,625.00, 8.84,5.71,72,15616,1099,1419.26,0.01,0.02,13.51,
2023/04/10 16:22:00,992.90,40.53,17.87,17.50,4.56,625.00, 8.84,5.51,74,16128,1100,1415.58,0.01,0.02,13.51,
2023/04/10 16:22:06,992.84,40.53,17.87,17.50,4.56,625.00, 9.06,5.30,72,15872,1099,1415.58,0.01,0.02,13.51,
2023/04/10 16:22:12,992.85,40.52,17.87,17.50,4.56,625.00, 8.84,5.52,72,15616,1099,1413.73,0.01,0.02,13.51,
2023/04/10 16:22:18,992.85,40.50,17.88,17.50,4.56,625.00, 8.66,5.29,72,15616,1098,1413.73,0.01,0.02,13.51,
2023/04/10 16:22:24,992.84,40.51,17.88,17.50,4.56,625.00, 8.66,5.73,74,16128,1095,1413.73,0.01,0.02,13.52,
2023/04/10 16:22:30,992.79,40.52,17.88,17.50,4.56,625.00, 8.81,5.52,74,16128,1095,1411.89,0.01,0.02,13.53,
2023/04/10 16:22:36,992.91,40.49,17.89,17.50,4.56,625.00, 8.85,5.73,74,16128,1094,1411.89,0.01,0.02,13.53,
2023/04/10 16:22:42,992.88,40.52,17.89,17.50,4.56,625.00, 8.59,5.49,73,16128,1095,1411.89,0.01,0.02,13.53,
2023/04/10 16:22:48,992.90,40.47,17.90,17.50,4.56,625.00, 8.84,5.73,74,16128,1092,1411.89,0.01,0.02,13.53,
2023/04/10 16:22:54,992.90,40.47,17.90,17.50,4.56,625.00, 8.63,5.51,71,15360,1093,1411.89,0.01,0.02,13.53,
2023/04/10 16:23:00,992.84,40.47,17.90,17.50,4.56,625.00, 9.06,5.75,72,15616,1092,1411.89,0.01,0.02,13.54,
2023/04/10 16:23:06,992.86,40.48,17.90,17.50,4.56,625.00, 8.63,5.74,72,15616,1092,1410.05,0.01,0.02,13.54,
2023/04/10 16:23:12,992.87,40.45,17.91,17.50,4.57,625.00, 8.63,5.74,73,16128,1092,1410.05,0.01,0.02,13.55,
2023/04/10 16:23:18,992.90,40.46,17.91,17.50,4.56,625.00, 8.87,5.74,71,15360,1091,1410.05,0.01,0.02,13.56,
2023/04/10 16:23:24,992.93,40.42,17.92,17.50,4.56,625.00, 8.84,5.54,71,15360,1091,1410.05,0.01,0.02,13.56,
2023/04/10 16:23:30,992.87,40.45,17.92,17.50,4.56,625.00, 8.59,5.53,74,16128,1091,1408.20,0.01,0.02,13.55,
2023/04/10 16:23:36,992.88,40.47,17.92,17.50,4.57,625.00, 8.84,5.51,72,15616,1090,1408.20,0.01,0.02,13.56,
2023/04/10 16:23:42,992.88,40.44,17.92,17.50,4.56,625.00, 8.66,5.49,72,15616,1090,1413.73,0.01,0.02,13.56,
2023/04/10 16:23:48,992.81,40.43,17.93,17.50,4.56,625.00, 8.87,5.52,73,15872,1090,1410.05,0.01,0.02,13.57,
2023/04/10 16:23:54,992.80,40.44,17.94,17.50,4.56,625.00, 8.63,5.50,74,16128,1090,1408.20,0.01,0.02,13.58,
2023/04/10 16:24:00,992.85,40.45,17.94,17.50,4.56,625.00, 8.63,5.71,74,16128,1090,1408.20,0.01,0.02,13.58,
2023/04/10 16:24:06,992.83,40.42,17.94,17.50,4.56,625.00, 8.81,5.52,71,15360,1090,1406.36,0.01,0.02,13.58,
2023/04/10 16:24:12,992.84,40.41,17.94,17.50,4.56,625.00, 8.63,5.73,74,16128,1092,1410.05,0.01,0.02,13.58,
2023/04/10 16:24:18,992.78,40.40,17.95,17.50,4.56,625.00, 8.63,5.74,74,16128,1090,1410.05,0.01,0.02,13.58,
2023/04/10 16:24:24,992.78,40.40,17.94,17.50,4.56,625.00, 8.85,5.75,71,15360,1092,1410.05,0.01,0.02,13.58,
2023/04/10 16:24:30,992.82,40.39,17.96,17.50,4.56,625.00, 8.63,5.50,71,15360,1091,1408.20,0.01,0.02,13.59,
2023/04/10 16:24:36,992.85,40.39,17.96,17.50,4.56,625.00, 8.85,5.51,74,16128,1093,1408.20,0.01,0.02,13.59,
2023/04/10 16:24:42,992.75,40.37,17.96,17.50,4.56,625.00, 9.09,5.51,73,16128,1093,1411.89,0.01,0.02,13.59,
2023/04/10 16:24:48,992.84,40.36,17.97,17.50,4.56,625.00, 9.06,5.76,74,16128,1093,1410.05,0.01,0.02,13.60,
2023/04/10 16:24:54,992.81,40.34,17.96,17.50,4.56,625.00, 8.81,5.73,72,15872,1093,1410.05,0.01,0.02,13.60,
2023/04/10 16:25:00,992.82,40.36,17.97,17.50,4.56,625.00, 8.84,5.52,74,16128,1094,1410.05,0.01,0.02,13.60,
2023/04/10 16:25:06,992.86,40.36,17.97,17.50,4.56,625.00, 8.66,5.74,74,16128,1093,1411.89,0.01,0.02,13.60,
2023/04/10 16:25:12,992.84,40.35,17.98,17.50,4.55,625.00, 8.62,5.96,74,16128,1094,1411.89,0.01,0.02,13.61,
2023/04/10 16:25:18,992.80,40.33,17.98,17.50,4.56,625.00, 8.63,5.76,74,16384,1095,1411.89,0.01,0.02,13.61,
2023/04/10 16:25:24,992.84,40.34,17.98,17.50,4.56,609.38, 8.84,5.73,74,16128,1094,1413.73,0.01,0.02,13.61,
2023/04/10 16:25:30,992.83,40.34,17.99,17.50,4.56,625.00, 8.63,5.73,74,16128,1095,1413.73,0.01,0.02,13.62,
2023/04/10 16:25:36,992.84,40.33,17.99,17.50,4.56,625.00, 8.38,5.73,72,15872,1098,1413.73,0.01,0.02,13.62,
2023/04/10 16:25:42,992.88,40.32,17.99,17.50,4.56,625.00, 8.84,5.49,72,15616,1097,1417.42,0.01,0.02,13.63,
2023/04/10 16:25:48,992.84,40.32,17.99,17.50,4.56,625.00, 8.85,5.51,72,15872,1097,1417.42,0.01,0.02,13.62,
2023/04/10 16:25:54,992.80,40.33,18.00,17.50,4.56,625.00, 8.63,5.50,72,15872,1099,1415.58,0.01,0.02,13.63,
2023/04/10 16:26:00,992.80,40.33,18.00,17.50,4.56,625.00, 8.66,5.51,72,15872,1098,1417.42,0.01,0.02,13.63,
2023/04/10 16:26:06,992.81,40.30,18.00,17.50,4.56,625.00, 8.63,5.52,74,16384,1100,1419.26,0.01,0.02,13.63,
2023/04/10 16:26:12,992.77,40.30,18.01,17.50,4.56,625.00, 8.65,5.53,74,16384,1100,1417.42,0.01,0.02,13.63,
2023/04/10 16:26:18,992.86,40.29,18.01,17.50,4.56,625.00, 9.06,5.27,72,15872,1100,1421.11,0.01,0.02,13.63,
2023/04/10 16:26:24,992.77,40.28,18.01,17.50,4.56,609.38, 8.59,5.76,74,16128,1100,1422.95,0.01,0.02,13.64,
2023/04/10 16:26:30,992.83,40.28,18.02,17.50,4.56,625.00, 8.88,5.51,74,16128,1100,1419.26,0.01,0.02,13.64,
2023/04/10 16:26:36,992.76,40.27,18.01,17.50,4.56,625.00, 8.84,5.54,73,15872,1101,1419.26,0.01,0.02,13.64,
2023/04/10 16:26:42,992.84,40.25,18.02,17.50,4.56,609.38, 8.84,5.52,72,15616,1101,1419.26,0.01,0.02,13.64,
2023/04/10 16:26:48,992.80,40.26,18.02,17.75,4.56,625.00, 8.84,5.75,74,16128,1102,1421.11,0.01,0.02,13.65,
2023/04/10 16:26:54,992.83,40.26,18.03,17.50,4.56,625.00, 8.66,5.52,73,15872,1101,1419.26,0.01,0.02,13.65,
2023/04/10 16:27:00,992.79,40.24,18.04,17.75,4.56,625.00, 8.88,5.52,72,15616,1102,1419.26,0.01,0.02,13.65,
2023/04/10 16:27:06,992.79,40.26,18.03,17.50,4.56,625.00, 8.88,5.50,72,15872,1101,1421.11,0.01,0.02,13.65,
2023/04/10 16:27:12,992.82,40.25,18.04,17.50,4.56,625.00, 8.84,5.29,72,15872,1101,1419.26,0.01,0.02,13.65,
2023/04/10 16:27:18,992.79,40.24,18.04,17.75,4.56,625.00, 8.63,5.74,73,15872,1102,1421.11,0.01,0.02,13.66,
2023/04/10 16:27:24,992.82,40.24,18.04,17.50,4.56,625.00, 8.62,5.52,74,16384,1103,1422.95,0.01,0.02,13.66,
2023/04/10 16:27:30,992.80,40.23,18.04,17.75,4.56,625.00, 8.84,5.51,73,15872,1103,1419.26,0.01,0.02,13.66,
2023/04/10 16:27:36,992.83,40.23,18.04,17.50,4.56,625.00, 8.84,5.74,72,15616,1103,1421.11,0.01,0.02,13.65,
2023/04/10 16:27:42,992.80,40.22,18.05,17.50,4.56,625.00, 8.41,5.49,73,15872,1102,1421.11,0.01,0.02,13.66,
2023/04/10 16:27:48,992.79,40.21,18.05,17.50,4.56,625.00, 8.84,5.51,75,16384,1102,1419.26,0.01,0.02,13.66,
2023/04/10 16:27:54,992.77,40.21,18.05,17.50,4.56,625.00, 8.62,5.51,75,16384,1102,1419.26,0.01,0.02,13.67,
2023/04/10 16:28:00,992.81,40.18,18.05,17.75,4.56,625.00, 8.84,5.28,72,15616,1101,1421.11,0.01,0.02,13.67,
2023/04/10 16:28:06,992.79,40.19,18.06,17.50,4.56,609.38, 8.63,5.51,72,15616,1100,1419.26,0.01,0.02,13.67,
2023/04/10 16:28:12,992.85,40.19,18.07,17.75,4.56,625.00, 8.41,5.73,72,15616,1100,1421.11,0.01,0.02,13.67,
2023/04/10 16:28:18,992.83,40.19,18.07,17.50,4.56,625.00, 8.84,5.71,73,15872,1103,1419.26,0.01,0.02,13.67,
2023/04/10 16:28:24,992.79,40.18,18.06,17.50,4.56,625.00, 8.84,5.51,72,15616,1101,1422.95,0.01,0.02,13.68,
2023/04/10 16:28:30,992.81,40.18,18.06,17.50,4.57,625.00, 8.44,5.50,74,16384,1101,1419.26,0.01,0.02,13.68,
2023/04/10 16:28:36,992.80,40.18,18.07,17.50,4.56,625.00, 8.56,5.51,72,15616,1100,1421.11,0.01,0.02,13.68,
2023/04/10 16:28:42,992.82,40.17,18.07,17.75,4.57,625.00, 8.66,5.73,73,15872,1102,1422.95,0.01,0.02,13.69,
2023/04/10 16:28:48,992.84,40.16,18.08,17.75,4.56,625.00, 8.84,5.73,75,16384,1102,1419.26,0.01,0.02,13.68,
2023/04/10 16:28:54,992.89,40.17,18.07,17.75,4.56,625.00, 8.62,5.52,73,15872,1100,1421.11,0.01,0.02,13.69,
2023/04/10 16:29:00,992.86,40.17,18.07,17.50,4.56,625.00, 8.88,5.30,74,16384,1100,1417.42,0.01,0.02,13.69,
2023/04/10 16:29:06,992.79,40.14,18.08,17.75,4.55,625.00, 8.60,5.52,73,15872,1102,1417.42,0.01,0.02,13.69,
2023/04/10 16:29:12,992.81,40.14,18.08,17.50,4.55,625.00, 8.59,5.49,75,16384,1101,1419.26,0.01,0.02,13.69,
2023/04/10 16:29:18,992.86,40.14,18.08,17.75,4.56,625.00, 8.84,5.52,75,16384,1103,1417.42,0.01,0.02,13.70,
2023/04/10 16:29:24,992.83,40.14,18.09,17.75,4.56,625.00, 8.63,5.73,73,15872,1100,1419.26,0.01,0.02,13.70,
2023/04/10 16:29:30,992.87,40.13,18.09,17.75,4.56,625.00, 8.84,5.74,74,16384,1101,1421.11,0.01,0.02,13.71,
2023/04/10 16:29:36,992.89,40.13,18.09,17.75,4.56,625.00, 9.06,5.50,75,16384,1102,1422.95,0.01,0.02,13.71,
2023/04/10 16:29:42,992.86,40.13,18.09,17.75,4.56,625.00, 8.63,5.51,74,16384,1102,1422.95,0.01,0.02,13.71,
2023/04/10 16:29:48,992.98,40.13,18.09,17.50,4.56,625.00, 8.60,5.53,75,16384,1102,1419.26,0.01,0.02,13.72,
2023/04/10 16:29:54,992.90,40.12,18.10,17.75,4.56,625.00, 8.63,5.73,75,16384,1102,1421.11,0.01,0.02,13.72,
2023/04/10 16:30:00,992.87,40.10,18.10,17.75,4.56,625.00, 8.87,5.52,75,16384,1104,1419.26,0.01,0.02,13.72,
2023/04/10 16:30:06,992.88,40.12,18.10,17.75,4.56,625.00, 8.63,5.50,73,15872,1102,1419.26,0.01,0.02,13.72,
2023/04/10 16:30:12,992.90,40.14,18.11,17.75,4.56,625.00, 8.63,5.73,72,15616,1104,1422.95,0.01,0.02,13.73,
2023/04/10 16:30:18,992.89,40.10,18.11,17.75,4.55,625.00, 8.41,5.54,75,16384,1102,1422.95,0.01,0.02,13.74,
2023/04/10 16:30:24,992.91,40.10,18.11,17.75,4.55,625.00, 8.84,5.52,72,15616,1105,1421.11,0.01,0.02,13.74,
2023/04/10 16:30:30,992.84,40.10,18.11,17.75,4.56,625.00, 8.84,5.28,73,15872,1103,1422.95,0.01,0.02,13.74,
2023/04/10 16:30:36,992.84,40.09,18.12,17.75,4.55,625.00, 8.84,5.74,75,16384,1105,1426.64,0.01,0.02,13.74,
2023/04/10 16:30:42,992.91,40.09,18.12,17.75,4.55,625.00, 8.81,5.51,75,16384,1104,1421.11,0.01,0.02,13.75,
2023/04/10 16:30:48,992.88,40.09,18.12,17.75,4.55,625.00, 8.84,5.28,72,15616,1110,1421.11,0.01,0.02,13.75,
2023/04/10 16:30:54,992.89,40.08,18.13,17.75,4.55,625.00, 8.66,5.54,75,16384,1107,1424.79,0.01,0.02,13.75,
2023/04/10 16:31:00,992.90,40.06,18.13,17.75,4.56,625.00, 8.84,5.74,75,16384,1106,1422.95,0.01,0.02,13.75,
2023/04/10 16:31:06,992.86,40.04,18.13,17.75,4.55,625.00, 8.60,5.73,75,16384,1106,1426.64,0.01,0.02,13.75,
2023/04/10 16:31:12,992.82,40.07,18.13,17.75,4.56,625.00, 8.88,5.74,75,16384,1107,1426.64,0.01,0.02,13.75,
2023/04/10 16:31:18,992.91,40.06,18.14,17.75,4.56,625.00, 8.63,5.52,75,16384,1106,1424.79,0.01,0.02,13.75,
2023/04/10 16:31:24,992.86,40.05,18.14,17.75,4.55,625.00, 8.88,5.51,73,15872,1106,1424.79,0.01,0.02,13.76,
2023/04/10 16:31:30,992.85,40.05,18.15,17.75,4.55,625.00, 8.87,5.49,72,15872,1106,1428.48,0.01,0.02,13.76,
2023/04/10 16:31:36,992.87,40.05,18.14,17.75,4.56,625.00, 8.84,5.51,75,16384,1109,1426.64,0.01,0.02,13.76,
2023/04/10 16:31:42,992.89,40.04,18.14,17.75,4.55,625.00, 8.66,5.52,73,16128,1109,1424.79,0.01,0.02,13.76,
2023/04/10 16:31:48,992.91,40.04,18.15,17.75,4.56,625.00, 8.62,5.52,73,16128,1107,1426.64,0.01,0.02,13.76,
2023/04/10 16:31:54,992.88,40.05,18.15,17.75,4.56,625.00, 8.63,5.74,73,15872,1109,1426.64,0.01,0.02,13.77,
2023/04/10 16:32:00,992.90,40.03,18.16,17.75,4.55,625.00, 9.06,5.52,73,16128,1109,1426.64,0.01,0.02,13.77,
2023/04/10 16:32:06,992.91,40.00,18.16,17.75,4.56,625.00, 8.87,5.28,73,15872,1110,1430.32,0.01,0.02,13.77,
2023/04/10 16:32:12,992.94,40.03,18.16,17.75,4.55,625.00, 8.59,5.53,73,15872,1110,1428.48,0.01,0.02,13.77,
2023/04/10 16:32:18,992.92,40.02,18.16,17.75,4.55,625.00, 8.66,5.52,75,16384,1113,1428.48,0.01,0.02,13.77,
2023/04/10 16:32:24,992.96,40.02,18.16,17.75,4.56,625.00, 8.66,5.75,75,16384,1110,1428.48,0.01,0.02,13.78,
2023/04/10 16:32:30,992.93,40.01,18.17,17.75,4.55,625.00, 8.84,5.73,73,16128,1114,1430.32,0.01,0.02,13.78,
2023/04/10 16:32:36,992.90,40.01,18.17,17.75,4.55,625.00, 8.41,5.73,73,15872,1110,1428.48,0.01,0.02,13.79,
2023/04/10 16:32:42,992.91,39.99,18.18,17.75,4.56,625.00, 8.62,5.51,73,16128,1112,1430.32,0.01,0.02,13.79,
2023/04/10 16:32:48,992.91,40.00,18.17,17.75,4.55,625.00, 8.88,5.73,73,15872,1112,1432.17,0.01,0.02,13.79,
2023/04/10 16:32:54,992.93,40.01,18.18,17.75,4.56,625.00, 8.81,5.52,73,15872,1112,1432.17,0.01,0.02,13.79,
2023/04/10 16:33:00,992.87,39.99,18.18,17.75,4.55,625.00, 8.59,5.75,75,16640,1112,1435.85,0.01,0.02,13.80,
2023/04/10 16:33:06,992.91,39.97,18.18,17.75,4.56,625.00, 8.44,5.51,75,16640,1113,1432.17,0.01,0.02,13.80,
2023/04/10 16:33:12,992.89,40.00,18.19,17.75,4.55,625.00, 8.62,5.96,75,16640,1114,1435.85,0.01,0.02,13.80,
2023/04/10 16:33:18,992.88,39.98,18.19,17.75,4.55,625.00, 8.85,5.71,73,15872,1114,1435.85,0.01,0.02,13.81,
2023/04/10 16:33:24,992.91,39.97,18.20,17.75,4.55,625.00, 8.63,5.54,73,15872,1114,1435.85,0.01,0.02,13.81,
2023/04/10 16:33:30,992.94,39.97,18.20,17.75,4.55,625.00, 8.63,5.75,73,15872,1114,1434.01,0.01,0.02,13.81,
2023/04/10 16:33:36,992.92,39.96,18.20,17.75,4.56,625.00, 8.59,5.74,73,15872,1115,1434.01,0.01,0.02,13.82,
2023/04/10 16:33:42,992.89,39.95,18.20,17.75,4.56,625.00, 8.44,5.47,73,15872,1115,1435.85,0.01,0.02,13.82,
2023/04/10 16:33:48,992.90,39.95,18.21,17.75,4.56,625.00, 8.41,5.51,73,15872,1115,1435.85,0.01,0.02,13.83,
2023/04/10 16:33:54,992.96,39.94,18.21,17.75,4.56,625.00, 8.63,5.30,73,15872,1116,1435.85,0.01,0.02,13.82,
2023/04/10 16:34:00,992.98,39.94,18.21,17.75,4.55,625.00, 8.63,5.31,73,16128,1115,1435.85,0.01,0.02,13.83,
2023/04/10 16:34:06,992.96,39.94,18.22,17.75,4.55,625.00, 8.66,5.49,73,15872,1117,1437.70,0.01,0.02,13.83,
2023/04/10 16:34:12,992.98,39.94,18.22,17.75,4.56,625.00, 8.59,5.76,74,16128,1116,1439.54,0.01,0.02,13.84,
2023/04/10 16:34:18,993.01,39.94,18.22,17.75,4.55,625.00, 8.62,5.29,74,16128,1117,1439.54,0.01,0.02,13.84,
2023/04/10 16:34:24,992.98,39.93,18.22,18.00,4.55,640.63, 8.84,5.71,74,16128,1117,1439.54,0.01,0.02,13.84,
2023/04/10 16:34:30,993.02,39.93,18.23,17.75,4.55,640.63, 8.66,5.71,76,16640,1117,1439.54,0.01,0.02,13.85,
2023/04/10 16:34:36,993.03,39.92,18.23,17.75,4.55,640.63, 8.63,5.51,73,16128,1119,1441.38,0.01,0.02,13.85,
2023/04/10 16:34:42,992.99,39.92,18.23,17.75,4.56,640.63, 8.63,5.73,73,16128,1120,1439.54,0.01,0.02,13.86,
2023/04/10 16:34:48,992.98,39.92,18.24,17.75,4.55,640.63, 8.63,5.51,73,16128,1119,1439.54,0.01,0.02,13.86,
2023/04/10 16:34:54,992.94,39.92,18.24,17.75,4.55,625.00, 8.62,5.49,74,16384,1119,1443.23,0.01,0.02,13.86,
2023/04/10 16:35:00,992.98,39.95,18.24,17.75,4.56,640.63, 8.81,6.17,74,16128,1119,1441.38,0.01,0.02,13.86,
2023/04/10 16:35:06,992.95,39.89,18.25,17.75,4.56,640.63, 8.84,5.73,74,16128,1121,1441.38,0.01,0.02,13.87,
2023/04/10 16:35:12,992.96,39.91,18.25,17.75,4.55,640.63, 8.81,5.52,73,16128,1121,1439.54,0.01,0.02,13.87,
2023/04/10 16:35:18,992.94,39.90,18.25,18.00,4.55,625.00, 8.66,5.49,74,16384,1122,1441.38,0.01,0.02,13.87,
2023/04/10 16:35:24,992.93,39.89,18.26,17.75,4.55,625.00, 8.62,5.76,73,16128,1121,1443.23,0.01,0.02,13.88,
2023/04/10 16:35:30,992.92,39.89,18.26,17.75,4.55,640.63, 8.84,5.29,76,16640,1121,1443.23,0.01,0.02,13.88,
2023/04/10 16:35:36,992.92,39.89,18.27,18.00,4.55,625.00, 8.81,5.50,73,16128,1124,1443.23,0.01,0.02,13.89,
2023/04/10 16:35:42,992.90,39.88,18.27,17.75,4.55,640.63, 8.63,5.52,74,16384,1122,1443.23,0.01,0.02,13.88,
2023/04/10 16:35:48,992.99,39.88,18.27,17.75,4.56,625.00, 8.84,5.29,73,16128,1124,1445.07,0.01,0.02,13.88,
2023/04/10 16:35:54,992.94,39.87,18.28,18.00,4.55,625.00, 8.62,5.54,73,16128,1123,1445.07,0.01,0.02,13.89,
2023/04/10 16:36:00,992.96,39.84,18.28,17.75,4.55,625.00, 8.63,5.28,74,16384,1126,1446.91,0.01,0.02,13.89,
2023/04/10 16:36:06,992.94,39.87,18.28,17.75,4.55,625.00, 8.80,5.73,72,15872,1125,1452.44,0.01,0.02,13.89,
2023/04/10 16:36:12,992.96,39.85,18.29,17.75,4.55,625.00, 8.84,5.51,74,16128,1124,1445.07,0.01,0.02,13.88,
2023/04/10 16:36:18,992.95,39.84,18.29,18.00,4.55,640.63, 8.59,5.49,74,16384,1125,1448.76,0.01,0.02,13.89,
2023/04/10 16:36:24,992.88,39.84,18.29,17.75,4.55,625.00, 8.63,5.49,74,16384,1125,1448.76,0.01,0.02,13.89,
2023/04/10 16:36:30,992.89,39.83,18.29,18.00,4.55,625.00, 8.63,5.53,74,16128,1129,1446.91,0.01,0.02,13.89,
2023/04/10 16:36:36,992.86,39.83,18.30,17.75,4.55,625.00, 8.62,5.50,74,16128,1127,1448.76,0.01,0.02,13.89,
2023/04/10 16:36:42,992.93,39.81,18.29,17.75,4.55,625.00, 8.63,5.75,75,16384,1127,1450.60,0.01,0.02,13.89,
2023/04/10 16:36:48,992.89,39.81,18.30,17.75,4.56,625.00, 8.87,5.51,75,16384,1128,1450.60,0.01,0.02,13.89,
2023/04/10 16:36:54,992.91,39.80,18.30,17.75,4.55,625.00, 8.84,5.74,74,16128,1128,1452.44,0.01,0.02,13.89,
2023/04/10 16:37:00,992.89,39.79,18.30,18.00,4.55,640.63, 8.84,5.51,74,16128,1129,1450.60,0.01,0.02,13.89,
2023/04/10 16:37:06,992.90,39.82,18.31,18.00,4.55,625.00, 8.59,5.52,74,16128,1130,1450.60,0.01,0.02,13.89,
2023/04/10 16:37:12,992.91,39.79,18.31,17.75,4.55,625.00, 8.81,5.54,74,16128,1132,1452.44,0.01,0.02,13.88,
2023/04/10 16:37:18,992.91,39.79,18.31,18.00,4.55,625.00, 8.63,5.74,75,16384,1132,1454.28,0.01,0.02,13.89,
2023/04/10 16:37:24,992.87,39.78,18.31,17.75,4.55,625.00, 8.62,5.51,72,15616,1131,1452.44,0.01,0.02,13.89,
2023/04/10 16:37:30,992.90,39.78,18.31,17.75,4.55,625.00, 8.62,5.74,74,16384,1132,1456.13,0.01,0.02,13.89,
2023/04/10 16:37:36,992.92,39.78,18.31,17.75,4.55,625.00, 8.87,5.71,74,16128,1133,1454.28,0.01,0.02,13.89,
2023/04/10 16:37:42,992.94,39.77,18.31,18.00,4.55,625.00, 8.78,5.71,74,16128,1133,1454.28,0.01,0.02,13.89,
2023/04/10 16:37:48,992.93,39.77,18.32,17.75,4.55,640.63, 8.84,5.74,73,15872,1133,1454.28,0.01,0.02,13.89,
2023/04/10 16:37:54,992.96,39.76,18.32,18.00,4.55,625.00, 8.66,5.52,74,16384,1135,1457.97,0.01,0.02,13.89,
2023/04/10 16:38:00,992.87,39.75,18.31,18.00,4.56,625.00, 8.63,5.74,75,16384,1134,1457.97,0.01,0.02,13.89,
2023/04/10 16:38:06,992.89,39.77,18.32,17.75,4.55,625.00, 8.63,5.52,74,16384,1134,1459.81,0.01,0.02,13.89,
2023/04/10 16:38:12,992.90,39.75,18.32,18.00,4.55,625.00, 8.62,5.51,75,16384,1134,1457.97,0.01,0.02,13.89,
2023/04/10 16:38:18,992.91,39.75,18.33,18.00,4.55,625.00, 8.66,5.52,74,16384,1136,1457.97,0.01,0.02,13.89,
2023/04/10 16:38:24,992.94,39.74,18.33,18.00,4.55,625.00, 8.63,5.74,74,16384,1138,1459.81,0.01,0.02,13.89,
2023/04/10 16:38:30,992.96,39.74,18.33,17.75,4.56,625.00, 8.59,5.51,73,15872,1138,1457.97,0.01,0.02,13.89,
2023/04/10 16:38:36,992.98,39.73,18.33,17.75,4.55,625.00, 8.84,5.71,74,16384,1136,1457.97,0.01,0.02,13.89,
2023/04/10 16:38:42,992.93,39.73,18.34,18.00,4.55,625.00, 8.81,5.74,75,16384,1138,1459.81,0.01,0.02,13.89,
2023/04/10 16:38:48,992.98,39.73,18.34,18.00,4.55,625.00, 8.63,5.51,74,16384,1138,1463.50,0.01,0.02,13.89,
2023/04/10 16:38:54,992.95,39.72,18.34,17.75,4.56,640.63, 8.81,5.54,73,15872,1138,1461.66,0.01,0.02,13.89,
2023/04/10 16:39:00,992.98,39.73,18.34,18.00,4.56,625.00, 8.84,5.76,74,16384,1138,1461.66,0.01,0.02,13.89,
2023/04/10 16:39:06,992.97,39.70,18.34,18.00,4.55,640.63, 8.62,5.73,73,16128,1142,1461.66,0.01,0.02,13.89,
2023/04/10 16:39:12,993.01,39.71,18.35,18.00,4.55,640.63, 8.65,5.53,73,15872,1142,1463.50,0.01,0.02,13.89,
